name,Type,Plot Summary,Genre,Released,Status,Other name
R-15, TV Series, Takuto Akutagawa has a special ability for writing porn novels. He applies to Hirameki Gakuen a high school which only accepts people with “Unique” talent. Now he must chase his dream and direct his classmates to win an interclass competition. All while trying to create the prefect harem.," Comedy, Ecchi, Harem, Romance, School", 2011, Completed, あーるじゅうご
R.O.D OVA (Dub), OVA, A Kure-nai OVA featuring new character designs closer to the novel/manga.," Action, Comedy", 2010, Completed," Kure-nai OAD, Kurenai OVA, 紅 OVA"
R.O.D the TV (Dub), TV Series," Five years have passed since the occurrence of the incident known as the ""Human Annihilation Mission."" In Japan, a novelist is dealing with writer's block after her friend has gone missing. In Hong Kong, three sisters, masters in the use of paper, run their own detective agency to solve cases that involve books. When these people are brought together, a bond greater than blood is formed - a bond that will be sorely tested by the evil powers intent on taking over the world.Join Anita, Maggie, Michelle, and Nenene as they travel the globe in order to save the world from the evil mastermind, Mr. Carpenter! Of course, that's if they can find the time to put down the books they're reading...(Source"," Action, Adventure, Comedy, Drama, Sci-Fi, Super Power", 2003, Completed," R.O.D -The TV-, Read or Die TV, Read or Die, ROD, Read or Die"
Rabbits Kingdom the Movie, Movie,, Action, 2023, Upcoming, Tskiuta. Movie; RABBITS KINGDOM THE MOVIE
Radiant, Fall 2018 Anime," Seth is an aspiring sorcerer from the Pompo Hills area. Like all wizards, he is an ""infected,"" one of the few living beings who survived the contact of the Nemesis—creatures fallen from the sky that contaminate and decimate all those they touch. Being immune to them, Seth wants to become a Hunter and fight the Nemesis. But more than that, Seth wants to engage in a quest that goes beyond the simple hunt for monsters. He wants to find the Radiant, their presumed cradle. Aided by a faction of fellow sorcerers, he travels the world in search of the Radiant, under the harsh scrutiny of the Inquisition."," Action, Adventure, Fantasy, Magic", 2018, Completed, ラディアン
Radiant (Dub), Fall 2018 Anime," Seth is an aspiring sorcerer from the Pompo Hills area. Like all wizards, he is an ""infected,"" one of the few living beings who survived the contact of the Nemesis—creatures fallen from the sky that contaminate and decimate all those they touch. Being immune to them, Seth wants to become a Hunter and fight the Nemesis. But more than that, Seth wants to engage in a quest that goes beyond the simple hunt for monsters. He wants to find the Radiant, their presumed cradle. Aided by a faction of fellow sorcerers, he travels the world in search of the Radiant, under the harsh scrutiny of the Inquisition."," Action, Adventure, Fantasy, Magic", 2018, Completed, ラディアン
Radiant 2nd Season, Fall 2019 Anime, Second season of Radiant.," Action, Adventure, Fantasy, Magic", 2019, Completed," RADIANT Season 2, ラディアン 第2シリーズ"
Radiant 2nd Season (Dub), Fall 2019 Anime, Second season of Radiant.," Action, Adventure, Magic", 2019, Completed," RADIANT Season 2, ラディアン 第2シリーズ"
Rage Comics, ONA, Baozou Kongbu GushiSynopsis," Comedy, Horror, Thriller", 2016, Completed," Baozou Kongbu Gushi, 暴走恐怖故事第一季"
Rage Comics, ONA, All new Rage Comics style of horror guaranteed to make you laugh til you’re drenched in cold sweat! Tonight… whose turn is it? Friendly Reminder," Comedy, Horror, Thriller", 2017, Completed," Baozou Kongbu Gushi, 暴走恐怖故事 第二季"
Rage Comics, ONA,, Horror, 2018, Completed, 暴走恐怖故事 第三季
Ragna Crimson, TV Series," In a world where dragons rule sky, sea, and land, those who would fight them and win must surpass the limits of normal human strength. Set on victory at any cost, dragon hunter Ragna joins forces with the mysterious Crimson. Crimson's motivations may be obscure, but their goal is the same", Fantasy, 2023, Upcoming, ラグナクリムゾン
