name,Type,Plot Summary,Genre,Released,Status,Other name
D_Cide Traumerei the Animation, Summer 2021 Anime," The stage is Shibuya.When Ryuuhei Oda was in elementary school, he admired his kind older brother. Ryuuhei, who witnessed the mysterious death of his brother, is now a cheerful high schooler who doesn't let the lurking nightmare surrounding faze him. One day, while kickboxing, he's bitten by a mysterious creature named Tris and has an unusual dream.He confronts his twisted desires as rumored ""Drops"" fly through the streets. What does he see beyond that?"," Action, Adventure, Drama, Fantasy, Magic", 2021, Completed," DCTM, Toromera, D_CIDE TRAUMEREI（ディーサイドトロイメライ）"
D-1 Devastator, OVA," To follow in his missing friend Masato's footsteps, Ryo joined the vehicle company Yaesu. Ryo became involved with the Makuhari test course that Masato was also a part of. The leader, Gray Gear, told Ryo, ""If you want to know about Masato, come to the test course late at night and ride the new machine.""When Ryo got in the new machine, the Vector Versus, and rode it around the course, he was able to exceed 300 kilometers per hour and suddenly warped into a mysterious space!"," Mecha, Sci-Fi", 1992, Completed, D-1 デバステイター
D-Frag!, Winter 2014 Anime," Kazama Kenji likes to believe he is something of a delinquent. Moreover, others seem to like to agree that he is. Of course, Kenji’s gang finds their way to a group of four not-so-normal girls—Chitose, Sakura, Minami and Roka—and all at once, whatever reputation he may have is nothing compared to the outrageous behavior of the girls. Shanghaied into joining their club, what will happen to his everyday life from that point on?"," Comedy, School, Seinen", 2014, Completed, ディーふらぐ！
D-Frag! (Dub), TV Series," The Kazama Family—a gang of three wannabe delinquents and close friends, spearheaded by Kenji Kazama, is trying to make a name for themselves at Fujou Academy. On the first day of the term, the gang finds themselves putting out a fire in the Game Development Club. Instead of thanking them, the eccentric club members attack and knock out Kenji's two friends, forcing Kenji to fight for his life. Failing to escape, the gang leader is coerced into joining the Game Development Club.As he settles in, Kenji gets to know the four girls responsible for his provisional membership—student council president and general tyrant Chitose Karasuyama, spirited tomboy Sakura Mizukami, negligent club advisor Minami Oosawa, and the school's infamous shadow leader Roka Shibasaki. Throughout the Game Development Club's constant shenanigans and his desperate attempts to leave the club, Kenji begins to realize that he may be actually enjoying himself."," Comedy, Game, School, Seinen", 2014, Completed, ディーふらぐ！
D-Frag! OVA, TV Series, Bundled with the ninth special-edition volume of D-Frag! manga.The DVD adapted the popular Shrine Water arc, Comedy, 2014, Completed, ディーふらぐ! OAD
D.C. I&II P.S.P. Re-Animated, OVA," Hatsune-Jima was once well-known for its cherry trees, which would bloom no matter what time of year it was. Two years ago, the island's cherry trees lost this ability and all became ordinary cherry trees that bloom only in the spring. Jun'ichi Asakura is now a graduating senior at Kazami Academy, and is surrounded by many close friends, old and new alike. On a stormy summer day, a mysterious young girl, Aisia, arrives at Jun'ichi's door. She is looking for Sakura's grandmother to study magic, ultimately hoping to bring happiness to everyone. When she discovers that grandmother Yoshino had long since passed away, she joyfully assumes (thanks to his error in judgment) that Jun'ichi is able to teach her. Even though she finally understands that the only magic he's capable of is conjuring Japanese confections, Aisia continues her search for magic on Hatsune-Jima. Amid the chaos of her search, Kazami Academy hires new medical staff."," Comedy, Drama, Harem, Romance, Supernatural", 2010, Completed, Da Capo
D.Gray-man (2006), TV Series," Losing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence.""After spending three years as the disciple of General Cross, Allen Walker is sent to the Black Order—an organization comprised of those willing to fight Akuma and the Millennium Earl—to become an official Exorcist. With an arm as his Innocence and a cursed eye that can see the suffering souls within an Akuma, it's up to Allen and his fellow Exorcists to stop the Millennium Earl's ultimate plot"," Action, Adventure, Comedy, Demons, Shounen, Super Power", 2006, Completed, ディー・グレイマン
D.Gray-man (Dub), TV Series," Losing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence.""After spending three years as the disciple of General Cross, Allen Walker is sent to the Black Order—an organization comprised of those willing to fight Akuma and the Millennium Earl—to become an official Exorcist. With an arm as his Innocence and a cursed eye that can see the suffering souls within an Akuma, it's up to Allen and his fellow Exorcists to stop the Millennium Earl's ultimate plot"," Action, Adventure, Comedy, Demons, Shounen, Super Power", 2006, Completed," D. Gray-man, D. Grey-man, ディー・グレイマン"
D.Gray-man Hallow, Summer 2016 Anime," Toward the end of the 19th century, Allen Walker officially joins the organization of Exorcists that destroy the beings known as Akuma; mechanic weapons made by the Millennium Earl with the suffering souls of the dead. Allen has both a cursed eye and an anti-Akuma weapon as an arm, bearing the power of ""Innocence,"" a gift given to him as an apostle of God. Allen, along with his fellow Exorcists must put a stop to the Millennium Earl's ultimate plot that could lead to the destruction of the world and all who live on it."," Action, Adventure, Comedy, Demons, Shounen, Supernatural", 2016, Completed, ディー・グレイマン ハロー
D.Gray-man Hallow (Dub), Summer 2016 Anime," Toward the end of the 19th century, Allen Walker officially joins the organization of Exorcists that destroy the beings known as Akuma; mechanic weapons made by the Millennium Earl with the suffering souls of the dead. Allen has both a cursed eye and an anti-Akuma weapon as an arm, bearing the power of ""Innocence,"" a gift given to him as an apostle of God. Allen, along with his fellow Exorcists must put a stop to the Millennium Earl's ultimate plot that could lead to the destruction of the world and all who live on it."," Action, Adventure, Comedy, Demons, Shounen, Supernatural", 2016, Completed, ディー・グレイマン ハロー
