name,Type,Plot Summary,Genre,Released,Status,Other name
Gekitou! Crush Gear Turbo, TV Series, After losing almost all their members the Tobita Crush Gear club is facing extinction. Kouya who dreams of being a Crush Gear Fighting Champion doesn't want to see the club become extinct and will do whatever he can to keep the club running and become a Cush Gear Champion.," Shounen, Sports", 2001, Ongoing, 激闘! クラッシュギアTURBO
Gekitou! Crush Gear Turbo (Dub), TV Series, After losing almost all their members the Tobita Crush Gear club is facing extinction. Kouya who dreams of being a Crush Gear Fighting Champion doesn't want to see the club become extinct and will do whatever he can to keep the club running and become a Cush Gear Champion.," Shounen, Sports", 2001, Completed, 激闘! クラッシュギアTURBO
Gekkan Shoujo Nozaki-kun, Summer 2014 Anime," High school student Sakura Chiyo has a crush on schoolmate Nozaki Umetarou, but when she confesses her love to him, he mistakes her for a fan and gives her an autograph. When she says that she always wants to be with him, he invites her to his house, but has her help on some drawings. Chiyo discovers that Umetarou is actually a renowned shoujo manga artist named Yumeno Sakiko, but agrees to be his assistant. As they work on his manga Let's Love, they encounter other schoolmates who assist them or serve as inspirations for characters in the stories."," Comedy, Romance, School, Shounen", 2014, Completed," Monthly Girls' Nozaki-kun, 月刊少女野崎くん"
Gekkan Shoujo Nozaki-kun (Dub), TV Series," Chiyo Sakura is a cheerful high school girl who has fallen head over heels for the oblivious Umetarou Nozaki. Much to Chiyo's confusion, when she confesses to her beloved Nozaki, he hands her an unfamiliar autograph. As it turns out, the stoic teenage boy is actually a respected shoujo mangaka, publishing under the pen name Sakiko Yumeno! A series of misunderstandings leads to Chiyo becoming one of Nozaki's manga assistants.Throughout the hilarious events that ensue, she befriends many of her quirky schoolmates, including her seemingly shameless fellow assistant, Mikoto Mikoshiba, and the ""Prince of the School,"" Yuu Kashima. Gekkan Shoujo Nozaki-kun follows Chiyo as she strives to help Nozaki with his manga and hopes that he will eventually notice her feelings."," Comedy, Romance, School", 2014, Completed," Monthly Girls' Nozaki-kun, 月刊少女野崎くん"
Gekkan Shoujo Nozaki-kun Specials, TV Series, Specials bundled with the DVD/BDs.," Comedy, Romance, School", 2014, Completed, 月刊少女野崎くん ミニOVA
Gekkan Shoujo Nozaki-kun Specials (Dub), Special, Specials bundled with the Blu-ray/DVDs.," Comedy, Romance, School", 2014, Completed, 月刊少女野崎くん ミニOVA
Gene Diver, TV Series," Virtual Station is a laboratory with the purpose of gathering and researching DNA. With the information gained through combining old DNA elements, the ancient world was virtually reconstructed. Yui is one of the Gene Divers. She enters the virtual ancient world to collect the DNA of animals that are extinct in reality.But then an incident happens. Yui tries to leave the virtual world during a maintenance cycle, but instead of being returned to reality she is transferred to a new virtual present. In this new world, generated by the now uncontrollable system, an intelligent species evolved from rodents, called puglaistig exists. They consider the existence of humankind a serious threat and try to stop human evolution by all means."," Action, Adventure, Shounen", 1994, Completed, ジーンダイバー
Genei wo Kakeru Taiyou, TV Series," Since ancient times long past, this world has been ruled by two tarot cards. Diablos Tarot—The tarot of the devil that feasts on the souls of living humans and uses that nourishment to bring countless pain and suffering. Elemental Tarot—The tarot that draws its energy from the power of nature in order to oppose the Diablos Tarot.Girls chosen from 22 different bloodlines become the wielders of the Elemental Tarot, plunging themselves into this secret battle. To maintain the balance of this world, while carrying unbearable guilt… Are they executioners? Or saviors? This is the story of the long, long battle fought by girls who cannot escape the fate they bear.", Magic, 2013, Completed," Day Break Illusion, 幻影ヲ駆ケル太陽"
Genei wo Kakeru Taiyou, TV Series," Unaired 14th episode of Genei wo Kakeru Taiyou, included with the 4th BD/DVD volume.", Magic, 2013, Completed, 幻影ヲ駆ケル太陽 踏み込めない心
Generation of Chaos, OVA," In the world of Neverland, humans and monsters live alongside each other. Generation of Chaos details the start of the adventures of the two heroes of Neverland, Chiffon and Roze.Departure of ChiffonChiffon is a boy with the power to train monsters. After realizing that his power is waning, he sets out to Hiyoko Forest to return his Hiyokomushi—a fish-like mount and companion—back to its homeland, the Hiyoko Forest. However, the journey there is anything but uneventful as his control over his monster gradually loosens.Roze's DecisionRoze is of half-demon descent, living a quiet life among humans with her sister Emilia. One day, as Roze returns from work, she sees her house being set on fire.The destruction of her home shatters her dream of being able to live peacefully with humankind, as she is reminded that harmony between demons and humans is far from becoming a reality."," Action, Adventure, Demons, Fantasy", 0, Completed," Generation of Chaos Prologue, ジェネレーション オブ カオス"
