name,Type,Plot Summary,Genre,Released,Status,Other name
"Yondemasu yo, Azazel-san OVA", OVA," Akutabe, a detective, summons devils to solve the troubles of his clients. One day, a low class devil Azazel Atsushi is summoned by Akutabe and is used harshly by him and his assistant Rinko Sakuma."," Comedy, Demons, Supernatural", 2010, Completed, よんでますよ、アザゼルさん。
Yondemasuyo Azazel-san Z, TV Series," The second season of Yondemasu yo, Azazel-san.", Comedy, 2013, Completed," You're Being Summoned, Azazel Z, You're Being Summoned, Azazel Z"
Yong Heng Zhi Zun, ONA, https," Action, Adventure", 2017, Completed, Eternal Reverence
Yong Sheng, ONA,," Action, Fantasy", 2022, Ongoing," Immortality, Eternal Life, 永生"
Yoroiden Samurai Troopers Gaiden, OVA," Although Talpa has been defeated, the Warriors don't get much of a break. As they celebrate Ryo's birthday party, the news tells them of a strange killer in samurai armor wreaking havoc in New York. And the armor looks very familiar. Now, they will have to battle the ancient sorcerer Shikaisen for Sage's life!"," Adventure, Fantasy, Samurai, Shounen", 1989, Completed," Ronin Warriors Gaiden, Ronin Warriors OAV, 鎧伝サムライトルーパー外伝"
Yoroiden Samurai Troopers Gaiden (Dub), OVA," Although Talpa has been defeated, the Warriors don't get much of a break. As they celebrate Ryo's birthday party, the news tells them of a strange killer in samurai armor wreaking havoc in New York. And the armor looks very familiar. Now, they will have to battle the ancient sorcerer Shikaisen for Sage's life!"," Adventure, Fantasy, Samurai, Shounen", 1989, Completed," Ronin Warriors Gaiden, 鎧伝サムライトルーパー外伝"
Yoroshiku Mechadock, TV Series," Mechadock is a powerful race car obtained from a simple economy car, which is able to race on any ground."," Cars, Comedy, Demons, Police, Sports", 1984, Completed," What's Up Mechadoc, Yoroshiku Mecha Doc, よろしくメカドック"
Yoru no Kuni, ONA," Singer Aimer and Director Ryo-timo's original short anime project Night World (Yoru no Kuni) which is a companion animation series to Aimer's album ""Walpurgis."" The first episode is themed by the song ""Trill"" from the album.Welcome to the Night World. Anxiety, scary and sad things that make you think in the dark. Then more you can't sleep, the more you feel suffering. All right. You can't sleep because you're trying to find something. The night is the perfect place to find it. Let's take a break tonight. It's a dark place, but please explore it freely. You see, the night goes on.", Fantasy, 2021, Completed," Night World, Night Country, 夜の国"
Yoru no Kurage wa Oyogenai, TV Series," ""I want to find what I enjoy.""Shibuya, a district overflowing with identity.A girl trying to find herself drifts through Shibuya in the dead of night until a special encounter changes everything.For the first time, the creative activities of unknown young girls will begin—", Drama, 2024, Upcoming, Jellyfish Can't Swim in the Night; 夜のクラゲは泳げない
Yoru no Yatterman, Winter 2015 Anime," New Yatterman series to commemorate the 40th anniversary of Tatsunoko's Time Bokan series.A girl is looking at a remote island on the ocean named The Yatter Kingdom, a country that is said to be ruled by the hero Yatterman. The girl wants to ask the Yattermans for some help to cure her sick mother and decides to venture to the kingdom. She gets kicked out from the kingdom though and her mother dies without receiving any help.Under Dokurobei, the boss of the Dorombo thieves that existed, lies a beauty named Doronjo. The two men, Boyacky and Tonzura, worked under Doronjo but got kicked out from the Yatter Kingdom along with the Doronbo thieves as they lost a fight against the Yatterman. This is the new generation of Dorombo—Doronjo, Boyacky, Tonzura, and new Yatterman—a story of the birth of Gan-chan and Ai-chan.", Adventure, 2015, Completed," Yatterman Night, 夜ノヤッターマン"
Yoru wa Mijikashi Arukeyo Otome, Movie," A black haired girl is walking around the streets of Kyoto, from the night scene of Pontocho to a second-hand book fair in Shimogamo, then off to a college fair. The main character that has a romantic feeling for her secretly follows her around and looks for the opportunities to run into her in a manner that seems like a coincidence. Unfortunately for him, she is not interested in love yet so she does not notice his feelings. What waits these two characters are crazy incidents caused by individuals such as a person who introduces himself as a Japanese mythical creature Tengu, the god of second-hand book or the money lender in a three story vehicle."," Comedy, Romance", 2017, Completed," The Night Is Short, Walk on Girl, 夜は短し歩けよ乙女"
Yoru wa Mijikashi Arukeyo Otome (Dub), Movie," On a mysterious night that seems to last for a year, an ordinary college student continues to chase one of his underclassmen, a girl with black hair—the girl of his dreams. Up until now, he has been relying on a simple plan, which is to calculatingly bump into her every day while making it seem like a meaningful coincidence. However, his efforts remain futile as their relationship is not progressing at all.Meanwhile, the black-haired girl believes that everything is connected by fate and endeavors to experience as many new things as possible, leaving it all for destiny to decide. While strolling along the lively streets of Kyoto, she discovers that the very beginning of her fateful journey—a book she had as a child—is currently being sold in a second-hand bookstore. Upon knowing this, the college student eyes another opportunity to run into her ""by chance"""," Comedy, Romance", 2017, Completed," Night Is Short, Walk on Girl, 夜は短し歩けよ乙女"
Yoru wa Neko to Issho, Summer 2022 Anime," When Fuuta comes home tired at night, all he wants to do is spend time with his cat. All the mysterious habits and mannerisms of house cats are carefully reproduced in this relaxed and cute comedy about living with an adorable furball!"," Comedy, Slice of Life", 2022, Completed," Nights with a Cat, Zutto Neko Shoshinsha;  夜は猫といっしょ"
Yoru wa Neko to Issho Season 2, ONA, Second season of Yoru wa Neko to Issho.," Comedy, Pets", 2023, Ongoing," Nights with a Cat, Zutto Neko Shoshinsha, 夜は猫といっしょ Season2"
Yoshinaga-san'chi no Gargoyle, TV Series," When Yoshinaga Futaba wins the first prize in a lottery, the prize turns out to be a stone gargoyle. More surprising yet, the gargoyle turns out to be alive."," Comedy, Fantasy, Slice of Life", 2006, Completed," Gargoyle of Yoshinaga House, 吉永さん家のガーゴイル"
Yoshinaga-san'chi no Gargoyle Specials, Special, A magic book places Kazumi in a Wonderland-like world.," Adventure, Comedy, Fantasy", 2006, Completed, 吉永さん家のガーゴイル
Yosuga no Sora, TV Series," Having lost both parents, the Kazugano twins, Haruka and Sora, decided to move in and live with their grandfather of whom they are fond of. Other motives, however, contributed to their decision to reside at their grandfather."," Drama, Ecchi, Harem, Romance, Shounen", 2010, Completed, Yosuga no Sora
Yotsunoha, Movie," A story about the reunion of four childhood friends, Yuzuki, Matsuri, Nono and Makoto, in their deserted old school campus, Mochitsuki Academy. Three years ago, they buried a time capsule under a tree in the school yard and made a promise. A promise to meet again after exactly three years from that day. And that fateful day has finally arrived."," Romance, School", 2008, Completed, よつのは
You Shou Yan, ONA," In the wake of scientific advancement, the once majestic mythological animals can't be compared to the olden days now. The mythological animal Sibuxiang received orders to descend to the mortal world and to help out other mythological animals in dire straits wandering the human world. In the secular world, he met his old colleague Pixiu in a tight spot, his drinking buddy Tuye down in his luck, and the gold and silver Jue brothers who were demoted to the mortal world... what kind of stories will happen between them?"," Comedy, Fantasy", 2023, Ongoing, 有兽焉
You Yao, ONA," Today, the imperial court is soliciting traversals, giving them various positions according to their talents, changing the civilization after the fall, and trying to create a new world. Zuo Yunqi is just an ordinary young master, mixed with the court in disguise as a spy to save his father. However, he was recognized by one hired specifically to spot such spies, and the two engaged in an epic battle of wits. When the two jointly prevented a terrifying conspiracy, they found that the traversals secretly established an alliance to try to overthrow those in power and build a new society of peaceful coexistence. Zuo Yunqi and his party were forced to participate in this battle.", Comedy, 2020, Completed," Are You Ok, 有药"
You Yao 2nd Season, ONA,, Comedy, 2022, Upcoming, 有药 第2季; Are You Ok
You`re Under Arrest Mini Special, TV Series," Best friends and partners Miyuki Kobayakawa and Natsumi Sujimoto, along with the rest of the gang at Bokuto station, confront a motley group of offenders ranging from hi-tech panty thieves, purse-snatchers, and traffic violators. Using Miyuki's driving prowess and tech knowledge, as well as Natsumi's spunk and strength, the duo at times must resort to unconventional methods to see that justice is served."," Action, Comedy, Police, Shounen", 1999, Completed," Taiho Shichau zo Special, 逮捕しちゃうぞ Special"
You`re Under Arrest Second Season, TV Series, Natsumi and Miyuki are policewomen at the Bokuto Police Station. This story recounts the exploits and adventures they have in dealing with the strange characters they are forced to deal with ‘all in a day’s work’.," Action, Comedy, Police, Shounen", 2001, Completed, Taiho Shichau zo
You`re Under Arrest The Movie, Movie," Bokutou Precinct rarely deals with criminals more nefarious than speeding sports car drivers. So when the officers Nikaidou Yoriko and Aoi Futaba find a cache of illegal firearms in a stolen car, and a rash of traffic control malfunctions snarls traffic along Tokyo's streets, it is up to Tokyo's finest to figure out what has gone wrong. And of course, it will take the talents of Kobayakawa Miyuki and Tsujimoto Natsumi to crack the case. But will Miyuki's trusty Mini-Pat and Natsumi's fierce determination be enough to stop a devious mastermind from exploiting the weaknesses of the system, crippling Tokyo — and the world — for good?"," Action, Comedy, Drama, Police, Shounen", 1999, Completed," Taiho Shichau zo The Movie, 逮捕しちゃうぞ　the MOVIE"
You're Under Arrest The Movie (Dub), Movie," Bokutou Precinct rarely deals with criminals more nefarious than speeding sportscar drivers. So when Officers Nikaido Yoriko and Aoi Futaba find a cache of illegal firearms in a stolen car, and a rash of traffic control malfunctions snarls traffic along Tokyo's streets, it is up to Tokyo's finest to figure out what's gone wrong. And of course, it'll take the talents of Kobayakawa Miyuki and Tsujimoto Natsumi to crack the case. But will Miyuki's trusty Mini-Pat and Natsumi's fierce determination be enough to stop a devious mastermind from exploiting the weaknesses of the system and crippling Tokyo—and the world—for good?"," Action, Comedy, Detective, Drama, Shounen", 1999, Completed," Taiho Shichau zo The Movie, 逮捕しちゃうぞ　the MOVIE"
You're Under Arrest, TV Series, Natsumi and Miyuki are policewomen at the Bokuto Police Station. This story recounts the exploits and adventures they have in dealing with the strange characters they are forced to deal with 'all in a day's work'.," Action, Comedy, Police, Shounen", 2007, Completed, Taiho Shichau zo
