name,Type,Plot Summary,Genre,Released,Status,Other name
Ubasuteyama, Movie," Once upon a time, there was a lord in Shinano Province who hated old men. In accordance with the rules of the province, a person was exiled to an island when they turned 60 years old. On the night of August 15th, there was one such farmer woman, but her son loved her, and took her to a mountain to leave her there instead of turning her over to the cruel officers. However, he felt sorry about what he was doing and hid her under the earthen floor of a barn. One day, a messenger of the lord of the neighboring province was sent to the lord of Shinano Province making an unreasonable demand that a silk thread be threaded through a winding hole in a crystal ball and threatened that force would be used unless the task was done. The devoted son consulted with his mother, and she taught him a method in which you put honey around the end of one hole and let an ant tied with a thread go through it from the other end. The lord rewarded the son. However, a messenger was sent from the neighboring province again demanding that they identify which of two identical mares is the parent and which is the child. The son asked his mother again and then told the solution to the lord. When told by the lord that he would grant the son’s wish, he pleaded for his mother’s life. Since then, old men and women have been treated with respect and are no longer exiled.", Drama, 1925, Completed," The Mountain Where Old Women Are Abandoned, Ubasute, 姥捨山"
Uchi no Kaisha no Chiisai Senpai no Hanashi, TV Series," ""My senpai from work... is tiny and cute.""Shinozaki is an office worker who is taken care of and coddled by his senior team member Shiori Katase", Comedy, 2023, Upcoming, Story of a Small Senior in My Company; My Company's Small Senpai ; うちの会社の小さい先輩の話
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.", Summer 2019 Anime," Dale is a cool, composed, and highly skilled adventurer who's made quite a name for himself despite his youth. One day on a job deep in the forest, he comes across a little devil girl who's almost wasted away. Unable to just leave her there to die, Dale takes her home and becomes her adoptive father.Devil or not, Latina is beyond adorable, and the adventurer soon finds himself head over heels with being a parent.But why was she out in the forest to begin with, and why does she carry the mark of a criminal?"," Fantasy, Slice of Life", 2019, Completed," If It's for My Daughter, I'd Even Defeat a Demon Lord, うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。"
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai. (Dub)", Summer 2019 Anime," Eighteen-year-old Dale Reki is a skilled, kind, and respected traveller, acknowledged as one of the leading adventurers in the city of Kreuz. One day while on the hunt for magical beasts, he comes across a sweet devil girl named Latina. She is alone, dressed in rags, and bears the devils' symbol of a criminal"," Fantasy, Slice of Life", 2019, Completed," If It's for My Daughter, I'd Even Defeat a Demon Lord, Uchi no Musume no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai., UchiMusume, うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。"
Uchi no Maid ga Uzasugiru!, Fall 2018 Anime," Having lost her mother at a young age, Misha Takanashi, a second grader with Russian blood, now lives with her Japanese father. Tsubame Kamoi, formerly a Self‐Defense Force officer, comes to the Takanashi household as a housekeeper. This is a home comedy where Kamoi, a hardcore lolicon, attempts to get near Misha as she tries to fight against her."," Comedy, Shoujo Ai, Slice of Life", 2018, Completed, うちのメイドがウザすぎる！
Uchi no Shishou wa Shippo ga Nai, Fall 2022 Anime," Mameda is a shapeshifting Tanuki girl who dreams of becoming human someday. One day, she turns into a black-haired beauty and heads out to Osaka, but is soon discovered! One beautiful woman relentlessly says to the depressed Mameda, ""Go back to where you came from!"" calls herself Rakugo-ka (Rakugo storyteller). The Taisho Rakugo fantasy that will make you smile begins here!"," Historical, Seinen, Supernatural", 2022, Completed, My Master Has No Tail; うちの師匠はしっぽがない
Uchi Tama?! Uchi no Tama Shirimasen ka?, Winter 2020 Anime," Spin-off of ""Tama and Friends"" that reimagines the cast of the franchise as humans.", Slice of Life, 2020, Completed, うちタマ?!~うちのタマ知りませんか?~
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?", Movie," It's summer, and Norimichi Shimada and his friends want to know if fireworks look round or flat from the side. They forge a plan to find the answer at Moshimo Festival's fireworks display. However, Norimichi finds himself conflicted when his classmate, Nazuna Oikawa, plans to run away from home and wants Norimichi to join her. When things go awry in their attempt to escape, a strange orb in Nazuna's possession gives them another chance at staying together.", Drama, 2017, Completed," Fireworks, Should We See It from the Side or the Bottom?"
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka? (Dub)", Movie," It's summer, and Norimichi Shimada and his friends want to know if fireworks look round or flat from the side. They forge a plan to find the answer at Moshimo Festival's fireworks display. However, Norimichi finds himself conflicted when his classmate, Nazuna Oikawa, plans to run away from home and wants Norimichi to join her. When things go awry in their attempt to escape, a strange orb in Nazuna's possession gives them another chance at staying together."," Romance, Sci-Fi", 2017, Completed," Fireworks, Should We See It from the Side or the Bottom?, 打ち上げ花火、下から見るか？横から見るか？"
Uchida Shungicu no Noroi no One-Piece, Special,," Horror, Romance, Shoujo", 1992, Completed," Cursed Dress, Uchida Shungiku no Noroi no Onepiece, 内田春菊の呪いのワンピース"
Uchouten Kazoku, TV Series," In Kyoto, there are three kinds of residents"," Comedy, Drama, Fantasy, Slice of Life", 2013, Completed," The Eccentric Family, 有頂天家族"
Uchouten Kazoku 2, Spring 2017 Anime, Second season of Uchouten Kazoku," Comedy, Drama, Fantasy, Slice of Life", 2017, Completed," The Eccentric Family 2, 有頂天家族2"
Uchurei, TV Series," The “summer supernatural teen comedy” revolves around an ordinary high school boy named Takashi who ends up living with a space alien’s spirit (uch?jin no y?rei) after a strange incident. He names the creature “Uchurei” and plans to keep it as a pet, but becomes possessed by it."," Comedy, Sci-Fi, Slice of Life", 2009, Completed, ウチュレイ！
Uchuu Ace, TV Series," Dr. Tatsunoko of Tatsunoko Research Center goes undersea accompanied by his daughter Asari to inquire into some mysterious radiation and discovers there a giant shell and it is known that the radiation comes from a globe laid inside the shell. Then Asari finds an object in the shape of compact with a message in it. It says that a space alien from the Planet of Parlum which is on the verge of extinction is lying in the globe. Suddenly a boy with a strange look appears out of the globe and goes wild. He is the very person mentioned in the message with the name of Ace. His source of energy for superhuman power is what is called space food and he can fly with the help of Silver Ring made with energy collected instantly in the aerial environment. Also he is able to use it as a weapon to fight the enemy with. Supported by his friends including Asari, Ibo the robot dog, and Hermit Crab Reporter, he gallantly goes into action to settle various difficulties caused by mystic robots and brutal space invaders."," Action, Adventure, Sci-Fi", 1965, Completed," Space Ace, 宇宙エース"
Uchuu Camper Chicchi, Movie," Chicchi, an ordinary office lady who works in Commercial Sector II of the solar system, heads to a space camp for a vacation. However, she crash-lands on a planet that is a ""graveyard"" for scrapped ships.", Sci-Fi, 2022, Completed," Space Camper Chicchi, 宇宙キャンパー/チッチ"
Uchuu Densetsu Ulysses 31 (Dub), TV Series," It is the thirty-first century. Ulysses killed the giant Cyclops when he rescued the children and his son, Telemachus.But the ancient gods of Olympus are angry and threaten a terrible revenge"," Action, Adventure, Sci-Fi, Space", 1981, Completed," Ulysses 31, 宇宙伝説ユリシーズ31"
Uchuu Enban Dai-Sensou, Movie," The pilot movie of Grendizer. It is about Duke Fleed, a fugitive of the planet fleed, who was kicked out of his planet by the Armies of Vega. Fleed and the daughter of the king of Vega we in love before the war between their planets. The armies of Vega continue their fight with Duke Fleed.", Action, 1975, Completed, 宇宙円盤大戦争
Uchuu Kaizoku Mito no Daibouken, TV Series," Mito isn't just another space pirate, she's a three foot tall childlike alien with enough guts to outshine a supernova. She's known as the galaxy's most dangerous pirate, a wanted criminal who destroys a dozen police space cruisers every day before breakfast. But all she really wants is to be called ""Mom."""," Action, Comedy, Sci-Fi", 1999, Completed," Space Pirate Mito, 宇宙海賊ミトの大冒険"
Uchuu Kaizoku Mito no Daibouken, TV Series," Aoi was raised as a normal boy on Earth. Little did he know he was the heir apparent to Mito, the Queen-turned-Space-Pirate of an alien race that chooses their sex at puberty! Aoi fell in love with Mutsuki, the police officer who was chasing Mito, and the three of them saved the Universe. The only side effect was that Aoi blossomed into a beautiful young woman.Now a malevolent entity calling herself the true Queen of the Universe appears with enough power to destroy entire planets. Aoi must defend her new throne, but she needs Mutsuki's help. Mutsuki must come to terms with her own feelings for Aoi so they can defend Earth together and become the galaxy's first royal pair of queens."," Action, Comedy, Sci-Fi", 1999, Completed," Space Pirate Mito 2, 宇宙海賊ミトの大冒険 2人の女王様"
Uchuu Koukyoushi Maetel, TV Series," Maetel abandoned her mother and her home planet, the doomed and frozen La Metal, where people must become cyborgs to survive. When she is beckoned to return, her options seem slim"," Drama, Sci-Fi, Space", 2004, Completed, Space Symphonic Poem Maetel
Uchuu Kuubo Blue Noah (Dub), TV Series," Set in the year 2052, Earth has managed to find peace until the arrival of the Death Force - ruthless aliens from a dying solar system - who are desperately searching for a new home. Attacking the Earth with a massive satellite ship called Terror Star, the aliens proceed to terraform the planet to make it their own. For mankind there is one hope"," Action, Drama, Military, Sci-Fi, Space", 1979, Completed," Space Carrier Blue Noah, Thundersub, Anti-Space Ship, Uchu Kubo Blue Noah, 宇宙空母ブルーノア"
Uchuu Kyoudai, TV Series," When they were young, the brothers Mutta and Hibito promised each other they would become astronauts. Now, in 2025, Hibito has followed his dream to become the first Japanese on the moon, but Mutta has just been fired from his job. His brother reminds him of their childhood promise, and Mutta decides once again to aim for space."," Comedy, Sci-Fi, Seinen, Slice of Life, Space", 2012, Completed," Space Brothers, 宇宙兄弟"
Uchuu Kyoudai, OVA," Included on a DVD within the limited edition of the manga's volume 17. Apo, the pet dog from the manga, will star in the anime."," Comedy, Sci-Fi", 2012, Completed, Uchuu Kyoudai
Uchuu Majin Daikengou, TV Series," Giant robot Daikengo flies through space to re-establish galactic peace; on-board prince Ryger, who ran away from his planet Emperius to defeat the menace out of his reign borders, in order to save his people; Cleo, corrupted prime minister's daughter, help him along with two nice little robots, Anike and Otoke. They fight evil Lady Baracross, leading invasion forces, with her assistant Roboleon, wearing a Napoleon style hat. Daikengo is the first robot with scuttles on his mouth. When he opens them, his vampire style teeth are shown and he can spit fire."," Action, Adventure, Mecha, Sci-Fi, Space", 1978, Completed," Uchuu Majin Daikengo, Uchuu Mazin Daikengo, Daikengo, The Guardian of Space, 宇宙魔神ダイケンゴー"
Uchuu no Hou, Movie,," Sci-Fi, Space", 2021, Completed, The Laws of the Universe
Uchuu no Hou, Movie,," Sci-Fi, Space", 2021, Completed, The Laws of the Universe
