name,Type,Plot Summary,Genre,Released,Status,Other name
Tiger & Bunny Movie 2, Movie," The film will revolve around a mystery that happens on the day of the ""Justice Day"" festival that celebrates Sternbild's legendary goddess."," Action, Comedy, Mystery, Super Power", 2014, Completed, Tiger & Bunny
Tiger Mask Nisei, TV Series," Second season to the original Tiger Mask, with a different cast of characters."," Action, Drama, Sports", 1981, Completed," Tiger Mask II, タイガーマスク二世"
Tiger Mask W, Fall 2016 Anime," Two young wrestlers face each other in a recently revived underground wrestling organization, the Tiger's Lair, which destroyed the wrestling dojo they grew up in. One took over the training facilities of Naoto Date at the foot of Mount Fuji, as well as the mask he left behind. The other dared to enter the Tiger's Lair and won a fierce competition, receiving a jet-black tiger mask. One tiger walks the path of light, while the other walks the path of shadows. Neither one knows the other's face. On the ring, they are natural enemies, but they have the same purpose—destroy the Tiger's Lair!"," Action, Drama, Shounen, Sports", 2016, Completed, タイガーマスクW
Time Bokan, TV Series," Dr. Kieta, the inventor of a time-travel machine, is lost on a test run of his machine to the prehistoric past. When the time-space craft returns to the present, his young assistants are surprised to find only a parrot in the cockpit. In their hurry to find the missing scientist before it is too late, the youngsters set out on a time-space hunt without any clear destination."," Adventure, Comedy, Mecha", 1975, Completed," Time Fighters in the Land of Fantasy, タイムボカン"
Time Bokan 24, Fall 2016 Anime, A new TV series in the Time Bokan franchise.," Adventure, Comedy, Mecha", 2016, Completed, タイムボカン24
Time Bokan Oudou Fukko, OVA, A laugh-out-loud hilarious adventure from the studio behind Gatchaman and Speed Racer!Who has what it takes to be the baddest of the bad? It's evil versus evil as teams of bad guys compete to be the meanest villains ever! Watch and laugh as the Dorombo Gang and their Kitchen Robot take on the worst of the worst in a wacky race to be the greatest villains in anime history! The only force that stands in their way are the superheroes of anime. Will the Gatchaman ninja arrive in time to save the day?," Action, Comedy, Mecha, Parody, Sci-Fi", 1993, Completed, Time Bokan
Time Bokan Oudou Fukko (Dub), OVA, A laugh-out-loud hilarious adventure from the studio behind Gatchaman and Speed Racer!Who has what it takes to be the baddest of the bad? It's evil versus evil as teams of bad guys compete to be the meanest villains ever! Watch and laugh as the Dorombo Gang and their Kitchen Robot take on the worst of the worst in a wacky race to be the greatest villains in anime history! The only force that stands in their way are the superheroes of anime. Will the Gatchaman ninja arrive in time to save the day?," Action, Comedy, Mecha, Parody, Sci-Fi", 1993, Completed, Time Bokan
Time Bokan Series, TV Series," The story begins in the year of 20XX. Oshaka School in Kamakuland is a prestige school of the world where only those who are pure and clearheaded descendants of Priest Sanzo's clan may be admitted. As for the familiar villain trio, they are in firm belief that they are genuine descendants of Priest Sanzo's clan although actually they are of uncertain lineage. They study hard to enter the school in spite of their repeated failure. One day three intelligent children are called in by the principal and asked by Shakyamuni dwelling in his body to find missing puzzle copperplates scattered all over the world and complete the puzzle board to heighten honor of Oshaka School. The conversation, however, is overheard by the villain trio and they decide to forestall those selected youngsters. Then they happen to meet with a brilliant boy named koochan who appears handy and so they take him with them and attempt to take away puzzle copperplates from a goblin. At the same time they try to win the goblin over to their side and attack our heroes together. Being aware of the evil scheme, Koochan transforms himself into Itadakiman and fights bravely to drive the wicked trio away.", Mecha, 1983, Completed, タイムボカンシリーズ　イタダキマン
Time Bokan Series, TV Series," Burning with ambitions to become the most beautiful woman, the most renowned scientist, and the greatest hero the world has ever known, three villains, Atasha, Sekobitchi and Duwarusuki, unite. The trio are Time Patrollers, the keepers and protectors of the annals of history. But, this is only a cover for the trio, as the villains are league with a nefarious leader, who is trying to alter the course of history to suit his desires, and, under his instructions, the trio travel in time with the aim of tampering with recorded history. Only Hikaru and Nana, disguised as the Otasukemen, stand between the villains and their goals."," Action, Adventure, Comedy, Sci-Fi", 1980, Completed," Rescueman, タイムボカンシリーズ タイムパトロール隊 オタスケマン"
Time Bokan Series, TV Series," A mysterious gem called the ""Skull Stone"" is said to be able to reveal the location of the largest vein of gold in the world. This legend has entranced many people who wanted to get their hands on fame, power and wealth, including the trio of villains in this show"," Adventure, Comedy, Mecha", 1977, Completed," Yattaman, Yattaaman, タイムボカンシリーズ ヤッターマン"
