name,Type,Plot Summary,Genre,Released,Status,Other name
Chouyaku Hyakuninisshu, TV Series, Uta Koi tells the “super-liberal interpretation” of the Hyakuninisshu anthology compiled during Japan’s Heian period of 100 romantic poems from 100 different poets such as The Tale of Genji’s Murasaki Shikibu.," Historical, Josei, Romance", 2012, Completed," Utakoi, 超訳百人一首 うた恋い。"
Chrome Shelled Regios, TV Series," In the distant future, a polluted world has been overtaken by havoc-wreaking creatures called filth monsters. Humanity, having been forced to relocate itself, must live in isolated mobile cities called Regios. A mysteriously skilled fighter named Layfon Alseif enrolls in the Academy city of Zuellni and is immediately noticed by Nina Antalk, leader… more In the distant future, a polluted world has been overtaken by havoc-wreaking creatures called filth monsters. Humanity, having been forced to relocate itself, must live in isolated mobile cities called Regios.A mysteriously skilled fighter named Layfon Alseif enrolls in the Academy city of Zuellni and is immediately noticed by Nina Antalk, leader of the 17th Military Arts Unit. He then reluctantly joins her squad, uncertain of what future awaits him and his new teammates within the city as well as the impending dangers in the midst of a plagued world"," Action, Adventure, Fantasy, School, Sci-Fi", 2009, Completed, 鋼殻のレギオス
Chrome Shelled Regios (Dub), TV Series," In a post-apocalyptic world overrun with mutated beasts called Limbeekoon or Filth Monsters, humanity is forced to live in large mobile cities called Regios and learn to use special weapons called Dite, by harnessing the power of Kei to defend themselves. In the Academy City of Zuellni, Layfon Alseif is hoping to start a new life and forget his past. However, his past has caught the attention of Karian Loss, the manipulative Student Council President and Nina Antalk, a Military Arts student and Captain of the 17th Military Arts Platoon, who instantly recognizes his abilities and decides he’s the perfect candidate to join her group. However, with a secret past that won’t leave him alone and unknown powers beyond normal, Layfon just might not take it."," Action, Adventure, Fantasy, School, Sci-Fi", 2009, Completed, 鋼殻のレギオス
Chrono Crusade, TV Series," The year is 1928 A.D. The place is New York, U.S.A. The economic prosperity brought forth after the Great War also heightened the presence of something far darker and much more sinister"," Action, Demons, Romance, Supernatural", 2003, Completed, クロノクルセイド
Chrono Crusade (Dub), TV Series," The 1920s was a decade of great change and upheaval, with monstrous demons appearing across America. To combat this menace, the holy organization known as the Order of Magdalene was established. The organization's New York branch is home to the young and reckless Sister Rosette Christopher, as well as her partner Chrno. Tasked with the extermination of demonic threats, the renowned team is excellent at their job, despite causing extensive collateral damage on their missions.However, both Rosette and Chrno are driven by their dark pasts. Through exterminating demons, Rosette hopes to find her lost brother Joshua who was taken by the sinner and demon, Aion, with whom Chrno also shares a bloody history. The two of them must fight off the increasingly dangerous demonic menace and discover its source, while continuing to search for the truth behind Joshua's disappearance."," Action, Demons, Historical, Romance, Shounen, Supernatural", 2003, Completed, Chrno Crusade
Chu Feng, Summer 2015 Anime," In 2017, a group of genius scientists achieve a remarkable breakthrough in bioengineering. However, all the new technologies are put into military use, beginning a new round of arms race. Vanguards, as the most significant achievement of the modern bioengineering and the most advanced weapon, are widely utilized in the race. Although vanguards are exceptionally combat-effective, their life expectancy is shortened by the nanomachines they use. Usually, most vanguards will retire from the army after a number of years in service.The heroine Liuli has also consumed too much of her lifespan after executing missions for a long time. With only 380 days left in her life, Liuli receives a new mission, to rescue a hostage being held in a civilian facility. It is without doubt a difficult mission for a vanguard like Liuli, who only knows how to kill and battle. However, Liuli obediently decides to accept the mission in the end.During the mission, Liuli surprisingly finds that the man who holds the hostage was once a vanguard. The former vanguard Zhongrong Zhou cries and asks the government to hand over the son of Eden. As a vanguard, Liuli feels deep contempt against Zhou. To eliminate the scum of the vanguards, a battle between two vanguards begins..."," Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi", 2015, Completed," School Shock, 雛蜂-B.E.E-"
Chu Feng, ONA," Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun’s peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities. The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers."," Action, Fantasy, Mecha, Romance, Sci-Fi", 2020, Completed,
Chu Feng, ONA," Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun’s peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers."," Action, Fantasy, Mecha, Romance, Sci-Fi", 2020, Completed, Chu Feng
Chu Lian Wei Tian, ONA," Do you still remember your first love? Maybe you have forgotten how you felt when you fell in love for the first time, maybe you have hidden it deep in your heart, or maybe you are enjoying your first love. Whatever, when you are in your first love, you may feel sweet, shy and happy. What story is going to happen when you meet your first love again?"," Comedy, Romance", 2017, Completed, Sweet First Love
Chu-Bra!!, TV Series," The story centers on Nayu, a middle school girl who shocks her schoolmates on the first day of school by wearing black lace panties. She likes this kind of underwear, and she tries to “spread the word on the merits of [these kinds of] underwear” via an underwear club with her schoolmates, who are worried about their bodies’ development and which underwear to choose."," Comedy, Ecchi, School", 2010, Completed, ちゅーぶら!!
