name,Type,Plot Summary,Genre,Released,Status,Other name
G Gundam, TV Series," In the Year FC 60, much of mankind inhabits space colonies which orbit the Earth. Dominance over the colonies is decided once every four years by a large tournament in which each nation sends a single representative to fight the others with a giant robot called a Gundam. Domon Kashuu is selected to represent Neo-Japan in one of these tournaments, but he fights less to ensure his nation’s victory than to find his brother, who has been blamed for the deaths of Domon’s parents and the disappearance of a very dangerous weapon, the Dark Gundam or Devil Gundam."," Action, Mecha, Military, Shounen, Space", 1994, Completed," Mobile Fighter G Gundam, 機動武闘伝Gガンダム"
G-On Riders, TV Series," At Saint Hoshikawa School there is a secret group called the G-On Riders. Students with superior strength and ability are chosen to be in the group, which was formed to fight against alien attacks on the earth. However, many of the problems that the members face are ones amongst themselves, and the same is true for the invaders. And another student at the school, Ichiro, tries desperately to confess his love to Yuki, one of the Riders."," Action, Comedy, School, Sci-Fi", 2002, Completed, G-on らいだーす
Ga-Rei Zero , TV Series," * An anime-only prequel to the Ga-Rei manga by Segawa Hajime, serialised in Monthly Shounen Ace.Will you kill someone you love because of love?An elite squadron trained to combat supernatural forces is called in to investigate reports of invisible monsters terrorising Tokyo, but their mission is complicated by the interference of a rogue exorcist. When the mysterious female slaughters the outmatched attack force, her former comrades are ordered to lock down the crime scene — and forever silence their old friend.Note"," Action, Super Power, Supernatural, Thriller", 2008, Completed, 喰霊–零–
Ga-Rei, TV Series," ""Will you kill someone you love because of love?""The Japanese Ministry of Defense has an anti-paranormal special forces group called the Supernatural Disaster Prevention Office. They are the ones responsible to protect Japanese soil and its people from supernatural and paranormal events. However, things didn't go so well in one of their missions..."," Action, Super Power, Supernatural, Thriller", 2008, Completed, Garei
GA, TV Series," It’s Kisaragi’s first year in GA, Geijutsuka Art Design Class, the specialized art and design department at her high school. However, the ditzy freshman doesn’t know much about art at all! Fortunately, she’s got four friends at her side, ready to help! However, she’ll have to be careful around energetic Tomokane, whose exuberance has caused the demise of several art projects!And Noda’s playfulness might just prove a little too distracting when deadlines are looming. However, the responsible Namiko is around keep everyone in line, and honor student Professor always has a ready explanation when there are questions. Whether it’s redoing the modern techniques project for the third time, fantasizing through collage, or pranks in the cafeteria, there’s never a dull moment for Kisaragi and her friends!"," Comedy, School, Slice of Life", 2009, Completed, GA 芸術科アートデザインクラス
GA, TV Series," It’s Kisaragi’s first year in GA, Geijutsuka Art Design Class, the specialized art and design department at her high school. However, the ditzy freshman doesn’t know much about art at all! Fortunately, she’s got four friends at her side, ready to help! However, she’ll have to be careful around energetic Tomokane, whose exuberance has caused the demise of several art projects!And Noda’s playfulness might just prove a little too distracting when deadlines are looming. However, the responsible Namiko is around keep everyone in line, and honor student Professor always has a ready explanation when there are questions. Whether it’s redoing the modern techniques project for the third time, fantasizing through collage, or pranks in the cafeteria, there’s never a dull moment for Kisaragi and her friends!Genres"," Comedy, School, Slice of Life", 2010, Completed, GA 芸術科アートデザインクラス OVA
Gabriel DropOut, Winter 2017 Anime," Chief Angel has come to Earth! However, she became so used to the life on Earth that she skips school and keeps playing online games, thus into self-destruction. It's a school comedy that Gabriel turns into a lazy angel!"," Comedy, School, Shounen, Supernatural", 2017, Completed, ガヴリールドロップアウト
Gabriel DropOut Specials, Special, Specials included with the Blu-ray/DVD release of Gabriel DropOut.," Comedy, Demons, School, Shounen, Supernatural", 2017, Completed, ガヴリールドロップアウトOVA
Gad Guard, TV Series," Several hundred years in the future, the resources of the Earth runs out, and the progression of the human race has stagnated. The world is now divided into “Units”. A boy named Hajiki Sanada lives with his mother and sister in Unit 74, in a place called “Night Town”, in which all electricity is shut down at midnight. The key in this story is an object called the GAD.GADs have the ability to reconstruct materials while reacting to feelings of an organic life. The size and shape of the resulting product seem to be different depending on the kinds of feelings that the life possesses. When Hajiki comes in contact with one by accident, it transforms into a huge robot–a Tekkoudo, or “Iron Giant”–which Hajiki names Lightning. And soon he realizes that he isn’t the only one with a Tekkoudo, and must find out how to deal with those others who he feels are the “same” as himself."," Adventure, Mecha, Sci-Fi, Shounen", 2003, Completed, ガドガード
Gad Guard (Dub), TV Series," Several hundred years in the future, the resources of the Earth runs out, and the progression of the human race has stagnated. The world is now divided into ""Units"". A boy named Hajiki Sanada lives with his mother and sister in Unit 74, in a place called ""Night Town"", in which all electricity is shut down at midnight. The key in this story is an object called the GAD. GADs have the ability to reconstruct materials while reacting to feelings of an organic life. The size and shape of the resulting product seem to be different depending on the kinds of feelings that the life possesses. When Hajiki comes in contact with one by accident, it transforms into a huge robot--a Tekkoudo, or ""Iron Giant""--which Hajiki names Lightning. And soon he realizes that he isn't the only one with a Tekkoudo, and must find out how to deal with those others who he feels are the ""same"" as himself."," Adventure, Mecha, Sci-Fi, Shounen", 2003, Completed, ガドガード
