name,Type,Plot Summary,Genre,Released,Status,Other name
Jack to Mame no Ki, Movie," n old fairy tale gets some new wrinkles in this fanciful animated adaptation. After young Jack is conned into trading his family's prize cow for a handful of beans, he plants them and discovers they produce a magical vine that rises through the clouds. Climbing the beanstalk, Jack encounters a strange and remarkable world ruled by the magical Princess Margaret. The princess is in love with Prince Tulip despite his unattractive features and harsh personality, but as it turns out, this is the work of Madam Noir, an evil witch who has cast a spell on the princess so she will marry Tulip, her only son. Can Jack help the princess avoid this awful fate? Directed by Japanese animator Gisaburo Sugii, this free adaptation of Jack and the Beanstalk has won a cult following for its fanciful story and wildly colorful design."," Fantasy, Kids", 1974, Completed," Jack and the Beanstalk, ジャックと豆の木"
Jackie Chan Adventures Season 01 (Dub), TV Series, Jackie Chan and his extended family must fight a criminal organization for magic talismans that could release an evil spirit.," Action, Adventure, Comedy, Fantasy", 2000, Completed,
Jackie Chan Adventures Season 02 (Dub), TV Series, Jackie Chan and his extended family must fight a criminal organization for magic talismans that could release an evil spirit.," Action, Adventure, Comedy, Fantasy", 2001, Completed,
Jackie Chan Adventures Season 03 (Dub), TV Series, Jackie Chan and his extended family must fight a criminal organization for magic talismans that could release an evil spirit.," Action, Adventure, Comedy, Fantasy", 2002, Completed,
Jackie Chan Adventures Season 04 (Dub), TV Series, Jackie Chan and his extended family must fight a criminal organization for magic talismans that could release an evil spirit.," Action, Adventure, Comedy, Fantasy", 2003, Completed,
Jackie Chan Adventures Season 05 (Dub), TV Series, Jackie Chan and his extended family must fight a criminal organization for magic talismans that could release an evil spirit.," Action, Adventure, Comedy, Fantasy", 2004, Completed,
Jagainu-kun, TV Series," Known in Japan as Jagainu-kun, Dogtato is the heartwarming tale of a dog that`s really a potato...or a potato that`s really a dog. Or something. (Jagaimo = potato, inu = dog, thus the name Jagainu/Dogtato.) Dogtato`s world is full of his lovable half-veggie, half-animal friends who are always getting into wacky hijinks and misadventures."," Adventure, Fantasy, Kids, Shoujo, Slice of Life", 2004, Completed," Dogtato-kun, じゃがいぬくん"
Jahy-sama wa Kujikenai!, Summer 2021 Anime," Once respected as the Demon Realm's second greatest authority, the Demon King's aide, Jahy, ruled her subjects with fear. But when a magical girl attacks and destroys a mystic gem containing massive power, the Demon Realm is destroyed.Although she survives, Jahy has lost almost all of her powers and finds herself stranded in the human world with a childlike appearance. In order to gather more mystic gems so that she can permanently restore both her original form and the Demon Realm, Jahy will have to adjust to her new life and deal with everyday problems that she has never experienced before. From working to pay for living expenses to arguing with her landlord whenever her rent is late, the great Jahy will not be discouraged!"," Comedy, Shounen, Supernatural", 2021, Completed, ジャヒー様はくじけない！; ジャヒーさまはくじけない ; Jahy-sama Won't Be Discouraged!
Jahy-sama wa Kujikenai! (Dub), TV Series," The great Jahy will not be defeated! Simultaneously combating starvation, the lack of A/C, and the unavoidable weakness of turning child-sized, Jahy—previously the second strongest being in the Dark Realm—is under great stress. If it weren't for the destruction of the mana crystal which used to power the Dark Realm, Jahy would still be living a life of power and luxury.And yet, at the moment, brawling with the landlady over rent is a recurring event for Jahy. Just to have a place to stay and food to eat, Jahy must work part-time. However, her immense pride will not allow her to live under such poor conditions for any longer than necessary. Vowing to reinstate the Dark Realm to its former glory, Jahy continues her journey to reassemble the mana crystal."," Comedy, Shounen, Supernatural", 2022, Completed," The Great Jahy Will Not Be Defeated!, ジャヒー様はくじけない！"
Jaku-Chara Tomozaki-kun, Winter 2021 Anime," Tomozaki is one of the best gamers in Japan, and in his opinion, the game of real life is one of the worst. No clear-cut rules for success, horribly balanced, and nothing makes sense. But then he meets a gamer who's just as good as him, and she offers to teach him a few exploits..."," Drama, Romance, School", 2021, Completed," The Low Tier Character ""Tomozaki-kun"", 弱キャラ友崎くん"
Jaku-Chara Tomozaki-kun (Dub), Winter 2021 Anime," Tomozaki is one of the best gamers in Japan, and in his opinion, the game of real life is one of the worst. No clear-cut rules for success, horribly balanced, and nothing makes sense. But then he meets a gamer who's just as good as him, and she offers to teach him a few exploits..."," Drama, Romance, School", 2021, Completed," The Low Tier Character ""Tomozaki-kun"", 弱キャラ友崎くん"
Jaku-Chara Tomozaki-kun (Shinsaku Anime), TV Series, New anime project for Jaku Chara Tomozaki-kun.," Drama, Romance", 0, Upcoming,  Jaku-Chara Tomozaki-kun (Shin Anime) ; Bottom-Tier Character Tomozaki ; 
