name,Type,Plot Summary,Genre,Released,Status,Other name
Piano no Mori, Movie,," Adventure, Comedy, Drama, Music, School, Seinen", 2007, Completed," The Perfect World of Kai, Piano Forest, ピアノの森 The Perfect World of Kai"
Piano no Mori (TV), Spring 2018 Anime," A tranquil tale about two boys from very different upbringings. On one hand you have Kai, born as the son of a prostitute, who's been playing the abandoned piano in the forest near his home ever since he was young. And on the other you have Syuhei, practically breast-fed by the piano as the son of a family of prestigious pianists. Yet it is their common bond with the piano that eventually intertwines their paths in life."," Adventure, Comedy, Drama, Music, School, Seinen", 2018, Completed," Piano Forest, The Perfect World of Kai, ピアノの森"
Piano no Mori (TV) (Dub), Spring 2018 Anime," A tranquil tale about two boys from very different upbringings. On one hand you have Kai, born as the son of a prostitute, who's been playing the abandoned piano in the forest near his home ever since he was young. And on the other you have Syuhei, practically breast-fed by the piano as the son of a family of prestigious pianists. Yet it is their common bond with the piano that eventually intertwines their paths in life."," Adventure, Comedy, Drama, Music, School, Seinen", 2018, Completed, ピアノの森
Piano no Mori (TV) 2nd Season, Winter 2019 Anime, Second season of Piano no Mori.," Comedy, Drama, Music, School, Seinen", 2019, Completed, ピアノの森 第2シリーズ
Piano no Mori (TV) 2nd Season (Dub), Winter 2019 Anime, Second season of Piano no Mori.," Comedy, Drama, Music, School, Seinen", 2019, Completed, ピアノの森 第2シリーズ
Pikaia!, Spring 2015 Anime, No synopsis has been added for this series yet.," Drama, Kids, Slice of Life", 2015, Completed, ピカイア！
Pikaia!!, Winter 2017 Anime, Second season of Pikaia!.," Drama, Kids, Slice of Life", 2017, Completed, ピカイア!!
Pikotarou no Lullaby Lullaby, Summer 2017 Anime," Piko-tarou will improvise the story of each three-minute episode using an illustration by the anime's director Takashi Taniguchi. He will tell each story in the style of a fairy tale and voice every character, including himself.", Comedy, 2017, Completed, ピコ太郎のララバイラーラバイ
Pikotarou no Lullaby Lullaby (Web), ONA," Pikotaro breaks new ground. Drawing inspiration from illustrations by director Taniguchi, he does the unthinkable", Comedy, 2017, Completed," Pikotaro's Lullaby La La By,ピコ太郎のララバイラーラバイ"
Pilot Candidate, TV Series,"  In the future humankind has expanded and colonized other planets. Then an alien species, Victim, attacks the human colonies leaving only one planet, Zion. In an effort to stop Victim from destroying the last planet a training school, GOA, is set up to gather boys from the Zion colonies and train them to become pilots of the Ingrids AKA The Goddesses, five fighting robots that protect Zion. The boys must possess a rare blood type, EO , as well as a special ability, or EX. Zero (Candidate 88) has just arrived in GOA when he falls into the cockpit of the Ingrid Eeva-Leena.Since the synch between pilot and Ingrid are very sensitive everyone believes the Goddess will kill Zero in an attempt to synch. Just before Zero passes out he makes a full synch with the Goddess. Before he can find out more about the incident, his pilot training begins."," Action, Mecha, Military, Sci-Fi, Space", 2000, Completed," Megami Kouhosei, 女神候補生"
Ping Pong Club (Dub), TV Series," Inaho Jr. High's Boys Ping Pong Club has only 6 members, the club minimum. Takeda is your average nice guy. Kinoshita is good looking and popular with girls. Unfortunately, the rest are branded as losers. Tanabe is too foreign, while Tanaka is petite and perverse. Maena and Izawa are truly deviant, and their crazed antics have earned the team some powerful enemies. In spite of their differences, the team needs to work together to retain their practice room and club status.(Source"," Comedy, Ecchi, School, Sports", 1995, Completed," Ike! Ina-chuu Takkyuubu, The Ping-Pong Club, Go! Ina Junior High Ping-Pong Club, 行け! 稲中卓球部"
Ping Pong The Animation, Spring 2014 Anime," The manga revolves around two longtime friends Smile and Peco who are both members of the ping pong club at their high school and are both very talented at the sport. However, Smile's quiet personality keeps him from being able to win against Peco. The club's teacher takes notice of Smile's talent and works to change his attitude toward the sport."," Seinen, Sports", 2014, Completed, ピンポン THE ANIMATION
Ping Pong The Animation (Dub), TV Series," ""The hero comes. The hero comes. The hero comes. Chant these words in your mind, and I'll surely come to you..."" This mantra is what Makoto Tsukimoto repeats as a source of motivation when he fights through the stress of not only grueling ping pong matches, but also in situations of his life. Makoto doesn't fight alone; he and his friend, Yukata Hoshino, nicknamed Smile and Peco respectively, are two boys who have grown up playing ping pong together nearly every day. Peco, brimming with confidence, aims to be the best table tennis player in the world; Smile, on the other hand, shows little ambition. Nevertheless, the two have always stuck together, with a bond built upon their mutual love for this sport.Every year, students from all across Japan gather for the inter-high table tennis competition to achieve national and international stardom. Through intense training and competition, only the very best persevere.From the avant-garde director of Tatami Galaxy, Masaaki Yuasa, Ping Pong The Animation serves a tale of ambition with its fair share of bumps along the way. Whatever the odds, Peco and Smile will face them together.[Written by MAL Rewrite]"," Psychological, Seinen, Sports", 2014, Completed, ピンポン THE ANIMATION
Pingu in the City, Fall 2017 Anime," Pingu and his family move from their small village to the big city; in which there are many people with many different occupations. The ever-curious Pingu tries to join them at their jobs, but his mischievous side gets the better of him and he ends up messing things up.", Kids, 2017, Completed, Pingu
Pingu in the City (2018), TV Series," Pingu continues his misadventures in the big city, now with even more different jobs for him to mess up as a result of his adorable clumsiness and affinity for mischief. Join him on his curious capers as he wreaks havoc across the city."," Comedy, Kids, Slice of Life", 2018, Completed," Pingu in the City, ピングー in ザ・シティ"
Pita Ten, TV Series,"  Kotaro is a child who has lost his mother, one day, he runs into the pinkhaired Misha, an apprentice angel. Together with Ten-chan and Koboshi, they get into all kinds of weird situations. Especially when they come across Shia-san, a demon apprentice, who is actually too kind to be able to be a demon."," Seinen, Sports", 2014, Completed, ぴたテン
