name,Type,Plot Summary,Genre,Released,Status,Other name
Comic Party, TV Series," Destiny or delusion? It's a hilarious rollercoaster of laughter and confusion when Taishi, the ultimate otaku, drags his friend Kazuki into the swirling world of ambition, hatred, and love—the world of fan comics! Poor clueless Kazuki must sink or swim when he's dumped straight into the middle of a massive comic convention. Lost amidst hoards of buyers, sellers, and cosplayers, Kazuki is about to be baptized by fire, all in order to lead him toward his true calling"," Comedy, Drama", 2001, Completed, こみっくパーティー
Comic Party (Dub), TV Series," Destiny or delusion? It's a hilarious rollercoaster of laughter and confusion when Taishi, the ultimate otaku, drags his friend Kazuki into the swirling world of ambition, hatred, and love—the world of fan comics! Poor clueless Kazuki must sink or swim when he's dumped straight into the middle of a massive comic convention. Lost amidst hoards of buyers, sellers, and cosplayers, Kazuki is about to be baptized by fire, all in order to lead him toward his true calling"," Comedy, Drama", 2001, Completed, こみっくパーティー
Comic Party Revolution, TV Series," Sendo Kazuki, failed the entrance exam for the art college he was applying to, His childhood friend, Kuhonbutsu Taishi forced Kazuki to enter the doujin (private publishing) world."," Comedy, Drama", 2005, Completed, こみっくパーティー Revolution
Comic Party Revolution (Dub), TV Series," Sendo Kazuki, failed the entrance exam for the art college he was applying to, His childhood friend, Kuhonbutsu Taishi forced Kazuki to enter the doujin (private publishing) world."," Comedy, Drama", 2005, Completed, こみっくパーティー Revolution
Comic Party Revolution OVA, OVA," A college student, Sendō Kazuki, happened to set foot in the doujinshi community. There, people are producing and selling doujinshi, which is the comic book drawn by fans rather than professional writers. At first he was reluctant, but as he met the girls earnest about producing doujinshi, he was gradually involved in creating it himself.This series is based on a Dreamcast/PC game, ""Comic Party"", and its setting is different from the TV series. The main characters, Kazuki, Taishi, and Mizuki are college students whereas they were high school students in the TV series. The story starts after Kazuki has become acquainted with other characters.", Comedy, 2003, Completed, こみっくパーティーRevolution
Comic Party Specials, Special," Kazuki, together with his friends, goes to a Comic Party that's going to be held in a hot spring. There, they make an incredible discovery that is going to reveal something amazing about comic conventions."," Comedy, Drama", 2002, Completed, こみっくパーティー
Comic Party Specials (Dub), Special," Kazuki, together with his friends, goes to a Comic Party that's going to be held in a hot spring. There, they make an incredible discovery that is going to reveal something amazing about comic conventions."," Comedy, Drama", 2002, Completed, こみっくパーティー
Compiler Festa, OVA, Compiler and Assembler have been given 3 days to return the the 2-D world. If they do not return the council has sworn to destroy it. How will the they spend their last days on earth. Will they be able to confess their love. If only things were that simple. Now a mysterious character is eliminating other individuals from the 2-D world. Can Compiler and Assembler stop this new fiend and be together with those they love.," Drama, Sci-Fi", 1995, Completed," Compiler 2, Prepare to be Deleted, Compiler Festa"
Compiler Festa (Dub), OVA, Compiler and Assembler have been given 3 days to return the the 2-D world. If they do not return the council has sworn to destroy it. How will the they spend their last days on earth. Will they be able to confess their love. If only things were that simple. Now a mysterious character is eliminating other individuals from the 2-D world. Can Compiler and Assembler stop this new fiend and be together with those they love.," Action, Drama, Sci-Fi", 1995, Completed," Compiler 2, Prepare to be Deleted, Compiler Festa"
Compiler OVA, TV Series," When a world of 2-D beings discovers the existence of our universe, they send a team of beautiful Domni-Matrixes into our world to prepare it for total integration. However, once liberated from their flat and dreary 2-D existence, Compiler and Assembler quickly discovered that cybersex with a couple of 3-D guys is a lot more fun than world conquest… more When a world of 2-D beings discovers the existence of our universe, they send a team of beautiful Domni-Matrixes into our world to prepare it for total integration.However, once liberated from their flat and dreary 2-D existence, Compiler and Assembler quickly discovered that cybersex with a couple of 3-D guys is a lot more fun than world conquest. Now, in between interfacing with their boyfriends, Assembler and Compiler must protect the Earth from being deleted by their former masters and an army of killer programs."," Comedy, Drama, Romance, Sci-Fi", 1994, Completed, Invaders From Cyberspace
Computer Haekjeonham Pokpa Daejakjeon (Dub), Movie," When evil Doctor Butler uses his Dark Energy to throw the world into the state of chaos, three heroes enter the electronic world to capture him and save humanity."," Action, Sci-Fi, Shounen", 1983, Completed," Savior Of The Earth, Computer Nuclear Warship Bombing Operation, 콤퓨터핵전함 폭파대작전"
Computer Kakumei OVA, Movie," Fast food restaurants use robots to help serve customers, the level of automation makes human staff almost superfluous. Her friend Hiromi has taken on a computer-based part-time job, that she is presently working on while waiting for Mako in the restaurant. Recently an artificial intelligence passed the high school examinations.Since Mako's examination is only six months away, it slightly depresses her to potentially fail at something an AI already has passed. Just then an earthquake warning appears on the mobile device, predicting the exact time, magnitude, and location. Holding up her portable device, an augmented reality view is shown, pointing to the next safe exit from the shopping mall. A call from her mother tells Mako of her father's breakdown...", Sci-Fi, 2012, Completed, コンピューター革命 最強×最速の頭脳誕生
