name,Type,Plot Summary,Genre,Released,Status,Other name
Kawaii dake ja Nai Shikimori-san, Spring 2022 Anime, Shikimori seems like the perfect girlfriend," Comedy, Romance, Slice of Life", 2022, Completed," That Girl Is Not Just Cute, Shikimori's Not Just a Cutie, 可愛いだけじゃない式守さん"
Kawaii dake ja Nai Shikimori-san (Dub), TV Series, Shikimori seems like the perfect girlfriend," Comedy, Romance, School", 2022, Completed," Shikimori's Not Just a Cutie, 可愛いだけじゃない式守さん"
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?, Summer 2019 Anime," A high school student whose year of not having a girlfriend is his age, Keiki Kiryuu, suddenly received a love letter. He is happy he can finally have a girlfriend, but is also surprised because not only there is no sender name but also includes a white underwear…??? The cute girls who gather around him are all weird and with reasons!? Who is the Cinderella who sent the underwear? The mystery called out mystery, even hentai was called out. A new feeling of love comedy that calls out hentei begins……!!"," Comedy, Ecchi, Harem, Romance, School", 2019, Completed, 可愛ければ変態でも好きになってくれますか？
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka? (Dub), TV Series," A high school student whose year of not having a girlfriend is his age, Keiki Kiryuu, suddenly received a love letter. He is happy he can finally have a girlfriend, but is also surprised because not only there is no sender name but also includes a white underwear…??? The cute girls who gather around him are all weird and with reasons!? Who is the Cinderella who sent the underwear? The mystery called out mystery, even hentai was called out. A new feeling of love comedy that calls out hentei begins……!!"," Comedy, Ecchi, Harem, Romance, School", 2019, Completed, 可愛ければ変態でも好きになってくれますか？
Kawaisugi Crisis, Spring 2023 Anime," Liza Luna is an alien who wants to destroy Earth upon her first look. But the planet has a plethora of good things, and it would be a pity for her not to check it out. Thus, Earth is spared from destruction, and the alien starts to wander around places. Soon, Liza ends up in a cat cafe, where she will encounter creatures that are beyond her understanding."," Comedy, Pets, Sci-Fi, Shounen", 2023, Ongoing, Too Cute Crisis; カワイスギクライシス
"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun", ONA, The Ishinomori Manga Museum released an animated short directed by Takuya Inaba based on Shotaro Ishinomori's semi-autobiographical and wordless manga Jun," Drama, Fantasy, Psychological", 2022, Completed,  Jun
Kaze ga Tsuyoku Fuiteiru, Fall 2018 Anime," Kakeru, a former elite runner at high school, is chased for stealing food. He is saved by a Kansei University student Haiji, who is also a runner. Haiji persuades Kakeru to live in the old apartment ""Chikuseisou"" where he plans to team up with fellow residents to enter Hakone Ekiden Marathon, one of the most prominent university races in Japan. Kakeru soon finds out that all of the residents except for Haiji and himself are complete novices.EditBackground"," Drama, Sports", 2018, Completed," Run with the Wind, 風が強く吹いている"
Kaze ga Tsuyoku Fuiteiru (Dub), Fall 2018 Anime," Former ace runner of Sendai Josei High School, Kakeru Kurahara is chased away from a convenience store for shoplifting. Shaking off his pursuer, he runs into Haiji Kiyose, another student from his university. Haiji is impressed by Kakeru's agility and persuades him to live in Chikusei-sou, the run-down apartment where Haiji resides along with eight other students. Having lost his entire apartment deposit at a mahjong parlor, Kakeru accepts the offer reluctantly.However, Haiji reveals a secret during Kakeru's welcoming party"," Comedy, Drama, Sports", 2018, Completed," Run with the Wind, 風が強く吹いている"
Kaze no Matasaburou (Movie), Movie," A girl moves from the city and goes to school in the country due to some circumstances in her father's job. Her new schoolmates keep her at a distance. There is a boy she'd like to get to know better, but she worries about how he might treat her and doesn't try to get closer. She begins to hate life in the countryside and longs to return to the city, but she ends up meeting a real god of wind."," Fantasy, Supernatural", 2016, Completed, 風の又三郎
Kaze no Naka no Shoujo, TV Series," The story begins in a small town, Pennsylvania in 1838. Jeanie MacDowell is a cheerful and beautiful girl with light brown hair. Jeanie enjoys playing the piano and loves taking piano lessons from her mother.Steven, a good harmonica player, and Bill, a black boy who is very good at playing the banjo, are great friends of Jeanie's. They enjoy playing music together like a small band.However, Jeanie's happy life changes dramatically after her mother suddenly passes away.Experiencing many difficulties and learning the importance of life, she decides to devote her life to helping many people suffering from illness.This series is a highly emotional love story about the relationship between young Stephen Foster, who later becomes a famous composer and author of children's songs, and young Jeanie MacDowell, who becomes Stephen Foster's wife."," Drama, Historical", 1992, Completed, Girl in the Wind
Kaze no Shoujo Emily, TV Series," ased on the Emily of New Moon novel by Lucy Maud Montgomery. Emily is an orphan who gets sent to live with her relatives on Prince Edward Island, after her father dies. In New Moon she lives with her Aunt Elizabeth, Aunt Laura, and Cousin Jimmy, and learns to adapt with the help of her imagination and new friends."," Historical, Shoujo", 2007, Completed," Emily of the New Moon, 風の少女エミリー"
Kaze no Stigma, TV Series," Ayano is the heir to the house of Kannagi, a house with ties to the Spirit of Fire whose members are all fire users. All except for her cousin, Kazuma. After he was defeated by Ayano, his father banished him from the house in disgrace. Kazuma runs off and changes his surname to Yagami. He forms a contract with the Spirit of Wind and becomes a powerful wind user.Four years later, he returns. Some killings in the Kannagi house by a powerful wind user lead Ayano and the Kannagi house into thinking Kazuma is taking revenge. Although claiming to be innocent, Kazuma is preparing for an all out war with Kannagi."," Action, Fantasy, Magic, Romance, Shounen", 2007, Completed, 風のスティグマ
Kaze no Stigma (Dub), TV Series," Yagami Kazuma was originally part of the Kannagi family, a respected family of fire users who have an affinity to fire. However, after being easily defeated by his cousin Ayano and having no talent whatsoever in fire magic, Kazuma is banished and casted out from his family. 4 years later, Kazuma finally returns to Japan, this time as an exceptionally powerful wind user. A series of murders on Kannagi family members have occurred with his arrival. While most of the family including Ayano is convinced Kazuma is the culprit, he honestly isn't. These events begin an all out war against the Kannagi family, with Kazuma and Ayano right in the middle of it. Based on the novel by Takahiro Yamato."," Action, Fantasy, Magic, Romance, Shounen", 2007, Completed, 風のスティグマ
Kaze no Youjinbou, TV Series," In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku. George quickly realizes that he is unwelcome and is warned to leave as soon as possible. With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be. George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth."," Action, Drama, Mystery, Shounen", 2001, Completed," Bodyguard of the Wind, Kaze no Youjimbo, 旋風の用心棒"
Kaze no Youjinbou (Dub), TV Series," In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku. George quickly realizes that he is unwelcome and is warned to leave as soon as possible. With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be. George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth."," Action, Drama, Mystery, Shounen", 2001, Completed, Kaze no Yojimbo; Bodyguard of the Wind; Kaze no Youjimbo; 旋風の用心棒
Kaze Tachinu (The Wind Rises), Movie," The Wind Rises Jirou dreams of flying and designing beautiful airplanes, inspired by the famous Italian aeronautical designer Caproni. Nearsighted from a young age and thus unable to become a pilot, Jirou joins the aircraft division of a major Japanese engineering company in 1927. His genius is soon recognized, and he grows to become one of the world's most accomplished airplane designers. Key historical events deeply affected the course of Jirou's life, including the great Kanto earthquake of 1923, the Great Depression, the tuberculosis epidemic, and Japan's plunge into war. He meets and falls in love with Naoko, grows and cherishes his friendship with his colleague Honjou, and innovates tremendously, leading the aviation world into the future."," Drama, Historical, Romance", 2013, Completed, 風立ちぬ
Kazemakase Tsukikage Ran, TV Series," In the Edo or Tokugawa period (1600-1868), Ran, a female wandering samurai whose skill with the katana is only matched by her taste for sake (rice wine), is joined by a chinese martial artist who calls herself Lady Meow of the Iron Cat Fist. Tsukikage Ran has individual episodes that are just short stories of their adventures."," Adventure, Comedy, Historical, Martial Arts, Shounen", 2000, Completed, Carried by the Wind
Kazemakase Tsukikage Ran (Dub), TV Series," In the Edo or Tokugawa period (1600-1868), Ran, a female wandering samurai whose skill with the katana is only matched by her taste for sake (rice wine), is joined by a chinese martial artist who calls herself Lady Meow of the Iron Cat Fist. Tsukikage Ran has individual episodes that are just short stories of their adventures."," Adventure, Comedy, Historical, Martial Arts, Shounen", 2000, Completed, Carried by the Wind
Kazoku Robinson Hyouryuuki, TV Series," 10-year-old Flone is a very active, tomboyish sort of a girl. One day, her father receives a letter from his English friend who is now in Australia. In the letter, the friend asks her father to come down to Australia because of a serious shortage of doctors. The family decides to leave their old house in Bern. Now their drifting voyage has begun!Flone's fantastic adventures will teach children about the importance of family and the joys of living amidst nature's beauty."," Adventure, Drama, Historical, Slice of Life", 1981, Completed, The Swiss Family Robinson
Kazoku Robinson Hyouryuuki, TV Series," 10-year-old Flone is a very active, tomboyish sort of a girl. One day, her father receives a letter from his English friend who is now in Australia. In the letter, the friend asks her father to come down to Australia because of a serious shortage of doctors. The family decides to leave their old house in Bern. Now their drifting voyage has begun!Flone's fantastic adventures will teach children about the importance of family and the joys of living amidst nature's beauty."," Adventure, Drama, Historical, Slice of Life", 1981, Completed, The Swiss Family Robinson
Keifuku-san, ONA," Incorporating the earlier two parts and adding additional footage as an epilogue, Keifuku-san features the adventures of a young girl in a railway conductor uniform and a floating manta ray as they explore an otherworldly space. The video features direction by Tatsuki, animation by Hirayasu, and art by Yukko (all members of animation studio irodori), as well as the voice talents of Yumiri Hanamori.", Fantasy, 2017, Completed," Keifukusan, 傾福さん"
Keijo!!!!!!!!, Fall 2016 Anime," Kaminashi Nozomi (17) is an exceptional gymnast. So much so that colleges with some of the best gymnastic programs are trying to recruit her. Unfortunately for them, she has other plans. Due to her family being extremely poor, money is everything to her. That's why she wants to step into the world of ""Keijo."" ""Keijo"" is a type of gambling sport where girls stand on a small floating platform and compete against one another. The aim is to push the other contestant off of the platform into the water, but they are only allowed to use their butt or breasts to push the others off. Will Nozomi be able to compete in the intense world of ""Keijo"" and bring wealth and fortune for her family?"," Ecchi, Shounen, Sports", 2016, Completed," Hip Whip Girl, 競女!!!!!!!!"
Keijo!!!!!!!! (Dub), Fall 2016 Anime," Kaminashi Nozomi (17) is an exceptional gymnast. So much so that colleges with some of the best gymnastic programs are trying to recruit her. Unfortunately for them, she has other plans. Due to her family being extremely poor, money is everything to her. That's why she wants to step into the world of ""Keijo."" ""Keijo"" is a type of gambling sport where girls stand on a small floating platform and compete against one another. The aim is to push the other contestant off of the platform into the water, but they are only allowed to use their butt or breasts to push the others off. Will Nozomi be able to compete in the intense world of ""Keijo"" and bring wealth and fortune for her family?"," Ecchi, Shounen, Sports", 2016, Completed," Hip Whip Girl, 競女!!!!!!!!"
Keijo!!!!!!!! Specials, Special, Specials bundled with the DVD/BD release of the main series.," Comedy, Ecchi, Shounen, Sports", 2016, Completed, 競女!!!!!!!!
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.", TV Series," Ryuuto Kashima is a gloomy high schooler. As part of a punishment game, he was forced to confess to Runa Shirakawa, a girl from the top of the school caste who was admired by everyone.They ended up going out for the unexpected reason of ""Err, I'm free now so..."" but Ryuuto ends up following and eavesdropping on Runa being confessed by a handsome soccer club member, and Runa bringing Ryuuto, whom she had just begun dating, to her own room as a matter of course.They have different friends and ways to have fun, and they are different in almost every way. Nonetheless, they begin to relate with each other after being surprised by their differences every day and accepting them.", Romance, 2023, Upcoming, 経験済みなキミと、 経験ゼロなオレが、 お付き合いする話。; Our Dating Story
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka, Fall 2019 Anime," A long time ago dragons ruled a world of elves, dwarves, vampires, homunculi, and humans. In the present dragons have all but disappeared, so the ones left chose to live together, and their appearance came to resemble that of humans. The year 2x19 in Tokyo is mostly a time of peace, but a group called the Nine cause chaos in their quest to obtain the dragons' powers and change the world. The police form a unit consisting of various experts to fight against Nine; the Special Crime Investigation Unit - Special 7 (Tokunana). These individuals have abilities that surpass the average human, to the extent that there are rumors of rebellion against them. A rookie, Seiji Nanatsuki, enters the unit. While teased by other members with colorful personalities, he sets out to solve cases involving Nine with his bright mind and straightforward thinking. Will he be able to find justice in the most grueling circumstances?"," Action, Police", 2019, Completed," Special Crime Investigation Unit - Special 7, 警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-"
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka, Fall 2019 Anime," A long time ago dragons ruled a world of elves, dwarves, vampires, homunculi, and humans. In the present dragons have all but disappeared, so the ones left chose to live together, and their appearance came to resemble that of humans. The year 2x19 in Tokyo is mostly a time of peace, but a group called the Nine cause chaos in their quest to obtain the dragons' powers and change the world. The police form a unit consisting of various experts to fight against Nine; the Special Crime Investigation Unit - Special 7 (Tokunana). These individuals have abilities that surpass the average human, to the extent that there are rumors of rebellion against them. A rookie, Seiji Nanatsuki, enters the unit. While teased by other members with colorful personalities, he sets out to solve cases involving Nine with his bright mind and straightforward thinking. Will he be able to find justice in the most grueling circumstances?"," Action, Fantasy, Police, Vampire", 2019, Completed," Special Crime Investigation Unit - Special 7, 警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-"
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka, OVA," The OVA will be focus on when Kujaku Nijou first entering group, which occurs one year before the main anime begins."," Action, Fantasy, Police, Vampire", 2020, Completed,
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka, OVA," The OVA will be focus on when Kujaku Nijou first entering group, which occurs one year before the main anime begins."," Action, Fantasy, Police, Vampire", 2020, Completed,
Keitai Shoujo, TV Series," Aida Hiro is in his second year of high school. All of his previous encounters with love went without reciprocation., but it's not unheard of for a 17 year-old-boy attending an all boys' school not to have much love experience. Still, he cannot be happy, being both unable to whole-heartedly pursue the opposite sex and fulfill his romantic curiosity. However, he is able to experience true romantic love when he encounters the Ketai Girl, ""Rin""."," Comedy, Drama, Romance, School", 2007, Completed," Cell Phone Girl, ケータイ少女"
KeKe's Story (Dub), ONA," The grown-up say he is naughty but Keke feels he is just being curious like any other boy -- with a nagging mother who loves her family dearly, a father who is a philosopher-inventor, a mischievous puppy, Pipi -- and a smart cute alien (yes, from outer space) pocket-sized companion, MoMo, who dropped in one day and decided to stay. Keke has his ups and downs like he does good and bad things -- and stupid things!He likes cartoons, doodling on his drawing pad and he dreams of long holidays and of being grown-up -- and no longer under Mama's thumb. But in the meantime, normal life gets in the way like going to school and carrying his boring bento lunch made by Mama, so let us meet Keke and his family and may the fun begin!", Kids, 2008, Completed, 科科成长日记
Kekkai Sensen, Spring 2015 Anime," A breach between Earth and the netherworlds has opened up over the city of New York, trapping New Yorkers and creatures from other dimensions in an impenetrable bubble. They've lived together for years, in a world of crazy crime sci-fi sensibilities. Now someone is threatening to sever the bubble, and a group of stylish superhumans is working to keep it from happening."," Action, Adventure, Fantasy, Seinen, Super Power, Supernatural, Vampire", 2015, Completed," Blood Blockade Battlefront, Bloodline Battlefront, 血界戦線"
Kekkai Sensen (Dub), Spring 2015 Anime," Supersonic monkeys, vampires, talking fishmen, and all sorts of different supernatural monsters living alongside humans—this has been part of daily life in Hellsalem's Lot, formerly known as New York City, for some time now. When a gateway between Earth and the Beyond opened three years ago, New Yorkers and creatures from the other dimension alike were trapped in an impenetrable bubble and were forced to live together. Libra is a secret organization composed of eccentrics and superhumans, tasked with keeping order in the city and making sure that chaos doesn't spread to the rest of the world.Pursuing photography as a hobby, Leonardo Watch is living a normal life with his parents and sister. But when he obtains the ""All-seeing Eyes of the Gods"" at the expense of his sister's eyesight, he goes to Hellsalem's Lot in order to help her by finding answers about the mysterious powers he received. He soon runs into Libra, and when Leo unexpectedly joins their ranks, he gets more than what he bargained for. Kekkai Sensen follows Leo's misadventures in the strangest place on Earth with his equally strange comrades—as the ordinary boy unwittingly sees his life take a turn for the extraordinary.[Written by MAL Rewrite]"," Action, Fantasy, Shounen, Super Power, Supernatural, Vampire", 2015, Completed," Blood Blockade Battlefront, Bloodline Battlefront, 血界戦線"
Kekkai Sensen & Beyond, Fall 2017 Anime, Second season of Kekkai Sensen.," Action, Fantasy, Super Power, Supernatural, Vampire", 2017, Completed," Blood Blockade Battlefront & Beyond, 血界戦線 & BEYOND"
Kekkai Sensen & Beyond (Dub), Fall 2017 Anime, Second season of Kekkai Sensen.," Action, Fantasy, Super Power, Supernatural, Vampire", 2017, Completed," Blood Blockade Battlefront & Beyond, 血界戦線 & BEYOND"
Kekkai Sensen & Beyond OVA, TV Series, Bundled with the 5th volume of the Kekkai Sensen," Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire", 2018, Completed," Bloodline Battlefront & Beyond OVA, Kekkai Sensen"
Kekkai Sensen, OVA," The Winter 2016 issue of Jump SQ.Crown magazine (pictured), which will go on sale on January 22, has announced that Yasuhiro Nightow's supernatural action manga Kekkai Sensen (Blood Blockade Battlefront) will receive an OVA episode.The episode, titled ""Ousama no Restaurant no Ousama,"" will be released on June 3, 2016, with the Kekkai Sensen guide book titled Blood Blockade Battlefront Binge Bible. It adapts a story from the eighth volume of the manga. Rie Matsumoto returns to direct the episode, which will be animated by studio Bones. It has an estimated running time of 25 minutes."," Action, Fantasy, Shounen, Super Power, Supernatural, Vampire", 2016, Completed," Kekkai Sensen OVA, 血界戦線 王様のレストランの王様"
Kekkaishi, TV Series," Sumimura Yoshimori is a normal 14-year-old middle-school student, though he always falls asleep in class. This is however due to his night duties, in which he takes on the role of a Kekkaishi (Barrier Master).Together with Yukimura Tokine, his neighbour and childhood friend (/sweetheart), he serves as a protector for the school which holds a few ancient secrets. These secrets are slowly being unraveled, which may play a role in Yoshimori's ultimate plans."," Adventure, Comedy, Fantasy, Shounen", 2006, Completed, 結界師
