name,Type,Plot Summary,Genre,Released,Status,Other name
Ya She, ONA," In a busy and bustling city, history is soundlessly scattered throughout. Those legends that speak of rare treasures, lost in the flowing river of time. At this place, in this time, they are here--in an antique shop named ""Ya She"".", Fantasy, 0, Upcoming, 哑舍
Yagami-kun no Katei no Jijou, OVA," Well, in short, the mother looks like she's 14, and the kid is ""openly"" in love with her—loli x motha-con. His teacher, too, is in love with her mother, and so the love rivals duke it out in classroom, as well as plotting the downfall of their common enemy, his father. The father has a secretary who is in love with him. But once she discovered that he has such a ""young"" wife she turned her attention to his son, who is now torn between his own mother and a naive, motorbike riding girlfriend. Later on, the class gets a new student who looks exactly like the mother, whom everybody falls for. Except that the student is a he...Yagami-kun OAV has a good chance of being the only anime of which the production video (tagged along with some episode) is more interesting than the anime itself. And they weren't kidding about 'Low budget manga spinoff anime aimed at exploiting the existing fan base.", Comedy, 1990, Completed," Yagami's Family Affairs, Yagami-kun's Family Affairs, 八神くんの家庭の事情"
Yagate Kimi ni Naru, Fall 2018 Anime," Yuu has always loved shoujo manga and awaits the day she gets a love confession that sends her heart aflutter with bubbles and blushes, and yet when a junior high classmate confesses his feelings to her...she feels nothing. Disappointed and confused, Yuu enters high school still unsure how to respond. That's when Yuu sees the beautiful student council president Nanami turn down a suitor with such maturity that she's inspired to ask her for help. But when the next person to confess to Yuu is Nanami herself. Has her shoujo romance finally begun?"," School, Shoujo Ai", 2018, Completed," Bloom Into You, やがて君になる"
Yagate Kimi ni Naru (Dub), Fall 2018 Anime," Yuu has always loved shoujo manga and awaits the day she gets a love confession that sends her heart aflutter with bubbles and blushes, and yet when a junior high classmate confesses his feelings to her...she feels nothing. Disappointed and confused, Yuu enters high school still unsure how to respond. That's when Yuu sees the beautiful student council president Nanami turn down a suitor with such maturity that she's inspired to ask her for help. But when the next person to confess to Yuu is Nanami herself. Has her shoujo romance finally begun?"," School, Shoujo Ai", 2018, Completed," Bloom Into You, やがて君になる"
Yahabe, OVA," Yosuke Kamogawa had nothing to live for, but a mysterious pyramid appears called Yahabe! With the power to turn back time, how will Yosuke's life change?"," Shounen, Strategy Game", 2012, Completed," ヤハべえ, Yahabee"
Yahari Ore no Seishun Love Comedy wa Machigatteiru - OVA, OVA, Anime original episode bundled with the limited edition of the Yahari Game demo Ore no Seishun Love Come wa Machigatteiru. PlayStation Vita game set to be released this summer.," Comedy, Romance, School", 2013, Completed," Oregairu OVA, やはり俺の青春ラブコメはまちがっている。OVA「こちらとしても彼ら彼女らの行く末に幸多からんことを願わざるを得ない。」"
Yahari Ore no Seishun Love Comedy wa Machigatteiru., TV Series," This romantic comedy revolves around an antisocial high school student named Hikigaya Hachiman with a distorted view on life and no friends or girlfriend. When he sees his classmates talking excitedly about living their adolescent lives, he mutters"," Comedy, Romance, School", 2013, Completed," Oregairu, My Teen Romantic Comedy SNAFU, やはり俺の青春ラブコメはまちがっている。"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. (Dub), TV Series," Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves.In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?"," Comedy, Drama, Romance, School, Slice of Life", 2013, Completed," My Teen Romantic Comedy SNAFU, Oregairu, My youth romantic comedy is wrong as I expected., やはり俺の青春ラブコメはまちがっている。"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan, Summer 2020 Anime, Third season of Yahari Ore no Seishun Love Comedy wa Machigatteiru..," Comedy, Drama, Romance, School, Slice of Life", 2020, Completed," Oregairu 3, SNAFU 3, やはり俺の青春ラブコメはまちがっている。完"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan (Dub), Summer 2020 Anime, Third season of Yahari Ore no Seishun Love Comedy wa Machigatteiru..," Comedy, Drama, Romance, School, Slice of Life", 2020, Completed," Oregairu 3, SNAFU 3, やはり俺の青春ラブコメはまちがっている。完"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan OVA, OVA,," Comedy, Drama, Romance, School, Slice of Life", 0, Upcoming," My Teen Romantic Comedy SNAFU 3 OVA, Oregairu 3 OVA, My youth romantic comedy is wrong as I expected 3 OVA, My Teen Romantic Comedy SNAFU Climax! OVA; やはり俺の青春ラブコメはまちがっている。結"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku, Spring 2015 Anime, Second season of Yahari Ore no Seishun Love Comedy wa Machigatteiru.," Comedy, Romance, School", 2015, Completed," Oregairu 2, My Teen Romantic Comedy SNAFU TOO!, やはり俺の青春ラブコメはまちがっている。続"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku (Dub), Spring 2015 Anime," Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku picks up immediately after the events of the first season, continuing the adventures of the Volunteer Service Club—the dispassionate Hachiman Hikigaya, the cheerful Yui Yuigahama, and the competitive Yukino Yukinoshita—as it dedicates itself to helping any student with issues that they may face.With the rift among his own group widening, Hachiman begins to realize that his knack for quickly getting to the root of other people's troubles is a double-edged sword"," Comedy, Drama, Romance, School, Slice of Life", 2015, Completed," My Teen Romantic Comedy SNAFU TOO!, Oregairu 2, やはり俺の青春ラブコメはまちがっている。続"
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA, OVA, Bundled with 5bp's Yahari Game Demo Ore no Seishun Love Comedy wa Machigatteiru. Zoku game for the PlayStation Vita. It adapts a story focusing on Iroha Isshiki from volume 10.5 of the original light novel.," Comedy, Romance, School", 2016, Completed," Oregairu OVA, My Teen Romantic Comedy SNAFU OVA, Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku"
Yaiba, TV Series, Kurogane Yaiba is a boy who doesn’t want to become what any regular kid would," Action, Comedy, Fantasy, Martial Arts, Shounen", 1993, Completed," Kenyuu Densetsu Yaiba, Legendary Brave Swordsman Yaiba, 剣勇伝説ＹＡＩＢＡ"
Yajikita Gakuen Douchuuki, OVA," Shinokita Reiko and Yajima Junko are second-year high school students who travel from school to school fighting bad guys, ninjas, yakuza and corruption. At this high school they encounter a secret ninja order and a corrupt administrator, as well as a tragic death in the distant past. With the help of Kotetsu, a skilled ninja, they set the school to rights, but not before leaving several broken hearts behind."," Adventure, Martial Arts, School, Shoujo", 1989, Completed," Tales of Yajikita College, やじきた学園道中記"
"Yakeato no, Okashi no Ki", Special," The fifth film in Shin-Ei's series of annual WWII themed anime television movies for children ""Sensou Douwa"" (war story)."," Drama, Kids", 2006, Completed," Sensou Douwa 5, Burning, Candy Tree, 焼跡の, お菓子の木"
Yakitate Japan, TV Series," Azuma Kazuma isn’t terribly clever, but he’s got a good heart and great skill – at baking. Since childhood, he’s been on a quest to create the perfect bread to represent Japan internationally. Now, he seeks to enter the famous bakery Pantasia, in hopes of reaching his goal. But plots abound…"," Comedy, Shounen", 2004, Completed," Yakitate!! Japan, 焼きたて!! ジャぱん"
Yakitori, ONA," Set in a future where the solar system is dominated by trade federations who are in constant conflict. In order to escape his restrictive homeland of Japan, and under the recommendation of his military cook friend Pupkin, Akira enlists in a trade federation orbital drop infantry unit. Such infantry are notorious for their 70% casualty rate, and are nicknamed ""Yakitori"" for their expendability."," Action, Sci-Fi", 2023, Upcoming, Yakitori
Yakunara Mug Cup mo, Spring 2021 Anime," The city of Tajimi, located in the southern part of Gifu Prefecture, Japan, is famous for Mino earthenware. The city is dotted with historical pottery producers and ceramic art museums. It has facilities where you can try your hand at making pottery, and many restaurants that serve food on Minoware dishes.The story begins when a high school girl moves to a shopping street in Tajimi. Many encounters await her, friends, town folk, ceramic art, etc. What will she discover in a town famous for ceramic?", Slice of Life, 2021, Completed," Let's Make a Mug Too, Yakumo, やくならマグカップも"
Yakunara Mug Cup mo, Fall 2021 Anime, Second season of Yakunara Mug Cup mo.," School, Slice of Life", 2021, Completed," Let's Make a Mug Too, Yakunara Mug Cup mo 2nd Season, やくならマグカップも 二番窯"
