name,Type,Plot Summary,Genre,Released,Status,Other name
High School Girls , TV Series," Eriko, along with pals Yuma and Ayano, tests into an exclusive all-girls high school. Her dream of attending a school full of beautiful, clean, and classy role-model girls is soon shattered, as the reality of an all-girl school sets in. Rumor goes, with an absence boys in the school, an atmosphere of laxness sets in, slowly eroding the girls’ regard for culture and become a creature far scarier than boys."," Drama, Ecchi, School, Slice of Life", 2006, Completed, Joshikousei
High School Mystery, TV Series,," Horror, Mystery", 1991, Ongoing, High School Mystery
High School of the Dead (Dub), TV Series, It happened suddenly," Action, Ecchi, Horror, Supernatural", 2010, Completed," High School of the Dead, 学園黙示録 HIGHSCHOOL OF THE DEAD"
High School Star Musical, Fall 2015 Anime," The story involves a group of high school students at Ayana Academy, a school with music as its main focus. A trio of students are called Hanasakura-kai, designating the most talented from the music department. To get in, individuals must enter through a Star Frame class. The series tells the story of Yuuta Hoshiya, Tooru Nayuki, Kaito Tsukikage, Shou Tengeiji, and Shuu Kuga as they aim for a position in the musical department after being spotted by Ootori, one of the Hanasakura-kai members."," Music, School, Slice of Life", 2015, Completed," Starmyu, 高校星歌劇［スタミュ］"
High School Star Musical OVA, OVA," A new year arrives as the school festival ends. The season has come as Kaou-kai members leave their jobs after doing their final duties. Each musical team prepares for the final big performance for the year, Graduation Ceremony, to show their gratitude. After Itsuki Ootori left Kaou-kai during the school festival, the ex-Team Ootori is not qualified to participate while they are still students of the music department. In the midst of these events, Yuuta Hoshitani and the others make a decision..."," Music, School, Slice of Life", 2016, Completed," Starmyu OVA, 高校星歌劇［スタミュ］OVA"
High Score, TV Series," A school comedy with violent and blue jokes. Fujiwara Megumi is a beautiful high school girl but has a selfish and violent character. She has a boyfriend named Matsumoto Masamune, but she often goes around with other boys, who end up as victims due to her selfish behavior."," Comedy, Shoujo", 2011, Completed, HIGH SCORE [ハイスコア]
High Score Girl, Summer 2018 Anime," The year is 1991 and 6th grader Yaguchi Haruo only has video games to live for. He's not popular in school and he's neither handsome, funny, nice nor even friendly. The only thing he has going for him is that he is good at video games. One day at the local arcade, he plays Oono Akira, a fellow classmate but who's popular, smart, pretty and a rich girl that absolutely destroys him at Street Fighter II. Not only does he lose to her 30 times in a row, he can’t beat her at any game. Haruo can’t seem to shake Akira off as she follows him from arcade to arcade everyday after school and beats him every time. As weird as it sounds, the odd couple begins a strange bond and friendship."," Comedy, Romance, School, Seinen", 2018, Completed, ハイスコアガール
High Score Girl (Dub), TV Series," The year is 1991, and arcade video games are the latest craze. Becoming a professional gamer is a far-fetched dream in an industry that has yet to spread its influence. Yet, that is the path sixth-grader Haruo Yaguchi wants to pursue. His aptitude for video games has earned him respect in local arcades and bestowed him with confidence and pride, both of which are shattered when fellow classmate Akira Oono easily defeats him in Street Fighter 2.Akira is rich, pretty, and smart—as close as can be to a perfect girl. But Haruo had never cared about these things as, despite his multiple shortcomings as a person, his supremacy in video games was, in his mind, undisputed. So, now that someone has appeared who can rival him, part of Haruo cannot help but loathe her. Another part, however, itches for somebody who can compete with him on equal terms, and Akira is more than capable."," Comedy, Romance, School, Seinen", 2018, Completed," ハイスコアガール, Hi Score Girl"
High Score Girl II, Fall 2019 Anime, Second season of High Score Girl.," Comedy, Romance, School, Seinen", 2019, Completed," High Score Girl 2, ハイスコアガール II"
High Score Girl II (Dub), TV Series," The year is 1996, and second-year high school students Haruo Yaguchi, Akira Oono, and Koharu Hidaka live their lives as passionately about video games as they were five years ago. Brought together by arcade games, what began as a healthy rivalry and friendship has turned into something more. As they endeavour towards understanding their unfamiliar feelings, they work with allies, navigate high school, and find that, although life has its many challenges, there's always a game or two they can rely on."," Comedy, Game, Romance, School, Seinen", 2019, Completed," ハイスコアガール II, High Score Girl 2"
High Score Girl, OVA, Episodes 13-15 of High Score Girl.," Comedy, Romance, School, Seinen", 2019, Completed, ハイスコアガール EXTRA STAGE
High☆Speed!, Movie, A prequel to the 2013 Kyoto Animation series Free! which is an adaptation of light novel High☆Speed!," School, Slice of Life, Sports", 2015, Completed," Free! Starting Days, Free! Movie, ハイ☆スビード！Free! Starting Days"
High☆Speed!, Movie, A prequel to the 2013 Kyoto Animation series Free! which is an adaptation of light novel High☆Speed!," Comedy, Drama, School, Slice of Life, Sports", 2015, Completed," Free! Starting Days, ハイ☆スビード！Free! Starting Days"
Highlander, Movie," In revenge, patience is a virtue. And after a millennium, Colin MacLeod does not give a damn about virtue.The lone warrior Colin travels with the wise-cracking ghost Amergan through the ages searching for the immortal despot Marcus Octavius, who killed his lover on the Celtic plains tens of centuries ago. On his quest, he discovers New York is submerged, and one dominant monolith fortress towers over the seas. Colin can save the survivors, but his sword only hungers for the blood of one man. Despite many lifetimes of training, Colin has failed to vanquish Marcus on the great battlefields of history.Can he finish what he started and stop Marcus? Will Colin lead the people to freedom or become consumed by hate? There can be only one."," Action, Sci-Fi", 2007, Completed, ハイランダー
Highlander, Movie," Colin MacLeod, the immortal Scottish Highlander, travels with the wise-cracking ghost Amergan in search of the immortal despot Marcus Octavius, who killed Colin's lover on the Celtic plains centuries earlier. The once great city of New York is now submerged under water, with only one dominant fortress towering over the sea, the fortress of Marcus Octavius. MacLeod is torn between saving the survivors of New York and hunting down his nemesis."," Action, Horror, Sci-Fi", 2007, Completed, Highlander
Highschool DxD BorN Specials, TV Series, Specials included with the Blu-ray/DVD volumes," Comedy, Ecchi", 2015, Completed, ハイスクールD×D BorN 石踏一榮完全監修！妄想爆揺解除オリジナルビデオ
Highschool DxD BorN, OVA, Unaired anime episode (episode 13) bundled the limited edition High School D×D DX.2 Blu-ray.," Action, Ecchi", 2015, Completed, ハイスクールD×D BorN OVA 蘇らない不死鳥
Highschool of the Dead, TV Series," Takashi Komuro is a normal highschool boy, until an infection breaks out that turns people into zombie-like creatures. Along with his friends & the school nurse, they fight their way out and continue their journey to find out what exactly has happened to the world."," Action, Ecchi, Horror, Supernatural", 2010, Completed, 学園黙示録 HIGHSCHOOL OF THE DEAD
Highschool of the Dead, TV Series," Takashi Komuro is a normal highschool boy, until an infection breaks out that turns people into zombie-like creatures. Along with his friends & the school nurse, they fight their way out and continue their journey to find out what exactly has happened to the world."," Comedy, Ecchi, Supernatural", 2011, Completed," Highschool of the Dead OVA, 学園黙示録 HIGHSCHOOL OF THE DEAD ドリフターズ・オブ・ザ・デッド"
Highschool of the Dead, OVA," After escaping the zombie-infested mainland, Takashi Komuro and the gang find themselves on a remote island off the coast of Tokonosu City. While scavenging around the island for supplies, they encounter a small seaside shack that provides them with clothing and a place to rest for the night. After a day's work of collecting food, they begin to cook what they have gathered.As they wait beside the campfire, a light haze begins to form around them and makes them nauseous. Confirming it to be caused by hydrangeas—a type of poisonous plant that can cause hallucinations—the group attempts to escape from the powerful odor."," Comedy, Ecchi, Supernatural", 2011, Completed," Highschool of the Dead OVA, 学園黙示録 HIGHSCHOOL OF THE DEAD ドリフターズ・オブ・ザ・デッド"
Highspeed Etoile, TV Series," In the near future, a next-generation racing event called NEX Race is announced, changing the world of racing. New technology has made racing at over 500 km/h safe, changing racing on the world stage completely. Rin Rindou, who once dreamed of being a ballet dancer, had given up her dream due to an injury, becoming a NEET and living with her grandmother. However, one day she is suddenly thrown into the world of next-generation racing.", Action, 2024, Upcoming, HIGHSPEED Etoile（ハイスピード エトワール）
Higurashi No Naku Koro Ni , TV Series," After moving into the quiet town of Hinamizawa, Maebara Keiichi spends his days blissfully in school often playing games with his local friends. However, appearances can be deceiving. One fateful day, Keiichi stumbles upon news of a murder that had occurred in Hinamizawa. From this point on, horrific events unfold in front of Keiichi, as he soon learns his close friends may not be all that they seem. Based on the amateur mystery game by 7th Expansion, the story is told in a series of different scenarios."," Horror, Mystery, Psychological, Supernatural, Thriller", 2006, Completed," When They Cry, ひぐらしのなく頃に"
Higurashi no Naku Koro ni (2020), Fall 2020 Anime," New kid Keiichi Maebara is settling into his new home of peaceful Hinamizawa village. Making quick friends with the girls from his school, he’s arrived in time for the big festival of the year.But something about this isolated town seems ""off,"" and his feelings of dread continue to grow. With a gnawing fear that he’s right, what dark secrets could this small community be hiding?"," Dementia, Horror, Mystery, Psychological, Supernatural, Thriller", 2020, Completed," Higurashi no Naku Koro ni Gou, Higurashi"
Higurashi no Naku Koro ni (Dub), TV Series," Keiichi Maebara has just moved to the quiet little village of Hinamizawa in the summer of 1983, and quickly becomes inseparable friends with schoolmates Rena Ryuuguu, Mion Sonozaki, Satoko Houjou, and Rika Furude. However, darkness lurks underneath the seemingly idyllic life they lead. As the village prepares for its annual festival, Keiichi learns about the local legends surrounding it. To his horror, he discovers that there have been several murders and disappearances in the village in the recent years, and that they all seem to be connected to the festival and the village's patron god, Oyashiro. Keiichi tries to ask his new friends about these incidents, but they are suspiciously silent and refuse to give him the answers he needs. As more and more bizarre events occur, he wonders just what else his friends might be keeping from him, and if he can even trust them at all.When madness and paranoia begin taking root in Keiichi's heart, he will stumble straight into the mysteries at work in Higurashi no Naku Koro ni, a story that is told across multiple arcs."," Horror, Mystery, Psychological, Supernatural, Thriller", 2006, Completed," When They Cry, ひぐらしのなく頃に"
Higurashi no Naku Koro ni Gou (Dub), Fall 2020 Anime," New kid Keiichi Maebara is settling into his new home of peaceful Hinamizawa village. Making quick friends with the girls from his school, he’s arrived in time for the big festival of the year.But something about this isolated town seems ""off,"" and his feelings of dread continue to grow. With a gnawing fear that he’s right, what dark secrets could this small community be hiding?"," Dementia, Horror, Mystery, Psychological, Supernatural, Thriller", 2020, Completed, Higurashi
Higurashi No Naku Koro Ni Kai, TV Series," After moving into the quiet town of Hinamizawa, Maebara Keiichi spends his days blissfully in school often playing games with his local friends. However, appearances can be deceiving. One fateful day, Keiichi stumbles upon news of a murder that had occurred in Hinamizawa. From this point on, horrific events unfold in front of Keiichi, as he soon learns his close friends may not be all that they seem. Based on the amateur mystery game by 7th Expansion, the story is told in a series of different scenarios."," Mystery, Psychological, Supernatural, Thriller", 2007, Completed, When They Cry
