name,Type,Plot Summary,Genre,Released,Status,Other name
Tayutama Kiss on my Deity OVA, Special," Yuuri Mito is a typical, normal Japanese teenager. He goes to school, works on people's motorcycles and performs exorcisms. Okay, that last part's a little bit unusual, but his family lives in a shrine and they do that sort of thing. Still, you would think he'd know enough to be careful with an ancient relic he finds in the woods, especially when a mysterious goddess appears and tells him to leave it alone. Unfortunately, despite Mito's best efforts, the seal gets broken anyway and a number of dangerous ""tayuti"" that it held in stasis get loose. This is bad. Mito also ends up with a beautiful goddess girl who decides that she's going to marry him. This might not be so bad. if he wasn't already caught up in the middle of a war between the entities he's released. The flesh may be weak but the spirit's more than willing to compensate."," Harem, Romance, Supernatural", 2009, Completed, タユタマ -Pure my heart-
Tea girls, ONA," The tea people of the five-pointed star is the main life form of the eighth Nebula. They have a history of more than 3,000 years. The protagonist, Ke Lin, is a young girl with the characteristics of tea people for thousands of years. Can she lead a new generation of tea girls to bring the tea country into a more vibrant life and achieve peace among different planets and races", Fantasy, 2020, Completed,
Team Galaxy (Dub), TV Series," ""Team Galaxy"" is about a group of friends who try to balance both their school work and their free time. The three protagonists, Yoko, Josh, and Brett, are among the students of a school called ""Galaxy High"", a galactic justice authority, which defends the galaxy against criminals. The school teaches subjects suitable for these types of missions, which their students endure. The series apparently takes place during the present day, but in an episode where they go through a time skip, a calendar says that the year is 2051, hinting that the actual series takes place in 2050.Since the final 3 episodes of season 2 of Team Galaxy 'Predator Plants from Outer Space', a new plot has been introduced where Omni, an android as well as a student of another space school, is searching for his fellow schoolmates after his school has been destroyed by an alien bounty hunter named Gangus. He is convinced to stay at Galaxy High for the time being and is promised by Josh, Brett, Yoko, and the rest of GH to help him. Unfortunately, due to the show currently ending at 52 episodes, this plot hasn't been addressed any further."," Action, Adventure, Sci-Fi", 2006, Completed,
Tearmoon Teikoku Monogatari, TV Series," Surrounded by the hate-filled gazes of her people, the selfish princess of the fallen Tearmoon Empire, Mia, takes one last look at the bleeding sun before the guillotine blade falls... Only to wake back up as a twelve-year-old! With time rewound and a second chance at life dropped into her lap, she sets out to right the countless wrongs that plague the ailing Empire. Corrupt governance? Check. Border troubles? Check. Natural calamities and economic strife? Check. My, seems like a lot of work. Hard work and Mia don't mix, so she seeks out the aid of others, starting with her loyal maid, Anne, and the brilliant minister, Ludwig. Together, they strive day and night to restore the Empire. Little by little, their tireless efforts begin to change the course of history, pushing the whole of the continent toward a new future. And why did the selfish princess have a change of heart, you ask? Simple—she didn't. She's just terrified of the guillotine. They hurt like hell, and Mia hates pain more than work."," Comedy, Fantasy, Romance", 2023, Upcoming, Tearmoon Empire; Tearmoon Empire Story;  ティアムーン帝国物語～断頭台から始まる、姫の転生逆転ストーリー～
Tears to Tiara , TV Series," Set in a fictitious land during a medieval-like era of magic and fantasy, Tears to Tiara unfolds with the Divine Empire’s rise to power as it conquers and rules lands far and wide. On the island of Erin, still ruled by the Ancient Kingdom, the Goidelic people are attempting to sacrifice priestess Riannon to revive protagonist and demon king Arawn to lead the resistance against the Empire.Although the ritual fails and Riannon survives, the seal imprisoning the demon king is broken and Arawn is resurrected. Armed with mysterious and devastating powers and a human’s demeanour, Arawn joins Riannon, her brother and battalion commander, Arthur, as well as their team of fighters comprising a swordsman, an archer and a quintet of magical pixies, in the epic struggle against the Divine Empire. Genres"," Action, Adventure, Fantasy, Magic", 2009, Completed, ティアーズ・トゥ・ティアラ
Tears to Tiara (Dub), TV Series," In a world resembling the middle-age. A girl, Riannon, is set to be sacrificed to appease a resurrected demon lord, Arawn. As her brother Arthur attempts to rescue her, Arawn defies those who resurrected him and frees Riannon from her captors, which leads to Riannon admiring him.This eventually leads to a party of companions being assembled for adventure, with Arawn acting as the leader."," Action, Adventure, Fantasy, Magic", 2009, Completed, ティアーズ・トゥ・ティアラ
Techno Police 21C, Movie," The plot consists of a chase of a hijacked MBT-99A tank, designed by the United States Air Force (which is odd, but will become the saviour of Eleanor, as she can be ejected before the tank explodes, like a fighter jet). The audience is expected to be enamored with this vehicle. At one scene when it looks like the tank is sure to get away, the background music turns into cocktail-lounge jazz and sparkly lights swirl around the tank. The tank carries six ATGM launchers (which Ken is somehow able to dislodge with minimal trouble, along with a piece of the turret, towards the end of the movie), three to each side of the turret, and a laser-based machine-gun-esque installment, in addition to its rifled main gun. The tank's treads are dual-mounted (the tread is split in half, making four sets of treads for the tank).The employment of the laser, however, seems counter-productive to a machine-gun's mission, as it can only fire once every few seconds. If it can fire at higher rates, it does not do so, and tries to acquire a lock on its pursuer (Blader, in this case). This suggests a low ammunition capacity, unlike thousand-round-and-up machine-guns routinely mounted on modern tanks. It does not appear to have any effect on the road, either, which does not say much about its power.Another tank involved is the MBT-90D, which are dispatched by the Army (or Air Force—the movie never makes it clear if it is a joint effort, although the general who arrives midway into the movie is shown riding in something resembling an ADATS) to take out the tank. Despite having at least a platoon of these, the MBT-99 still evades capture. The M-90Ds are armed with a three-barreled autocannon, the calibre of which may be around fifteen to twenty millimeters. The MBT-90D is equipped with three ATGM missile launchers, on the left side of the turret, and its main cannon is mounted on the front, instead of on a turret.After the MBT-99's hijackers (who appear inside the tank after getting away from a recently-committed bank robbery), hired by a shadowy group, backed by a foreign nation seeking an edge in their military (the M-99 is presumably on its way to be tested at a separate base), are forced out by Ken and his team, Eleanor enters to study the tank, and it starts up on its own, having been programmed by the hijackers to head for a pier and drive off its end so as to rendezvous with an enemy submarine. The rest of the movie is made up of the chase through the city, resulting in the destruction of another bank (owned by the same corporation that built the first bank in the movie), and various collateral damage."," Action, Mecha, Police, Sci-Fi", 1978, Completed," Techno Police,"
Technoroid, Winter 2023 Anime, Technoroid," Music, Sci-Fi", 2023, Completed, テクノロイド OVERMIND
Teekyuu, TV Series, Teekyuu is based on a sports comedy manga of the same name featuring four high school girls who belong to a tennis club.," Comedy, School, Shounen, Sports", 2012, Completed, てーきゅう
Teekyuu 2, TV Series, Second Season of Tenkyuu.," Comedy, School, Shounen, Sports", 2013, Completed, てーきゅう ２期
Teekyuu 2 Specials, Special, Short specials included in the BD release.," Comedy, School, Shounen, Sports", 2013, Completed, てーきゅう 2
Teekyuu 3, TV Series, Third Season of Teekyuu.," Comedy, School, Shounen, Sports", 2013, Completed, てーきゅう ３期
Teekyuu 4, Spring 2015 Anime, Fourth season of Teekyuu series.," Comedy, School, Shounen, Sports", 2015, Completed, てーきゅう ４期
Teekyuu 4 Specials, Special, Unaired specials included in the Blu-ray and DVD release.," Comedy, School, Shounen, Sports", 2015, Completed," Te-kyu 4 specials, てーきゅう　４期　ＴＶ未放送オリジナルエピソードアニメ"
Teekyuu 5, Summer 2015 Anime, Fifth season of Teekyuu series.," Comedy, School, Shounen, Sports", 2015, Completed, てーきゅう 5期
Teekyuu 6, Fall 2015 Anime, Sixth season of Teekyuu series.," Comedy, Shounen, Sports", 2015, Completed, てーきゅう 6期
Teekyuu 6 Specials, Special,," Comedy, Shounen, Sports", 0, Completed," Tekyuu 6 Specials, Teekyu 6 Specials, Teekyuu 6 OVA, てーきゅう　6期　ＴＶ未放送オリジナルエピソードアニメ"
Teekyuu 7, Winter 2016 Anime, Seventh season of the Teekyuu series.," Comedy, Shounen, Sports", 2016, Completed, てーきゅう 7期
Teekyuu 8, Fall 2016 Anime, Eighth season of the Teekyuu anime series.," Comedy, Shounen, Sports", 2016, Completed, てーきゅう 8期
Teekyuu 8 Specials, Special, Unaired specials included in the Blu-ray and DVD release.," Comedy, Shounen, Sports", 2017, Completed," Teekyu 8 Specials, Teekyuu 8 OVA, Teekyu 8 OVA, てーきゅう　8期"
Teekyuu 9, Summer 2017 Anime, Ninth season of the Teekyuu anime series.," Shounen, Sports", 2017, Completed, てーきゅう 9期
