name,Type,Plot Summary,Genre,Released,Status,Other name
Soreyuke! Uchuu Senkan Yamamoto Yohko II (Dub), OVA," There is an ancient legend on a distant planet which states (among other things) that four goddesses will one day descend from the skies and all will be right with the world.Of course meanwhile, Yohko and the rest of the Terra team (with one straggler) have crashed on a backwater world, and they have to figure out a way off before their new charge... gets hungry again!Every so often, a celebration takes place in one of the most beautiful places in the Universe... a cosmic Sakura fest! Since the Terra Team has been doing so well, one of them is invited to join the high command as they meet their opposite numbers from NESS. It's a time of celebration and a time of peace... but it seems that someone didn't get the message."," Action, Adventure, Sci-Fi", 1997, Completed," Starship Girl Yamamoto Yohko II, それゆけ!宇宙戦艦ヤマモト・ヨーコⅡ"
Soreyuke! Uchuu Senkan Yamamoto Youko (1999), TV Series, In the year 2999," Action, Adventure, Sci-Fi", 1999, Completed," Starship Girl Yamamoto Yohko (TV), それゆけ!宇宙戦艦　ヤマモト・ヨーコ"
Sorrowless Bell, ONA," “Give your life to me, and I’ll help you forget a person.” As a result, countless people go for it and use part of their life to exchange for a peaceful life. Heartbroken past is hidden in the hairpin of the imperial noble consort and the spiritual sword of the stylite. “Don’t you even have someone that you want to forget?” “Yeah, but I’ve already forgotten him.”"," Drama, Romance", 2019, Completed,
SOS TV Walpurgis Night Fever, ONA," The story of two girls on a war-torn planet known as ""Walpurgis."""," Comedy, Sci-Fi", 2010, Completed," SOS TV Warupurgis Night Fever, ワルプルギスナイトフィーバー"
Sotsugyou M, OVA," Kato, Shimura, Arai, Nakamoto, and Takagi are friends at an all-boys boarding school. After they get tricked by their school government president, the five must put on a performance of the play ""Little Women."""," Drama, School", 1999, Completed," Male Graduation, Graduation M, Graduation M"
Sotsugyou, OVA," Regardless of how students handle the many academic challenges facing them, they all know that there will come a day when they will leave all the hurdles of scholastic achievement behind and tackle the triumphs and sorrows of true adulthood. One thing that many young people don`t realize is that this often means leaving behind the friends that have been with them through their youth."," Drama, School", 1995, Completed," Graduation, 卒業~Graduation~"
Sou Xuan Lu Zhi Chen Ling Ji, ONA," For almost a millennium, the mainland of Lingzhou was ruled by an emperor and protected by eight princes. However, after the enthronement of the ninth emperor, a revolt ensued.Several heroes will then have a role to play in this chaotic situation."," Action, Demons, Fantasy", 2021, Completed," The Gerent Saga, 搜玄录之宸灵纪"
Soujuu Senshi Psychic Wars, OVA," Ukyo Rettsu, a surgeon, treats a mysterous old woman for a mysterious ""cancer."" The growth turns out to be a messenger from the ancient past of Japan heralding a demonic invasion of the Earth. Ukyo must go back in time and fight the race of ancient demons."," Action, Demons, Seinen, Super Power", 1991, Completed," Psychic Wars, 捜獣戦士サイキック・ウォーズ"
Soujuu Senshi Psychic Wars (Dub), OVA,," Action, Demons, Seinen, Super Power", 1991, Completed," Psychic Wars, 捜獣戦士サイキック・ウォーズ"
Soukihei MD Geist (Dub), OVA," In the distant future, mankind has colonized other planets in the universe. While many planets lived in peace, the planet Jerra has been ravaged by decades of war. Geist is an M.D.S. (Most Dangerous Soldier), an enhanced human with unsurpassed combat capabilities and an insatiable lust for battle. Because of his uncontrollable nature, Geist is cryogenically frozen and locked in a satellite. Several years later, the satellite crashes and Geist wakes up from his sleep to engage in another war. This time, to help the army stop the planet's central computer from activating a doomsday device that will lead to total annihilation of all life on Jerra."," Action, Mecha, Military, Sci-Fi", 1986, Completed," Most Dangerous Geist, M.D. Geist, 装鬼兵ＭＤガイスト"
Soukihei MD Geist 2, OVA," After unleashing the Death Force machines all over the planet Jerra, Geist has kept himself busy by dismantling them one by one. But now he faces a formidable opponent in the form of Krauser, another M.D.S. (Most Dangerous Soldier) who has aligned himself as the only savior of mankind."," Action, Mecha, Military, Sci-Fi", 1996, Completed," M.D. Geist 2, MD Geist 2, Most Dangerous Geist II"
Soukou Kihei Votoms, TV Series," A century of bloodshed between warring star systems has plunged nearly 200 worlds into the flames of war. Now, an uneasy truce has settled across the Astragius Galaxy...Chirico Cuvie, a special forces powered-armor pilot is suddenly transferred into a unit engaged in a secret and highly illegal mission to steal military secrets—from their own military! Now he's on the run...from his own army!Unsure of his loyalties and to cover their own tracks, Chirico is left behind to die in space. Surviving by luck, the renegade is now hunted by both the conspirators and military intelligence.He is driven by the haunting image of a mysterious and beautiful woman—the objective of their mission, and his sole clue to unraveling their treacherous scheme. But the conspirators will do anything to preserve their mysterious agenda..."," Action, Drama, Mecha, Military, Sci-Fi, Space", 1983, Completed," Armored Trooper Votoms, Soko Kihei Votoms, 装甲騎兵ボトムズ"
Soukou Kihei Votoms, OVA," For their silver anniversary, Vanilla and Coconna return to Uoodo along with Gotho in the hopes of reuniting with Chirico. Once there they find a red shouldered AT at the Battling arena."," Action, Mecha, Military, Sci-Fi", 2010, Completed, Armored Trooper Votoms
Soukou Kihei Votoms, OVA," Chirico is awoken from cold sleep and separated from Fyana. His attempts to find her come to the attention of a Nextant, the replacement for the Perfect Soldier program. At the same time, the new Pope is to be nominated, and Chirico is religiously considered to be ""The Untouchable"". With one of the nominees related to the Nextant, Chirico's actions will have far-reaching political ramifications."," Drama, Mecha, Military, Sci-Fi", 1994, Completed, Armored Trooper Votoms
Soukou Kihei Votoms, OVA, Chirico visits an oasis town and meets Gotho and his friends for the first time in 32 years.," Action, Drama, Mecha, Military, Sci-Fi", 2011, Completed, Armored Trooper Votoms
Soukou Kihei Votoms, OVA," OVA release from anime series ""Armored Trooper Votoms"" utilizing the latest in 3D CG animation. Created by the original staff of the series, with an all new story about the end of the 100 year war."," Mecha, Military, Sci-Fi, Space", 2007, Completed, Armored Trooper Votoms
Soukou Musume Senki, Winter 2021 Anime," In an unplanned field trip, Riko is transported to an alternate Japan where metal-based life forms known as Mimesis ravage the world. Only girls equipped with LBX armored weaponry can stand up to this scourge. Joined by four other displaced young women, Riko will have to adapt to save humanity. The hope of a planet now rests on these heavy metal soldiers who desire one wish—to return home again!"," Action, Fantasy, Military", 2021, Completed, 装甲娘戦機
Soukou Musume Senki (Dub), TV Series," Riko Morisawa, a young girl from Tokorozawa, goes on a trip to Tokyo with her friend Mana. While they roam around the shops of Ikebukuro, Riko spots a billboard about an event related to the Little Battlers eXperience (LBX) line of toys. Mana urges Riko to purchase one, and although initially declining, Riko soon avails a few LBX kits for her father.Upon opening one of the boxes labeled ""LBX Assassin,"" a temporal rift manifests itself and transports Riko into the sky of an alternate Japan. While she falls at terminal velocity, an exosuit based on the LBX Assassin materializes around her, saving her from the descent. However, on the ground, she encounters the Mimesis, lethal metallic creatures that invade world after world. As she flees away from these monsters, Riko is rescued by four other LBX-equipped girls. After learning about Riko's predicament, the group decides to recruit her into their combat unit—""Soukou Musume.""Soukou Musume Senki narrates how the unit endures the trials and tribulations they face, developing unbreakable bonds along the way."," Action, Fantasy, Military", 2021, Completed," LBX Girls, 装甲娘戦機"
Soukou no Strain, TV Series," In the distant future, mankind is divided into two factions"," Drama, Ecchi, Mecha, Military, Sci-Fi, Space", 2006, Completed, Strain
Soukou no Strain (Dub), TV Series," Eleven-year-old Sara Werec's elder brother, Ralph, was sent to the frontlines of an interstellar war 130 light years away, and Sara vowed to reunite with him one day as a comrade. Five years later, Sara is a student at Grapera Space Armed Soldier Academy, training to become a Reasoner, a pilot of an advanced weapons system called a ""Strain.""When the academy is suddenly attacked by enemy forces, Sara enters battle against a Strain that quickly overpowers her. After incapacitating her, the pilot reveals himself to be her Ralph. Killing all the other students and destroying the school, he disappears, leaving Sara to question everything she has ever known. Soukou no Strain is the story of Sara as she reenters training under a new name, now determined to confront her brother and make sense of her brother's actions."," Drama, Ecchi, Mecha, Military, Sci-Fi, Space", 2006, Completed, Strain
Soukyuu no Fafner, TV Series," Announced at the Soushi Minashiro Birthday Fes 2021. Initially promised to fans during the 2017 birthday event, this self-contained entry to the Fafner series will be a ""peaceful spinoff"".", Sci-Fi, 0, Upcoming, Soukyuu no Fafner
Soukyuu no Fafner, TV Series," Tatsumiyajima is the central island in the middle of a small cluster of islands, in a sleepy backwater of the Japanese isles. Not much happens there, and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line, and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all, fighting for Humanity's continued existence, is the giant robot Fafner, the dragon that guards this final treasure of mankind."," Action, Drama, Military, Police, Sci-Fi", 2004, Completed," Fafner of the Blue Sky, Fafner in the Azure"
Soukyuu no Fafner, Winter 2015 Anime, Sequel to Soukyuu no Fafner," Drama, Mecha, Sci-Fi", 2015, Completed, 蒼穹のファフナー Dead Aggressor EXODUS
Soukyuu no Fafner, Fall 2015 Anime, Continuation of Soukyuu no Fafner," Drama, Mecha, Sci-Fi", 2015, Completed, 蒼穹のファフナー Dead Aggressor EXODUS
Soukyuu no Fafner, Movie,," Action, Drama, Mecha, Military, Sci-Fi", 2019, Completed,  蒼穹のファフナー Dead Aggressor THE BEYOND
Soukyuu no Fafner, Movie, Episodes 4-6 of the Soukyuu no Fafner," Action, Drama, Mecha, Military, Sci-Fi", 2019, Completed, 蒼穹のファフナー Dead Aggressor THE BEYOND
Soukyuu no Fafner, Movie, Episodes 7-9 of the Soukyuu no Fafner," Action, Drama, Mecha, Military, Sci-Fi", 2020, Completed, 蒼穹のファフナー Dead Aggressor THE BEYOND
Soukyuu no Fafner, Movie, Episodes 10-12 of the Soukyuu no Fafner," Action, Drama, Mecha, Military, Sci-Fi", 2021, Completed, 蒼穹のファフナー Dead Aggressor THE BEYOND
Soul Buster, Fall 2016 Anime," Soul Buster is about a boy named Son Shin who lives in the present time. He breaks a seal in his dream and erases the past known as the Sangokushi period. Without knowing why, he travels back in time and gets involved with the Sangokushi timeline."," Action, Samurai", 2016, Completed," Shi Ling Yanwu, 侍霊演武[ソウルバスター]"
Soul Eater , TV Series," Set in the Shinigami technical school for weapon meisters, the series revolves around 3 groups of each a weapon meister and a human weapon. Trying to make the latter a “Death Scythe” and thus fit for use by the Shinigami, they must collect the souls of 99 evil humans and 1 witch. Soul Eater is an anime that centers around meisters and their weapons and their mission to collect 99 evil souls and 1 witch soul. Upon doing that the meister’s weapons will become a Deathscythe, which is the highest title for a weapon.Maka, Soul Eater, Black Star, Tsubaki, Death the Kid, and Patty and Liz Thompson are the characters Soul Eater revolves around. Besides taking the time to gather souls these students of Shibusen defend Death City from some of the most powerful of creatures while still attending school and trying to become stronger."," Action, Adventure, Comedy, Fantasy, Shounen, Supernatural", 2008, Completed, ソウルイーター
Soul Eater (Dub), TV Series," Set in the Shinigami technical school for weapon meisters, the series revolves around 3 groups of each a weapon meister and a human weapon. Trying to make the latter a ""Death Scythe"" which is the highest title for a weapon and thus fit for use by the Shinigami, they must collect the souls of 99 evil humans and 1 witch.Maka & Soul Eater, Black Star & Tsubaki, and Death the Kid with Patty and Liz Thompson are the characters Soul Eater revolves around. Besides taking the time to gather souls, these students of Shibusen defend Death City from some of the most powerful of creatures while still attending school and trying to become stronger."," Action, Adventure, Comedy, Fantasy, Shounen, Supernatural", 2008, Completed, ソウルイーター
Soul Eater Not!, Spring 2014 Anime," Soul Eater Not! is a side-story to the main series, focusing on a freshman halberd named Harudori Tsugumi, who befriends two other meisters, Tatane Meme and Anya Hepburn. All three take part in the NOT (Normally Overcome Target) class at DWMA and learn to control their powers in order to overcome their difficulties to have a normal life, as opposed to the battle-oriented EAT (Especially Advanced Talent) class taken by Maka, Soul, and their companions."," Action, Comedy, Ecchi, Shounen, Supernatural", 2014, Completed, ソウルイーターノット！
Soul Eater NOT! (Dub), TV Series," Soul Eater NOT! is a side-story to the main series, focusing on a freshman halberd named Tsugumi Harudori, who befriends two other meisters, Meme Tatane and Anya Hepburn. All three take part in the NOT (Normally Overcome Target) class at DWMA and learn to control their powers in order to overcome their difficulties to have a normal life, as opposed to the battle-oriented EAT (Especially Advanced Talent) class taken by Maka, Soul, and their companions."," Action, Comedy, Ecchi, Shounen, Supernatural", 2014, Completed, ソウルイーターノット！
Soul Hunter , TV Series," Thousands of years ago, it was a time of witchcraft and dark magic. An evil sorceress has bewitched the emperor of the mighty dynasty and he has become a mindless puppet. The country is in shambles and evil spirits lurk everywhere. The human world is on the verge of utter destruction. A bold mission is planned by the Confederation of the Immortal Masters. They send a young master wizard to hung down the villains and evil warlocks in the devastated lands."," Adventure, Fantasy, Historical, Magic, Shounen, Supernatural", 1999, Completed," Senkaiden Houshin Engi, 仙界伝 封神演義"
Soul Hunter (Dub), TV Series," Thousands of years ago, it was a time of witchcraft and dark magic. An evil sorceress has bewitched the emperor of the mighty dynasty and he has become a mindless puppet. The country is in shambles and evil spirits lurk everywhere. The human world is on the verge of utter destruction. A bold mission is planned by the Confederation of the Immortal Masters. They send a young master wizard to hung down the villains and evil warlocks in the devastated lands."," Adventure, Fantasy, Historical, Magic, Shounen, Supernatural", 1999, Completed," Senkaiden Houshin Engi, 仙界伝 封神演義"
Soul Link , TV Series," Aizawa Ryota was in the 3rd grade of the preparatory course of Central Military Academy. AD 2045, he went to a space station, Aries, for the training with his classmates including Nagase Saka and Nittak Kazuhiko. However, the station was attacked by a terrorist group, Hallarax. *Sarara*"," Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space", 2006, Completed,
SoulTaker (Dub), TV Series," After the human colony on the moon was destroyed by disease, Kyosuke Date and his mother flee to Earth- separated from their family. They take refuge in a cathedral where his mother hides as a nun for reasons unknown to Kyosuke. After dangerous people find their sanctuary, his mother stabs him before she herself is murdered.Days later, Kyosuke finds himself alive and in the house of a mysterious girl who claims to be his twin Runa- and she is not the only one! Runa suffered a similar fate at the hands of her adoptive mother; however her soul was divided into several pieces making ""flicker girls"" who are being hunted by the evil Kirihara Group. The reason Kyosuke survived"," Demons, Horror, Shounen, Supernatural", 2001, Completed, The SoulTaker
SoulWorker, TV Series, Lion Games' Korean online role-playing game Soul Worker is inspiring an anime that will be streamed online. The publisher NHN PlayArt made the announcement at a press conference marking the completion of the game. The press conference showed an animatic preview and the storyboards for the anime.," Action, Fantasy, Sci-Fi", 2016, Completed, Soul Worker
Sounan Desu ka?, Summer 2019 Anime," Because of a plane crash ... starting today, we're spending the springtime of our lives on a desert island!! There's nothing here, so we have to make everything!! And eat everything!! (Ugh!) Check out our high-school-girl survival story of courage and knowledge. We're actually doing pretty well! We learn how to eat cicadas, how to build traps, a simple allergy test, how to eat hermit crabs, etc."," Adventure, Comedy, Seinen", 2019, Completed," Are You Lost?, ソウナンですか?"
Souryo to Majiwaru Shikiyoku no Yoru ni..., Spring 2017 Anime," The reunion of Kujo with his old female classmate. He has inherited his parents' temple and became a priest. However, after the two became drunk, he does something unexpected of him to her!"," Drama, Josei, Romance", 2017, Completed, 僧侶と交わる色欲の夜に...
Souryuuden, OVA," The four Ryudo brothers hold an ancient secret - they are descended from the dragons. They have the speed, strength and power of their legendary ancestors - and they're getting stronger. But when pushed to the limit, they become the terrifying, uncontrollable dragons of mythology. These powers have attracted the attention of some powerful enemies - shadowy organizations with unlimited resources and weapons who will stop at nothing to control the brothers."," Drama, Mystery, Super Power, Supernatural", 1991, Completed," Legend of the Dragon Kings, Sohryuuden"
Sousei Kishi Gaiarth, OVA," Gaiarth - a world devastated by a cataclysmic war, where pockets of humanity struggle to survive amidst the wreckage of technologies made magical by ignorance.Gaiarth - a world where artificially intelligent machines doggedly pursue their programmed imperatives"," Action, Adventure, Fantasy, Mecha, Sci-Fi", 1992, Completed, 創世機士ガイアース
Sousei Kishi Gaiarth (Dub), OVA," Gaiarth - a world devastated by a cataclysmic war, where pockets of humanity struggle to survive amidst the wreckage of technologies made magical by ignorance.Gaiarth - a world where artificially intelligent machines doggedly pursue their programmed imperatives"," Action, Adventure, Fantasy, Mecha, Sci-Fi", 1992, Completed," Genesis Survivor Gaiarth, 創世機士ガイアース"
