name,Type,Plot Summary,Genre,Released,Status,Other name
B Gata H Kei, TV Series," Yamada is a high school student, and a virgin, who aspires to have 100 casual sex partners. Despite this, she soon finds herself targeting and pursuing only one boy."," Comedy, Ecchi, Romance, School, Seinen", 2010, Completed, Yamada's First Time
B Gata H Kei (Dub), TV Series," Yamada, first name withheld, is a 15-year-old girl who has just entered Takizawa High School. Easily considered exceptionally beautiful, she has only one problem with her own body, she thinks her vagina looks weird and is very self-conscious about it. Upon entering high school, her dream was to have casual sex with 100 men but therein lies the problem, she believes an experienced partner will tease her about the way her vagina looks or simply the fact that she's a virgin. She stumbles upon the solution in the form of Kosuda Takashi, a fellow virgin, whom she believes will help ease the transition to more experienced partners.There's only one small problem, Yamada doesn't know anything about sex or the ancient art of seduction, meaning her quest to conquer Kosuda will be a difficult one."," Comedy, Ecchi, Romance, School, Seinen", 2010, Completed, B Gata H Kei
B-Daman Crossfire (Dub), TV Series, A rumor has spread amongst the children worldwide regarding the popular B-Daman matches," Game, Kids", 2011, Completed," Cross Fight Bedaman, クロスファイト ビーダマン"
B-Legend! Battle B-Daman Fire Spirits! (Dub), TV Series," It is not uncommon to wish upon shooting stars. But for B-DaPlayers all around the world, what they seek is not for their wishes to be granted. Gazing upon what many would assume are just rocks shrunk to the size of a pebble by atmospheric entry and fallen to the earth, the fated ones see instead what are known as Strike Shots—powerful marbles originating from the vast and mystical outer space.After achieving triumph in the war against his ultimate foes, Yamato Daiwa continues his journey as a rising B-DaPlayer, looking to obtain a new power worthy of his improved battle gear."," Adventure, Fantasy, Game", 2005, Completed, Battle B-Daman
B-Legend! Battle Badaman, TV Series," Raised by cats until he was five, Yamato Delgato’s only dream was to play B’Daman-the official sport of the B’DaWorld. However, his dream comes true when he’s chosen to wield the most powerful B’Daman ever; the legendary Cobalt Blade. Only he has skills to harness its power. This is his journey into the world of B’Daman as he learns valuable lesson…more Raised by cats until he was five, Yamato Delgato’s only dream was to play B’Daman-the official sport of the B’DaWorld. However, his dream comes true when he’s chosen to wield the most powerful B’Daman ever; the legendary Cobalt Blade. Only he has skills to harness its power. This is his journey into the world of B’Daman as he learns valuable lessons and also tries to save the B’DaWorld from the evil clutches of the Shadow Alliance."," Adventure, Comedy, Kids, Shounen", 2005, Completed, B-伝説！バトルビーダマン
B-Project 3rd Season, TV Series, Third season of B-Project., Music, 0, Upcoming, B-PROJECT
B-Project, Summer 2016 Anime," The anime's story follows Tsubasa, a new hire in the A&R department of the major recording company Gandala Music. Tsubasa is immediately assigned to oversee the idol unit ""B-PROJECT,"" which is made up of three idol groups", Music, 2016, Completed, B-PROJECT～鼓動＊アンビシャス～
B-Project, Winter 2019 Anime, Second season of B-Project," Music, Shoujo", 2019, Completed, B-PROJECT～絶頂＊エモーション～
B, ONA," In a world powered by advanced technology, crime and action unfold in the archipelagic nation of Cremona. Koku, the protagonist. Keith, the legendary investigator of the royal police force RIS. A mysterious criminal organization. A wide variety of characters race through the fortified city as it is beset by the serial killer, Killer B, and a chain of crimes in this suspense drama by director Kazuto Nakazawa and Production I.G"," Action, Military, Mystery, Police, Sci-Fi, Supernatural, Thriller", 2018, Completed,
B, ONA," In a world powered by advanced technology, crime and action unfold in the archipelagic nation of Cremona. Koku, the protagonist. Keith, the legendary investigator of the royal police force RIS. A mysterious criminal organization. A wide variety of characters race through the fortified city as it is beset by the serial killer, Killer B, and a chain of crimes in this suspense drama by director Kazuto Nakazawa and Production I.G"," Action, Mystery, Police, Psychological, Supernatural, Thriller", 2018, Completed,
B, ONA, Second season of B," Action, Mystery, Police, Psychological, Supernatural, Thriller", 2021, Completed, B
B, ONA, Second season of B," Action, Mystery, Police, Psychological, Supernatural, Thriller", 2021, Completed, B
B.B. Fish, OVA," At the time of the ceremony of entry to the college, a young boy named Ushino Hayama finds Sara a girl whom he met ten years ago. From this day, a change has taken place in him, and notices that can now control some water. After having succeeded the swimming championships, he discovers deep sea diving."," Drama, Romance, Seinen", 1994, Completed," Blue Butterfly Fish, B.B. フィッシュ"
B'T X, TV Series, Teppei is going to visit his older brother Kotaro Takamiya during a scientific conference after training with a mysterious woman named Karen for the past 11 years. However his plans for a family reunion become stalled when a woman named Aramis kills everyone in the conference to kidnap Kotaro. Teppei on the way to save his brother encounters a broken mechanical horse called B't X who revives thanks to Teppei's blood and is now his aide to save his brother from the mysterious Machine Empire.," Adventure, Mecha, Sci-Fi, Shounen", 1996, Completed, B`T X　ビート・エックス
B'T X (Dub), TV Series, Teppei is going to visit his older brother Kotaro Takamiya during a scientific conference after training with a mysterious woman named Karen for the past 11 years. However his plans for a family reunion become stalled when a woman named Aramis kills everyone in the conference to kidnap Kotaro. Teppei on the way to save his brother encounters a broken mechanical horse called B't X who revives thanks to Teppei's blood and is now his aide to save his brother from the mysterious Machine Empire.," Adventure, Mecha, Sci-Fi, Shounen", 1996, Completed," B'tX, B't X, btx, B`T X　ビート・エックス"
B'T X Neo, OVA, Continuation of Teppei's journey with B't X to rescue his brother Kotaro Takamiya from the Machine Empire. The OAV series picks off from the TV series from the point where Hokuto successfully saves both Teppei and B't X and makes B't X far more powerful than before.," Action, Adventure, Shounen", 1997, Completed, Ｂ’Ｔ　Ｘ（ビート・エックス）　ＮＥＯ
Ba La La Xiao Mo Xian Zhi, TV Series," After the fairies defeated Gunala, the Evil Goddess, another crisis hit the Fairy Castle!! The magical energy of the world has been devoured by the evil wizards. The Rainbow Flower, the source of the magic power, is soon to wither, and this will destroy the world of Fairy Castle. Only finding the legendary Rainbow Heart Stone and letting it recollect all the essential energy can save the world. To solve this biggest crisis in the history of the Fairy Castle, Prince YouLe, Sally, and their new friend XiaoQian, have to go back to the human world and reunite with Maggie and Michelle to fight the evil again."," Comedy, Magic, Shoujo", 2011, Completed," Balala the Fairies Season 1, Balala, Little Magic Fairy"
Ba La La Xiao Mo Xian Zhi, TV Series," The kingdom of Gemini is attacked by the evil Queen Halle. The twin princesses of the kingdom are missing, so is the important Night Star Box, which has affected planets including Earth. The fairy Queen had sent Prince You Le and Sally to Earth, looking for the Night Star Box with the help of Maggie and Michelle. Then the gang found out one of the girls who takes dance lessons with Maggie and Michelle is one of the missing princesses, Bei Bei! The mission to find the Night Star Box and the the still missing princess, Ya Ya, is now on the shoulder of the fairies."," Comedy, Magic, Shoujo", 2013, Completed, Balala the Fairies
Ba La La Xiao Mo Xian, TV Series," After the fairies defeated Gunala, the Evil Goddess, another crisis hit the Fairy Castle!! The magical energy of the world has been devoured by the evil wizards. The Rainbow Flower, the source of the magic power, is soon to wither, and this will destroy the world of Fairy Castle. Only finding the legendary Rainbow Heart Stone and letting it recollect all the essential energy can save the world. To solve this biggest crisis in the history of the Fairy Castle, Prince YouLe, Sally, and their new friend XiaoQian, have to go back to the human world and reunite with Maggie and Michelle to fight the evil again."," Comedy, Magic, Shoujo", 2011, Completed," Balala the Fairies Season 1, 巴啦啦小魔仙之彩虹心石"
Ba La La Xiao Mo Xian, TV Series," The kingdom of Gemini is attacked by the evil Queen Halle. The twin princesses of the kingdom are missing, so is the important Night Star Box, which has affected planets including Earth. The fairy Queen had sent Prince You Le and Sally to Earth, looking for the Night Star Box with the help of Maggie and Michelle. Then the gang found out one of the girls who takes dance lessons with Maggie and Michelle is one of the missing princesses, Bei Bei! The mission to find the Night Star Box and the the still missing princess, Ya Ya, is now on the shoulder of the fairies."," Comedy, Magic, Shoujo", 2013, Completed, Balala the Fairies
Ba Ma Laizi Er Ciyuan, ONA,," Comedy, School, Slice of Life", 2021, Completed," My ACG Parents, 爸妈来自二次元"
Babel II (Dub), TV Series," Life seems simple for Koichi, a young student, until he learns that he is the reincarnation of an alien protector who crashed onto the mantle of responsibility as""defender of the Earth"", Koichi/Babel teams up with a trio of super-powered alien companions to battle the the dark forces of an evil cult leader. The war to save humanity takes Babel from the deserts of southern Asia to the upper east side of Manhattan and ultimately to a final showdown with ""the master"" in a hidden base nestled in the Swiss Alps. The action is fast-paced and deadly. The fate of the world rests in the ability of this courageous youth to tame his latent psychic power and use it to defeat the enemies of mankind."," Action, Mecha, Sci-Fi", 2001, Completed," Babel Nisei (2001), バビル２世"
