name,Type,Plot Summary,Genre,Released,Status,Other name
Obake Zukan, Summer 2020 Anime, The Obake Zukan series illustrates various monsters and spirits and explains why they are scary.," Comedy, Demons, Fantasy, Kids, Supernatural", 2020, Ongoing, おばけずかん
Oban Star-Racers, TV Series," Eva’s been hoping to hear from her dad for years. When she gets a part for her bike, she leaves school to find her dad-Don Wei. But right after she finds him the Earth team is off to race in the great race of Oban. Taking the name “Molly” Eva must prove that she can win-and make her dad recongize her."," Adventure, Mecha, Sci-Fi, Shounen", 2006, Completed, オーバン・スターレーサーズ
Oban Star-Racers (Dub), TV Series," Eva's birthday has just passed, and she hasn't heard from her father. Despising the Boarding School she attends, she escapes using her Rocket Bike that she just completed. Taking on the alias ""Molly,"" Eva sneaks with the Earth team to Alwas for the Great Race because the winner of the race gets any one wish granted. Little does the Earth Team know what danger awaits them..."," Adventure, Sci-Fi", 2006, Completed," Oban Star Racers, オーバン・スターレーサーズ"
Obey Me!, ONA," Lucifer, Satan, and the other five princes of hell are students at the Royal Academy of Diavolo, where they train to rule the Demon World. From following humans to falling in love, their individual quirks land them in interesting situations every single day! Will their antics get them expelled, or will one of these infamous brothers come out on top?"," Comedy, Demons, Fantasy", 2021, Completed,
Obey Me! Season 2, ONA, Second season of Obey Me!," Comedy, Fantasy", 0, Ongoing, Obey Me! 2nd Season
Obey Me! Special - Devildom Family Trip, ONA,," Comedy, Demons, Fantasy", 2021, Completed,
Obsolete, ONA," In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""Exoframe."" Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""Exoframe"" spreads change throughout the world in the blink of an eye...", Mecha, 2019, Completed,
Obsolete (Dub), ONA," In 2014, aliens revealed themselves to request trade with humanity. In exchange for limestone, they would provide a consciousness-controlled general-use robot known as an ""Exoframe."" Cheaper than an aircraft, tank, or firearm, and easy enough for anyone to operate, the ""Exoframe"" spreads change throughout the world in the blink of an eye...", Mecha, 2019, Completed, OBSOLETE
Occult Academy, TV Series," The story revolves around Maya – The daughter of the Former head Master of a private Japanese academy dedicated to the study of the occult who died in 1999, and a time traveling agent Uchida a mysterious young man who travels back in time from 2012"," Comedy, Mystery, School, Sci-Fi, Supernatural", 2010, Completed," Seikimatsu Occult Gakuin, 世紀末オカルト学院"
Occultic;Nine, Fall 2016 Anime," The ""paranormal science"" story follows nine idiosyncratic individuals, linked by the ""Chōjō Kagaku Kirikiri Basara"" occult summary blog run by 17-year-old second-year high school student Yūta Gamon. Little incongruities that occur around these nine eventually lead to a larger, unimaginable event that may alter what is considered common sense in this world."," Mystery, Sci-Fi", 2016, Completed, Occultic;Nine －オカルティック・ナイン－
Occultic;Nine (Dub), Fall 2016 Anime," A blog disproving the supernatural, co-run by NEET teenager Yuuta Gamon and his enthusiastic best friend Ryouka Narusawa, becomes the catalyst that would bring together a group of people who supposedly have nothing to do with each other.These individuals include high school fortune teller Miyuu Aikawa, who joins Yuuta to work on the blog; realist Sarai Hashigami, who is stunned when tragedy strikes his family; doujin artist Ririka Nishizono, who has an uncanny ability to predict the future with her art; black magic practitioner and local curse expert Aria Kurenaino and her ghostly friend; Shun Moritsuka, a seemingly childish otaku detective; and reporter Touko Sumikaze.As this unlikely group, bound only by the strings of fate, find their way to each other, they are confronted with murder and other events that are shrouded by the presence of the supernatural. They must band together to solve the mysteries interlacing the city and their lives."," Mystery, Sci-Fi", 2016, Completed, Occultic;Nine －オカルティック・ナイン－
Ocean Waves, Special," A tale of growing up in high school. High school students Taku and best friend Matsuno are figuring out what they would like to do with their lives when a girl named Rikako transfers into their school. Rikako is a smart, charming and sophisticated girl who had to move away from her urban surroundings, to a sea shore countryside village. But she has troubles of her own..."," Drama, Romance, School, Slice of Life", 1993, Completed," Umi ga Kikoeru, 海がきこえる"
Ocha-ken, TV Series," Ocha-ken is a children's program about tea-dogs and tea-cats, each representing a different blend. The episodes are very short and geared to teaching the audience various values. The lesson, or moral of the episode is displayed at the end."," Comedy, Kids", 2003, Completed," Tea-dog, Tea Dogs, お茶犬 ちょこっとものがたり"
Ochamegami Monogatari, TV Series," Anime about the funny lives of the Greek gods up on Mount Olympus. Polon is the naughty daughter of Apollo. With her little cherub friend Eros, she interferes in various comical ways as she tries to show that she is fit to be a goddess. Her activities often misfire, getting her in trouble with some deity or other and causing chaos for gods and humans. Feeling neglected by her godly parent, she often assists him in his woman-chasing in the hopes of getting a new mommy.", Comedy, 1982, Completed," Little Pollon, Ochamegami Monogatari"
Ochikobore Fruit Tart, Fall 2020 Anime, Fourth dormitory of the Rat Production (commonly known as Nezumi-sou)—the place where dropout idol girls live," Music, Slice of Life", 2020, Completed," Dropout Idol Fruit Tart, OchiFuru, おちこぼれフルーツタルト"
Ochikobore Fruit Tart (Dub), TV Series, Fourth dormitory of the Rat Production (commonly known as Nezumi-sou)—the place where dropout idol girls live," Music, Slice of Life", 2020, Completed," Dropout Idol Fruit Tart, おちこぼれフルーツタルト"
Oda Cinnamon Nobunaga, Winter 2020 Anime," In the ""one-of-a-kind samurai-general-reincarnated-as-a-canine comedy,"" Nobunaga perishes at Honnouji as in history, and reincarnates in modern-day Japan as a dog named Shinamon. Other Warring States era warlords such as Takeda Shingen eventually join him, also as dogs."," Comedy, Historical, Seinen, Slice of Life", 2020, Completed, 織田シナモン信長
