name,Type,Plot Summary,Genre,Released,Status,Other name
Pokemon XY, Special, Recap episode.," Adventure, Comedy, Fantasy, Kids, Shounen", 2013, Completed, 完全マスター！ポケモンXYスペシャル
Pokemon XY, Special, Part 1," Adventure, Comedy, Fantasy, Kids, Shounen", 2014, Completed, ポケットモンスター 2014大みそかメガ盛りスペシャル!!
Pokemon XY, OVA," An anime short for the Pokemon XY series. It is available in Japan along with the purchasing of a ticket for Hoopa and the Clash of Ages movie, which this short ties into."," Action, Fantasy, Kids", 2015, Completed, Pokemon
Pokemon XY, OVA," An anime short for the Pokemon XY series. It is available in Japan along with the purchasing of a ticket for Hoopa and the Clash of Ages movie, which this short ties into."," Action, Fantasy, Kids", 2015, Completed, Pokemon
Pokemon XY, Movie," One hundred years ago, Dahara City was beset by a terrible calamity brought on by a great power. The city was saved when a mysterious man sealed that power in the Prison Bottle, and became peaceful.In the present, Ash and his friends arrive in Dahara City, where they meet the mischievous Pokémon Hoopa as well as its human companion Mary. However, when Mary's elder brother Barza discovers the Prison Bottle in the desert and multiple Legendary Pokémon appear in the city, the battle of a century ago restarts, triggering a cataclysm that forces the appearance of even more Legendary Pokémon, drawing Arceus into the fray."," Adventure, Fantasy, Kids", 2015, Completed, Pokemon the Movie
Pokemon XY&Z, Fall 2015 Anime, Continuation of Pokemon XY," Action, Adventure, Comedy, Fantasy, Kids", 2015, Completed, Pokémon The Series
Pokemon XY&Z (Dub), TV Series," The journey of Satoshi and his friends through the Kalos region continues! After Satoshi obtains his seventh gym badge, the group is moving toward the next town when Eureka discovers a mysterious Pokemon resting in her pochette. Soon given the name Puni-chan, it is one that even Satoshi and Serena's new Pokemon Zukan cannot identify. However, it quickly becomes apparent that Puni-chan is the target of a mysterious group clad in bright red suits known as Team Flare, aiming to capture the new Pokemon to further their agenda. But when Satoshi and the gang realize that the enigmatic organization has no intention of treating Puni-chan with any decency, they take a stand in opposition to Team Flare's plans, daring to fight back.With Gojika's predictions looming above them, Satoshi aims for his final gym badge while Serena contests for her last Princess Key in order to be able to compete at the TriPokalon Master Class. But as Team Flare begins to move in search of the mysterious Z, the stories of Pokemon XY and Pokemon XY"," Action, Adventure, Comedy, Fantasy, Kids", 2015, Completed," Pocket Monsters XY&Z, Pokémon XY&Z, ポケットモンスターXY&Z"
Pokemon XY&Z Kanzen Master Special!!, Special," The second half of the special will look back at the series so far and provide a complete explanation of ""all the mysteries"" in the show.It will also preview what will happen in the future of the series."," Action, Adventure, Fantasy, Kids", 2015, Completed, Pokemon XY&Z
Pokemon, Movie," Many millennia ago, a meteor from space which threatened to destroy the world was stopped by Arceus who intervened to protect the world. While attempting to protect the world, Arceus was badly injured and Damos (ダモス) took care of it. As gratidude, Arceus promised to help make the desolate land of Michīna rich and prosperous so it gave Damos the Jewel of Life (命の宝玉).Arceus let Damos borrow 16 parts of its body to create the Jewel of Life which were to be returned to it on a specific date. Arceus was betrayed when it was not returned and it vowed to judge humans when it awakens.Many millennia after these events, Satoshi, Hikari and Takeshi arrive in the riverside town of Michīna (ミチーナ) which is surrounded by nature's beauty. They decide to go the ruins of Michīna which are at the summit of a large rock. There is a large and beautiful lake at its shores and Satoshi and friends are fascinated by the lake, but suddenly, waves begin to form in the lake and tornado of water begins to wreak havoc."," Action, Adventure, Comedy, Drama, Fantasy, Kids", 2009, Completed, Pokemon Diamond & Pearl
Pokemon, TV Series, Pokemon," Adventure, Comedy, Shounen", 2010, Completed, Pokémon
Pokemon, TV Series, Second Season of Pokemon," Adventure, Comedy, Fantasy, Kids, Shounen", 2012, Completed, Pokémon
Pokemon, TV Series," As with both the Advanced Generation and Diamond & Pearl series before it, the Best Wishes! series begins with only Ash Ketchum, headed off to the Unova region, located far away from Kanto, Johto, Hoenn and Sinnoh, with his Pikachu. After he meets up with the new trainer and rival Trip and the region's Professor Juniper, he gains traveling companions in Iris, a girl from a town known for its Dragon Pokémon, and Cilan, Pokémon Connoisseur and the Grass Pokémon specialist of the three Straition City Gym Leaders."," Adventure, Comedy, Shounen", 2010, Completed," Pokemon Best Wishes!, Pokémon"
Pokemon, Movie," On the other side of the world, there exists another mysterious, mirror-like dimension known as the Reverse World. In this unique space lives the legendary Pokemon Giratina, a god-like Pokemon who soon finds itself in a great struggle with the legendary Pokemon Dialga! Why are these two Pokemon fighting? And what is the secret of this Reverse World?Meanwhile, Satoshi and his friends are traveling when they are greeted by yet another legendary Pokemon, Shami. This cute and somewhat cheeky Pokemon holds the secret to the battle between the two god Pokemon, but something unexpected happens to it during its journey. In order to save both worlds, Satoshi joins forces with it to stop the fighting once and for all!"," Action, Adventure, Shounen", 2006, Completed, Pokemon Diamond & Pearl
Pokemon, Movie," This is the 6th Movie.Satoshi, Haruka, Takeshi, and Masato come upon the festival of the Wishing Star of Seven Nights. During their enjoyment, the legendary pokemon, Jirachi, decends from the heavens and befriends Masato. Jirachi, with the power to grant any wish, is sought after by many people wanting to claim its power. One man seeks to use its legendary power to revive an ancient pokemon known as Groudon, unaware of the dangers hidden within Jirachi's powers"," Action, Comedy, Drama, Fantasy, Shounen", 0, Completed, Pokemon Advanced Generation
Pokemon, Movie," he film's plot tells the story of how Satoshi and Pikachu came to know each other. Pikachu was not cooperative toward Satoshi, but Satoshi only wanted to be friends with Pikachu. On the day they set out from Masara Town, both of them saw a Houou flying and made a vow to someday go and meet it."," Action, Adventure, Comedy, Kids", 2017, Completed, Pokémon the Movie
Pokemon, Movie," The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and James. The Clone Pokemon are also captured and are then used as bait for Mewtwo. The situation then becomes a battle between the wills of Mewtwo and Giovanni; and Mewtwo also tries to discover if it and the clones have a purpose in life, even though they are products of science.(Source"," Action, Adventure, Comedy, Drama, Fantasy, Kids", 2000, Completed, Pokemon
Pokemon, Special," The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and James. The Clone Pokemon are also captured and are then used as bait for Mewtwo. The situation then becomes a battle between the wills of Mewtwo and Giovanni; and Mewtwo also tries to discover if it and the clones have a purpose in life, even though they are products of science."," Action, Adventure, Comedy, Drama, Fantasy, Kids", 2000, Completed, Pokemon
Pokemon, Winter 2023 Anime, Final story featuring Satoshi and Pikachu to conclude Pokemon (2019).," Action, Adventure, Comedy, Fantasy, Kids", 2023, Completed, Pokemon
Pokemon, Movie, Pikachu meets the Pichu brothers and goes on an adventure through the city with them while trying to get back to the building where the rest of Ash's Pokemon are.," Adventure, Comedy, Fantasy, Kids", 2000, Completed, Pokemon
Pokemon, Movie, Pikachu meets the Pichu brothers and goes on an adventure through the city with them while trying to get back to the building where the rest of Ash's Pokemon are.," Adventure, Comedy, Fantasy, Kids", 2000, Completed, Pokemon
Pokemon, Movie," The Key Pokémon Cleffy appears before Pikachu and friends! When keys that possess mysterious powers are inserted into the keyholes floating in mid-air, the keyholes light up and expand and a magical subspace spreads out before the Pokémon! Cleffy has keys that lead to all kinds of worlds. What kind of world does the key Pikachu receives take the Pokémon to?", Kids, 2014, Completed," ポケモン・ザ・ムービーXY『ピカチュウ, これなんのカギ?』"
Pokemon, Movie, Pikachu and the other pokemon play a game of hide and seek.," Adventure, Comedy, Fantasy, Kids", 2001, Completed, Pokemon
Pokemon, Movie," Pikachu's Winter Vacations are three series of videos, each composed of several Pikachu shorts. All shorts deal with winter and Christmas. This is the second series and contains Winter Games & Stantler's Little Helpers."," Adventure, Comedy, Shounen", 1999, Completed, ピカチュウのふゆやすみ2000
Pokemon, OVA, Pokemon," Adventure, Comedy, Shounen", 2000, Completed, Pokemon
Pokemon, Movie," Satoshi and his friends get lost in an unknown wasteland. They eventually come across a ""Water Pokemon Show"" performed by the star of the Mariner Troupe, Hiromi. Hiromi is a descendant of the troupe of Water People able to communicate with water pokemon, and she tells our heroes the legend that's been passed down by her people for generations. According to legend, a temple the Water People built called ""The Water Temple Akuusha"" rests somewhere in the ocean, and a treasure called ""The Water Crown"" is hidden there. It's said that no one has ever seen this treasure, but that changes when a Pokemon Ranger named Jack Walker (aka Jackie) appears to chase aftert it.Jackie is on a top secret mission that has him protecting the egg of the leader of the water pokemon, Manaphy. This pokemon, called the ""Prince of the Sea,"" needs to be taken to the Water Temple Akuusha, so Satoshi-tachi and Hiromi decide to help him. Along the way, a pirate named Phantom attacks our heroes from his great submarine. Phantom plans to use the Water Crown's power to help him conquer the world, but he'll have to solve the mystery of Manaphy's egg first. When the Rocket-Dan get into the mix, Jackie uses his Capture Styler to borrow the power of a nearby pokemon to stand up to them. Satoshi and Pikachu enter the fray, but they still have to contend with the attacks of Phantom's powerful high tech mecha! Suddenly, the egg starts to shine with a vivid light, and Manpahy is born!What is the mystery of the legendary treasure? What mysterious powers does Manaphy have? Can Satoshi-tachi and Jackie complete their top secret mission? The journey to reach the Water Temple Akuusha has begun!"," Adventure, Kids", 2006, Completed, Pokemon Advanced Generation
Pokemon, Movie," Dr. Yung, an enigmatic Pokémon scientist, has developed a new Mirage system that uses computer data to resurrect extinct Pokémon, like Kabutops and Armaldo. Professor Oak, Ash and his companions show up at the Mirage Mansion at Dr. Yung's invitation, and watch a demonstration of the machine's capabilities. In the middle of a battle between Dr. Yung's Mirage Pokémon and Ash, the machine goes haywire and a Mirage Aerodactyl swoops in and kidnaps Dr. Yung. A man calling himself ""The Mirage Master"" appears and announces to everyone that the Mirage System can be used to create Pokémon with absolutely no weaknesses. Ash, Misty, and Professor Oak struggle to stop the madman and escape with their lives."," Adventure, Comedy, Fantasy, Kids", 2006, Completed, Pocket Monsters
Pokemon, Movie," A team of scientists use the DNA of a rare Pokemon, Mew, to create the world's strongest Pokemon, Mewtwo. Not wanting to be used as an experiment, Mewtwo uses its psychic powers in a violent rage to destroy the scientists who created it. Mewtwo then tries to learn how to focus his powers with the aid of Giovanni, the man who funded the scientists' operations, but discovers that it is being used again. So Mewtwo decides to find its own purpose in life, and carry out its revenge on humans by destroying life on earth by using a deadly storm. Ash Ketchum and a group of other Pokemon Trainers are summoned by Mewtwo to have a battle with it, but they soon discover that they're only being invited so Mewtwo can clone their Pokemon for it's own purposes. Ash then tries to find a way to stop Mewtwo's plot before it can be carried out."," Action, Adventure, Comedy, Drama, Fantasy, Kids", 1996, Completed, Pokemon
Pokemon, Movie," A greedy collector, Lawrence III, wants to capture the legendary Pokemon, Lugia. But in order to do so, he must capture the Titans of Fire, Ice, and Lightning. The titans are powerful bird-like Pokemon, and if they are disturbed they will wage a war against eachother which will ultimately result in earth's destruction. Ash, Misty, and Tracey get caught up in the situation when they end up being washed ashore onto Shamouti Island. Soon after, Ash meets a girl named Melody who sends him into a mission where he must collect the 3 Orbs which will quell the fighting, but first Ash must gain help from the Beast of the Sea, Lugia, if he's to suceed."," Adventure, Comedy, Drama, Fantasy, Kids", 1999, Completed, Pokemon
Pokemon, Special,," Action, Adventure, Comedy, Fantasy, Kids", 2013, Completed, Pokemon
