name,Type,Plot Summary,Genre,Released,Status,Other name
SF Saiyuuki Starzinger, TV Series," The Great Planet is dying, since its Queen is old and powerless... and the universe will perish along with it. Princess Aurora of the Moon volunteers to become the new Queen, so she must set out in a dangerous travel... along with her friends and escorts"," Adventure, Mecha, Sci-Fi, Shounen, Space", 1978, Completed," Spaceketeers, SF Saiyuki Starzinger, Science Fiction Saiyuki Starzinger, Science Fiction Journey to the West Starzinger, ＳＦ西遊記 スタージンガー"
SF Shinseiki Lensman, Movie, Kim is living a peaceful life with his father as a farmer on their planet until one day when a runaway spaceship is detected moving at a high speed towards his father's farm. To rescue his father Kim jumps on board the ship and manages to land it safely before it crashes.On board the ship he finds a severely Injured lone survivor whom with his dying words begs Kim to take something of his to the Galactic Fleet. He then transfers something that was attached to his arm onto Kim's arm. The thing was a Lens and its transferring should have been impossible and having it has turned Kim into a Lensman. Other than giving Kim unknown powers it also contains vital information for the victory of the Galactic Fleet over the evil Boskone Empire.Kim must now using the spaceship Britannia bring the Lense to the Galactic Fleet. But this is not an easy task when Lord Helmet of the Boskone Empire is willing to use everything in his power to stop him.," Action, Adventure, Sci-Fi, Space", 1984, Completed," SF新世紀 レンズマン, Lensman Movie"
Shachiku-san wa Youjo Yuurei ni Iyasaretai., Spring 2022 Anime," A little ghost girl gets worries when Ms. Fushihara, a corporate slave, is working till midnight, and tries to make her go home. While saying ""Leave now~,"" the ghost girl helps and brings her refreshments, healing Ms. Fushihara's heart with her preciousness. Be healed by the heartwarming daily life of the cute little ghost and the corporate slave Ms. Fushihara."," Comedy, Shounen, Slice of Life, Supernatural", 2022, Ongoing, 社畜さんは幼女幽霊に癒されたい。
"Shachou, Battle no Jikan Desu!", Spring 2020 Anime," Shachou, Battle no Jikan Desu! is based on a strategy role-playing game of the same name, set in an alternative world where the player acts as the ""president"" to recruit and train adventurers. The adventurers are then dispatched into dungeons to fight monsters and recover loot."," Action, Adventure, Fantasy", 2020, Completed," Shachibato! President, It's Time for Battle!, 社長, バトルの時間です!"
"Shachou, Battle no Jikan Desu! (Dub)", Spring 2020 Anime," Long ago, a goddess descended from Heaven and blessed the desolate land of Gatepia. As a result, gigantic gates appeared, leading to dungeons abundant in ""kirakuri,"" crystals containing the energy needed for the foundation of the world. This led to the formation of various companies of adventurers who would harvest kirakuri from the dungeons.Following his father's disappearance inside one of the biggest gates in Gatepia, Minato is urged by his childhood friend Yutoria to become the president of his father's treasure-hunting company—the Kibou Company. He reluctantly agrees and meets with the other employees"," Action, Adventure, Fantasy", 2020, Completed," Shachibato! President, It's Time for Battle!, 社長, バトルの時間です!"
Shadow Raiders, TV Series," Shadow Raiders is set in a five-planet star system known as the Cluster. The four inhabited planets are in a constant state of war, always raiding one another for resources unique to each planet. However, when an alien named Tekla comes from another solar system, she brings a warning"," Action, Sci-Fi", 1998, Completed,
Shadow Skill , TV Series," In a war torn world of deadly conflict, one small group of heroes stands against the forces of darkness, armed only with two weapons – their unswerving dedication to good and the superhuman martial art known as the Shadow Skill…"," Adventure, Drama, Fantasy, Shounen", 1998, Completed, Shadow Skill
Shadow Skill TV (Dub), TV Series," In the land of Kuruda, warriors with magical powers and incredible fighting skills battle for the ultimate prize"," Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power", 1998, Completed, Shadow Skill
Shadow Skill, OVA," In this OVA, the story of Gau's history with his adopted sister and the secrets that make up the shadow skill unfold. The pair make their annual return to the gravesite of Gau's parents, where his growth and progress as a warrior can be exhibited for them. Gau has come along way in his training as a Sevalle under Elle's mentorship, but there are those who wish to find a way of eliminating them, just waiting for the right opportunity to mount a deadly attack. As the travellers make their journey, their family bonds and skill will be tested. Opponents are many, and battles are fierce, but Gau's training also entails taking on his sister in battle, and fully embracing the skills he must learn to defeat his ultimate opponent."," Adventure, Drama, Fantasy, Shounen", 1995, Completed," 影技 SHADOW SKILL, Shadow Skill OVA"
Shadow Skill, OVA," In this OVA, the story of Gau's history with his adopted sister and the secrets that make up the shadow skill unfold. The pair make their annual return to the gravesite of Gau's parents, where his growth and progress as a warrior can be exhibited for them. Gau has come along way in his training as a Sevalle under Elle's mentorship, but there are those who wish to find a way of eliminating them, just waiting for the right opportunity to mount a deadly attack. As the travellers make their journey, their family bonds and skill will be tested. Opponents are many, and battles are fierce, but Gau's training also entails taking on his sister in battle, and fully embracing the skills he must learn to defeat his ultimate opponent."," Adventure, Drama, Fantasy, Shounen", 1995, Completed," 影技 SHADOW SKILL, Shadow Skill OVA"
Shadow Skill, OVA," This thrilling fantasy action OVA is fully rendered in CG created by ToonShader technology. The story takes place in warrior kingdom where a deadly martial art called Shadow Skill is practiced to defend the continued existence of the kingdom. Dreaming of becoming an invincible warrior one day, like the legendary warrior named Scar Face who has defeated 2,000 opponents, the boy named Gau Ban trains hard with his older adopted sister Elle who has mastered Shadow Skill. A deadly combat breaks out when a rouge pack of intruders suddenly assaults the castle to steal a box that contains a secret..."," Adventure, Drama, Fantasy, Shounen", 2014, Completed, SHADOW SKILL ～クルダ流交殺法の秘密～
Shadow Star Narutaru (Dub), TV Series," During her summer holiday at her grandparents house Tamai Shiina, a young and cheerful schoolgirl, meets a strange looking creature. They befriend each other and Shiina names it ""Hoshimaru - The Round Star"". When Shiina returns home after the summer to go back to school she starts meeting other kids that also have befriended a strange creature like Hoshimaru. But she soon finds out that not all these creatures and their masters are as friendly as Hoshimaru."," Drama, Horror, Sci-Fi, Supernatural", 2003, Completed, Narutaru
Shadows House, Spring 2021 Anime," Faceless shadow nobles living in a vast mansion, attended by living dolls who spend much of their time cleaning up the soot endlessly emitted by their mysterious masters.Follow the story of Emilyko, a young and cheerful living doll, as she learns her duties serving as the attendant for Kate Shadow-sama."," Seinen, Slice of Life, Supernatural", 2021, Completed, シャドーハウス
Shadows House (Dub), TV Series," The Shadows, characterized by their pitch-black appearance and tendency to emit soot when agitated, are a family of nobles who reside in a colossal manor deep within the mountains far from other humans. When a Shadow child is nearly of-age, they are assigned a Living Doll who acts not only as their attendant but also as their second half—the faces they could have had if not for their complexion.Emilico is a cheerful, newly created Doll who serves a rather soft-spoken master named Kate. Despite their difference in personalities, Emilico does what she can to carry out the needs of her master. As she learns more about her role and duty, Emilico begins to meet her fellow Dolls and their respective masters and comes to know more about the purpose of her existence.""Do not fret over trivial matters,"" says one of the rules to which all Dolls must abide. But how could the ever-curious Emilico do so in the face of the deep secrets that the Shadows House holds?"," Seinen, Slice of Life, Supernatural", 2021, Completed, シャドーハウス
Shadows House 2nd Season, Summer 2022 Anime, Second season of Shadows House.," Slice of Life, Supernatural", 2022, Completed, シャドーハウス 2nd Season
Shadows House 2nd Season (Dub), Summer 2022 Anime, Second season of Shadows House.," Slice of Life, Supernatural", 2022, Completed, シャドーハウス 2nd Season
Shadowverse (TV), Spring 2020 Anime, Based on a free-to-play digital collectible card video game developed and published by Cygames.," Fantasy, Game", 2020, Completed, シャドウバース
Shadowverse Flame, Spring 2022 Anime," Shadowverse Flame features a new protagonist Light Tenryu and its story is set in Shadovar College, a facility that trains professional players of the Shadowverse game. Tenryu Light, a transfer student, decides to join ""Seventh Flame,"" one of the seven Shadovar clubs. However, Seventh Flame is on the verge of closure due to a lack of members! In order to avoid the club's demise, Light decides to look for new members. But what awaits him are powerful rivals who control a wide variety of cards..."," Fantasy, Game", 2022, Ongoing," Shadowverse F, シャドウバースF（フレイム）"
Shadowverse Flame Special, Special,," Fantasy, Game", 2022, Ongoing," Shadowverse F, シャドウバースF（フレイム）"
Shadowverse Special , Special, Shadowverse (TV) Special Episode.," Fantasy, Game", 2020, Completed, シャドウバース
Shakotan Boogie, OVA," It's girls, gangs, and cars in this adaptation of the 1985 manga in Young Magazine, by Lullaby for Wednesday's Cinderella-creator Michiharu Kusunoki. Local punks steal cars, switch the plates, and sell them, but not without racing them for a while against rival gangs. The anime continues the story where the 1987 live-action movie starring Kazuya Kimura left off."," Action, Cars, Comedy, School, Seinen", 1991, Completed, シャコタン★ブギ
Shakugan no Shana , TV Series," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Action, Comedy, Fantasy, Romance, School, Super Power, Supernatural", 2005, Completed, 灼眼のシャナ
Shakugan no Shana (Dub), TV Series," He had thought his normal days would last forever, until they were ended abruptly by an encounter with a girl with red hair and eyes. He named her Shana.Not long after he enters high school, Sakai Yuji’s normal days come to an end. He sees something bizarre on his way home"," Action, Comedy, Romance, School, Super Power, Supernatural", 2005, Completed, 灼眼のシャナ
Shakugan no Shana 2, TV Series," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Action, Drama, Fantasy, Romance, School, Super Power, Supernatural", 2007, Completed, 灼眼のシャナII –Second–
Shakugan no Shana 3, TV Series," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Action, Romance, Shounen, Supernatural", 2011, Completed, 灼眼のシャナIII –Final–
Shakugan no Shana G Special, Special," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Comedy, Parody", 2009, Completed, 灼眼のシャナたん
Shakugan no Shana II (Dub), TV Series," Shana and Alastor, Lord of the Crimson Realm, continue to do battle with the Denizens, who are trying to steal the Power of Existence from mortals. In the last battle, Yuji is revealed to be a mystes, a ""torch"" of nearly unlimited Power of Existence. Since the Denizens want to capture Yuji and use him to upset the balance of the Realm, Shana resolves to protect Yuji. Yuji then vows to join Shana in her fight."," Action, Drama, Fantasy, School, Super Power, Supernatural", 2007, Completed, 灼眼のシャナII –Second–
Shakugan no Shana III (Final) (Dub), TV Series," Continuing from the events of the last series (Shakugan no Shana II), both Shana and Kazumi stand at their respective locations waiting for Yuji to meet with one of them, only to discover that Yuji has disappeared, with not even the slightest evidence of his existence left behind. All is not lost however, as the letters the two of them sent to him still give hope of Yuji's continued existence. As Shana and company search for answers on Yuji's whereabouts, they soon find the truth staring back at them when Yuji reappears in front of them as the leader of Bal Masqué. Left with little choice, Shana must now confront her most unlikely adversary on the battlefield in her toughest challenge yet."," Action, Romance, Shounen, Supernatural", 2011, Completed, 灼眼のシャナIII –Final–
Shakugan No Shana Movie, Movie," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Action, Comedy, Fantasy, Romance, School, Super Power, Supernatural", 2007, Completed, 劇場版 灼眼のシャナ
Shakugan no Shana Movie (Dub), Movie," Wielding a blazing sword, Shana's sole purpose is to fight demon-like beings that consume human lives. During a volatile war to stop a foe from devouring every life in Misaki City, Shana cuts Yuji in her crossfire. When the villain discovers this teenage boy is gifted with an immense power, he holds Yuji hostage to lure Shana into a trap that could to destroy the huntress and the entire city!"," Action, Fantasy, Supernatural", 2007, Completed, 劇場版 灼眼のシャナ
Shakugan no Shana S, OVA," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Action, Drama, Fantasy, Romance, School, Supernatural", 2009, Completed, 灼眼のシャナS
Shakugan no Shana S (Dub), OVA," Find out what happens when Yuji accidentally triggers a found Treasure Tool while it's pointed at Shana! Then, Yuji teams up with Wilhelmina to stalk their fiery friend—whose secrecy has become unsettling. Finally, in a two-part special, Shana tracks a Denizen's trail by sorting through a Torch's memories for clues. Her sleuth skills reveal a teenage girl's heartwarming last days and a predator with a serious identity crisis!"," Action, Drama, Fantasy, Romance, School, Supernatural", 2009, Completed, 灼眼のシャナS
Shakugan no Shana Special, Special," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Comedy, Parody", 2009, Completed, 灼眼のシャナたん
Shakugan no Shana Tokubetsuhen, OVA," Sakai Yuuji, a high school student who expected his normal life to last forever, is dead. When he was on his way home he witnessed a shocking view as the world suddenly froze"," Comedy, Ecchi, Fantasy, Romance, Slice of Life", 2006, Completed, Shakugan no Shana SP
Shakugan no Shana, Special, Three Naze Nani Shana episodes that were DVD magazine exclusives of the Shakugan no Shana no Subete magazine.," Comedy, Fantasy, Supernatural", 2006, Completed," Why? What? Shana!, フリアグネ&マリアンヌのなぜなにシャナ! なんでも質問箱! SP"
Shakunetsu Kabaddi, Spring 2021 Anime," First-year high schooler Tatsuya Yoigoshi, the former ace of a junior high school soccer team who has come to dislike sports, receives an invitation to join the Kabaddi club. Initially mocking the idea of Kabaddi, he takes an interest after watching an intense competition akin to martial arts at a practice session.", Sports, 2021, Completed," Burning Kabaddi, 灼熱カバディ"
Shakunetsu no Takkyuu Musume, Fall 2016 Anime, The manga follows middle school students Koyori Tsumujikaze and Agari Kamiya as they enter the world of girls' middle school ping pong, Sports, 2016, Completed," Ping Pong Girl, 灼熱の卓球娘"
Shaman King, TV Series," Asakura Yoh is a shaman, a person who communicates with ghosts. He enters the Shaman Fight, for whoever wins the tournament gets to commune with the Great Spirit, God . . . that and his fiance Anna wants to be the wife of the Shaman King. Helping him are his friends Manta, Horo Horo, Ryu, and his samurai ghost partner, Amidamaru.Once every 500 years, there’s an event called the Shaman Fight, and whoever wins becomes the Shaman King and can use the most powerful spirits ever. Asakura Yoh comes to Tokyo to train and become the Shaman King. Accompanied by many friends, he defeats many enemies along and the way, and gets more friends. Yoh is a young shaman, one who can see and communicate with spirits. Shaman’s also have another power,the ability to unify with spirits and use the spirit’s fighting skills. Yoh is training to become the Shaman King, strongest among all Shamans, a title won by winning the Grand Tournament that takes place every 500 years. Helping him are his best friend Morty, a short kid who can also see ghosts, Amidamaru, an old samurai and his spirit partner, and his fiance Ana, a spirit meduim and his trainer. However, another Shaman family is trying to keep Yoh out of the tournament. Along the way he meets a bunch of other misfit ghosts and wannabe Shamans."," Action, Adventure, Comedy, Drama, Shounen, Supernatural", 2001, Completed, シャーマンキング
Shaman King (2021), Spring 2021 Anime," Shamans are extraordinary individuals with the ability to communicate with ghosts, spirits, and gods, which are invisible to ordinary people. The Shaman Fight—a prestigious tournament pitting shamans from all over the world against each other—is held every five hundred years, where the winner is crowned Shaman King. This title allows the current incumbent to call upon the Great Spirit and shape the world as they see fit.Finding himself late for class one night, Manta Oyamada, an ordinary middle school student, decides to take a shortcut through the local cemetery. Noticing him, a lone boy sitting on a gravestone invites Manta to stargaze with ""them."" Realizing that ""them"" refers to the boy and his ghostly friends, Manta flees the terror. Later, the boy introduces himself as You Asakura, a Shaman-in-training, and demonstrates his powers by teaming up with the ghost of six-hundred-year-old samurai Amidamaru to save Manta from a group of thugs. You befriends Manta due to his ability to see spirits, and with the help of Amidamaru, they set out to accomplish You's goal of becoming the next Shaman King."," Action, Adventure, Comedy, Shounen, Super Power, Supernatural", 2021, Completed, Shaman King
Shaman King (2021) (Dub), Summer 2021 Anime," Shamans are extraordinary individuals with the ability to communicate with ghosts, spirits, and gods, which are invisible to ordinary people. The Shaman Fight—a prestigious tournament pitting shamans from all over the world against each other—is held every five hundred years, where the winner is crowned Shaman King. This title allows the current incumbent to call upon the Great Spirit and shape the world as they see fit.Finding himself late for class one night, Manta Oyamada, an ordinary middle school student, decides to take a shortcut through the local cemetery. Noticing him, a lone boy sitting on a gravestone invites Manta to stargaze with ""them."" Realizing that ""them"" refers to the boy and his ghostly friends, Manta flees the terror. Later, the boy introduces himself as You Asakura, a Shaman-in-training, and demonstrates his powers by teaming up with the ghost of six-hundred-year-old samurai Amidamaru to save Manta from a group of thugs. You befriends Manta due to his ability to see spirits, and with the help of Amidamaru, they set out to accomplish You's goal of becoming the next Shaman King."," Action, Adventure, Comedy, Shounen, Super Power, Supernatural", 2021, Completed, SHAMAN KING
Shaman King (Dub), TV Series," Asakura Yoh is a shaman, one who can see and communicate with spirits. Yoh is training to become the Shaman King, strongest among all the Shamans. The ones helping him are Manta, a short boy who can see ghosts and Amidamaru, who is an old samurai spirit and Yoh's partner. However there are also others who are trying to get the title Shaman King."," Action, Adventure, Comedy, Drama, Supernatural", 2001, Completed, シャーマンキング
Shaman King Funbari Onsen Prosperity Tale, Spring 2021 Anime,," Action, Adventure, Comedy, Shounen, Super Power, Supernatural", 2021, Ongoing,
Shaman King Specials, Special," Throughout the broadcast of Shaman King, many shorts (usually referred to as Shaman King omake and TV specials) were made on special days of the year related to spirits and the like. The omake were short stories that were made for humorous effect. Apparently, all of the omake fit into the story before the Shaman Fight 2nd round. Documents of the Shaman Fight was shown with a New Year's omake as well. The TV Specials were aired after specific points of the story as well as on holidays. The specials were never dubbed in English, and, most likely, never will be."," Action, Comedy, Shounen, Supernatural", 2002, Completed," The Form that Love Takes, Ai no Katachi, The Form that Sadness Takes, Kanashimi no Katachi, The Form that Friendship Takes, Yujo no Katach, シャーマンキング of the Shaman Fight,"
Shaman King, TV Series," The story will center on You and Anna's son, Hana."," Adventure, Comedy, Supernatural", 2024, Upcoming,
Shamanic Princess , OVA," From the Guardian World, home of mages, Tiara has been sent on a mission"," Magic, Romance, Shounen", 1996, Completed, シャーマニックプリンセス
Shamanic Princess (Dub), OVA," From the Guardian World, home of mages, Tiara has been sent on a mission"," Action, Fantasy, Magic, Romance", 1996, Completed, シャーマニックプリンセス
Shan Hai Juelun, ONA,," Action, Fantasy", 2022, Ongoing," Fairy Mountain, 山海绝伦"
Shan He Jian Xin, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis," Action, Fantasy, Historical, Martial Arts", 2021, Completed, 山河剑心
Shan T Lao Fu Zi, Movie," Third animated movie of Old Master Q. Old Man Q, Big Potato and Mr. Chin work at a lunapark and encounter a series of unlucky events. To acquire the land of the lunapark, the director of the Landlord Company threatens to demolish the lunapark with a bomb. By a chance, Old Man Q meets an alien called Shan T and they become friends. Shan T then helps Old Man Q to fight against Landlord Company henchmen."," Action, Comedy, Seinen", 1983, Completed," Old Master Q & ""San-T"", ld Master Q and San-T, Old Master Cute Part 3, Shan T Lao Fuzi, 山T老夫子"
Shanghai Gushi, ONA," The story revolves around an ordinary Shanghai family. Feifei Han, who has devoted herself to the advertising industry, encountered a career crisis in her first year. At the same time, her parents are increasingly pressuring her to get married. Under the double attack, Feifei's life fell into a mess. Whenever Feifei fell into confusion, his father Dongliang Han would show up to encourage his daughter. In the intertwined memories, Feifei realizes the love and teachings from her father Dongliang. In the end, with the encouragement of family and friends, Feifei gets rid of her confusion and continues on with new vigor."," Drama, Slice of Life", 0, Upcoming, Shanghai Melody; Shanghai Story ; 上海故事
Shangri-La , TV Series," The story of a young woman fighting for her survival in a real “urban jungle.” Only 18 years old, Kuniko Hojo finds herself at the heart of the battle for humanity’s future when she discovers that the government which rules Atlas intends to continue marginalising the less-privileged masses outside the tower – by force, if necessary.Genres"," Action, Drama, Sci-Fi", 2009, Completed, シャングリ・ラ
Shangri-La (Dub), TV Series," In the distant future, earthquakes and the effects of global warming have splintered Japanese society. Some struggle hand-to-mouth in the jungle-tangled ruins of civilization. Some live comfortably within the closed-off city of Atlas. Others lurk online, anonymously hacking the global economy. As nature grows more violent and the divide between classes expands, one spirited girl—Kuniko—must face her destiny and lead her people into the utopia of Atlas. The city's ruthless government isn't going to welcome them with open arms, but Kuniko won't give up until the gates of Atlas are kicked open for good—even if it means discovering that the promised land she dreamed of is built upon a foundation of twisted secrets and lies."," Action, Drama, Sci-Fi", 2009, Completed, シャングリ・ラ
Shangri-La Frontier, TV Series, Second year high school student Rakurou Hizutome is interested in one thing only," Action, Adventure, Fantasy", 2023, Upcoming, Shangri-La Frontier
