name,Type,Plot Summary,Genre,Released,Status,Other name
H2 TV, TV Series, Hiro has two loves," Comedy, Romance, Shounen, Sports", 1995, Completed, Ｈ２[エイチ・ツー]
H2O Footprints in the Sand, TV Series," Takuma Hirose, a blind young male high school student, though the cause for his blindness is undetermined. After his mother died an unexpected death, it left a deep emotional scar on him, which caused him to become very lonely and reserved. Due to this, Takuma move from the city out into a rural area and Takuma is enrolled into a new high school. At his new school, he meets several new girls, though three of whom he gets to know the most out of anyone else.They are, the firm and obstinate Hayami Kohinata, the kind and obliging Hinata Kagura, and the cheerful and mysterious Otoha. As Takuma interacts with these girls, his medical condition gradually begins to heal."," Harem, Romance, School", 2008, Completed, H2O ~FOOTPRINTS IN THE SAND~
Haai Step Jun, TV Series," Jun is a very intelligent little girl who spends her time arranging all kinds of inventions. It goes until creating two small robots, Kichinosuke and Yukinojo, who become her best friends. Because of her intelligence, Jun gets into college at a young age and she meets and falls in love with a boy from her class who's called Zero. Zero is interested in motorbikes and not in school and is accustomed to not attending the courses. He got delayed in his schooling and thus is found much older than the other students and is there for humiliated for it. On the other hand Jun is way too young and little to be in college and is made fun of. Thanks to their common passion for mechanics, Zero will sympathize with Jun and will agree to dine with her in Harbor, the restaurant where Jun's parents live. This is long series of fun adventures and arguments that little Jun will make to allure her charming prince, who's twice older than her."," Action, Romance, School, Sci-Fi", 1985, Ongoing, はーいステップジュン
"Hachi-nan tte, Sore wa Nai deshou!", Spring 2020 Anime," Shingo Ichinomiya, a 25-year-old man working at a firm company, while thinking of tomorrow's busy working day, goes to sleep. However, when he woke up, he found himself in a room unknown to him and realized that he is inside a 6-years-old body, taking over his body and mind. He soon learns from the memories of the boy that the boy was born as the youngest child of a poor noble family living in a back country. Having no administrative skill, he can't do anything to manage the vast land his family has. Fortunately, he is blessed with a very rare talent, the talent of magic. Unfortunately, while his talent could bring prosperity to his family, in his situation it only brought disaster. This is the story of the boy, Wendelin Von Benno Baumeister, opening his own path in a harsh world."," Action, Fantasy", 2020, Completed," The 8th son? Are you kidding me?, 八男って、それはないでしょう！"
"Hachi-nan tte, Sore wa Nai deshou! (Dub)", Spring 2020 Anime," Shingo Ichinomiya, a 25-year-old man working at a firm company, while thinking of tomorrow's busy working day, goes to sleep. However, when he woke up, he found himself in a room unknown to him and realized that he is inside a 6-years-old body, taking over his body and mind. He soon learns from the memories of the boy that the boy was born as the youngest child of a poor noble family living in a back country. Having no administrative skill, he can't do anything to manage the vast land his family has. Fortunately, he is blessed with a very rare talent, the talent of magic. Unfortunately, while his talent could bring prosperity to his family, in his situation it only brought disaster. This is the story of the boy, Wendelin Von Benno Baumeister, opening his own path in a harsh world."," Action, Fantasy", 2020, Completed," The 8th son? Are you kidding me?, 八男って、それはないでしょう！"
Hachigatsu no Cinderella Nine, Spring 2019 Anime," In the game, the player takes the role of an unnamed former little senior league baseball ace who lost his or her baseball career after suffering an unspecified injury. The character moves to his or her grandmother's hometown and enrolls in the local high school, resolved never to enter the world of baseball again. When the character meets Tsubasa Arihara, he or she is persuaded to be the manager of the school's baseball team, and to take the team to the high school nationals at Koshien."," School, Sports", 2019, Completed, 八月のシンデレラナイン (TV)
Hachimitsu to Clover II (Dub), TV Series," Back from his journey across Japan, Yuuta Takemoto reminisces about his college life so far. He has matured significantly since his second year and is motivated to move forward.Feeling more confident than ever before, he finally confesses to Hagumi Hanamoto, the girl he has been in love with since their first encounter. However, Hagumi has been confused by her attempts to understand the mysterious Shinobu Morita. Hiding behind a playful demeanor, Morita may be the most burdened by his own potential. Meanwhile, Takumi Mayama has become a full-fledged working adult and has landed Ayumi Yamada several pottery orders through his company in an act of friendship.The five youths continue to face individual hardships in academics, work, love, and friendship as they push each other toward the paths that they are destined to walk."," Drama, Josei, Romance, Slice of Life", 2006, Completed," Honey and Clover II, ハチミツとクローバー II"
Hacka Doll The Animation, Fall 2015 Anime," DeNA revealed during a stage event at the ""Machi Asobi 14"" event in Tokushima on Sunday that its Hacka Doll news app is inspiring a television anime series. Hacka Doll The Animation, which will be a series of anime shorts, will air on the Tokyo MX TV and BS 11 television channels' ""Ultra Super Anime Time"" programming block starting in October 2015.", Fantasy, 2015, Completed, ハッカドール THE・あにめーしょん
Hadashi no Gen, Movie," It's the summer of 1945. 3 years have elapsed since the war between Japan and USA began. Gen is a young boy living a struggling yet satisfying life in the city of Hiroshima, that has been strangely spared by the bombing taken in almost every other Japanese City. Food is scarce, and Gen's family is suffering from severe malnutrition, which endangers his pregnant mother. There isn't much spare time as Gen and his little brother Shinji help their father and mother at work and try to make sure their family survives the tough times. Little do they know, what the Americans have in store for the city of Hiroshima and as of the 6th of August 1945, their lives are about to change dramatically."," Drama, Historical", 1983, Completed," Barefoot Gen, Gen of Hiroshima, はだしのゲン"
Hadashi no Gen (Dub), Movie," It's the summer of 1945. 3 years have elapsed since the war between Japan and USA began. Gen is a young boy living a struggling yet satisfying life in the city of Hiroshima, that has been strangely spared by the bombing taken in almost every other Japanese City. Food is scarce, and Gen's family is suffering from severe malnutrition, which endangers his pregnant mother. There isn't much spare time as Gen and his little brother Shinji help their father and mother at work and try to make sure their family survives the tough times. Little do they know, what the Americans have in store for the city of Hiroshima and as of the 6th of August 1945, their lives are about to change dramatically."," Drama, Historical", 1983, Completed," Barefoot Gen, Gen of Hiroshima, はだしのゲン"
Hadashi no Gen 2, Movie," Three years have passed since the bombing of Hiroshima and Gen is now a fourth-grader. Hiroshima is still a ruin, and Gen must scrounge for scrap metal to help keep himself and his remaining family fed, but at least commerce has returned to the land. As his mother gradually grows ill from radiation sickness, Gen and Ryuta befriend a group of orphans led by a tough-nosed older child and including a girl who still bears ugly burn scars from the day of the bomb. An old man suffering from depression is also drawn into the group as they come together to support each other and form a makeshift family. Reality is still harsh, however, as many orphans still die lonely deaths and the grim reminders of what happened linger everywhere."," Drama, Historical, Shounen", 1986, Completed," Barefoot Gen 2, はだしのゲン　２"
Hagane Orchestra, Fall 2014 Anime, A group of young girls make a living by running an armored vehicle customization workshop in a desert town. They discuss different ways of promoting their business every day.," Adventure, Comedy", 2016, Completed, はがねオーケストラ
Hagure Yuusha no Estetica, TV Series," In normal RPGs, a hero defeats the Satan king and the story ends. But what does the hero do after that? Ohtorizawa Akatsuki defeats the Satan king in the fantasy world of Alleyzard and returns to the real world. He is sheltered by the international organization BABEL, which protects and controls people transferred from the outer worlds. BABEL is astonished to know Akatsuki has really defeated Satan and brings Satan’s daughter Miu from Alleyzard. In the academy of BABEL, Akatsuki confronts other “returners”, who have psychic powers."," Action, Ecchi, Fantasy, Super Power", 2012, Completed," Aesthetica of a Rogue Hero, はぐれ勇者の鬼畜美学〈エステティカ〉"
Hagure Yuusha no Estetica – Hajirai Ippai Special, TV Series," In normal RPGs, a hero defeats the Satan king and the story ends. But what does the hero do after that? Ohtorizawa Akatsuki defeats the Satan king in the fantasy world of Alleyzard and returns to the real world. He is sheltered by the international organization BABEL, which protects and controls people transferred from the outer worlds. BABEL is astonished to know Akatsuki has really defeated Satan and brings Satan’s daughter Miu from Alleyzard. In the academy of BABEL, Akatsuki confronts other “returners”, who have psychic powers."," Comedy, Ecchi", 2012, Completed, はぐれ勇者の鬼畜美学〈エステティカ〉恥じらいいっぱい
Hagure Yuusha no Estetica (Dub), TV Series," About thirty years prior to the start of Hagure Yuusha no Aesthetica, a number of selected people from Earth were summoned to other worlds with only about half of them being able to return. One of the young people chosen was Akatsuki Ousawa, who was sent to Alayzard to defeat the Dark Lord Garius, which he did, before returning to his original world. Some of the successful chosen ones brought back little trinkets as souvenirs. Akatsuki, on the other hand, went a different route—he brought back the defeated Dark Lord's daughter, Miu, who is now posing as his long lost little sister!Upon returning, Akatsuki and Miu are forced to join a special school called BABEL where they must train to one day master the powers they gained in Alayzard, in hopes that they will one day be able to serve mankind. Will Akatsuki and Miu be able to keep her true identity a secret or will their plan to live peaceful lives together go up in flames?"," Action, Ecchi, Fantasy, Super Power", 2012, Completed," Aesthetica of a Rogue Hero, はぐれ勇者の鬼畜美学〈エステティカ〉"
Haguregumo, Movie," Set at the end of the Edo (Tokugawa Shoganate) era, the series depicts Cloud's family with his wife, Turtle, their 11-year-old son and 8-year-old daughter. The Clouds are always ignoring work and playing. Cloud is notorious for womanising.(Source"," Comedy, Historical, Seinen", 1982, Completed," Wandering Clouds, 浮浪雲"
Hai to Gensou no Grimgar, Winter 2016 Anime," Why are we here? Why are we doing this?Before Haruhiro had realized what happened, he was surrounded by darkness. Why was he here? Where was here? Even now, he still didn't know. Those around him were the same as him, no one remembered anything other than their own names. And when they emerged from the darkness, the world that awaited them seemed like something out of a video game.In order to survive, Haruhiro forms a party with the others, learns fighting skills, and as a soldier in the reserve force, takes his first steps into the world of Grimgar. What awaits him there, he doesn't know...This the story of an adventure born from the ashes."," Action, Adventure, Drama, Fantasy", 2016, Completed, Grimgar
Hai to Gensou no Grimgar (Dub), Winter 2016 Anime," Fear, survival, instinct. Thrown into a foreign land with nothing but hazy memories and the knowledge of their name, they can feel only these three emotions resonating deep within their souls. A group of strangers is given no other choice than to accept the only paying job in this game-like world—the role of a soldier in the Reserve Army—and eliminate anything that threatens the peace in their new world, Grimgar.When all of the stronger candidates join together, those left behind must create a party together to survive"," Action, Adventure, Drama, Fantasy", 2016, Completed, Grimgar
Hai to Gensou no Grimgar Special, Special,,,,,
Haibane Renmei, TV Series," A dream of falling from the sky…and then birth. Rakka is born from a large cocoon into the Old Home, greeted by a group of females with small wings on their backs and shining halos above their heads. Soon Rakka’s own wings grow, a halo is placed on her head and she is told that she must work in the nearby town of Grie. She soon realizes that the town and the entire world they live in are confined behind the Wall, a tall, impenetrable wall that none except the mysterious Toga are allowed to exit.Rakka, a newly born Haibane (Angel) awakens into an unfamiliar world with only a strange dream of falling from the sky as her only memory. Alone and scared of who and what she is, she is cared for by fellow Haibane as they try and search for the meaning of their existence as well as what lies beyond their town’s imprisoning walls."," Drama, Fantasy, Mystery, Slice of Life", 2002, Completed," Charcoal Feather Federation, 灰羽連盟"
Haibane Renmei (Dub), TV Series," All Rakka remembers before emerging from her cocoon is the sensation of falling. Confused, she is welcomed into this new world as one of the Haibane, a group of youth with small gray wings and bright halos. Together, they live in the Old Home on the outskirts of Grie, a quiet town where wingless, halo-less people live.There are many rules governing the world of Haibane Renmei"," Drama, Fantasy, Mystery, Psychological, Slice of Life", 2002, Completed," Charcoal Feather Federation, 灰羽連盟"
Haifuri, Spring 2016 Anime," With Japan having developed as a maritime nation, it becomes necessary to have specialized schools to teach skills essential to protect the sea. The setting is one such all-girls school. The girls who enroll here study to become blue mermaids through classroom instruction and learning practical skills. They live by the motto", School, 2016, Completed," High School Fleet, ハイスクール・フリート"
Haifuri OVA, Movie, OVA of Haifuri," Action, Military, School", 2017, Completed," High School Fleet OVA, OVA ハイスクール・フリート"
Haikara-san ga Tooru, TV Series," Set in the 1920s, Haikara-san ga Tooru is the story of the high-spirited tomboy Benio and her relationship with a handsome half-German soldier named Shinobu. Benio is a very outgoing and athletic girl with firm ideas about being able to live her life as she wants to. When she first meets Shinobu, she dislikes him intensely, even though he manages to help her out of a series of embarrassing mishaps. She is therefore surprised when she finds out that she has been forced into an arranged marriage and that her husband-to-be is none other than Shinobu! The story then has many twists and turns, as Shinobu has to fight in the war, Benio has to wrangle with the idea of getting married, and getting along with her future in-laws and employer. Meanwhile, the great Kanto earthquake looms in the future..."," Drama, Historical, Romance, Shoujo, Slice of Life", 1978, Ongoing," Smart-san, はいからさんが通る"
Haikara-san ga Tooru Movie 1, Movie," The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love."," Comedy, Historical, Romance, Shoujo", 2017, Completed," Gekijouban Haikara-san ga Tooru Zenpen, Smart-san, Mademoiselle Anne, There Goes the Modern Girl, Here Comes Miss Modern, Here Comes a Dandy Year"
Haikara-san ga Tooru Movie 1, Movie," The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love."," Comedy, Historical, Romance, Shoujo", 2017, Completed," Gekijouban Haikara-san ga Tooru Zenpen, Smart-san, Mademoiselle Anne, There Goes the Modern Girl, Here Comes Miss Modern, Here Comes a Dandy, 劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～"
Haikara-san ga Tooru Movie 2, Movie," The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy. Contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love."," Comedy, Historical, Romance, Shoujo", 2018, Completed," Gekijouban Haikara-san ga Tooru Kouhen, Smart-san, Mademoiselle Anne, There Goes the Modern Girl, Here Comes Miss Modern, Here Comes a Dandy, 劇場版 はいからさんが通る 後編 ～花の東京大ロマン～"
Haikyuu!!, Spring 2014 Anime," A chance event triggered Shouyou Hinata's love for volleyball. His club had no members, but somehow persevered and finally made it into its very first and final regular match of middle school, where it was steamrolled by Tobio Kageyama, a superstar player known as ""King of the Court."" Vowing revenge, Hinata applied to the Karasuno High School volleyball club... only to come face-to-face with his hated rival, Kageyama!"," Comedy, Drama, School, Shounen, Sports", 2014, Completed, ハイキュー!!
Haikyuu!! (Dub), Spring 2014 Anime," Inspired after watching a volleyball ace nicknamed ""Little Giant"" in action, small-statured Shouyou Hinata revives the volleyball club at his middle school. The newly-formed team even makes it to a tournament; however, their first match turns out to be their last when they are brutally squashed by the ""King of the Court,"" Tobio Kageyama. Hinata vows to surpass Kageyama, and so after graduating from middle school, he joins Karasuno High School's volleyball team—only to find that his sworn rival, Kageyama, is now his teammate.Thanks to his short height, Hinata struggles to find his role on the team, even with his superior jumping power. Surprisingly, Kageyama has his own problems that only Hinata can help with, and learning to work together appears to be the only way for the team to be successful. Based on Haruichi Furudate's popular shounen manga of the same name, Haikyuu!! is an exhilarating and emotional sports comedy following two determined athletes as they attempt to patch a heated rivalry in order to make their high school volleyball team the best in Japan."," Comedy, Drama, School, Shounen, Sports", 2014, Completed," Haikyu!!, High Kyuu!!, HQ!!,  ハイキュー!!"
Haikyuu!! Movie 1, Movie, First Haikyuu!! recap movie.," Comedy, Drama, School, Shounen, Sports", 2015, Completed," ハイキュー!! 終わりと始まり, Haikyuu!! Recap"
Haikyuu!! Movie 2, Movie, Second Haikyuu!! recap movie.," Comedy, Drama, School, Shounen, Sports", 2015, Completed," ハイキュー!! 勝者と敗者, Haikyuu!! Recap 2"
Haikyuu!! Movie 3, Movie, Recap film that will cover the match against Aobajosai High School that took place in the second season.," Comedy, Drama, School, Shounen, Sports", 2017, Completed, ハイキュー!! 才能とセンス
Haikyuu!! Movie 4, Movie, Recap film that will cover the match against Shiratorizawa Academy that took place in the third season.," Comedy, Drama, School, Shounen, Sports", 2017, Completed, High Kyuu!! Movie 4
Haikyuu!! OVA, OVA, Bundled with manga's 15th volume.," Comedy, Drama, School, Shounen, Sports", 2015, Completed, ハイキュー!!
Haikyuu!! Second Season, Fall 2015 Anime, Second season of Haikyuu.," Comedy, Drama, School, Shounen, Sports", 2015, Completed, ハイキュー!! セカンドシーズン
Haikyuu!! Second Season (Dub), TV Series," Following their participation at the Inter-High, the Karasuno High School volleyball team attempts to refocus their efforts, aiming to conquer the Spring tournament instead. When they receive an invitation from long-standing rival Nekoma High, Karasuno agrees to take part in a large training camp alongside many notable volleyball teams in Tokyo and even some national level players. By playing with some of the toughest teams in Japan, they hope not only to sharpen their skills, but also come up with new attacks that would strengthen them. Moreover, Hinata and Kageyama attempt to devise a more powerful weapon, one that could possibly break the sturdiest of blocks. Facing what may be their last chance at victory before the senior players graduate, the members of Karasuno's volleyball team must learn to settle their differences and train harder than ever if they hope to overcome formidable opponents old and new—including their archrival Aoba Jousai and its world-class setter Tooru Oikawa."," Comedy, Drama, School, Shounen, Sports", 2015, Completed," Haikyu!! 2nd Season, ハイキュー!! セカンドシーズン"
Haikyuu!! Second Season ODA, OVA, n Haikyuu!!," Comedy, Drama, School, Shounen, Sports", 2016, Completed," ハイキュー!! VS""赤点"""
Haikyuu!! To the Top (Dub), Winter 2020 Anime," fter their triumphant victory over Shiratorizawa Academy, the Karasuno High School volleyball team has earned their long-awaited ticket to nationals. As preparations begin, genius setter Tobio Kageyama is invited to the All-Japan Youth Training Camp to play alongside fellow nationally recognized players. Meanwhile, Kei Tsukishima is invited to a special rookie training camp for first-years within the Miyagi Prefecture. Not receiving any invitations himself, the enthusiastic Shouyou Hinata feels left behind.However, Hinata does not back down. Transforming his frustration into self-motivation, he boldly decides to sneak himself into the same rookie training camp as Tsukishima. Even though Hinata only lands himself a job as the ball boy, he comes to see this as a golden opportunity. He begins to not only reflect on his skills as a volleyball player but also analyze the plethora of information available on the court and how he can apply it.As the much-anticipated national tournament approaches, the members of Karasuno's volleyball team attempt to overcome their weak points and refine their skills, all while aiming for the top!"," Comedy, Drama, School, Shounen, Sports", 2020, Completed," Haikyuu!! (2020), Haikyuu!! Fourth Season, Haikyuu!! 4th Season, ハイキュー!! TO THE TOP"
Haikyuu!! To the Top 2nd Season (Dub), Fall 2020 Anime," Once called a fallen powerhouse and known as ""Flightless Crows,"" Karasuno High School has finally taken flight at nationals. With a comprehensive performance against Tsubakihara Academy in their first match, the team is now facing its toughest opponent yet"," Comedy, Drama, School, Shounen, Sports", 2020, Completed," Haikyu!! To the Top, Haikyuu!! (2020) 2nd Season, ハイキュー!! TO THE TOP"
Haikyuu!!, Fall 2016 Anime, The third season of Haikyuu!!," Comedy, Drama, School, Shounen, Sports", 2016, Completed," Haikyuu!! Third Season, ハイキュー!! 烏野高校 VS 白鳥沢学園高校"
Haikyuu!!, Fall 2016 Anime," After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!."," Comedy, Drama, School, Shounen, Sports", 2016, Completed," Haikyu!! 3rd Season, ハイキュー!! 烏野高校 VS 白鳥沢学園高校"
