name,Type,Plot Summary,Genre,Released,Status,Other name
Master of Ten Thousand Paths, ONA," Ling Xiao of East Tang was unable to cultivate because of his father’s enlightenment seed prepared for him. At the age of 18, Ling Xiao is approached by Wei Jun Tian to awaken the seed of enlightenment and encounters two powerful enemies, the Lie Yang Clan and the Dragon Phoenix Palace, in Gui Prefecture, East Tang. From Gui Prefecture, Ling Xiao enters Yan Prefecture and learns from his aunt that his father is not an ordinary man and that he has a mission that he should undertake. Ling Xiao becomes the Son of Heaven’s Destiny in the battle for qi in the Inferno Realm and succeeds in gaining access to the Three Thousand Worlds."," Action, Drama, Fantasy, Martial Arts, Shounen", 2023, Ongoing," Master of Ten Thousands Dao, Master of Ten Thousand Paths, Wan Dao Zhu Zai, Wàn Dào Zhǔ Zǎi, 万道主宰, Ruler of ten Thousand Ways, Dominator of the world"
Master of Torque, ONA," It is Tokyo, Japan in the year 2017, just three years before the city's hosting of the 2020 Olympic Games.Throughout the city, the Shutoko metropolitan highway system is being dismantled and renovated, and new areas and facilities are being constructed, all at a feverish pace to complete the work in time for the Games.The Hyuga Corporation—a massive firm that succeeded in pioneering the practical use of artificial muscle fibers—is launching numerous products that supplement human muscle functions, and is in the midst of a massive surge in profits.At its headquarters on National Route 246 in Tokyo's Gaien-mae district, Hyuga Corp. was secretly developing a powered suit that gave people with just an average level of physical fitness the superior skills and abilities of a very select group of professional athletes. This was all a part of the company's plan to completely dominate their competitors and monopolize the industry.Dan Amo works at the General Affairs department of Hyuga Corp. By day, he is a nondescript salaryman, but at night, he relishes the sense of fulfillment his motorcycling lifestyle brings him. However, when night comes to Route 246, a group of mysterious riders in black suits frequently appear, and a freelance journalist, Makina Mikage, is always on their tail. Another figure appears on the scene in Kotaro Hyuga, the heir to the Hyuga Corp. presidency.The threads of an inescapable fate begin to draw these three young riders together..."," Action, Sci-Fi", 2014, Completed, マスター・オブ・トルク
Master of Torque 2, ONA," A continuation of the first season.Makina lost consciousness when the Marishi Machina suit developed by the Hyuga Corporation seized control of her body and sent her charging onto the new Shutoko expressway on an MT-07. Luckily, Dan was able to stop her before it was too late. With Makina on the back of his MT-09 Street Rally, Dan began riding back towards the Genesis Café only to be intercepted by Hyuga Corporation chairman Mitsukuni Hyuga. He was waiting for them with an unsettling expression on his face.Dan was sure that he would be forced to resign his job for getting the heir to the company’s presidency, Kotaro Hyuga, involved in this mess. But when Makina confronts Mitsukuni about the truth behind the incident that claimed their parents’ lives, Dan is given an order he would never have expected.Dan keeps trying to avoid facing the trauma he experienced as a child, but is encouraged to find the truth by Makina. Sanae, the owner of the Genesis Café, seems to notice their troubled state and takes matters into her own hands.Can Dan face his past and free himself of the curse he has borne and reclaim his future with his own hands?The interlocked gears of fate driving the destinies Dan, Makina and Kotaro begin to move again, and the next part of their story is about to unfold..."," Action, Sci-Fi", 2015, Completed," Master of Torque 2nd Season, マスター・オブ・トルク2"
Master of Torque 3, ONA, At the end of the Four Seasons," Action, Sci-Fi", 2016, Completed," Master of Torque 3rd Season, マスター・オブ・トルク3"
Master of Torque, ONA, An epilogue of Master of Torque shows what the series' characters are up to one year after the events of Season 3 at the foot of Mt. Fuji., Cars, 2016, Completed, Master of Torque
Masuda Kousuke Gekijou Gag Manga Biyor, TV Series," Gyagu Manga Biyori is an anime that is about absolutely nothing. It is comprised of 12 short stories (5 minutes long each) that only build up a small amount of plot for each story. The anime feeds off the stupidest things, but is quite humorous."," Comedy, Parody", 2005, Completed," Gyagu Manga Biyori, Masuda Kousuke's Theater"
Masuda Kousuke Gekijou Gag Manga Biyori 2, TV Series," Gyagu Manga Biyori is hyperactive, random, and nonsensical, revolving around various plots and characters throughout the series. It makes absolutely no sense. The 1st episode is about stickers included in snacks", Comedy, 2006, Completed," Gyagu Manga Biyori 2, 増田こうすけ劇場 ギャグマンガ日和2"
Masuda Kousuke Gekijou Gag Manga Biyori 3, TV Series, Based on Masuda Kosuke's popular gag manga. Famous for its cynicism and sarcasm. Features omnibus styled 5-minute episodes starring various characters; including historical figures., Comedy, 2008, Completed," Gyagu Manga Biyori 3, 増田こうすけ劇場 ギャグマンガ日和3"
Matantei Loki Ragnarok, TV Series," Loki, the Norse god of mischief, has been exiled to the human world for what was apparently a bad joke. Along with being exiled, he's forced to take the form of a child. He's told the only way he can get back to the world of the gods is if he can collect auras of evil that take over human hearts, and so to do this he runs a detective agency. Loki is soon joined by a human girl named Mayura who is a maniac for mysteries, and she soon helps out in her own way. However, soon other Norse gods begin to appear, and most have the intent to assassinate Loki for reasons unclear."," Comedy, Magic, Mystery, Shounen, Supernatural", 2003, Completed," Mythical Detective Loki Ragnarok, 魔探偵ロキ RAGNAROK"
Matantei Loki Ragnarok (Dub), TV Series," Loki, the Norse god of mischief, has been exiled to the human world for what was apparently a bad joke. Along with being exiled, he's forced to take the form of a child. He's told the only way he can get back to the world of the gods is if he can collect auras of evil that take over human hearts, and so to do this he runs a detective agency. Loki is soon joined by a human girl named Mayura who is a maniac for mysteries, and she soon helps out in her own way. However, soon other Norse gods begin to appear, and most have the intent to assassinate Loki for reasons unclear.(Source"," Comedy, Magic, Mystery, Shounen, Supernatural", 2003, Completed," Mythical Detective Loki Ragnarok, 魔探偵ロキ RAGNAROK"
