name,Type,Plot Summary,Genre,Released,Status,Other name
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken, Fall 2017 Anime," After Shinozaki Haruka confesses to the Class Rep, Kousaka Akiho, he comes to find that the perfect class representative might be a little bit harder to handle than he previously thought!"," Comedy, Romance, School", 2017, Completed," My Girlfriend Is ShoBitch, 僕の彼女がマジメ過ぎるしょびっちな件"
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken (Dub), Fall 2017 Anime," Haruka Shinozaki has been interested in the class representative, Akiho Kousaka, since his first year in high school. She is attractive, good at sports, and is an all-around model student. Since they are in the same class this year, Shinozaki decides to confess his feelings—and, to his shock, Kousaka agrees to be his girlfriend!However, he finds that Kousaka is a bit stranger than he first thought"," Comedy, Ecchi, Harem, Romance, School", 2017, Completed," My Girlfriend is Shobitch, My Girlfriend is a Faithful Virgin Bitch, Boku no Kanojo ga Majimesugiru Shojo Bitch na Ken, 僕の彼女がマジメ過ぎるしょびっちな件"
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA, OVA, Bundled with the limited edition sixth manga volume.," Comedy, Ecchi, Romance, School", 2018, Completed," My Girlfriend Is ShoBitch, 僕の彼女がマジメ過ぎるしょびっちな件 OVA"
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA (Dub), OVA, Bundled with the limited edition sixth manga volume.," Comedy, Ecchi, Romance, Shoujo", 2018, Completed," My Girlfriend Is ShoBitch, My Girlfriend is a Faithful Virgin Bitch, Boku no Kanojo ga Majimesugiru Shojo Bitch na Ken,僕の彼女がマジメ過ぎるしょびっちな件 OVA"
Boku no Kokoro no Yabai Yatsu, Winter 2023 Anime," Kyoutaro Ichikawa may look like your average middle school student, but in his heart, he dreams of murder. Thus, it is no surprise that the one he wants to kill the most is never far off from his mind"," Comedy, Slice of Life", 2023, Ongoing, The Dangers in My Heart; 僕の心のヤバイやつ
Boku no Tonari ni Ankoku Hakaishin ga Imasu., Winter 2020 Anime," Seri Koyuki is just trying to have a normal school life, but instead he ends up acting as the straight man to his odd classmate, Kabuto Hanadori. Kabuto is is a delusional high school student, whose fantasies range from believing he is a knight on a journey, to claiming that removing his eyepatch will release a darker alter-ego who he refers to as Michael Offenbarung Dunkelheit. Seri is determined not to let himself get pushed around by Kabuto, but it seems that this will be easier said than done!"," Comedy, Josei, School, Slice of Life", 2020, Completed," A Destructive God Sits Next to Me, Bokuhaka, ぼくのとなりに暗黒破壊神がいます。"
Boku to Roboko, Winter 2023 Anime," Robotic OrderMaids are popping up in every household, and 10-year-old Bondo Taira has found out that his two closest friends—Motsuo and Gachi Gorilla—have OrderMaids too. Motsuo, in particular, owns Meico, a beautiful robot that gives excellent massages and serves drinks with a smile. Jealous of his friend, Bondo convinces his mother to get him an OrderMaid, hoping for a similar experience.However, to Bondo's surprise, the maid that appears outside of his door is incredibly muscular and clumsy enough to destroy a house when completing simple chores. Going by the name Roboko, this new robot is the exact opposite of what Bondo wanted. But despite that, Bondo, together with his friends, learns that there is more to Roboko than they could ever expect."," Comedy, Gag Humor, Sci-Fi, Shounen", 2022, Ongoing," Me & Roboco, Me and Roboco, Roboco and I; 僕とロボコ"
Boku wa Tomodachi ga Sukunai, TV Series," Hasegawa Kodaka has transferred schools, and he’s having a hard time making friends. It doesn’t help that his blond hair tends to make people think he’s a delinquent. One day, he runs into his bad-tempered solitary classmate Yozora while she’s talking animatedly to her imaginary friend Tomo. Realizing that neither of them have any actual friends, t… more Hasegawa Kodaka has transferred schools, and he’s having a hard time making friends. It doesn’t help that his blond hair tends to make people think he’s a delinquent.One day, he runs into his bad-tempered solitary classmate Yozora while she’s talking animatedly to her imaginary friend Tomo. Realizing that neither of them have any actual friends, they decide that the best way to alter this situation is to form a club and start recruiting. That is how “Rinjinbu” was formed, a club specifically designed for people who don’t have very many friends. As other lonely classmates slowly join their little club, they’ll try to learn how to build friendships through cooking together, playing games, and other group activities. But will this group of relationship-challenged misfits really be able to get along?"," Comedy, Ecchi, Harem, Romance, School, Seinen", 2011, Completed, Haganai
Boku wa Tomodachi ga Sukunai (Dub), TV Series," Hasegawa Kodaka has transferred schools, and he's having a hard time making friends. It doesn't help that his blond hair tends to make people think he's a delinquent. One day, he runs into his bad-tempered solitary classmate Yozora while she's talking animatedly to her imaginary friend Tomo. Realizing that neither of them have any actual friends, they decide that the best way to alter this situation is to form a club and start recruiting. That is how ""Rinjinbu"", The Neighbours' Club, was formed, a club specifically designed for people who don't have very many friends. As other lonely classmates slowly join their little club, they'll try to learn how to build friendships through cooking together, playing games, and other group activities. But will this group of relationship-challenged misfits really be able to get along?"," Comedy, Ecchi, Harem, Romance, School, Seinen", 2011, Completed, Haganai
Boku wa Tomodachi ga Sukunai Episode 0, OVA," Hasegawa Kodaka has transferred schools, and he's having a hard time making friends. It doesn't help that his blond hair tends to make people think he's a delinquent. One day, he runs into his bad-tempered solitary classmate Yozora while she's talking animatedly to her imaginary friend Tomo. Realizing that neither of them have any actual friends, they decide that the best way to alter this situation is to form a club and start recruiting.That is how ""Rinjinbu"", The Neighbours' Club, was formed, a club specifically designed for people who don't have very many friends. As other lonely classmates slowly join their little club, they'll try to learn how to build friendships through cooking together, playing games, and other group activities. But will this group of relationship-challenged misfits really be able to get along?"," Comedy, Romance, School, Slice of Life", 2011, Completed," Haganai OVA, Boku wa Tomodachi ga Sukunai OVA, 僕は友達が少ない 第0語"
Boku wa Tomodachi ga Sukunai Next, TV Series," The Neighbor’s Club—a club founded for the purpose of making friends, where misfortunate boys and girls with few friends live out their regrettable lives. Although Yozora Mikazuki faced a certain incident at the end of summer, the daily life of the Neighbor’s Club goes on as usual. A strange nun, members of the student council and other new faces… more The Neighbor’s Club—a club founded for the purpose of making friends, where misfortunate boys and girls with few friends live out their regrettable lives. Although Yozora Mikazuki faced a certain incident at the end of summer, the daily life of the Neighbor’s Club goes on as usual.A strange nun, members of the student council and other new faces make an appearance, causing Kodaka Hasegawa’s life to grow even busier. While they all enjoy going to the amusement park, playing games, celebrating birthdays, and challenging the “school festival”—a symbol of the school life normal people live—the relations amongst the members slowly begins to change… Let the next stage begin, on this unfortunate coming-of-age love comedy!!"," Comedy, Harem, Romance, School, Seinen", 2013, Completed, Haganai
Boku wa Tomodachi ga Sukunai Next (Dub), TV Series," The Neighbor's Club—a club founded for the purpose of making friends, where misfortunate boys and girls with few friends live out their regrettable lives.Although Yozora Mikazuki faced a certain incident at the end of summer, the daily life of the Neighbor's Club goes on as usual. A strange nun, members of the student council and other new faces make an appearance, causing Kodaka Hasegawa's life to grow even busier.While they all enjoy going to the amusement park, playing games, celebrating birthdays, and challenging the ""school festival""—a symbol of the school life normal people live—the relations amongst the members slowly begins to change...Let the next stage begin, on this unfortunate coming-of-age love comedy!!"," Comedy, Ecchi, Harem, Romance, School, Seinen", 2013, Completed, Haganai
Bokura ga Ita, TV Series," Nanami Takahashi, a 15 year old high school student, falls in love with and begins dating the most popular guy in school, Yano Motoharu. However, their relationship is not easily maintainable. Yano’s past, as well as the complex emotions they bring up, make it difficult to be completely honest about how he feels. Caught in the middle are Yuri Yamam… more Nanami Takahashi, a 15 year old high school student, falls in love with and begins dating the most popular guy in school, Yano Motoharu. However, their relationship is not easily maintainable. Yano’s past, as well as the complex emotions they bring up, make it difficult to be completely honest about how he feels.Caught in the middle are Yuri Yamamoto, the younger sister of Yano’s now dead ex-girlfriend, and Takeuchi Masafumi, Yano’s best friend. Yuri’s past with Yano goes deeper than one might suspect and her feelings run deeper than she portrays in public. Takeuchi cherishes Yano’s friendship, but at the same time, he may lose it for someone dear to him. Nanami must search deep inside herself and find her true feelings for Yano while being able to trust and accept Yano’s feelings for her as well, deciding if Yano is indeed the one for her or if someone else can provide better solace. Along the way Nanami will get tips from her love infatuated friends, Mizu and Taka. ~Antoine B."," Drama, Romance, Shoujo, Slice of Life", 2006, Completed," Bokuraga Ita, We were there, 僕等がいた"
Bokura no Nanokakan Sensou, Movie," On a hot day right before the summer vacation, all first-year male students of the second class from a junior high school disappear. Was it an accident? A group abduction? In fact, they were hiding in an abandoned factory near the river, and used it as a liberation area to rebel against the adults. The adults are in great confusion by the huge and unexpected operations cooperated by the female students; entangled with real abduction cases, a corrupted mayor election, and even involving parents and television reporters who are thrilled by the liberation broadcast and barricade. The comedy mystery progresses in a light tempo that doesn't give the audience a chance to breathe until the brilliant end that is full of satire."," Action, Comedy, Drama, Thriller", 2019, Completed," Our Seven-Day War, ぼくらの七日間戦争"
Bokura no Nanokakan Sensou (Dub), Movie," Mamoru Suzuhara is an introverted high school student who spends his free time reading up on modern warfare. Upon discovering that his crush, Aya Chiyono, is reluctantly moving away with her family next week, he musters enough courage to ask her to run away with him. Consequently, Mamoru, Aya, and four of their fellow classmates set out and camp in the abandoned Satomi Coal Factory. After enjoying themselves during their first day there, they come to the surprising conclusion that they may not be alone in the factory.Bokura no Nanokakan Sensou, based on the novel of the same name, is a coming-of-age story about an act of rebellion that evolves into a full-out war against the adults. Meanwhile, the children struggle to open up about their feelings and protect what they hold dear."," Action, Comedy, Drama", 2019, Completed," Seven Days War, 7 Days War, ぼくらの七日間戦争"
Bokura no Yoake, Movie," In 2038, Yuuma Sawatari is an elementary school kid who loves everything about space and astronomy. He was initially excited when his parents bought a robot called Nanako, but he was disappointed when he learned that she was basically just a boring housekeeping robot. However, when he does finally try to talk to her about space, something strange happens. Her system crashes and is taken over by what claims to be a marooned alien ship! The alien ship wants Yuuma's help to get back to space!"," Drama, Sci-Fi", 2022, Upcoming, Break of Dawn; ぼくらのよあけ
Bokura wa Minna Kawaisou, Spring 2014 Anime," Usa, a high-school student aspiring to begin a bachelor lifestyle, moves into a new apartment only to discover that he not only shares a room with a perverted roommate that has an obsession for underaged girls, but also that another girl, Ritsu, a love-at-first-sight, is living in the same building as well!"," Drama, Romance, Shoujo, Slice of Life", 2014, Completed," The Kawai Complex Guide to Manors and Hostel Behavior, 僕らはみんな河合荘"
Bokura wa Minna Kawaisou, TV Series, Unaired episode bundled on 7th Blu-ray/DVD volume of Bokura wa Minna Kawaisou.," Comedy, Romance, School, Slice of Life", 2015, Completed, The Kawai Complex Guide to Manors and Hostel Behavior
Bokurano, TV Series," During a summer camp, 15 children, 8 males and 7 females, find a grotto by the sea. Deep within they discover working computers and some electronic equipment, and later the owner, a man called Kokopelli. Kokopelli claimed to be a programmer working on a brand new game, in which a large robot has to defend the Earth against fifteen alien invasions.… more During a summer camp, 15 children, 8 males and 7 females, find a grotto by the sea. Deep within they discover working computers and some electronic equipment, and later the owner, a man called Kokopelli.Kokopelli claimed to be a programmer working on a brand new game, in which a large robot has to defend the Earth against fifteen alien invasions. He persuades the children to test the game and sign a contract. All but one of them signs, barely a moment later they mysteriously awaken on the shore believing what happened was just a dream."," Drama, Mecha, Psychological, Sci-Fi", 2007, Completed, ぼくらの
Bokusatsu Tenshi Dokuro-chan, TV Series," In the future, a man named Sakura is destined to create the technology for eternal life, which (due to Sakura’s lolicon tendencies) freezes all women’s aging once they turn twelve. God refuses to allow this, so he sends his angels to the past to kill Sakura before he can do this. But one angel, Dokuro-chan, decides to try to change the future witho… more In the future, a man named Sakura is destined to create the technology for eternal life, which (due to Sakura’s lolicon tendencies) freezes all women’s aging once they turn twelve.God refuses to allow this, so he sends his angels to the past to kill Sakura before he can do this. But one angel, Dokuro-chan, decides to try to change the future without killing him. Problem is, Dokuro is very temperamental, and is constantly killing Sakura (and lots of other people too) in incredibly bloody ways with her giant spiked club. Good thing she can bring people back to life – if only to grusomely kill them again the next time she loses her temper."," Comedy, Ecchi, Magic", 2005, Completed," Bludgeoning Angel Dokuro-chan, Club-To-Death Angel Dokuro-chan, 撲殺天使ドクロちゃん"
Bokusatsu Tenshi Dokuro-chan (Dub), OVA," Sakura Kusakabe, a mere junior high student, has committed a horrible crime. Or, rather, he will commit a crime—20 years into the future. The crime in question? He will prevent all women from developing past the age of 12, with immortality as an unintended side effect. As a result, the angel Dokuro Mitsukai is sent from the future as an assassin, armed with with a magical spiked bat named Excalibolg. However, rather than kill him, Dokuro wants to take a different approach. She resolves to be a constant nuisance to Sakura, in an attempt to prevent him from focusing on anything long enough to create his criminal technology.With Dokuro going against orders, the angel Sabato is sent out to complete Dokuro's mission. Between the impulsive Dokuro—who often murders Sakura with her bat before reviving him with the magic words ""Pipiru piru piru pipiru pi""—and the electric baton-wielding Sabato, Sakura’s life will never be peaceful again."," Comedy, Ecchi, Magic", 2005, Completed," Bludgeoning Angel Dokuro-chan, 撲殺天使ドクロちゃん"
Bokusatsu Tenshi Dokuro-chan 2 (Dub), OVA," The life of the once ordinary middle school student Sakura Kusakabe changed when an angel by the name of Dokuro-chan moved into his house. This heartwarming story of love, desire and... bloodshed continues as Sakura's normal everyday life slowly crumbles into a bloody mess."," Comedy, Ecchi, Magic", 2007, Completed," Bludgeoning Angel Dokuro-chan 2, 撲殺天使ドクロちゃん2[セカンド]"
Bokusatsu Tenshi Dokuro-chan Second, TV Series," In the future, a man named Sakura is destined to create the technology for eternal life, which (due to Sakura’s lolicon tendencies) freezes all women’s aging once they turn twelve. God refuses to allow this, so he sends his angels to the past to kill Sakura before he can do this. But one angel, Dokuro-chan, decides to try to change the future witho… more In the future, a man named Sakura is destined to create the technology for eternal life, which (due to Sakura’s lolicon tendencies) freezes all women’s aging once they turn twelve.God refuses to allow this, so he sends his angels to the past to kill Sakura before he can do this. But one angel, Dokuro-chan, decides to try to change the future without killing him. Problem is, Dokuro is very temperamental, and is constantly killing Sakura (and lots of other people too) in incredibly bloody ways with her giant spiked club. Good thing she can bring people back to life – if only to grusomely kill them again the next time she loses her temper."," Comedy, Ecchi, Magic", 2007, Completed," Bludgeoning Angel Dokuro-chan 2, Club-To-Death Angel Dokuro-chan 2, 撲殺天使ドクロちゃん2[セカンド]"
Bokutachi no Remake, Summer 2021 Anime," Hashiba Kyouya is a 28 year old game developer. With his company going bankrupt, and him losing his job, he returns to his hometown. Looking at the success of creators of his age, he finds himself regretting his life decisions as he lay distressed on his bed. But when he opens his eyes, he finds that he has travelled 10 years back to the time before he entered college.Will he finally make things right? This is a story about a failed person who is given a second opportunity to follow his dreams.", Comedy, 2021, Completed, ぼくたちのリメイク ; Bokutachi no Rimeiku ; Remake our Life!
Bokutachi no Remake (Dub), TV Series," Life is not going well for 28-year-old Kyouya Hashiba. Having left his office job to pursue a career in the video game industry, his internship at a popular game studio abruptly ends, leaving him unemployed and forcing him to move back in with his parents. Additionally, his jealousy toward the success of the ""Platinum Generation""—a group of similarly-aged creators—has caused him to regret his decision to attend a traditional university instead of an arts college. Even though he believes there are no second chances in life, Kyouya is suddenly given one when he wakes up one day and finds himself 10 years in the past.Instead of choosing business school like he originally had, Kyouya decides to pursue his passions and attends the Oonaka University of Art. There, he meets classmate Eiko Kawasegawa, the woman who had hired him as an intern in the present, alongside his new housemates and future Platinum Generation members"," Drama, Romance, Slice of Life", 2021, Completed," Remake Our Life!, ぼくたちのリメイク"
Bokutachi wa Benkyou ga Dekinai, Spring 2019 Anime," His late father always said that a useless man should strive to be useful, so to that end, third-year high school student Nariyuki Yuiga dedicated himself to becoming a high-achieving student in his school, despite his history of poor grades. In order to give his destitute family a better life, his ultimate goal is to obtain the special VIP nomination, a prestigious scholarship covering all future university tuition fees. Although Nariyuki could feasibly be a shoe-in for the nomination, he is constantly overshadowed by classmates Rizu Ogata and Fumino Furuhashi in mathematics and literature, respectively.To his delight, Nariyuki receives the nomination, but there's a catch"," Comedy, Harem, Romance, School, Shounen", 2019, Completed," We Never Learn, We Can't Study, ぼくたちは勉強ができない"
Bokutachi wa Benkyou ga Dekinai 2, Fall 2019 Anime, Second Season of Bokutachi wa Benkyou ga Dekinai.," Comedy, Harem, Romance, School, Shounen", 2019, Completed," We Never Learn, We Can't Study, ぼくたちは勉強ができない"
Bokutachi wa Benkyou ga Dekinai OVA, OVA,"  7.47Ranked #1741Popularity #3320Members 18,044OVAAdd to List Episodes"," Comedy, Harem, Romance, School, Shounen", 2019, Completed," We Never Learn OVA, ぼくたちは勉強ができない OVA"
Bomberman Jetters, TV Series," Deep Space, many different cultures have come together to live on planet Jet. To keep the peace an organization known as the Jetters is formed. This space police group fight against the villains known as the ""Hige hige dan"" making sure that the universe is safe. The leader of the Jetters Mighty is a powerful Bomberman, who is looked up to and respected....his brother however is a lazy crude slacker named Shirobon. Suddenly Mighty disappears and Shiro finds himself placed in a new situation. Shiro steps up and become a responsible Bomberman, and with the new friends he made of the Jetters it may become possible for him to be the next ""Jetters leader."""," Action, Adventure, Comedy, Sci-Fi", 2002, Completed," Bomberman Jetterz, ボンバーマン ジェッターズ"
Bonjour, Fall 2014 Anime," The original story follows Sayuri Haruno, a girl who attends an elite confectionery school Fleurir on a scholarship to follow her dream to open a pastry shop. There she meets several charming young men."," Harem, Romance, Shoujo, Slice of Life", 2014, Completed," Bonjour♪Sweet Love Patisserie, Bonkoi, Bonjour"
Bonobono (1995), TV Series," A sea otter and his friends, a raccoon and squirrel, live and play together in the forest.", Comedy, 1995, Completed," Bonobono, ぼのぼの"
Bonobono (2016), TV Series," A sea otter and his friends, a raccoon and squirrel, live and play together in the forest.", Comedy, 2016, Completed," Bono Bono, ぼのぼの"
Boogiepop Phantom, TV Series," A light in the sky, followed by a strange aura and grisly murders. Each character tells there own connection to the event and to a similar murder spree 5 years ago. All of the different stories are slowly tied together by seemingly minute similarities and the story of Boogiepop is unraveled."," Dementia, Drama, Horror, Mystery, Psychological, Supernatural", 2000, Completed, Boogiepop wa Warawanai
Boogiepop Phantom (Dub), TV Series," Five years ago, a string of grisly murders shook the city to its core and now the rumors have begun once more. Boogiepop... Everyone knows about Boogiepop"," Dementia, Drama, Horror, Mystery, Psychological, Supernatural", 2000, Completed," Boogiepop wa Warawanai, Boogiepop Never Laughs, Boogiepop Doesn't Laugh, ブギーポップは笑わない Boogiepop Phantom"
Boogiepop wa Warawanai, TV Series," Five years ago, a string of grisly murders shook the city to its core and now the rumors have begun once more. Boogiepop... Everyone knows about Boogiepop"," Dementia, Drama, Horror, Mystery, Psychological, Supernatural", 2000, Completed," Boogiepop Phantom, ブギーポップは笑わない Boogiepop Phantom"
Boogiepop wa Warawanai (2019), Winter 2019 Anime," There is an urban legend that tells of a shinigami that can release people from the pain they are suffering. This ""Angel of Death"" has a name—Boogiepop. And the legends are true. Boogiepop is real. When a rash of disappearances involving female students breaks out at Shinyo Academy, the police and faculty assume they just have a bunch of runaways on their hands. Yet some students know better. Something mysterious and foul is afoot. Is it Boogiepop or something even more sinister...?"," Horror, Mystery, Psychological", 2019, Completed," Boogiepop Never Laughs, Boogiepop Doesn't Laugh, ブギーポップは笑わない"
Boogiepop wa Warawanai (Dub), TV Series," There is an urban legend that tells of a shinigami that can release people from the pain they are suffering. This ""Angel of Death"" has a name—Boogiepop. And the legends are true. Boogiepop is real. When a rash of disappearances involving female students breaks out at Shinyo Academy, the police and faculty assume they just have a bunch of runaways on their hands. Yet some students know better. Something mysterious and foul is afoot. Is it Boogiepop or something even more sinister...?"," Horror, Mystery, Psychological", 2019, Completed," Boogiepop Never Laughs, Boogiepop Doesn't Laugh, ブギーポップは笑わない"
Book of Dragons (Dub), Movie, Hiccup and his friends explore and add to their primary reference about dragons.," Comedy, Fantasy", 2011, Completed,
Boruto, Special, The special anime adaptation of Boruto will be screening at Shueisha’s by-invitation anime event Jump Special Anime Festa 2016!," Action, Adventure, Comedy, Martial Arts, Shounen", 2016, Completed, BORUTOジャンプフェスタ 2016
Boruto, Spring 2017 Anime," Naruto was a young shinobi with an incorrigible knack for mischief. He achieved his dream to become the greatest ninja in the village and his face sits atop the Hokage monument. But this is not his story... A new generation of ninja are ready to take the stage, led by Naruto's own son, Boruto!"," Action, Adventure, Martial Arts, Shounen, Super Power", 2017, Completed, BORUTO -NARUTO NEXT GENERATIONS-
Boruto, TV Series," Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.New friends and familiar faces join Boruto as a new story begins in Boruto"," Action, Adventure, Martial Arts, Shounen, Super Power", 2018, Ongoing, BORUTO -NARUTO NEXT GENERATIONS-
Boruto, Movie," Boruto is the son of the 7th Hokage Naruto who completely rejects his father. Behind this, he has feelings of wanting to surpass Naruto, who is respected as a hero. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation written by Masashi Kishimoto rises!"," Action, Comedy, Martial Arts, Shounen, Super Power", 2015, Completed, BORUTO -NARUTO THE MOVIE-
Boruto, Special, Bundled with the limited edition of Blu-ray/DVD of Boruto," Action, Comedy, Martial Arts, Shounen, Supernatural", 2016, Completed, Boruto
Boruto, Special, Bundled with the limited edition of Blu-ray/DVD of Boruto," Action, Comedy, Martial Arts, Shounen, Super Power", 2016, Completed, Boruto
Boruto, Movie," The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. Upon learning that his father will watch the aspiring ninjas who will participate in the upcoming Chunin exams, Boruto is driven to prove to him that he is worthy of his attention. In order to do so, he enlists the help of Naruto's childhood friend and rival, Sasuke Uchiha.The Chunin exams begin and progress smoothly, until suddenly, the Konohagakure is attacked by a new foe that threatens the long-standing peace of the village. Now facing real danger, Naruto and his comrades must work together to protect the future of their cherished home and defeat the evil that terrorizes their world. As this battle ensues, Boruto comes to realize the struggles his father once experienced—and what it truly means to be a ninja."," Action, Comedy, Martial Arts, Shounen, Super Power", 2015, Completed,  BORUTO -NARUTO THE MOVIE-
Bosco Daibouken, TV Series," Based on the book by Tony Wolf.The Fountain of Life is the source of all life forces in the Bosco World. Princess Apricot, who is supposed to become Queen of Fountainland-the Guardian of the Fountain of Life-is kidnapped by villains who aim to rule the Bosco World.If Princess Apricot can't take the queen's throne by the next solar eclipse, the Fountain of Life will dry up. The animals living in the forest of Bosco, including Frog, Otter and Tortoise, decide to help Princess and take her to Fountainland in order to protect their peaceful life in the Bosco World. So begins the journey in a balloon full of dreams, hope, adventures, and love!"," Adventure, Fantasy, Kids", 1986, Completed," Bosco Adventure, ボスコアドベンチャー"
