name,Type,Plot Summary,Genre,Released,Status,Other name
Star Wars, TV Series," The Grand Army of the Republic, led by Yoda, Mace Windu, Obi-Wan Kenobi, Anakin Skywalker and other Jedi Knights, fights the New Droid Army of the Separatists."," Action, Adventure", 2008, Completed,
Star Wars, TV Series," The Grand Army of the Republic, led by Yoda, Mace Windu, Obi-Wan Kenobi, Anakin Skywalker and other Jedi Knights, fights the New Droid Army of the Separatists."," Action, Adventure", 2007, Completed,
Star Wars, TV Series," The Grand Army of the Republic, led by Yoda, Mace Windu, Obi-Wan Kenobi, Anakin Skywalker and other Jedi Knights, fights the New Droid Army of the Separatists."," Action, Adventure", 2007, Completed,
Star Wars, ONA, An anthology series of animated short films celebrating Star Wars through the lens of the world's best anime creators.," Fantasy, Sci-Fi", 2021, Completed, スター・ウォーズ：ビジョンズ
Star Wars, ONA, An anthology series of animated short films celebrating Star Wars through the lens of the world's best anime creators.," Fantasy, Sci-Fi", 2021, Completed, スター・ウォーズ：ビジョンズ
Star☆Twinkle Precure, Winter 2019 Anime," For the first time in the PreCure TV series' 16-year history, the story of Star☆Twinkle PreCure is set in outer space. It begins when the protagonist Hikaru Hoshina, who is in her second grade at junior high, meets a mysterious creature named Fuwa and two aliens, Lala Hagoromo and Prunce. They have just arrived at the earth. Hikaru learns that ""Star Princesses of The 12 Star Signs,"" who kept the balance of the universe in the the scared are of the Star Sky World far from the earth, were attacked by someone and have been scattered as the 12 ""Princess Star Color Pen."" Then Fuwa is attacked by Notoraider who seeks to rule the universe, and as Hikaru wants to save the baby fairy, she transforms into PreCure. She deicides to begin a space adventure to collect the ""Princess Star Color Pen"" and raise Fuwa, who has the key to revive the Princesses."," Action, Fantasy, Magic, Shoujo", 2019, Completed, スター☆トゥインクルプリキュア
Star☆Twinkle Precure, Movie, Star☆Twinkle Precure Movie.," Action, Fantasy, Magic, Shoujo", 2019, Completed," 映画スター☆トゥインクルプリキュア 星のうたに想いをこめて, Star Twinkle Precure The Movie - Wish Upon A Song Of Stars"
Starbirds (Dub), Movie," It is earth's most desperate hour. It is a time for heroes. And it is the ultimate battle for freedom in this rocket-fueled animated spectacular!The Starbirds have invaded planet Earth. It seems our only hope lies with Kelly- a daring young starfighter who pilots an indestructible cyborg robot. But wait! A growing force of Starbird rebels are fighting to overthrow the oppressive rule of their King Oban. And together with Kelly, they join forces to rid the galaxy of King Oban's treacherous rein so that the Starbirds and the people of Earth may one day be free."," Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen", 0, Completed," 闘将ダイモス Anime Online, Tosho Daimos Anime Online"
Starmyu 2nd Season, Spring 2017 Anime, Second season of the Starmyu television series.," Music, School, Slice of Life", 2017, Completed," Koukou Hoshi Kageki 2nd Season, High School Star Musical 2nd Season, Starmu, 高校星歌劇［スタミュ］"
Starmyu 3rd Season, Summer 2019 Anime, Third season of Starmyu.," Music, School, Slice of Life", 2019, Completed, 高校星歌劇[スタミュ] 3rdシーズン
Starry Sky, TV Series," The heroine, Tsukiko, enrolled to a school that was recently changed from all-boys school to co-ed. Since the area where the school is conveniently rural and the rather exclusive curriculums the school has, up until now the heroine is the only one female who enrolled to the school."," Harem, School, Shoujo", 2010, Completed," Starry☆Sky, スタ☆スカ"
Stars*Collection!, Winter 2022 Anime, A series of shorts following the eccentric and hilarious daily lives of the Holostars VTubers!, Comedy, 2022, Ongoing," スターズこれくしょん！, StarColle"
Starship Operators	, TV Series," For the 73rd class of cadets of the Defense University of the small planet Kibi, a shakedown cruise on the fleet's new starship ""Amaterasu"" is a fitting lead-up to graduation. As they are returning to their home planet, however, they are shocked to hear news of a declaration of war by the aggressive Kingdom against Kibi. When their planetary government surrenders without a struggle, the cadets decide to launch their own war, aboard the ""Amaterasu"". To gain funding, they make a deal with a galactic news network - and find themselves the ""stars"" of their own ""reality show"". Unfortunately, this is the kind of reality show that can get you killed..."," Drama, Military, Sci-Fi, Space", 2005, Completed, スターシップ・オペレーターズ
Starship Operators (Dub), TV Series," For the 73rd class of cadets of the Defense University of the small planet Kibi, a shakedown cruise on the fleet's new starship ""Amaterasu"" is a fitting lead-up to graduation. As they are returning to their home planet, however, they are shocked to hear news of a declaration of war by the aggressive Kingdom against Kibi. When their planetary government surrenders without a struggle, the cadets decide to launch their own war, aboard the ""Amaterasu"". To gain funding, they make a deal with a galactic news network - and find themselves the ""stars"" of their own ""reality show"". Unfortunately, this is the kind of reality show that can get you killed..."," Drama, Military, Sci-Fi, Space", 2005, Completed, スターシップ・オペレーターズ
Starship Troopers, TV Series," Johnny Rico is a high school student living in Buenos Aires, who doesn't know what to do with his future life. When his friend Carl and his love Carmen, whom he grew up with, join the Federal Military, he does too enlist in the hope to chase after his love into space. However, a war is brewing on the outer planets with a strange bug-like alien enemy and Johnny is thrust into conflict."," Action, Military, Sci-Fi", 1988, Completed," Uchuu no Senshi, 宇宙の戦士"
Starship Troopers, Movie," A distant Federation outpost Fort Casey comes under attack by bugs. The team on the fast attack ship Alesia is assigned to help the Starship John A. Warden stationed in Fort Casey evacuate along with the survivors and bring military intelligence safely back to Earth. Carl Jenkins, now head of the Ministry of Paranormal Warfare, takes the starship on a clandestine mission before its rendezvous with the Alesia and goes missing in the nebula. Now, the battle-hardened troopers are charged with a rescue mission that may lead to a much more sinister consequence than they ever could have imagined..."," Action, Military, Sci-Fi", 2012, Completed, スターシップ・トゥルーパーズ インベイジョン
Starship Troopers, Movie," After the events of Invasion, Johnny Rico has been demoted to the rank of colonel and relocated to a Martian satellite to train a new batch of troopers. Unfortunately, these troopers are some of the worst low-performing Rico has ever trained as they're Martians and don't take the war seriously. Mars overall has low support for the war as they see their planet unaffected by the bug conflict and even suggested pulling out from the war. Because of their laid back attitude, the denizens of Mars wasn't ready when the bugs attacked. Unknown to everyone, Sky Marshall Amy Snapp executes her plans for power."," Action, Adventure, Military", 2017, Completed, Starship Troopers
Start Reborn A Thousand Time, ONA,," Action, Adventure", 2022, Completed,
Start Reborn A Thousand Time 2th Season, ONA,, Action, 2022, Ongoing, 开局重生一千次 第二季
Starting from Gu Huoniao, ONA," Li Yan, who was terminally ill, entered the bizarre world of Yan Fu by chance, and became a strong man step by step by virtue of his hard work. In the process of walking through the worlds of Jammu, he also began to discover the real secrets of this world."," Action, Adventure, Fantasy", 2022, Ongoing," 从姑获鸟开始, Start with Gusuobird, Starting from Gu Huoniao"
Starting With a Penny, ONA," Due to the operation error of black and white impermanence, the young rich man Liu Yun passed away early, but as a shocking figure in the market, Liu Yun did not give up, but took advantage of the black and white impermanence to negotiate with them and was reborn in ancient times. After rebirth, Liu Yun reunited a group of outstanding women who were oppressed at the same time from the state of bankruptcy and debts, and fought a series of classic interlocking business wars together, and finally counterattacked the process of becoming the world’s richest man. This is just the beginning. Knowing the existence of hell and the world of gods and gods, Liu Yun decided to make his business into the world of gods and gods, becoming a new generation of God of Wealth."," Action, Drama, Fantasy, Harem, Historical, Romance", 2023, Ongoing," A Penny in The Beginning, A Penny at The Beginning, 开局一文钱 动态漫画, 开局一文钱, Kaiju Yiwen Qian, Kāijú Yīwén Qián, Starting With a Penny, 开局一文钱, 开局一文钱动态漫画第一季, 开局一文钱·动态漫"
Static Shock (Dub), TV Series," Virgil was a simple 14-year-old trying to survive high school. His best friend is Richie, and he has a crush on a girl named Frieda. He also has a dispute with a bully named “F-Stop” and was saved by a gang leader named Wade. Recently Wade had begun helping Virgil in hopes to recruit him, but Virgil is hesitant after his mother was killed in gangfire. Wade eventually leads Virgil to a restricted area for a gangfight against F-Stop’s crew, which is interrupted by police helicopters, during the disputer between the gangs and police, a shot was fired releasing gas causing mutations among the people in the vicinity, (This event was later known as “The Big Bang”) causing Virgil to obtain the power to control static electricity and become known as “Static Shock”. But also gave others surrounding the area to obtain their own powers, unfortunately, it also led several of them to become super villians against what their typical senses would tell them to do. The people who were mutated were then known as “bang babies” and their mutations apparently spread to other people around them, such as how Richie obtained his power of advanced intelligence, and later became Virgil’s sidekick."," Action, Adventure, Comedy", 0, Completed,
Steam Detectives, TV Series," Steam Detectives stars a youthful detective, Narutaki, and his quest to uphold justice in steam-punk-like metropolis of Steam City. Along with his partners, nurse Linlin and mecha-knight Goriki, Narutaki faces a bizarre quandary of villains, and unravels a never-ending string of mysteries."," Action, Mecha, Mystery, Police", 1998, Completed," Kaiketsu Jouki Tanteidan, Kaiketsu Jouki Tanteidan"
Steam Detectives (Dub), TV Series," The scene is Steam City, a London-ish city which represents an entire civilization run by coal and steam power. Because of steam, the city is sometimes covered in a mist. Villains take advantage of the steamy mist to hide and execute their evil plans. Only a few dare venture into what's beyond the steamy mist. They are known as the Steam Detectives"," Action, Mecha, Mystery, Police", 1998, Completed," Kaiketsu Jouki Tanteidan, Kaiketsu Jouki Tanteidan"
