name,Type,Plot Summary,Genre,Released,Status,Other name
Otona no Bouguya-san 2nd Season, Winter 2021 Anime, Second season of Otona no Bouguya-san.," Comedy, Ecchi, Fantasy", 2021, Completed," Armor Shop for Ladies & Gentlemen 2nd Season, Otona no Bouguya-san II, おとなの防具屋さん 第2シリーズ"
Otonari ni Ginga, Spring 2023 Anime," Ever since their father died, Ichirou Kuga has struggled to support his two younger siblings on nothing but a small inheritance and his passion for drawing manga. But it's becoming harder to keep up with his growing responsibilities and deadlines, especially after his last two assistants quit to follow their dreams. Just as he’s nearing his breaking point, the beautiful and scarily competent Shiori Goshiki applies to become his new assistant. But there’s something almost otherworldly about Goshiki, and soon Kuga finds his reality turned upside down when she suddenly declares them engaged to marry!"," Childcare, Comedy, Romance, Seinen, Supernatural", 2023, Ongoing, A Galaxy Next Door; おとなりに銀河
Otonari ni Ginga (Dub), Spring 2023 Anime," Ever since their father died, Ichirou Kuga has struggled to support his two younger siblings on nothing but a small inheritance and his passion for drawing manga. But it's becoming harder to keep up with his growing responsibilities and deadlines, especially after his last two assistants quit to follow their dreams. Just as he's nearing his breaking point, the beautiful and scarily competent Shiori Goshiki applies to become his new assistant. But there's something almost otherworldly about Goshiki, and soon Kuga finds his reality turned upside down when she suddenly declares them engaged to marry!"," Childcare, Romance, Seinen, Supernatural", 2023, Ongoing," A Galaxy Next Door, おとなりに銀河"
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken, Winter 2023 Anime," After catching a cold by giving his only umbrella to a girl sitting in the rain, Amane Fujimiya only expects her to eventually return it. However, Mahiru Shiina, the ""Angel"" of Amane's school and his neighbor, instead gives him a lot more than that. Instead of just the umbrella, she insists on returning the favor by helping him recover from his cold. However, she is oblivious to the battlefield that is Amane's apartment.The only word Mahiru finds from her mouth to describe the chaos is ""unsightly."" But despite her unsympathetic description, Mahiru proceeds to help the hopeless Amane. Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken follows Amane as he is taken care of by Mahiru, who attends to various chores—from cleaning his apartment to cooking dinner. Is there anything that the Angel can not do?"," Comedy, Romance, School", 2023, Completed, The Angel Next Door Spoils Me Rotten ; お隣の天使様にいつの間にか駄目人間にされていた件
Ou Dorobou Jing in Seventh Heaven, OVA," Jing, the infamous King of Bandits, finds himself and his feathered partner Kir behind bars in Seventh Heaven, the most notorious prison complex in the world. There, they seek to steal the Dream Orb from the convict Campari. But before doing so, they must escape from the prison of dreams that Campari has conjured for them."," Adventure, Comedy, Fantasy, Psychological, Shounen", 2004, Completed,  Jing
Ou Dorobou Jing in Seventh Heaven (Dub), OVA," Jing, the infamous King of Bandits, finds himself and his feathered partner Kir behind bars in Seventh Heaven, the most notorious prison complex in the world. There, they seek to steal the Dream Orb from the convict Campari. But before doing so, they must escape from the prison of dreams that Campari has conjured for them."," Adventure, Comedy, Fantasy, Psychological, Shounen", 2004, Completed, Jing
Ougon Bat, TV Series," A golden warrior wearing a cape and a scepter, Ougon Bat was a protector spirit from Atlantis reanimated by a scientist and his friends (specially the sweet Marie) from his tomb covered in hieroglyphics. His entry was heralded by a golden bat and a sinister laugh and he would put good use of his super powers to combat the evil forces of Dr. Zero."," Action, Sci-Fi, Super Power", 1967, Completed," Golden Bat, 黄金バット"
Ougon Senshi Gold Lightan, TV Series," When a young boy called Hiro finds what appears to be a broken lighter in an empty field, it changes his life forever. This lighter is actually the Gold Lightan, a robot that fell to Earth from the Robot Dimension. When called upon to defend the Earth from Ivalda the Great's evil robots, Gold Lightan transforms into a giant super robot, known as the Golden Warrior. Gold Lightan joins forces with Hiro's and his gang, the One Pack Rangers to protect the Earth from the evil schemes of Ivalda the Great and his armored forces."," Action, Adventure, Mecha, Sci-Fi", 1981, Completed, Golden Warrior
Ouran High School Host Club, TV Series,"  Haruhi is a poor tomboyish student at a school for the ultra-wealthy, able to attend because of a scholarship, and unable to even afford a uniform. One day, she stumbles across the decidedly peculiar but very popular Ouran Host Club. She tries to leave, but accidentally breaks a vase, and unable to pay for it, she’s told that she’ll have to stay and do odd jobs. That is, until they decide she would be more valuable as a club member. Not realizing she’s female due to her appearance, they fix her up and give her a male uniform. She’s an instant hit, so they decide to have her keep up the charade even after they find out the truth.Haruhi, being average almost to a fault, doesn’t know what to make of the unconventional activities of the Host Club (or of the even more unconventional members), but having little choice, she plays along. Before long, real bonds are formed, friends made, and Haruhi finds herself accepted in a way she could never have been otherwise in this affluent school."," Comedy, Harem, Parody, School, Shoujo", 2006, Completed," 桜蘭高校ホスト部, Ouran Koukou Host Club"
Ouran Koukou Host Club (Dub), TV Series," Haruhi Fujioka is a bright scholarship candidate with no rank or title to speak of—a rare species at Ouran Academy, an elite school for students of high pedigree. When she opens the door to Music Room #3 hoping to find a quiet place to study, Haruhi unexpectedly stumbles upon the Host Club. Led by the princely Tamaki Suou, the club—whose other members include the ""Shadow King"" Kyouya Ootori; the mischievous Hitachiin twins, Kaoru and Hikaru; the childlike Mitsukuni Haninozuka, also known as ""Honey""; and his strong protector Takashi ""Mori"" Morinozuka—is where handsome boys with too much time on their hands entertain the girls in the academy.In a frantic attempt to remove herself from the hosts, Haruhi ends up breaking a vase worth eight million yen and is forced into becoming the eccentric group's general errand boy to repay her enormous debt. However, thanks to her convincingly masculine appearance, her naturally genial disposition toward girls, and fascinating commoner status, she is soon promoted to full-time male host. And before long, Haruhi is plunged into a glitzy whirlwind of elaborate cosplays, rich food, and exciting shenanigans that only the immensely wealthy Host Club can pull off."," Comedy, Harem, Romance, School, Shoujo", 2006, Completed," Ouran High School Host Club, Ohran Koko Host Club, Ouran Koukou Hosutobu, Ouran Koukou Host Bu, OHSHC, 桜蘭高校ホスト部"
