name,Type,Plot Summary,Genre,Released,Status,Other name
Isekai wa Smartphone to Tomo ni. 2nd Season, Spring 2023 Anime, Second season of Isekai wa Smartphone to Tomo ni.," Adventure, Comedy, Fantasy, Harem, Isekai, Reincarnation, Romance", 2023, Ongoing," In Another World With My Smartphone 2;In Another World With My Smartphone 2nd Season, In a Different World with a Smartphone.; 異世界はスマートフォンとともに。"
Isekai Yakkyoku, Summer 2022 Anime," After losing his little sister to an incurable disease, world-famous medical researcher Kanji Yakutani gave it his all to cure patients by dedicating his life to inventing new medicines. After working himself to death at the age of 31, the former pharmacist wakes up as a 10-year-old child whose body has been struck by lightning. He discovers that he has been reincarnated into a medieval world as Falma, a child of the respected De Médicis family.In a world where divine arts—magic granted through blessings from guardian deities—exist, Falma realizes that his body is host to the guardian deity of medicine. The boy has been granted the mythical divine arts of creation and reduction as well as the ability to instantly diagnose illnesses in people's bodies.He soon discovers the terrible state of medicine in this world"," Fantasy, Isekai, Medical", 2022, Completed, Parallel World Pharmacy;  異世界薬局 ; Alternate World Pharmacy
Isekai Yakkyoku (Dub), Summer 2022 Anime," After losing his little sister to an incurable disease, world-famous medical researcher Kanji Yakutani gave it his all to cure patients by dedicating his life to inventing new medicines. After working himself to death at the age of 31, the former pharmacist wakes up as a 10-year-old child whose body has been struck by lightning. He discovers that he has been reincarnated into a medieval world as Falma, a child of the respected De Médicis family.In a world where divine arts—magic granted through blessings from guardian deities—exist, Falma realizes that his body is host to the guardian deity of medicine. The boy has been granted the mythical divine arts of creation and reduction as well as the ability to instantly diagnose illnesses in people's bodies.He soon discovers the terrible state of medicine in this world"," Fantasy, Isekai, Medical", 2022, Completed," Parallel World Pharmacy, 異世界薬局"
Ishida to Asakura, TV Series, The surreal comedy centers around the friendship of high school boys.," Comedy, School, Seinen", 2013, Completed, 石田とあさくら
Ishida to Asakura Special, TV Series, The surreal comedy centers around the friendship of high school boys.," Comedy, School, Seinen", 2013, Completed, 石田とあさくら
Ishura, TV Series," In a world where the Demon King has died, a host of demigods capable of felling him have inherited the world. A master fencer who can figure out how to take out their opponents with a single glance; a lancer so swift they can break the sound barrier; a wyvern rogue who fights with three legendary weapons at once; an all-powerful wizard who can speak thoughts into being; an angelic assassin who deals instant death. Eager to attain the title of ""True Hero,"" these champions each pursue challenges against formidable foes and spark conflicts among themselves. The battle to determine the mightiest of the mighty begins."," Action, Adventure, Fantasy", 0, Upcoming, 異修羅
Ishuzoku Reviewers, Winter 2020 Anime," In our world, the human race constantly debates about several important issues, such as"," Comedy, Ecchi, Fantasy", 2020, Completed, 異種族レビュアーズ
Ishuzoku Reviewers (Dub), Winter 2020 Anime," In our world, the human race constantly debates about several important issues, such as"," Comedy, Ecchi, Fantasy", 2020, Completed, 異種族レビュアーズ
Ishuzoku Reviewers (Uncensored), Winter 2020 Anime," In our world, the human race constantly debates about several important issues, such as"," Comedy, Ecchi, Fantasy", 2020, Completed, 異種族レビュアーズ
Island, Summer 2018 Anime," Urashima, an island far from the mainland. The people who live there lead carefree lives. But five years ago, the island's three great families suffered a series of misfortunes and succumbed to suspicion. The people of the island cut off all contact with the mainland and began a slow decline. The key to saving the island lies in three girls who belong to the three families. But they are bound by old traditions, and are conflicted. On that island, a lone man washes ashore. The man claims to be from the future, and he begins a solitary struggle to change the island's fate."," Drama, Sci-Fi", 2018, Completed,
