name,Type,Plot Summary,Genre,Released,Status,Other name
Majuu Sensen, OVA," 13 scientists seek to tap genetic powers by creating a hybrid of man and beast. Years later, 13 of their children are embroiled in a battle to undo their handiwork, while Shinichi, the son of one of the scientists, teams up with Christian super-beings to save the world."," Action, Fantasy", 1990, Completed, 魔獣戦線
Majuu Sensen, TV Series," An entire city is destroyed by two monstrous and omnipotent beings. Genzou Kuruma, a scientist but also the leader of a sect wishes to awake God, but first, he needs a special kind of blood for it. His son, Shinichi Kuruma, and a young girl, Ayaka Sanders, possess that blood, and he will do anything to capture them and take their blood for God's Awakening, and so, humanity will be lost. Shinichi, along Ayaka and Tomizoro (Tommy), are escaping from Genzou Kuruma's ""New Humans"" (genetically altered humans who can turn into monsters), while Shinichi only wishes for revenge against his father. He, like the other ""New Humans"", has the power to summon different beasts from his body. With this power, he will fight until Genzou Kuruma is killed by his own hands."," Action, Demons, Shounen, Super Power, Supernatural", 2003, Completed, Beast Fighter
Makai Ouji, TV Series," The story revolves around William, an aristocratic family’s progeny with rare intellect. One day, his uncle lost his possessions after his business failed. Fearing that his family’s name has been tarnished, William returns home and searches with his family’s butler for anything that can be converted into cash.A search of the premises yields an underground room left by an ancestor. In the room is a magical seal, and William unintentionally summons a devil. The summoned devil tells William his name Dantalion, and reveals that William is the designator who can choose the acting ruler of the demon world."," Comedy, Demons, Fantasy, Shoujo, Supernatural", 2013, Completed, 魔界王子 devils and realist
Makai Senki Disgaea, TV Series," Based on the hit video game by Nippon Ichi. After a two year slumber, Laharl, the prince of the Netherworld, finds the Netherworld in chaos after the death of his father, King Krichevskoy. Not wasting any time, Laharl, with the help of his father’s former vassal Etna, sets out to conquer the Netherworld and proclaim himself Overlord."," Action, Comedy, Demons, Fantasy, Magic", 2006, Completed, 魔界戦記ディスガイア
Makai Tenshou, OVA," 5.26 Ranked #9440Popularity #5274Members 5,001OVAPhoenix EntertainmentAdd to ListEpisodes"," Action, Historical, Samurai, Supernatural", 1998, Completed," Ninja Resurrection, Ninja Resurrection"
Makai Toshi Shinjuku (Dub), OVA," Kyoya's father was a great warrior, killed at the hands of the diabolical psychic, Rebi Ra, who has now opened a portal to hell in the city of Shinjuku. It falls to Kyoya to finish what his father started and battle his way through demons, while protecting a young woman from harm. The only problem is that he's not exactly your classic hero type, and his powers are still latent."," Adventure, Horror, Romance, Shounen, Supernatural", 1988, Completed," Demon City Shinjuku, Monster City Shinjuku, 魔界都市〈新宿〉"
Make My Day, ONA," On a cold planet of ice and snow, mysterious creatures suddenly have appeared from the dark underground and have begun to attack the inhabitants. Can humanity survive the terror lurking beyond the horizon?"," Horror, Supernatural", 2023, Completed, MAKE MY DAY
Make My Day (Dub), ONA," On a cold planet of ice and snow, mysterious creatures suddenly have appeared from the dark underground and have begun to attack the inhabitants. Can humanity survive the terror lurking beyond the horizon?"," Horror, Suspense", 2023, Completed,
Maken-ki OVA , TV Series, Plot Summary," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2012, Completed, マケン姫っ！ OVA
Maken-ki!, TV Series, Plot Summary," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2011, Completed, マケン姫っ！
Maken-Ki! (Dub), TV Series," Based on the manga series by Hiromitsu Takeda, this romantic comedy is about Takeru Ohyama, a typical perverted teenage boy. His new school doesn't require entrance exams, and it just turned co-ed! Unfortunately, his dreams of a happy high school life are dashed when he finds out the school is much more than it seems. All of the students wield a special item—a Maken—to unleash their magical abilities in duels! Can Takeru find a Maken that works for him? Even while trying to fit in at a new school and dealing with all kinds of girl problems?(Source"," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2011, Completed," Maken-Ki! Battling Venus, マケン姫っ！"
Maken-ki! Two, Winter 2014 Anime," Takeru continues his education at Tenbi Academy as part of the newly formed Security Committee. As a team with the other members, they battle unscrupulous individuals who use their Maken for evil purposes. In the meantime, his libido and the conflicting romantic interests of the girls surrounding him complicate matters considerably."," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2014, Completed, マケン姫っ！通
Maken-Ki! Two (Dub), TV Series," Takeru continues his education at Tenbi Academy as part of the newly formed Security Committee. As a team with the other members, they battle unscrupulous individuals who use their Maken for evil purposes. In the meantime, his libido and the conflicting romantic interests of the girls surrounding him complicate matters considerably.(Source"," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2014, Completed," Maken-Ki! Dai 2-ki, Maken-Ki! 2, Maken-Ki! Second Season, Maken-Ki! 2nd Season, マケン姫っ！通"
Maken-Ki! Two Specials, TV Series, Blu-ray/DVD specials of Maken-Ki! Two.," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2014, Completed, マケン姫っ！通 Ｐ～私事
Maken-Ki. Special, TV Series, Plot Summary," Action, Ecchi, Harem, Martial Arts, School, Super Power", 2011, Completed," Maken-ki! Secret Training, マケン姫っ！ ドキドキッ！マケン姫っ！秘密の訓練"
Makeruna!! Aku no Gundan!, Spring 2017 Anime," The story centers on an ""evil corps"" led by Don that is planning to conquer the universe. The group sets out to invade Earth, but their spaceship disappears. They encounter an earthling boy who helps them. The aliens take up part-time jobs and continue with their plans to conquer Earth.(Source"," Comedy, Shounen", 2017, Completed," Makeru na!! Aku no Gundan!, まけるな!! あくのぐんだん！"
Makiba no Shoujo Katri, TV Series," This series tells the story of 9 year-old Katri, a girl who lives on a farm in Finland with her grandparents. Katri's mother has been away in Germany for three years. The farm is not doing well, so to help support her family, she goes to work on a neighboring farm. Katri faces many struggles and challenges."," Action, Drama, Historical, Slice of Life", 1984, Completed," Katri, Girl of the Meadows, 牧場の少女カトリ"
Makura no Danshi, Summer 2015 Anime," Makura no Danshi, the new television anime from Earth Star Entertainment will premiere this July. This ""new and novel animation entirely in the first-person perspective"" is designed to ""heal tired hearts.""Natsuki Hanae will play one of 12 ""makura no danshi"" (pillow boys), all full of distinctly individual personalities and each catering to viewers who like a certain ""type."" The boys all live in the same town underneath a starry sky. Each of the ""makura no danshi"" will star his own weekly episode as they ""sleep beside you and whisper.""", Shoujo, 2015, Completed, 枕男子（まくらのだんし）
Makyou Densetsu Acrobunch, TV Series," Led by scientist Tatsuya Randou, the Randou family undertakes a journey around the globe in order to search out ancient ruins to uncover the legend of Quetzalcoatl, which unlocks the key to a fabulous treasure. However, tailing the Randou family is Gopurin, an evil organisation that covets the legendary treasure for itself. The Randou family has the secret weapon of super robot Acrobunch. It becomes a race around the world of who finds the treasure first."," Mecha, Sci-Fi, Shounen", 1982, Completed," Acrobunch, Demon Regions Legend Acrobunch, Askadis, Acrobanch, 魔境伝説アクロバンチ"
Mala Qianjin Dou Eshao, ONA, Bad luck! My dad kicked me out of the house! Then revenge a playboy whose grandfather was a gangster! That's not all! I go to the noble school to be the maid of four demons...," Comedy, Romance", 2018, Completed," The Heiress vs Young Ruffian, 麻辣千金斗恶少"
Mama wa Shougaku 4 Nensei, TV Series," Natsumi Mizuki is a 4th grader whose parents have gone to London. Her Aunt Izumi comes to live with her. Izumi is an aspiring manga writer who is trying to get her first big break, so she doesn't have time for a baby that appears out of thin air on Natsumi's first night alone. The baby's name is Mirai and her mother is *Natsumi*, but 15 years older. Somehow, Mirai had traveled back in time. Now the young Natsumi has to raise Mirai while trying to keep her 4th grade life from falling apart and keep Mirai-chan secret from everyone. She has the dubious help of Izumi and some baby-care gadgets from the future."," Comedy, Drama, Sci-Fi", 1992, Completed," Mama is Just a Fourth Grade Pupil, Mama is a 4th Grader, Mama wa Shougaku Yonensei, Mama wa Shougaku 4-nensei, ママは小学４年生"
Mamahaha no Tsurego ga Motokano datta, Summer 2022 Anime," A certain boy and girl in middle school became lovers, flirted with each other, disagreed on trivial things, became more frequently irritated with each other rather than excited... and ended up breaking up at graduation. And so the two of them, Mizuto Irido and Yume Ayai, wound up meeting each other in the most unexpected fashion."," Comedy, Romance", 2022, Completed, 継母の連れ子が元カノだった; My Stepmom's Daughter Is My Ex
Mamekichi Mameko NEET no Nichijou, Fall 2022 Anime," Mameko is a NEET (Not in Education, Employment, or Training). She lives with her dog Komachi and her cats Tabi, Simba, and Melo.Mameko promises God that she will do her best from tomorrow, but the next day she says, ""God is telling me to sleep..."" and loses to herself.This is the story of Mameko's everyday life, which seems to be nothing and is somewhat strange.", Comedy, 2022, Upcoming, まめきちまめこニートの日常
Mameneko, Winter 2018 Anime," The series follows the daily lives of a naughty female cat named Azuki and a quiet male cat named Daizu who live with their owner, a 30 year old office lady, and her extended family, including an otaku elder brother and an adopted shiba inu dog who thinks he's a cat.", Slice of Life, 2018, Completed, まめねこ
Mamoru-kun ni Megami no Shukufuku wo!, TV Series," ""Beatrice"". It is a mysterious power that responds to people’s will and realize all of them. Tokyo Beatrice University Attached High School is the only school that teaches Beatrice called ""magic appears in the real world"".Yoshimura Mamoru is a high school boy who was saved by Beatrice miraculously when he was a child. At the first day of the school, he meets a girl under the cherry trees on his way to the school. She orders him to go out with her.Her name is Takasu Ayako. She is in the second grade and one year older than him. She is a director of student committee of discipline. Also, she is a granddaughter of a big-name politician, very beautiful, and a genius Beatrician who can even shoot a satellite down. She is called Witch Beatrice or Death Angel in Beatrice, but in fact, she is a pure-hearted girl."," Comedy, Romance, School", 2006, Completed," Venus to Mamoru!, 護くんに女神の祝福を！"
Mamotte Shugogetten!, TV Series, Tasuke Shichiri is the envy of his friends because since his parents are always traveling he can do as he pleases. It's a surprise present from his father that keeps him from being lonely," Comedy, Fantasy, Magic, Romance, Shounen", 1998, Completed," Protect Me, Heavenly Moon Guardian"
Mamotte! Lollipop (Dub), TV Series," Nina, thinking it was a lolly, swallows an object called ""Crystal Pearl"". But the candy turns out to be a test for the magicians. To retrieve the crystal, a special medicine has to be made so now Zero and Ichii, the magicians, have to protect her from others while waiting for the medicine to be completed.(Source"," Adventure, Comedy, Magic, Romance, Shoujo", 2006, Completed," Save Me! Lollipop, まもって！ロリポップ"
Man Tou Riji, ONA," Sweet and innocent orphan Man Tou, while optimistic and tough in his own way, often feels lonely deep inside. Without the care of parents, he longs for love more than anyone else. Being ridiculed and bullied by others as the parentless child, he longs for a genuine friendship that is yet to come. Though uncertain where his future lies, Man Tou has faith that keeps on working hard and never stops giving love will find him that place he can call home."," Shoujo, Slice of Life", 2013, Completed," Mantou Diary, 馒头日记"
Manaria Friends, Winter 2019 Anime," Mysteria Academy is a prestigious magic school that teaches magic without discrimination to the three factions (men, gods, demons), who usually are engaged in battle with each other. Two of the academy's students are Anne, a princess and honor student, and Grea, a princess born from a dragon and a human."," Action, Adventure, Demons, Fantasy, Magic, Supernatural", 2019, Completed, マナリアフレンズ
Manaria Friends (Dub), Winter 2019 Anime," Mysteria Academy is a prestigious magic school that teaches magic without discrimination to the three factions (men, gods, demons), who usually are engaged in battle with each other. Two of the academy's students are Ann, a princess and honour student, and Glare, a princess born from a dragon and a human."," Demons, Fantasy, Magic, Supernatural", 2019, Completed, マナリアフレンズ
Mang Huang Ji, TV Series," Fate had never been kind to Ji Ning. Wracked by illnesses and infirm his entire life on Earth, Ning knew early on that he would die as a teenager. What he didn’t know was that there really was such a thing as life after death, and that the universe was a far larger place than he thought. A lucky twist of fate (one of the few in Ning’s life) meant that Ning was reborn into a world of Immortals and monsters, of Ki Refiners and powerful Fiendgods, a world where Dynasties lasted for millions of years. A world which is both greater and yet also smaller than he ever could imagine. He would have the opportunity to join them, and in this life, Ning swore to himself, he would never let himself be weak again! The Era he was born into was a Desolate one, but Ning would make it his era."," Action, Adventure, Fantasy, Historical, Martial Arts", 2015, Completed," The Legend of Jade Sword, The Desolate Era, Age of Desolation, Records of Barbarian Ji of the Primeval Era, 莽荒纪"
Manga de Wakaru! Fate/Grand Order, Special," A short anime based on Manga de Wakaru! Fate/Grand Order by Riyo. Aired during Fate Project Year End 2018, and is also available on YouTube.", Comedy, 2018, Completed," マンガで分かる！Fate/Grand Order, Learning with Manga! FGO"
Manga Nihon Emaki, TV Series, Animated adaptations of traditional and historical Japanese stories. Each episode features 2 different stories., Historical, 1977, Completed, まんが日本絵巻
Manga Nihon Keizai Nyuumon, TV Series," Depiction of Japan's economy, based on Shoutarou Ishinomori's epynomous manga."," Drama, Historical, Seinen, Slice of Life", 1987, Completed, マンガ日本経済入門
Manga Sekai Mukashibanashi, TV Series," Each episode of this series tells the story of a famous fairy tale from all around the world. Some of them are adapted from famous books such as ""The Iliad""."," Adventure, Drama, Fantasy, Historical", 1976, Completed," Manga Fairy Tales of the World, Tales of Magic, まんが世界昔ばなし"
Mangaka-san to Assistant-san to, Spring 2014 Anime, A life description about the mangaka Aito Yuuki and his assistant Ashisu Sahoto. Aito doesn't understand the feelings of the characters in his stories so he asks Ashisu to help him. Ashisu would do anything for the work—she will even let him touch her breast so he will know how it feels like?! The Habit?! The Pervert?! Can we understand them? That's the comedy of a mangaka life.," Comedy, Ecchi, Harem, Seinen, Slice of Life", 2014, Completed," The Comic Artist and His Assistants, マンガ家さんとアシスタントさんと THE ANIMATION"
Mangaka-san to Assistant-san to OVA, TV Series, Specials released with the Blu-ray/DVD volumes.," Comedy, Ecchi, Harem, Seinen, Slice of Life", 2014, Completed," The Comic Artist and Assistants Specials, マンガ家さんとアシスタントさんと THE ANIMATION"
Mangirl!, TV Series,  “We’re going to launch a manga magazine!” A team of girls with zero experience in manga editing are off and running toward their dream of creating the biggest manga magazine in Japan! They seem to do nothing but run into problems and failures… But still they’re working hard every day!," Comedy, Slice of Life", 2013, Completed, まんがーる!
Mangirl! OVA, TV Series,  “We’re going to launch a manga magazine!” A team of girls with zero experience in manga editing are off and running toward their dream of creating the biggest manga magazine in Japan! They seem to do nothing but run into problems and failures… But still they’re working hard every day!," Comedy, Slice of Life", 2013, Completed, まんがーる! 遊ぶへんしゅうがぁる
