name,Type,Plot Summary,Genre,Released,Status,Other name
Fullmetal Alchemist, TV Series," Two brothers lose their mother to a un-curable disease. With the power of “alchemy”, they use taboo knowledge to resurrect her. The process fails, and as a toll for using this type of alchemy, the older brother, Edward Elric loses his left leg while the younger brother, Alphonse Elric loses his entire body. To save his brother, Edward sacrifices his right arm and is able to affix his brother’s soul to a suit of armor. With the help of a family-friend, Edward receives metal limbs – “Automail” – to replace his lost ones.With that, Edward vows to search for the Philosopher’s Stone to return him and his brother to their original bodies, even if it means becoming a “State Alchemist”, one who uses his/her alchemy for the military."," Action, Adventure, Drama, Fantasy, Magic, Military, Shounen", 2009, Completed," Hagane no Renkinjutsushi (2009), Fullmetal Alchemist (2009), FMA, 鋼の錬金術師"
Fullmetal Alchemist, Special, Short specials from the DVDs/BDs.," Comedy, Fantasy, Military, Parody", 2009, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Special, Short specials from the DVDs/BDs.," Comedy, Fantasy, Military, Parody", 2009, Completed, Hagane no Renkinjutsushi
Fullmetal Alchemist, TV Series," ""In order for something to be obtained, something of equal value must be lost.""Alchemy is bound by this Law of Equivalent Exchange—something the young brothers Edward and Alphonse Elric only realize after attempting human transmutation"," Action, Adventure, Drama, Fantasy, Magic, Military, Shounen", 2009, Completed," Hagane no Renkinjutsushi (2009), Fullmetal Alchemist (2009), FMA, 鋼の錬金術師"
Fullmetal Alchemist, Special, Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist," Adventure, Drama, Fantasy, Magic, Military, Shounen", 2009, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Special, Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist," Adventure, Drama, Fantasy, Magic, Military, Shounen", 2009, Completed, Fullmetal Alchemist
Fullmetal Alchemist, OVA, 1. State Alchemists vs Seven HomunculiA 10 minute film featuring," Comedy, Fantasy, Shounen", 2006, Completed, Fullmetal Alchemist
Fullmetal Alchemist, OVA, 1. State Alchemists vs Seven HomunculiA 10 minute film featuring," Comedy, Fantasy, Shounen", 2005, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Movie," In desperation, Edward Elric sacrificed his body and soul to rescue his brother Alphonse, and is now displaced in the heart of Munich, Germany. He struggles to adapt to a world completely foreign to him in the wake of the economic crisis that followed the end of World War I. Isolated and unable to return home with his alchemy skills, Edward continues to research other methods of escaping the prison alongside colleagues who bear striking resemblances to many of the people he left behind. As dissent brews among the German citizenry, its neighbors also feel the unrest of the humiliated nation.Meanwhile, Alphonse continues to investigate Edward's disappearance, delving into the science of alchemy in the hopes of finally reuniting with his older brother."," Comedy, Drama, Fantasy, Historical, Military, Shounen", 2005, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Movie," In desperation, Edward Elric sacrificed his body and soul to rescue his brother Alphonse, and is now displaced in the heart of Munich, Germany. He struggles to adapt to a world completely foreign to him in the wake of the economic crisis that followed the end of World War I. Isolated and unable to return home with his alchemy skills, Edward continues to research other methods of escaping the prison alongside colleagues who bear striking resemblances to many of the people he left behind. As dissent brews among the German citizenry, its neighbors also feel the unrest of the humiliated nation.Meanwhile, Alphonse continues to investigate Edward's disappearance, delving into the science of alchemy in the hopes of finally reuniting with his older brother."," Comedy, Drama, Fantasy, Historical, Military, Shounen", 2005, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Movie," After a mysterious prisoner with only a few weeks left on his sentence breaks out of prison in Central City, the Elric brothers attempt to track him down. The search leads them to Table City in the southwestern country of Creta, where Alphonse rescues a young alchemist named Julia from the very man they are trying to capture. In the thick of the fight, they literally tumble into Julia's home turf, the slums of Milos Valley, and are embroiled in the grassroots rebellion of her people."," Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen", 2011, Completed, Fullmetal Alchemist
Fullmetal Alchemist, Movie," A fugitive alchemist with mysterious abilities leads the Elric brothers to a distant valley of slums inhabited by the Milos, a proud people struggling against bureaucratic exploitation. Ed and Al quickly find themselves in the middle of a rising rebellion, as the exiled Milos lash out against their oppressors. At the heart of the conflict is Julia, a young alchemist befriended by Alphonse. She'll stop at nothing to restore the Milos to their former glory—even if that means harnessing the awful power of the mythical Philosopher's Stone."," Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen", 2011, Completed, Fullmetal Alchemist
Fuma no Kojiro - Yasha-hen OVA, TV Series," Hakuo Gakuin is on the verge of closing down due to students transferring to rival school Seishikan after mysterious injuries happening to students who refuse to transfer. To protect the school and its students they hire Kojiro, a member of the Fuma clan of ninjas. After finding out that Seishikan has enlisted the help of the Yasha ninja clan, who had been rivals with the Fuma for generations, Kojiro gains the help of his fellow Fuma ninjas. Even though they are hired to protect the schools, the two rival clans vow to destroy each other once and for all so that only one clan remains."," Action, Fantasy, Martial Arts, Shounen", 1989, Completed, Fuma no Kojiro
