name,Type,Plot Summary,Genre,Released,Status,Other name
Rumiko Takahashi Anthology, TV Series," Rumic World TV (2003) consists of thirteen independent series based on short stories from 1987-2000 by Takahashi Rumiko. The episode order is not sorted based on the year the story was written. For example, the first episode ""Tragedy of P""'s story was written in 1991 while the last episode ""Senmuno inu""'s story was written in 1994."," Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural", 2003, Completed,"  Takahashi Rumiko Gekijou, Rumic Theater, Rumiko Takahashi Theater, Rumic World TV, Rumic World TV 2003,高橋留美子劇場"
Rumiko Takahashi Anthology (Dub), TV Series," Rumic World TV (2003) consists of thirteen independent series based on short stories from 1987-2000 by Takahashi Rumiko. The episode order is not sorted based on the year the story was written. For example, the first episode ""Tragedy of P""'s story was written in 1991 while the last episode ""Senmuno inu""'s story was written in 1994."," Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural", 2003, Completed," Takahashi Rumiko Gekijou, Rumic Theater, Rumiko Takahashi Theater, Rumic World TV, Rumic World TV 2003, 高橋留美子劇場"
Run Melos Special (Dub), Movie," Melos, a Greek country man gets arrested accused of conspiracy against the king. The king gives him three days to travel to his sister’s wedding while Selinentius the sculptor and friend of Melos stays as a hostage. Will he get back in time before the king executes Selinentius instead of him?"," Ecchi, Harem, School", 1981, Completed," Hashire Melos, Run Melos, 走れメロス, Olympic Fable - Run for Life"
Run=Dim, TV Series," In the year 2050 A.D, approximately 1/10th of Japan is now under water due to the global warming effect. The city of Tokyo was no exception.The economy of Japan is crippled from this disaster and the government is willing for anything to help revive the country. As a result, the Japanese government forms ""JESAS"", a military foundation that has evil intentions of controlling Japan's future. JESAS handles the dumping of nuclear wastes into outer space.To insure their protection from other countries, JESAS has developed ""R.B."" Robotic Weaponry, which is controlled by pilots with ""A.I. (Accurate Intuition)"". On the opposite side of the law is the ""Green Frontier"", a united protection agency that was formed by countries sharing the same beliefs, to save the Earth.Featuring JESAS pilots Kanna and Kazuto and Green Frontier's Doota Kang and Mira Yu, these four youngsters will decide the fate of the Earth through love, friendship and the passion for their duty."," Action, Mecha, Sci-Fi", 2001, Completed," R=D, RUN=DIM (ランディム)"
Rune Soldier , TV Series,"  Louie is a mage student of the mage academy, and adoptive son of the director. But still, he sucks at magic. Instead, he has abilities for drinking, flirting and fighting in taverns. One day, he meets a party of girls (a priestess, a warrior and a thief) looking for a mage to join them to open a ruin entrance, but they absolutely rejects him due to his pathetic magic skills. But he refuses to be rejected, and then he tries to join them by force, only to interrupting a sacred ritual of Melissa (the priestess), revealing Louie as her master. Now, as the will of god Miley says, they have no choice but to accept them, and here begins the whole new adventure for this “mage”   Louie, a brawny student at the mage’s guild, is reluctantly accepted by three girls (Merrill-thief, Genie-fighter, and Melissa-priestess) as a companion for their adventuring party. As the foursome explore ruins, battle dark creatures, and make new friends, they also uncover a sinister plot within the kingdom."," Adventure, Comedy, Fantasy, Magic, Shounen", 2001, Completed," Mahou Senshi Louie, 魔法戦士リウイ"
Rune Soldier (Dub), TV Series," Louie, a brawny student at the mage's guild, is reluctantly accepted by three girls (Merrill-thief, Genie-fighter, and Melissa-priestess) as a companion for their adventuring party. As the foursome explore ruins, battle dark creatures, and make new friends, they also uncover a sinister plot within the kingdom.(Source"," Adventure, Comedy, Fantasy, Magic, Shounen", 2001, Completed," Mahou Senshi Louie, 魔法戦士リウイ"
Runway de Waratte, Winter 2020 Anime," Runway de Waratte starts with the story of Fujito Chiyuki, an aspiring fashion model and daughter of a fledgling Modeling Agency, Mille Neige. Ever since she was little, Chiyuki's dream was to be the star model of her dad's agency and perform at Paris Fashion Week. With great looks and a gifted environment, it seemed like she was on the right track to fulfill her dream, but she soon found herself faced with a seemingly insurmountable wall when her height stopped growing at 158 cm; too short to be a professional model.Although Chiyuki still kept on believing in herself for years despite everyone telling her it's impossible, Chiyuki's resolve starts to crumble as she enters her last year of high school. This is when she meets Tsumura Ikuto, a lame classmate with a surprising talent for designing clothes, who is also considering giving up his dream due to unfortunate circumstances. Together, they begin the journey of doing the impossible in order to realize their dreams."," Drama, School, Shounen, Slice of Life", 2020, Completed," Smile at the Runway, ランウェイで笑って"
Runway de Waratte (Dub), Winter 2020 Anime," Runway de Waratte starts with the story of Fujito Chiyuki, an aspiring fashion model and daughter of a fledgling Modeling Agency, Mille Neige. Ever since she was little, Chiyuki's dream was to be the star model of her dad's agency and perform at Paris Fashion Week. With great looks and a gifted environment, it seemed like she was on the right track to fulfill her dream, but she soon found herself faced with a seemingly insurmountable wall when her height stopped growing at 158 cm; too short to be a professional model.Although Chiyuki still kept on believing in herself for years despite everyone telling her it's impossible, Chiyuki's resolve starts to crumble as she enters her last year of high school. This is when she meets Tsumura Ikuto, a lame classmate with a surprising talent for designing clothes, who is also considering giving up his dream due to unfortunate circumstances. Together, they begin the journey of doing the impossible in order to realize their dreams."," Drama, School, Shounen, Slice of Life", 2020, Completed," Smile Down the Runway, Smile at the Runway, ランウェイで笑って"
Rurouni Kenshin , TV Series,"  Himura Kenshin is a vagabond with a dark past and sunny disposition. Not a ronin but a rurouni, he was never a samurai, but an assassin of utmost skill in the Meiji restoration, who in the turning point of the war simply walked away. His travels lead him to Tokyo in the 11th year of the Meiji era, where he befriends a female Kendo master, a former thief, a brawler and a doctor all with their own secrets. Together they fight off the enemies surfacing from the dark past that Kenshin cannot escape."," Action, Adventure, Comedy, Historical, Romance, Samurai", 1996, Completed, るろうに剣心 -明治剣客浪漫譚-; Rurouni Kenshin
Rurouni Kenshin – Shin Kyoto Hen OVA, TV Series,"  Himura Kenshin is a vagabond with a dark past and sunny disposition. Not a ronin but a rurouni, he was never a samurai, but an assassin of utmost skill in the Meiji restoration, who in the turning point of the war simply walked away. His travels lead him to Tokyo in the 11th year of the Meiji era, where he befriends a female Kendo master, a former thief, a brawler and a doctor all with their own secrets. Together they fight off the enemies surfacing from the dark past that Kenshin cannot escape."," Action, Comedy, Samurai", 2011, Completed, Rurouni Kenshin
