name,Type,Plot Summary,Genre,Released,Status,Other name
Honzuki no Gekokujou, Spring 2022 Anime, Third season of Honzuki no Gekokujou," Fantasy, Slice of Life", 2022, Completed," Ascendance of a Bookworm Season 3, Ascendance of a Bookworm 3rd Season, 本好きの下剋上 ～司書になるためには手段を選んでいられません～"
Honzuki no Gekokujou, OVA," The first side-story is about two nobles visiting the commoner district to investigate Myne at the request of Ferdinand.The second side-story is about Myne, Turi, and Eva visiting Corinna."," Fantasy, Slice of Life", 2020, Completed," Ascendance of a Bookworm OVA, 本好きの下剋上 ～司書になるためには手段を選んでいられません～ OVA"
Honzuki no Gekokujou, OVA," Eustachius no Shitamachi Sennyuu Dai Sakusen (Eustachius' Incognito Operation Downtown)To get more information about Myne and her strange background, Head Priest Ferdinand sends two nobles, Eustachius and Eckhard, to investigate everything regarding her life within her hometown. However, things do not go the way they expected.Corinna-sama no Otaku Houmon (Visiting Missus Corinna)Otto's wife, Corinna, takes an interest in the outfit that Myne wore at her baptism. Corinna summons her alongside her mother, Eva, and sister, Turi, wishing to know the procedure in making such sophisticated attire and accessories. Naturally, for Myne, she sees an excellent opportunity for profit."," Fantasy, Slice of Life", 2020, Completed, 本好きの下剋上 ～司書になるためには手段を選んでいられません～ OVA
Honzuki no Gekokujou, Special," Recap episodes released before third season, summarizing first two seasons of Honzuki no Gekokujou"," Fantasy, Isekai, Reincarnation, Slice of Life", 2022, Completed," Ascendance of a Bookworm Recap, 本好きの下剋上 ～司書になるためには手段を選んでいられません～"
Hoozuki no Reitetsu, TV Series," The dark comedy revolves around the fierce god aide to the Great King Yama, Hoozuki. Calm and super-sadistic, he tries to resolve problems that often occur in Hell."," Comedy, Fantasy, Supernatural", 2014, Completed," Hozuki's Coolheadedness, 鬼灯の冷徹"
Hoozuki no Reitetsu 2nd Season, Fall 2017 Anime, Second season of Hoozuki no Reitetsu.," Comedy, Demons, Fantasy, Seinen, Supernatural", 2017, Completed," Cool-headed Hoozuki, 鬼灯の冷徹 第弐期"
Hoozuki no Reitetsu 2nd Season OVA, OVA," Bundled with the limited editions of 29th, 30th, and 31st volumes of the Hoozuki no Reitetsu manga."," Comedy, Demons, Fantasy, Seinen, Supernatural", 2019, Completed," Cool-headed Hoozuki 2nd Season OVA, Hozuki no Reitetsu 2nd Season OVA, 鬼灯の冷徹 第2期 OAD"
Hoozuki no Reitetsu 2nd Season, Spring 2018 Anime, The second cour of Hoozuki no Reitetsu season 2.," Comedy, Demons, Fantasy, Seinen, Supernatural", 2018, Completed, 鬼灯の冷徹 第弐期その弐
Hoozuki no Reitetsu OVA, OVA," Bundled with the limited editions of 17th, 18th, and 19th volumes of the Hoozuki no Reitetsu manga."," Comedy, Fantasy, Supernatural", 2015, Completed," Hozuki's Coolheadedness OVA, 鬼灯の冷徹 OAD"
"Hora, Mimi ga Mieteru yo!", Fall 2018 Anime, The cute story of the daily life between a guy and his cat-boy roommate.," Comedy, Shounen Ai, Slice of Life", 2018, Completed," Wei, Kanjian Erduo La!, 喂，看見耳朵啦！"
"Hora, Mimi ga Mieteru yo! 2", ONA, The cute story of the daily life between a guy and his cat-boy roommate.," Comedy, Shounen Ai, Slice of Life", 2019, Completed," Wei, Kanjian Erduo La! 2, 喂，看見耳朵啦！2"
Hori-san to Miyamura-kun, OVA," Within everyone there exists a side preferably kept hidden, even from close friends. For the smart and popular Kyouko Hori, it’s the fact that she has to do all the housework and care for her little brother, Souta, because of her parents' busy work schedules. For the gentle Izumi Miyamura, whom everybody sees as an otaku, it's his nine hidden piercings and large body tattoo. So what happens when they accidentally discover each other's hidden sides? Sharing parts of themselves that they couldn't with anyone else, strong bonds of friendship soon begin to form between Miyamura and Hori, as well as those around them. As their hidden personas start to dissipate, they slowly learn how to open up to others."," Comedy, Romance, School, Shounen", 2012, Ongoing," Horimiya, 堀さんと宮村くん"
Horimiya, Winter 2021 Anime," Although admired at school for her amiability and academic prowess, high school student Kyouko Hori has been hiding another side of her. With her parents often away from home due to work, Hori has to look after her younger brother and do the housework, leaving no chance to socialize away from school.Meanwhile, Izumi Miyamura is seen as a brooding, glasses-wearing otaku. However, in reality, he is a gentle person inept at studying. Furthermore, he has nine piercings hidden behind his long hair and a tattoo along his back and left shoulder.By sheer chance, Hori and Miyamura cross paths outside of school—neither looking as the other expects. These seemingly polar opposites become friends, sharing with each other a side they have never shown to anyone else."," Comedy, Romance, School, Shounen, Slice of Life", 2021, Completed, ホリミヤ
Horimiya (Dub), TV Series," On the surface, the thought of Kyouko Hori and Izumi Miyamura getting along would be the last thing in people's minds. After all, Hori has a perfect combination of beauty and brains, while Miyamura appears meek and distant to his fellow classmates. However, a fateful meeting between the two lays both of their hidden selves bare. Even though she is popular at school, Hori has little time to socialize with her friends due to housework. On the other hand, Miyamura lives under the noses of his peers, his body bearing secret tattoos and piercings that make him look like a gentle delinquent.Having opposite personalities yet sharing odd similarities, the two quickly become friends and often spend time together in Hori's home. As they both emerge from their shells, they share with each other a side of themselves concealed from the outside world."," Comedy, Romance, School, Shounen, Slice of Life", 2021, Completed, ホリミヤ
Hortensia Saga (TV), Winter 2021 Anime," Hortensia Saga is a medieval fantasy tale of war and chaos. Three years ago, the king was betrayed and murdered by one of his dukes who then rebuilt the kingdom into his own. But now, the original heir to the throne has secretly come of age. Hiding in the guise of a man, she and her loyal band begin the quest to save her homeland."," Action, Adventure, Fantasy, Magic", 2021, Completed," Horsaga, オルタンシア・サーガ"
Hortensia Saga (TV) (Dub), Winter 2021 Anime," A violent rebellion in the capital led by Duke Rugis Camellia wreaks havoc on the Kingdom of Hortensia, leaving every member of the royalty either dead or missing. Barely escaping with his life, knight Maurice Baudelaire flees the ensuing chaos after his brother, Fernando Albert, is killed by a werewolf in battle.To honor his legacy, Maurice treks to Albert's house and delivers his son, Alfred Ober, his father's sword. Despite his grief, Alfred is reminded of a vow he pledged with his father—to become a knight so that he could protect his land, the Albert Dominion.Under Maurice's tutelage, Alfred hones his combat skills to fulfill his promise. Training alongside him is Marius Casterede, an intriguing boy whose age seems to be more than meets the eye. Elsewhere, Pope Alexi Valdebron delivers the order to capture the missing princess and crowns Charlot D'Hortensia as the new king. Hortensia Saga is a tale of camaraderie and determination as Alfred, Marius, and Maurice work together with friends of past and present to bring forth light amidst Hortensia's dark times."," Action, Adventure, Fantasy, Game", 2021, Completed," Hortensia SAGA, Horsaga, オルタンシア・サーガ"
Horus Prince of the Sun, Movie," Horus is a boy that one day, hunted by silver wolves, found the sword of the sun. The day his father died, he leaves his home to find the people from the town his father told him of. Together with a small bear namedKoro he starts his journey and runs into a great adventure, fighting against Grunwald and his subordinates who want to rule the world."," Adventure, Drama, Magic", 1968, Completed, Taiyou no Ouji
Hoshi no Koe (Dub), OVA," It is the year 2046, Noboru Terao and Mikako Nagamine are close friends who will soon be graduating junior high school. But after an alien attack on humanity, Mikako is selected for the UN military space expedition set to retaliate against the aliens. Separated, Noboru and Mikako attempt to keep in touch by sending emails to each other with their cell phones. Yet as the expedition journeys farther from Earth, the time it takes for them to transmit and receive each other's messages increases substantially.Hoshi no Koe revolves around the relationship between this couple as they try to stay connected despite the growing distance between them."," Drama, Romance, Sci-Fi", 2002, Completed," Voices of a Distant Star, ほしのこえ"
Hoshi no Oujisama Petit Prince, TV Series," The Little Prince lives on Asteroid B612, a tiny rock floating in space. He spends his days cleaning out the three small volcanoes on the asteroid (which he also uses to cook his breakfast) weeding out the baobob trees that threaten to take over, and caring for his friend the Rose Girl. When he gets lonely for company he catches a comet in his butterfly net and flies off to Earth for all sorts of adventures.", Adventure, 1978, Completed, The Prince of the Stars
Hoshi no Oujisama Petit Prince (Dub), TV Series," The Little Prince lives on Asteroid B612, a tiny rock floating in space. He spends his days cleaning out the three small volcanoes on the asteroid (which he also uses to cook his breakfast) weeding out the baobob trees that threaten to take over, and caring for his friend the Rose Girl. When he gets lonely for company he catches a comet in his butterfly net and flies off to Earth for all sorts of adventures.", Adventure, 1978, Completed," Hoshi no Ojisama Petit Prince, The Little Prince, Le Petit Prince, The Adventures of the Little Prince, The Prince of the Stars"
Hoshi no Samidare, Summer 2022 Anime," One day, college student Yuuhi Amamiya is approached by talking lizard Sir Noi Crezant. Crezant immediately launches into a fantastical story"," Action, Adventure, Comedy, Drama, Psychological, Seinen", 2022, Completed, Lucifer and the Biscuit Hammer;  惑星のさみだれ
Hoshi no Samidare (Dub), Summer 2022 Anime," One day, college student Yuuhi Amamiya is approached by talking lizard Sir Noi Crezant. Crezant immediately launches into a fantastical story"," Action, Adventure, Comedy, Drama, Psychological, Seinen", 2022, Ongoing, Lucifer and the Biscuit Hammer;  惑星のさみだれ
Hoshi no Yuuenchi, OVA," A kindly teacher demonstrates origami to his elementary class, but when he gives a paper crane to a child, it is stolen from him by Takeshi, the class bully. Takeshi discovers that the crane is really a talking spaceship that takes him and his friends to visit a fairground in the stars. A girl falls through a hole into Space Hell, and the children cooperate to rescue her. Takeshi wakes up, wondering if it was all a dream. The next day, he returns the magic crane to its rightful owner. This tale is from Rainbow Across the Pacific's Daisuke Ikeda, the leader of the buddhist Soka Gakkai organization which is commonly considered a cult as it is a part of the shinshuukyou religious movement."," Adventure, Kids, Sci-Fi", 1989, Completed, ほしのゆうえんち
Hoshi wo Ou Kodomo (Dub), Movie," If you could turn all your memories into a song, what would it resemble?Between being an exceptional student and taking care of the house alone during her mother's absence, Asuna Watase's only distraction is listening to her old crystal radio in her secret mountain hideout. One day, she accidentally tunes to a mysterious and melancholic melody, different from anything she has ever heard before. Soon after, an enigmatic boy named Shun saves her from a dangerous creature, unknowingly dragging Asuna on a long journey to a long lost land bound to surpass her very imagination, turning her once melodic life into an intricate requiem."," Adventure, Fantasy, Romance", 2011, Completed," Children Who Chase Lost Voices, Children who Chase Lost Voices from Deep Below, Journey to Agartha"
Hoshiai no Sora, Fall 2019 Anime," The teen adolescence story revolves around the coming-of-age of boys in a junior high school's soft tennis club, which is on the verge of shutting down. Touma Shinjou asks Maki Katsuragi to join the team for his vaunted abilities, and mentions a summer competition. Katsuragi asks for money in return for joining the team."," Drama, School, Slice of Life, Sports", 2019, Completed," Stars Align, 星合の空"
Hoshiai no Sora (Dub), Fall 2019 Anime," The teen adolescence story revolves around the coming-of-age of boys in a junior high school's soft tennis club, which is on the verge of shutting down. Touma Shinjou asks Maki Katsuragi to join the team for his vaunted abilities, and mentions a summer competition. Katsuragi asks for money in return for joining the team."," Drama, School, Slice of Life, Sports", 2019, Completed," Stars Align, 星合の空"
Hoshikuzu Telepath, TV Series," Fifteen-year-old Umika Konohoshi is having a hard time socializing at school, but she hopes her words will someday reach other people. When self-proclaimed alien Yuu Akeuchi enters her life, Umika will learn more about being open."," Comedy, Supernatural", 2023, Upcoming," 星屑テレパス ; Stardust Telepath, Hoshitele"
Hoshizora e Kakaru Hashi, TV Series," Kazuma’s brother Ayumu needs to recuperate from an illness, so they move from the city to a rural mountain village. They plan to board at their father’s inn Yorozuyo, but get lost on their way. Wandering in the mountains, Kazuma stumbles across a girl named Ui Nakatsugawa. It’s the first of many encounters in his new country life."," Comedy, Ecchi, Harem, Romance, Shounen", 2011, Completed," A Bridge to the Starry Skies, 星空へ架かる橋"
Hoshizora e Kakaru Hashi OVA, TV Series," Kazuma’s brother Ayumu needs to recuperate from an illness, so they move from the city to a rural mountain village. They plan to board at their father’s inn Yorozuyo, but get lost on their way. Wandering in the mountains, Kazuma stumbles across a girl named Ui Nakatsugawa. It’s the first of many encounters in his new country life."," Comedy, Ecchi, Harem, Romance, Shounen", 2011, Completed, Hoshizora e Kakaru Hashi
Hoshizora Kiseki, Movie," Kozue, a member of an astronomical club, is a girl who dreams of the starry sky and of a summer romance. During one summer break, she sets out on a journey with a shining fragment of a fallen meteor hanging from her wrist and with a distant feeling that someone calling her. On her trip, she catches a glance of a boy with sad eyes. Later that evening she meets him in an isolated astronomical observatory,and feels an attraction to him, as they spend time talking about the stars. Ginga is a boy who has lived his life in a bubble as part of a governmental program to contact an orbital satellite and feels very alone in his structured and isolated life. Under the innumerable stars in the sky, a night of friendship and miracles begin..."," Romance, Sci-Fi", 2006, Completed, 星空キセキ
Hotarubi no Mori e (2011), Movie," The story of Hotarubi no Mori e centers around Hotaru, a little girl who gets lost in an enchanted forest where apparitions reside. A young boy, Gin, appears before Hotaru, but she cannot touch him for fear of making him disappear."," Drama, Romance, Shoujo, Supernatural", 2011, Completed, 蛍火の杜へ
