name,Type,Plot Summary,Genre,Released,Status,Other name
Bungou to Alchemist, Spring 2020 Anime," You are in a world where you can meet famous Japanese historical writers. With a party composed of other writers, you delve into tainted books to purify them, unlock secrets, and gain new allies."," Action, Adventure, Fantasy", 2020, Completed, 文豪とアルケミスト 〜審判ノ歯車〜
Bungou to Alchemist, TV Series," Famous writers throughout history find themselves being reincarnated by a mysterious, unseen entity known as the Alchemist. With their souls confined and bound to an expansive library, they are tasked by the Alchemist to jump into books to purify the pages of monsters called Taints. Along the way, they must also rescue and recruit fellow authors trapped within the very stories they themselves had written.Although the writers take on new and powerful forms for this endeavor, some still maintain a semblance of who they once were, while others struggle to remember their pasts and the works they had penned. Despite there being no apparent end to their grand mission, they remain committed to the cause in hope of resolving the mystery behind their collective resurrection as well as questions that have haunted their former lives."," Action, Adventure, Fantasy", 2020, Completed," Bungo and Alchemist -Gears of Judgement-, 文豪とアルケミスト 〜審判ノ歯車〜"
Burn the Witch, Movie," Historically, 72% of all the deaths in London are related to dragons, fantastical beings invisible to the majority of the people. While unknown to most, some people have been standing up to these dragons.Only inhabitants of Reverse London who live in the hidden ""reverse"" side of London can see the dragons. Even then, only a selected few become qualified enough as witches or wizards to make direct contact with them.The protagonists of the story are witch duo Noel Niihashi and Ninny Spangcole. They are protection agents for Wing Bind (WB), an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people."," Action, Fantasy, Magic, Shounen", 2020, Completed, BURN THE WITCH
Burn the Witch (Dub), Movie," Historically, 72% of all the deaths in London are related to dragons, fantastical beings invisible to the majority of the people. While unknown to most, some people have been standing up to these dragons.Only inhabitants of Reverse London who live in the hidden ""reverse"" side of London can see the dragons. Even then, only a selected few become qualified enough as witches or wizards to make direct contact with them.The protagonists of the story are witch duo Noel Niihashi and Ninny Spangcole. They are protection agents for Wing Bind (WB), an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people."," Action, Fantasy, Magic, Shounen", 2020, Completed, BURN THE WITCH
Burn Up Excess, TV Series," Follows the exploits of Team Warrior, a special anti-terror wing of the Neo-Tokyo Police force. Team Warrior is comprised of the habitually broke Rio, gun-crazy Maya, computer specialist Lillica, tech-expert Nanvel, pilot/voyeur Yuji, and is led by the enigmatic Maki. The team faces a number of missions, ranging from bodyguard duty, breaking up rob… more Follows the exploits of Team Warrior, a special anti-terror wing of the Neo-Tokyo Police force. Team Warrior is comprised of the habitually broke Rio, gun-crazy Maya, computer specialist Lillica, tech-expert Nanvel, pilot/voyeur Yuji, and is led by the enigmatic Maki. The team faces a number of missions, ranging from bodyguard duty, breaking up robbery and arms rackets, and providing security for a very powerful tank.Rio and company continually thwart the terrorist aims of Ruby, an operative for a shadowy cabal of powerful men. Before the final showdown, the circumstances behind the formation of Team Warrior, how the precocious Rio came to join it, and Maki’s painful past will be revealed."," Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen", 1997, Completed," Burn Up! X, Burn Up! Excess, バーンナップEXCESS"
Burn Up Excess (Dub), TV Series," Follows the exploits of Team Warrior, a special anti-terror wing of the Neo-Tokyo Police force. Team Warrior is comprised of the habitually broke Rio, gun-crazy Maya, computer specialist Lillica, tech-expert Nanvel, piliot/voyeur Yuji, and is led by the enigmatic Maki. The team faces a number of missions, ranging from bodyguard duty, breaking up robbery and arms rackets, and providing security for a very powerful tank. Rio and company continually thwart the terrorist aims of Ruby, an operative for a shadowy cabal of powerful men. Before the final showdown, the circumstances behind the formation of Team Warrior, how the precocious Rio came to join it, and Maki's painful past will be revealed."," Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen", 1997, Completed," Burn Up! X, Burn Up! Excess, バーンナップEXCESS"
Burn Up Scramble, TV Series," AD. 2023, Tokyo. Because of the change of the society such as internationalization and enlargement of the trading, the dark side of the society also continues changing. The criminals are getting deep, and their organizations are increasing its size, then the peace and security is getting worse. The government takes it seriously, and decides to introduce an innovative system. In order to cope with the special criminals, an extralegal police is founded. It is a special criminal team, Warriors, which consists of a few elite members"," Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen", 2004, Completed, バーンナップスクランブル
Burn Up Scramble (Dub), TV Series," AD. 2023, Tokyo. Because of the change of the society such as internationalization and enlargement of the trading, the dark side of the society also continues changing. The criminals are getting deep, and their organizations are increasing its size, then the peace and security is getting worse.The government takes it seriously, and decides to introduce an innovative system. In order to cope with the special criminals, an extralegal police is founded. It is a special criminal team, Warriors, which consists of a few elite members."," Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen", 2004, Completed, バーンナップスクランブル
Burn Up W, TV Series," When crime and terrorism go out of control in Tokyo, the police unleash Team Warrior – a band of highly-skilled and completely reckless band of female cops. Featuring loose cannon Rio, triggerhappy Maya and ace hacker Lilica, Team Warrior will get the job done, regardless of the budget of the mission."," Comedy, Mecha, Sci-Fi, Shounen", 1996, Completed," Burn Up! Warrior, バーンナップW"
Burn Up!, OVA," To the unsuspecting eye Maki, Reimi and Yuka may not look like ace crime fighters, which might explain why they're stuck on traffic patrol instead of more ""exciting"" police duties.All that changes when Yuka gets herself kidnapped by a white slave organization run by a politically connected businessman who's got the rest of the police cowed.Now it's up to Maki and Reimi to don skin-tight battle armor, liberate a tank, and make sure that a certain slaver learns that when you play with fire, you're going to get your ass burned!"," Action, Comedy, Ecchi, Police, Sci-Fi", 1991, Completed, バーンナップ
