name,Type,Plot Summary,Genre,Released,Status,Other name
I Am His First Love, ONA,, Action, 2022, Ongoing, 她成了病娇君王的白月光
I Am Legend, ONA," Three thousand years ago, Bai Qiuran was accepted as a disciple by the Qingming Taoist, After three thousand years, his teacher become immortal, the elder fails to cross the bullet, even the youngest sister builds base successfully, But Bai Qiuran experienced three thousand years of penance still just stay in the refining period, actually, his refining period has reached a great level, no matter the opponent is a fairy god or devil, he can easily win. Through his tireless efforts, he finally broke through!"," Action, Adventure, Martial Arts, Romance", 2021, Completed, 炼气练了三千年
I AM Legend 2nd Season, ONA," Three thousand years ago, Bai Qiuran was accepted as a disciple by the QingMing Taoist, After three thousand years, his teacher become immortal, the elder fails to cross the bullet, even the youngest sister builds base successfully,. But Bai Qiuran experienced three thousand years of penance still just stay in refining period, actually his refining period has reached a great level, no matter the opponent is fairy god or devil , he can easily win. Through his tireless efforts, he finally broke through!"," Action, Romance", 2022, Completed, 炼气练了三千年
I AM Straight Z, ONA,, Comic, 2022, Ongoing, 我叫张直男
I Am The Strongest Hero , ONA,, Action, 2022, Upcoming," 不装了，我比英雄还强, 开局无能力"
I Can Change The Timeline of Everything, ONA,," Action, Adventure", 2023, Ongoing, 我可以修改万物时间线
I Can Have Infinite Epiphanies, ONA," What should you do if transmigrated to a fantasy world and has become a son called the Great traitor of the human race! Don’t worry, looking at his infinite epiphany system, all Bai Mo needs to do is to make others jealous of him! No matter what kind of exercises and cheats, as long as someone is jealous of him, Bai Mo can start an epiphany and let himself practice it to perfection in an instant! So Bai Mo raised a lot of big villains around him, and occasionally molested then. He liked to watch his enemies jealous and resentful of him, but he couldn’t do it himself!"," Drama, Fantasy, Historical, Martial Arts, Shounen", 2023, Ongoing," Wo Keyi Wuxian Dunwu, I Can Have Infinite Epiphanies, Wǒ Kěyǐ Wúxiàn Dùnwù, 我可以无限顿悟"
I can see the success rate, ONA,," Fantasy, Super Power", 2022, Completed, 我能看到成功率 第3季
I Can See The Success Rate S2, ONA," With the help of nobles, Bai Wu took the key step of destroying the counterfeiting group", Action, 2022, Completed, 我能看到成功率 2
I Can See The Success Rate S3, ONA," Bai Wu, who is frustrated with his life in the real world, suddenly gains the ability to see the success rate of events. Use the success rate to reach the pinnacle of life!"," Action, Adventure, Comedy, Fantasy, Romance, Shounen, Supernatural", 2022, Completed, 我能看到成功率 3
