name,Type,Plot Summary,Genre,Released,Status,Other name
PriPara Movie, Movie, PriPara Movie.," Music, School, Shoujo, Slice of Life", 2017, Completed, 劇場版プリパラ み~んなでかがやけ! キラリン☆スターライブ!
PriPara Movie, Movie," Falulu is far away in the heart of the PriPara world in Puransu. The sparkle is disappearing from the idol sacred ground PriPara, and Falulu sends an SOS message to Laala and her friends. If the sparkle doesn't return, the PriPara world itself will disappear. Laala and her friends try to help Falulu, and they work together to save the PriPara world."," Music, School, Shoujo, Slice of Life", 2016, Completed, 映画 プリパラ み～んなのあこがれ♪ レッツゴー☆プリパリ
Prism Ark, TV Series," The Sablum Empire has been attempting to take over the Kingdom of Windland for many years, and are now plotting with the mercenaries Sister Hell and Darkness Knight to start a new offensive using powerful beings called Angels. Hyaweh, a carefree yet talented swordsman, and Priecia, who just might be the lost princess of Windland, are enrolled at the Knight's Academy in Windland to hone their skills in swords and sorcery. There they meet many friends and allies who can help them protect their homeland from the impending invasion."," Action, Comedy, Drama, Fantasy, Magic", 2007, Completed, プリズム・アーク
Prism Ark Specials, Special, A series of shorts parodying the main series Prism Ark.," Action, Comedy, Drama, Fantasy, Magic", 2007, Completed, プリズム・アーク ぷりあーく
Prism Magical, OVA, * An exclusive OVA produced for PAJAMAS SOFT 10th Anniversary-Project Prism Magical," Comedy, Ecchi", 2010, Completed, プリズム☆ま～じカル PRISM Generations!
Prison Lab, ONA," A victim of endless bullying, Aito Eyama is plagued by his classmates' constant taunts and beatings. However, through a fortuitous turn of events, he receives a strange invitations for the ""Captivity Game,"" where victory promises unbelievable wealth. To participate, he must accept the role of captor and choose one victim to imprison for a month. For Eyama, the only choice is Aya Kirishima, the ringleader of his bullies and the source of all his suffering. The rules of the game are simple"," Horror, Psychological", 2018, Completed," Kangoku Jikken, 監獄実験〈プリズンラボ〉"
Prison School, Summer 2015 Anime," On the outskirts of Tokyo stands Hachimitsu Private Academy, a storied all-girls boarding school for elite young women full of potential and good breeding. But as the new school year rolls around, one tradition is going out the window"," Comedy, Romance, School, Seinen", 2015, Completed," Kangoku Gakuen, 監獄学園〈プリズンスクール〉"
Prison School (Dub), TV Series," Located on the outskirts of Tokyo, Hachimitsu Private Academy is a prestigious all-girls boarding school, famous for its high-quality education and disciplined students. However, this is all about to change due to the revision of the school's most iconic policy, as boys are now able to enroll as well.At the start of the first semester under this new decree, a mere five boys have been accepted, effectively splitting the student body into a ratio of two hundred girls to one boy. Kiyoshi, Gakuto, Shingo, Andre, and Jo are quickly cast away without having a chance to make any kind of a first impression. Unable to communicate with their fellow female students, the eager boys set their sights on a far more dangerous task"," Comedy, Ecchi, Romance, School, Seinen", 2015, Completed," Kangoku Gakuen, 監獄学園〈プリズンスクール〉"
Prison School OVA, OVA," The OVA featured the previously unanimated ""Mad Wax"" arc from the manga. Bundled with a limited edition of the manga's 20th volume."," Comedy, Ecchi, Romance, School, Seinen", 2016, Completed," Kangoku Gakuen OVA, Prison School"
Professor Layton and the Eternal Diva (Dub), Movie," Layton receives a letter from the famed opera singer, Jenis Quatlane, inviting them to see her newest performance. She also asks Layton, Luke and Remi for assistance in a mystery, saying her friend Melina died one year ago, but returned later as a seven year old girl saying she had found the secret of eternal life, and she also knew all the secrets that only the true Melina could know. Naturally, the case fascinates Layton and his apprentice, so they head to the Crown Petone opera house, but Remi stays in London, searching for some girls that went missing in there.The opera was about a lost kingdom, The Kingdom of Immortals; once, there was a beautiful queen that loved music. She was beloved by everyone in the kingdom. But one day, the queen became very ill. The people of the kingdom toiled to find a cure, but medicine couldn’t help. The queen finally passed away, and right after, the cure was completed", Mystery, 2009, Completed," Layton Kyouju to Eien no Utahime, Professor Layton and the Eternal Songstress, Professor Layton"
