name,Type,Plot Summary,Genre,Released,Status,Other name
M3, Spring 2014 Anime," There is distorted, deep blackness everywhere. That place, in which blackness swallowed everything and took away everything, has become known as the Avidya Zone. Strange beings assume the very form of the despair and chaos of humanity. They are known by this name"," Action, Drama, Mecha, Sci-Fi", 2014, Completed, M3～ソノ黒キ鋼～
Ma La Nu Pei, ONA," Since her childhood, Su Xiao has been sidelined because of her frightening air. Now an actress, she unfortunately remains stuck in the roles of villains.One day, Xiao Jian , a recognized investor and actor, comes across a scene between Su Xiao and his manager, which is confusing. In order to silence him, Su Xiao signs a contract with him."," Comedy, Romance", 2020, Completed," Spicy Girl, 我才不是恶毒女配, 麻辣女配"
Maburaho, TV Series, Plot Summary," Comedy, Drama, Ecchi, Harem, Romance, School", 2003, Completed, まぶらほ
Maburaho (Dub), TV Series," In the world of Maburaho, everyone is born with the ability to use magic and are thus labeled magicians. However, the magical ability of each person is not equal. The number of times you can use magic determines the amount of respect you receive, and since one’s magical power is determined at birth by traits and genetics, those who have a bloodline stemming from famous magicians are highly sought after.Having the lowest magic count in Aoi Academy, Kazuki Shikimori is looked down upon by his classmates and seen as a nearly worthless magician. However, his bloodline consists of many great magicians throughout the ages, meaning that while he may not be a great magician, his offspring could be. This leads to him being sought after by three different young women"," Comedy, Drama, Ecchi, Harem, Magic, Romance, School", 2003, Completed, まぶらほ
Macademi Wasshoi, TV Series," Magician’s Academy revolves around Takuto Hasegawa, who attends a magic academy that is not marked on any map. During a summoning spell exam, he accidentally creates a girl named Tanarot, who happends to hold enough magical power to destroy his country, but fortunately Tanarot professes undying loyalty to her “creator.”"," Comedy, Fantasy, Romance, School, Supernatural", 2008, Completed, まかでみWAっしょい！
Mach GoGoGo, TV Series," The Mach 5 is one of the fastest and most technologically advanced race cars built by man. Equipped with various gadgets and a powerful engine, it provides a challenge for anyone who would dare race against it. The driver of this amazing vehicle is Gou Mifune, a teenager who dreams of breaking into the world of professional racing.In spite of this, Gou's father and the creator of the Mach 5, Daisuke Mifune, does not want his son anywhere near a racetrack. Undeterred, his girlfriend Michi, younger brother Kurio, and Kurio's monkey sidekick Sanpei become Gou's biggest fans as he sets out to become the greatest racer of all time.However, Gou soon learns that becoming a professional racer is not easy. From the underhanded plots of corrupt businessmen to stiff competition in the form of his rival, Racer X, Gou faces many obstacles on the road ahead, and has a lot to prove before he can cross the finish line."," Adventure, Cars, Shounen, Sports", 1967, Completed," Speed Racer, Mach Go Go Go, マッハＧｏＧｏＧｏ"
Mach GoGoGo (1997), TV Series," The Mach is a racing car loaded with a new engine ""X"" specially developed and built by a man named Kenich Hibiki who was a racing driver as well as a motor engineer. However, in a test driving made prior to its completion, he was involved in an accident and judged as dead. Meanwhile his father Daisuke who was watching the test driving all the way recovered the wrecked car as his son`s memento. A few years later the damaged car rebuilt by him revives as the new Mach which comes to participate in Grand Prix. This time, however, for the purpose to protect the driver from a possible accident, the new car is equipped with a safety system called ""Safety Seven"" with seven guarding devices. Also, it is loaded with the engine ""X"" that miraculously survived the tragic accident. Now its driver is Go, younger brother of Kenichi, who is determined to succeed to his brother`s will. In fact, he successfully participates in Grand Prix and keeps growing up to be a top racer of the world."," Adventure, Cars", 1997, Completed," Speed Racer X, Mach Go Go Go, マッハGoGoGo"
Mach GoGoGo (Dub), TV Series," The Mach 5 is one of the fastest and most technologically advanced race cars built by man. Equipped with various gadgets and a powerful engine, it provides a challenge for anyone who would dare race against it. The driver of this amazing vehicle is Gou Mifune, a teenager who dreams of breaking into the world of professional racing.In spite of this, Gou's father and the creator of the Mach 5, Daisuke Mifune, does not want his son anywhere near a racetrack. Undeterred, his girlfriend Michi, younger brother Kurio, and Kurio's monkey sidekick Sanpei become Gou's biggest fans as he sets out to become the greatest racer of all time.However, Gou soon learns that becoming a professional racer is not easy. From the underhanded plots of corrupt businessmen to stiff competition in the form of his rival, Racer X, Gou faces many obstacles on the road ahead, and has a lot to prove before he can cross the finish line."," Adventure, Cars, Shounen, Sports", 1967, Completed," Speed Racer, Mach Go Go Go, マッハＧｏＧｏＧｏ"
Machikado Mazoku, Summer 2019 Anime," Awakening her dormant abilities as a devil one day, Yuuko Yoshida aka Shadow Mistress Yuuko, is entrusted with the mission to defeat the Light clan's shrine maiden, a magical girl, by her ancestor Lilith. Yuuko meets magical girl Momo Chiyoda through her classmate Anri Sada, and challenges her to a duel, but loses quickly due to her lack of strength.Since then, Yuuko has struggled with her role as a devil and her duel with Momo, and borrowed help from her regularly. However, by a strange coincidence, Yuuko also weakens Momo by taking away her power to cooperate in protecting the peace of Tama city."," Comedy, Magic, Slice of Life", 2019, Completed, まちカドまぞく
Machikado Mazoku (Dub), Summer 2019 Anime," Awakening her dormant abilities as a devil one day, Yuuko Yoshida aka Shadow Mistress Yuuko, is entrusted with the mission to defeat the Light clan's shrine maiden, a magical girl, by her ancestor Lilith. Yuuko meets magical girl Momo Chiyoda through her classmate Anri Sada, and challenges her to a duel, but loses quickly due to her lack of strength.Since then, Yuuko has struggled with her role as a devil and her duel with Momo, and borrowed help from her regularly. However, by a strange coincidence, Yuuko also weakens Momo by taking away her power to cooperate in protecting the peace of Tama city."," Comedy, Magic, Slice of Life", 2019, Completed, まちカドまぞく
Machikado Mazoku, Spring 2022 Anime, Second season of Machikado Mazoku.," Comedy, Mahou Shoujo, Slice of Life", 2022, Completed," The Demon Girl Next Door 2, まちカドまぞく 2丁目"
Machikado Mazoku, Spring 2022 Anime, Second season of Machikado Mazoku.," Comedy, Mahou Shoujo, Slice of Life", 2022, Completed," The Demon Girl Next Door 2, まちカドまぞく 2丁目"
Machikado no Märchen, OVA, A boy with a drawing book meets a mysterious girl in the streets of Tokyo. They become friends and enjoy each other's fantasies.," Music, Romance", 1984, Completed,  Radio City Fantasy 街角のメルヘン
Machine Hayabusa, TV Series," Because of the appearance of a villain team, Black Shadow, the international racing was ruined. To compete with Black Shadow, Saionji Racing Team was founded. They developed a racing car, Hayabusa. It was a super racing machine that carries hyper power engine, Cavalier Engine. The main driver of the team was Hayabusa Ken whose big brother was killed by Black Shadow."," Action, Cars, Shounen, Sports", 1976, Completed," Dash Machine Hayabusa, マシンハヤブサ"
Machine Robo, TV Series," The journey of a robot prince begins! The planet Cronos is a world of super-robotic lifeforms, ruled by the wise Master Kirai. But their peaceful existence is shattered by the conquering armies of the Gandora robots. Now, machine combats machine in an epic battle for the planet. Master Kurai's son, Rom, must lead a company of transformable mecha warriors into the fray!"," Action, Martial Arts, Mecha, Sci-Fi, Space", 1986, Completed, Machine Robo
Machine-Doll wa Kizutsukanai, TV Series," During the early 20th century, along with technological advancements, scientists were able to develop sophisticated magic. The combination of science and sorcery was Makinot, circuits made from spells that were put into objects to bring them to life and even gain a personality. It was developed as a military weapon and has now spread throughout the world.Akabane Raishin is now attending the Royal Academy to become the best in the world. Accompanied by the lovely teenage girl Yaya, who is actually Raishin’s puppet weapon, he plans on rocketing to the top of the class. However, his test scores come nearly dead last although his combat skills and determination are second to none. Raishin has to compete with the deadliest of classmates if he wants to come out as the king."," Action, Ecchi, Fantasy, School, Seinen", 2013, Completed," Unbreakable Machine-Doll, Machine Girl wa Kizutsukanai, Kikou Shoujo wa Kizutsukanai, 機巧少女は傷つかない"
Machine-Doll wa Kizutsukanai (Dub), TV Series," The Walpurgis Royal Academy of Machinart was founded alongside the development of ""Machinart,"" machine magic capable of giving life and intelligence to mechanical dolls subsequently called as ""automaton."" Its aim"," Action, Ecchi, Fantasy, School, Seinen", 2013, Completed," Unbreakable Machine-Doll, Machine Girl wa Kizutsukanai, Kikou Shoujo wa Kizutsukanai, 機巧少女は傷つかない"
Machine-Doll wa Kizutsukanai Specials, TV Series, Original animation to be included in the BD and DVD volume releases of Machine-Doll wa Kizutsukanai. Volume 1," Action, Ecchi, Fantasy, School, Seinen", 2013, Completed," Unbreakable Machine-Doll Special, Machine Girl wa Kizutsukanai Special, Machine-Doll wa Kizutsukanai Special, 機巧少女は傷つかない"
Machine-Doll wa Kizutsukanai Specials (Dub), Special, Original animation to be included in the BD and DVD volume releases of Machine-Doll wa Kizutsukanai.Volume 1," Action, Ecchi, Fantasy, School, Seinen", 2013, Completed," Unbreakable Machine-Doll Special, Machine Girl wa Kizutsukanai Special, Machine-Doll wa Kizutsukanai Special, 機巧少女は傷つかない"
Macross, TV Series," After a mysterious spaceship crashes into Earth, humanity realizes that they are not alone. Fearing a potential threat from space, the world pushes aside their nationalism, conflicting interests, and cultural differences, unifying under the banner of the United Nations. The newly formed UN forces decide to repurpose the alien spacecraft, naming it SDF-1 Macross. Unfortunately, on the day of its maiden voyage, a fleet of spaceships belonging to a race of aliens known as Zentradi descend upon Earth, and the SDF-1 Macross, acting of its own accord, shoots down the incoming squadron, sparking an intergalactic war.In an attempt to escape, the Macross tries to launch itself into the Moon's orbit, but the ship—as well as the city was in—is teleported to the far reaches of space. Caught up in this mess are Hikaru Ichijou, a free-spirited acrobatic pilot, and Minmay Lynn, an aspiring idol. These two, alongside Macross' crew, experience an epic journey rife with grief and drama, coming face-to-face with the cruelties of war along the way."," Action, Mecha, Military, Music, Romance, Sci-Fi, Space", 1982, Completed," Choujikuu Yousai Macross, Cho Jiku Yosai Macross, Super Dimensional Fortress Macross, SDF Macross, Robotech (U.S.), 超時空要塞マクロス"
Macross 7, TV Series," Taking place one year before the Zentraedi arrive on Earth, Macross Zero chronicles the final days of the war between the U.N. Spacy and anti-U.N. factions. After being shot down by the anti-U.N.’s newest fighter plane, ace pilot Shin Kudo finds himself on the remote island of Mayan, where technology is almost non-existent. While Shin stays on the island to heal his wounds, the tranqulity of the island is shattered by a battle that involves the UN’s newest fighter – the VF-0."," Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen", 1994, Completed, マクロス７
Macross 7 Encore, TV Series," Three unbroadcasted episodes of the Macross 7 series. In ""Fleet of the Strongest Women,"" the Macross 7 fleet encounters a rogue Meltrandi fleet led by an old rival of Millia. ""On Stage"" focuses on Ray's past as a fighter pilot, how he first met Basara, and how they formed Fire Bomber. In ""Which One Do You Love,"" when Millia falls ill, she feels her life expectancy is running short and attempts to have Mylene engaged to Basara."," Action, Comedy, Drama, Music, Sci-Fi, Shounen", 1995, Completed, マクロス7アンコール
Macross 7 Plus, Special," A series of 2-3 minute shorts revealing the everyday life of some characters, back-story of others, and the occasional music video. Originally included as extras on the Macross 7 VHS and laserdisc releases."," Mecha, Music, Slice of Life, Space", 1995, Completed," Macross 7 Special, Macross 7 P*L*U*S, マクロス7ぷらす"
Macross 7, Movie, Summary," Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen", 1995, Completed, Macross 7 Movie
Macross Delta, Spring 2016 Anime, Macross Delta is set eight years after the events of Macross F.," Action, Mecha, Military, Music, Romance, Sci-Fi", 2015, Completed, マクロスΔ（デルタ）
Macross Delta Movie, Movie, No synopsis information has been added to this title. Help improve our database by adding a synopsis here.," Action, Mecha, Military, Music, Sci-Fi, Space", 2018, Completed, Macross Δ Movie
Macross Delta Special, Special, Short episodes included in the Blu-ray and DVD releases., Comedy, 2016, Completed, Macross Δ
Macross Dynamite 7, OVA," Less than a year after the events that transpired in the Macross 7 TV series, Basara leaves Fire Bomber and travels to the planet Zola. There, he meets a girl named Elma, who is a big fan of Fire Bomber. It is also on this planet where he must once again use his Spiritia powers; this time, to stop an army of poachers and Elma's father Graham from killing a group of space whales travelling within the planetary system."," Adventure, Comedy, Mecha, Sci-Fi, Shounen, Space", 1997, Completed, マクロスダイナマイト7
Macross F Movie 1, Movie," Half retelling of the original Frontier series, half new story. Conspiracies arise within the Frontier government when Sheryl Nome arrives to the colonial fleet for her concert and is soon marked as a spy for Galaxy while childhood friends, Alto Saotome and Ranka Lee both try to achieve their dreams as the battle between Frontier and the Vajra draws closer.This movie serves as part one of the Frontier retelling and will conclude with the second, The Wings of Goodbye."," Action, Mecha, Military, Music, Romance, Sci-Fi, Space", 2009, Completed, Macross Frontier
Macross FB7, Movie," In 2059, five decades after the Space War I conflict seen in the first Macross story. Macross Frontier, the 25th New Macross Class super-long-distance colonization fleet, is journeying through the galaxy to a new paradise to call home. However, it is locked in a state of war with a strange enemy called Vajra.Macross FB7 is the 30th anniversary work of the Macross franchise."," Action, Mecha, Music, Romance, Sci-Fi, Space", 2012, Completed, Macross FB7
Macross Flash Back 2012, OVA," Flash Back 2012 is Minmei's farewell concert. Featuring some of her best songs, the music is performed over various scenes and events taken from Macross TV as well as Macross ""Do You Remember Love"". Also included is a newly animated closing sequence showing the launch of Misa's colony vessel, the Megaroad-01, into space."," Drama, Mecha, Military, Sci-Fi", 1987, Completed," Choujikuu Yousai Macross - Flash Back 2012, Super Dimensional Fortress Macross Flash Back 2012, 超時空要塞マクロス FLASH BACK 2012"
