name,Type,Plot Summary,Genre,Released,Status,Other name
Ningyohime Marina no Bouken (Dub), TV Series," Marina is a mermaid who is in love with Prince Justin, a human prince from a kingdom on the shore. Marina saves Justin when he almost drowns after a chase from a giant Cyclops and a shipwreck attack from a three-headed sea serpent. She then makes a deal with Hedwig the sea witch to become human temporarily to try to win Justin's love. Justin and Marina become close but Justin thinks that Princess Cecily, a human princess, was the one who saved him from drowning and therefore he gets engaged to her. Justin eventually remembers that Marina was the one who saved his life but by then Marina becomes a mermaid again. The two continue to secretly meet and try to find a way to be together while dealing with Hedwig's plans to take over the kingdom, and Cecily's attempts to get Justin to marry her. Marina and Justin are aided by their underwater friends, Winnie the seahorse, Bobo the tropical fish, and Ridley the sea otter. They are also aided by the wizard Anselm and by Chauncey, Justin's page."," Drama, Fantasy, Kids, Romance", 1991, Completed," Saban's Adventures of the Little Mermaid, Ningyo-hime Marina no Bouken, Mermaid Princess"
Ninja Batman, Movie," Batman Ninja takes a journey across the ages as Gorilla Grodd's time displacement machine transports many of Batman's worst enemies to feudal Japan—along with the Dark Knight and a few of his allies. The villains take over the forms of the feudal lords that rule the divided land, with the Joker taking the lead among the warring factions. As his traditional high-tech weaponry is exhausted almost immediately, Batman must rely on his intellect and his allies—including Catwoman and the extended Bat-family—to restore order to the land, and return to present-day Gotham City."," Action, Martial Arts, Samurai", 2018, Completed," Batman Ninja, ニンジャバットマン"
Ninja Collection, Summer 2020 Anime," Set in modern-day Tokyo where dreams and desires are afloat, a group of ninjas called ""Toukeshuu"" is set to stop the spread of ""darkness"" that prevails in the world using ancient techniques passed down through generations.", Horror, 2020, Completed, 忍者コレクション
Ninja Gaiden, OVA," A long time ago, there was a war between the Evil God and the Dragon God. The war finally came to an end when a Dragon Ninja, who had the power of the Dragon God, sealed away the Evil God.Several thousand years later, in New York, a young ninja named Ryu is attacked by a couple of men in black suits wearing white masks. He notices that they are related to someone worshiping the same Evil God of the past and resolves to fight against them before the Evil God is unsealed again."," Adventure, Drama, Sci-Fi, Shounen", 1991, Completed," Ninja Ryuukenden, 忍者龍剣伝"
Ninja Hattori-kun, TV Series," The everyday Sanyo family gets an unexpected surprise in the shape of a new lodger-Hattori is a ninja boy who has come down from the Iga mountains to attend normal school. Befriending Kenichi Sanyo, who is the same age as he, Hattori starts attending school undercover, occasionally accompanied by his brother, Shinzo, Shishimaru the ninja dog, and Kenichi's girlfriend, Yumeko. The gang is also threatened by the rival Koga ninja, Kemumaki, and his evil sidekick, Kagechiyo the Shadow-cat."," Comedy, Martial Arts, Shounen, Slice of Life", 1981, Completed," Hattori the Ninja, Hattori, the Little Ninja, Ninja Hattori, 忍者ハットリくん"
Ninja Hattori-kun (Dub), TV Series," The everyday Sanyo family gets an unexpected surprise in the shape of a new lodger-Hattori is a ninja boy who has come down from the Iga mountains to attend normal school. Befriending Kenichi Sanyo, who is the same age as he, Hattori starts attending school undercover, occasionally accompanied by his brother, Shinzo, Shishimaru the ninja dog, and Kenichi's girlfriend, Yumeko. The gang is also threatened by the rival Koga ninja, Kemumaki, and his evil sidekick, Kagechiyo the Shadow-cat."," Comedy, Martial Arts, Shounen, Slice of Life", 1981, Completed," Hattori the Ninja, Hattori, the Little Ninja, Ninja Hattori, 忍者ハットリくん"
Ninja Mono, OVA," During Japan's feudal era, there was a war between two ninja clans"," Adventure, Comedy, Shounen, Supernatural", 1996, Completed," Ninja Cadets, Ｎｉｎｊａ者"
Ninja Mono (Dub), OVA," During Japan's feudal era, there was a war between two ninja clans"," Adventure, Comedy, Shounen, Supernatural", 1996, Completed," Ninja Cadets, Ｎｉｎｊａ者"
Ninja Nonsense, TV Series," Shinobu is a naive ninja-in-training. In order to test her ninja abilites, she must steal the panties of all the high school girls. The first house she stops at is the abode of one Kaede Shiranui, who happens to catch Shinobu in the act. Kaeda is the voice of reason and the two girls become quick friends, despite a round yellow ball-thing who claims to be a ninja master and tries to get in the way of their friendship."," Comedy, Martial Arts, Parody", 2004, Completed," 2x2=Shinobuden, 2x2 Shinobuden, 2 X 2 = The Legend of Shinobu, Ninin ga Shinobuden"
Ninja Nonsense (Dub), TV Series," Kaede is a normal school girl who was studying for her exams for school when suddenly she is interrupted by Shinobu, a girl who is a ninja-in-training, attempting to complete her exam. The problem is, in order for her to successfully complete her exam, she must steal one of Kaede's panties!In Kaede's attempt to stop Shinobu from stealing her panties, an unexpected friendship is forged between the two. Kaede soon becomes engrossed in Shinobu's world, surrounded by partying ninjas and a yellow pac-man like thing by the name of Onsokumaru, who claims to be the master of all ninjas!"," Comedy, Martial Arts, Parody", 2004, Completed," 2x2=Shinobuden, 2x2 Shinobuden, 2 X 2 = The Legend of Shinobu, Ninin ga Shinobuden"
