name,Type,Plot Summary,Genre,Released,Status,Other name
W Wish, TV Series," Since the death of their parents years past, Junna and Senna have been living alone in the big house their parents left them.Together they attend Sakurahama Private High School, where several select girls obliviously use and abuse Junna for their own needs–Kishida Tomo, pretty and anti-social; the booksmart and efficient Iida Akino; Ohtori Tsubasa, head of the Help Club and highly in demand; Fujie Sana, cute as a button but with the intelligence of a box of rocks. And then there’s the new girl, Inohara Haruhi–an old childhood friend of Junna’s that’s come to claim her “onii-chan” (brother). Strangely, Junna barely remembers Haruhi from his childhood…and Senna doesn’t want him to."," Drama, Harem, Romance, School, Slice of Life", 2004, Completed," Double Wish, W 〜ウィッシュ〜"
W'z, Winter 2019 Anime," Yukiya, who is ""probably"" 14 years old, spends his time DJ-ing alone. Due to his father's influence, he's listened to house music since he was young, and he uploads videos online. He wants to convey something to someone. He wants to be recognized, and become important. But getting hurt is scary. One day, while trying to get more views, he does something that can't be undone. And he sees a live broadcast from ""that world."" Yukiya believes he can't do anything alone, but that he could accomplish something if he were doing it together with someone else."," Action, Music", 2019, Completed, ウィズ
W'z Special, Special, Unaired episode bundled with the first Blu-ray/DVD volume of W'z.," Action, Music", 2019, Completed,
Waccha PriMagi!, Fall 2021 Anime," The new series continues the Pretty Series' conceptual motifs of song, dance, and fashion, and it also adds the theme of magic. Middle-school first-year student Matsuri Hinoya loves festivals, and she dreams of one day being able to star in ""PriMagi,"" a magic-like form of stage entertainment borne from song, dance and fashion. That day arrives when the hyper-spirited, trouble-making magician Myamu arrives from the magical realm and scouts Matsuri for PriMagi. Together, the two compete with rivals to rise to the top of PriMagi.", Music, 2021, Completed, ワッチャプリマジ！
Waga Seishun no Arcadia, Movie," Earth has been conquered by the evil Illumidus Empire, with parallels drawn to the U.S. post World War II occupation of Japan. Captain Harlock with a group that will become his life long friends begin their fight against this tyranny visited upon the planet Earth, with no regard to the costs the struggle will have on them, caring only for the ideal of restoring freedom to the people of Earth."," Action, Adventure, Drama, Sci-Fi, Space", 1982, Completed," Arcadia of My Youth, わが青春のアルカディア"
Waga Seishun no Arcadia (Dub), Movie," Earth has been conquered by the evil Illumidus Empire, with parallels drawn to the U.S. post World War II occupation of Japan. Captain Harlock with a group that will become his life long friends begin their fight against this tyranny visited upon the planet Earth, with no regard to the costs the struggle will have on them, caring only for the ideal of restoring freedom to the people of Earth."," Action, Adventure, Drama, Sci-Fi, Space", 1982, Completed,"  Arcadia of My Youth, Harlock Movie 2, My Youth in Arcadia, Albator 84, わが青春のアルカディア"
Waga Seishun no Arcadia, TV Series," At the end of Arcadia of My Youth Capitain Harlock and the crew of the space ship Arcadia had been banished from Earth. The Earth, as well as many other planets in the universe had been taken over by the Illumidus, a race of destructive humanoids who ruin, enslave or destroy almost any inhabitable planet they come across. In ""Endless Orbit SSX"" Harlock battles the Illumidus while searching for a mythical ""Planet of Peace"" where all the peoples of the universe can live freely and without war."," Action, Adventure, Drama, Sci-Fi, Space", 1984, Completed," Endless Orbit SSX, Arcadia of My Youth"
Wagahai wa Inu de Aru, Special," Mr. Matsuzawa is a novelist who lives in Chiba Prefecture. Only his daughter Kazuko knows that the family dog, Don Matsugorou, can talk. Don is wounded in a fight with the neighbors' dog, King, a nouveau-riche mongrel with ideas above his station. At the vet, however, he falls in love with a little patchwork puppy called Chotaro."," Comedy, Slice of Life", 1983, Completed, Wagahai wa Inu de Aru
Wagamama High Spec, Spring 2016 Anime," Even though he's just a student, the protagonist in Wagamama High Spec also happens to be the author of a manga published in a weekly magazine. Since it's mainly an ecchi and romcom type of story, he is actually hiding this fact from most people around him. The only people that know are his younger sister and his best friend.But then on one day, the student council president happens to find out his secret, just as she was actually looking for a male member to include in the student council. Afraid of having his secret exposed, our protagonist joins the student council under the promise of his secret staying safe."," Comedy, Slice of Life", 2016, Completed, ワガママハイスペック
Wagamama☆Fairy Mirumo de Pon!, TV Series," Kaede is a cheerful and energetic eighth grader. When it comes to boys, however, she is hopelessly shy.One day, on her way home from school, Kaede walks into a mysterious shop and buys a colorful cocoa mug. When she reaches home, she casually peeks into the bottom of the mug and discovers an engraved note, which says, ""If you read this message aloud while pouring hot cocoa into the mug, a love fairy (""muglox"") will appear and grant your every wish."" The skeptical but curious Kaede follows the directions and announces her wish to date Yuuki, the class heartthrob. Suddenly, the adorable blue Mirumo appears! We soon find out, however, that this cute little muglox would rather eat chocolate and create mischief than help Kaede.Mirumo, it seems, is prince of the muglox world. Horrified at the prospect of having to marry Rirumu, his princess bride-to-be, Mirumo has escaped the muglox world. Hot on his heels, however, are Rirumu, Yashichi the bounty hunter, and a cast of hundreds of muglox ranging from the good to the bad to the nutty. This gang of adorable troublemakers will see to it that school life for Kaede and her friends is never the same..."," Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo", 2002, Completed," Mirmo Zibang!, Milmo de Pon!, Mirmo!, Wagamama Fairy Milmo De Pon!, Selfish fairy"
Wagaya no Oinari Sama, TV Series," Noboru and Toru are two brothers that have grown away from their family’s secret. The fact that their family can use the Water ki and can ward off demons. But when a demon is after Toru’s life, in order for the family to keep him safe they need to awaken the fox-spirit K?gen. K?gen will not help for the sake of the family but only for the sake of the children’s late mother."," Adventure, Fantasy, Shounen, Supernatural", 2008, Completed," Our Home's Fox Deity, 我が家のお稲荷さま。"
Wakaba*Girl, Summer 2015 Anime," The story centers around the activities of Wakaba Kohashi, ""a slightly out-of-tune super"" daughter of a well-to-do family, and her friends. Wakaba (literally, ""young leaves"") looks like an elegant rich daughter, but she admires the trendy gyaru fashion subculture. There is also the pure, innocent, fairy-tale-like Moeko. Mao is capricious and behaves in her own way. Nao used to be an athletic type of girl, but now loves the boys-love genre."," Comedy, Slice of Life", 2015, Completed, わかば＊ガール
Wakaba*Girl, Special, Extra episode bundled with the second Blu-ray and DVD volume of Wakaba*Girl.," Comedy, Slice of Life", 2015, Completed, わかば＊ガール 十四葉「温泉つかりたい」
Wakako-zake, Summer 2015 Anime," Murasaki Wakako, who is 26 years old, loves going out alone to enjoy eating and drinking, especially when something unpleasant happens at work. This manga follows Wakako through many solitary outings, where she enjoys different combinations of food and drink!"," Seinen, Slice of Life", 2015, Completed, ワカコ酒
Wakakusa Monogatari, TV Series," Nan Harding is the new student at Mr. and Mrs. Bhaer's school. Everyone thinks that she is a pain in the head, but not Mrs. Jo. Together with the other kids, they all embark on their personal adventures and misfortunes while learning in school."," Drama, Historical, School, Slice of Life", 1993, Completed, Little Women II
Wakakusa no Charlotte, TV Series," Charlotte is a girl who lives on a farm in Canada. On her 12th birthday, her father tells her that her mother, whom Charlotte has always believed to be dead, is actually alive and living in Paris, but soon she will arrive to live with them! Charlotte is very upset about this at first, but just when she adjusts to the idea, her father soon dies! Now Charlotte must face many challenges to live. She discovers that her father was from a noble family and her grandfather wants to force Charlotte to return to the family. She doesn't know her mother at all. Meanwhile, a landowner is trying to steal away her father's farm! Poor Charlotte..."," Drama, Slice of Life", 1977, Completed," Charlotte of the Young Grass, Charlotte the Young Shoot, 若草のシャルロット"
Wakaokami wa Shougakusei!, Spring 2018 Anime," 12-year-old Oriko Seki, who lost her parents in a car accident, ended up living in her grandmother's Onsen Ryokan ""Haru no Ya."" With the ghost ""Uribou"" cohabitating with her and all the other odds, she ended up training to be a young female innkeeper. At first, she didn't like the training, but gradually felt her admiration for her title and began to train seriously. Thus, the growth of the young warrior Oriko begins."," Slice of Life, Supernatural", 2018, Completed, 若おかみは小学生！
Wakaokami wa Shougakusei! Movie, Movie," After losing her parents in a car accident, Okko goes to live in the countryside with her grandmother, who runs a traditional Japanese inn built on top of an ancient spring said to have healing waters. While she goes about her chores and prepares to become the inn's next caretaker, Okko discovers there are ghosts who live there that only she can see – not scary ghosts, but playful child ghosts who keep her company and help her feel less lonely. A sign outside says the spring welcomes all and will reject none, and this is soon put to the test as a string of new guests challenge Okko's ability to be a gracious host. But ultimately Okko discovers that dedicating herself to the happiness of others becomes the key to taking care of herself."," Comedy, Slice of Life, Supernatural", 2018, Completed," Okko's Inn, 映画 若おかみは小学生！"
Wakaokami wa Shougakusei! Movie (Dub), Movie," After losing her parents in a car accident, Okko goes to live in the countryside with her grandmother, who runs a traditional Japanese inn built on top of an ancient spring said to have healing waters. While she goes about her chores and prepares to become the inn's next caretaker, Okko discovers there are ghosts who live there that only she can see – not scary ghosts, but playful child ghosts who keep her company and help her feel less lonely. A sign outside says the spring welcomes all and will reject none, and this is soon put to the test as a string of new guests challenge Okko's ability to be a gracious host. But ultimately Okko discovers that dedicating herself to the happiness of others becomes the key to taking care of herself."," Comedy, Slice of Life, Supernatural", 2018, Completed," Okko's Inn, 映画 若おかみは小学生！"
"Wake Up, Girl Zoo!", TV Series," ""Wake Up, Girl Zoo!"" is a small zoo located in the outskirts of Sendai. On the verge of closure, its director Tange and breeding staff Matsuda must set out to find a new animal unit for the zoo. How will they revive the zoo with the seven newly gathered animals?"," Comedy, Slice of Life", 2014, Completed, うぇいくあっぷがーるZOO！
"Wake Up, Girls!", Winter 2014 Anime," Green Leaves Entertainment is a tiny production company on the verge of going out of business in Sendai, the biggest city in Japan's northeastern Tohoku region. The agency once managed the careers of magicians, photo idols, fortune-tellers, and other entertainers, but its last remaining client finally quit. In danger of having zero talent (literally), the president Tange hatches an idea of producing an idol group. On the brash president's orders, the dissatisfied manager Matsuda heads out to scout raw talent. Matsuda makes a fateful encounter with a certain girl..."," Drama, Music", 2014, Completed, WUG!
"Wake Up, Girls! Beyond the Bottom", Movie," Second movie sequel of Wake Up, Girls!."," Drama, Music", 2015, Completed," Wake Up, Girls! Zoku Movie, Wake Up, Girls! 2, WUG! Zoku-hen, WUG! 2"
"Wake Up, Girls! Seishun no Kage", Movie," Movie sequel of Wake Up, Girls!, announced at Wake Up, Girls! Festa.2014 Winter."," Drama, Music", 2015, Completed," Wake Up, Girls! Zoku Movie, Wake Up, Girls! 2, WUG! Zoku-hen, WUG! 2, Wake Up, Girls！青春の影"
