name,Type,Plot Summary,Genre,Released,Status,Other name
BanG Dream! 2nd Season, Winter 2019 Anime, Second season of BanG Dream! series., Music, 2019, Completed, BanG Dream!（バンドリ！）第2期
BanG Dream! 2nd Season (Dub), Winter 2019 Anime," Kasumi Toyama and the members of Poppin'Party—their high school band—are now second-year students, but with the new school year comes their latest set of challenges", Music, 2019, Completed, BanG Dream!（バンドリ！）第2期
BanG Dream! 3rd Season, Winter 2020 Anime, Third season of BanG Dream! series., Music, 2020, Completed, BanG Dream!（バンドリ！）第3期
BanG Dream! 5th Anniversary Animation, ONA, A two-episode animation commemorating the 5th anniversary of 'BanG Dream! Girls Band Party!', Music, 2022, Completed, ガルパ5周年記念アニメ
BanG Dream! Film Live, Movie,, Music, 2019, Completed,
BanG Dream! Film Live 2nd Stage, Movie, No synopsis information has been added to this title. Help improve our database by adding a synopsis, Music, 2021, Completed, BanG Dream! FILM LIVE 2nd Stage
BanG Dream! FILM LIVE 2nd Stage Encore, Summer 2021 Anime,, Music, 2021, Completed, BanG Dream! FILM LIVE 2nd Stage Encore
BanG Dream! Garupa☆Pico, Summer 2018 Anime, Mini anime series featuring the girls from Girls Band Party!," Comedy, Music", 2018, Completed, BanG Dream! ガルパ☆ピコ
BanG Dream! Garupa☆Pico Fever!, ONA, The third season of the mini series starring the girls of BanG Dream!," Comedy, Music", 2021, Completed, BanG Dream! ガルパ☆ピコ ふぃーばー！
BanG Dream! Garupa☆Pico, Spring 2020 Anime, The second season of the mini series starring the girls of BanG Dream!," Comedy, Music", 2020, Completed, BanG Dream! Garupa Pico
BanG Dream! Morfonication, Special," Two special episodes featuring a violin rock band, Morfonica."," Music, Slice of Life", 2022, Completed,
BanG Dream! Movie, Movie," To reach the stage of ""FES."", Yukina Minato decides to form a band. Each holding their own convictions, the members of the band come together. The five girls now begin their journey to the top as Roselia... This is the story of their ""promise"" made to each other, from the start of the band to their challenge towards FUTURE WORLD FES!", Music, 2021, Completed,
BanG Dream! Movie, Movie,, Music, 2021, Completed,
BanG Dream! Movie, Movie," After performing at the Budokan Live, the stage of their dreams, a mysterious woman appears before Kasumi and the others.Poppin'Party's next stage will be... overseas?!", Music, 2022, Completed," BanG Dream! Poppin' Dream!, 劇場版 BanG Dream! ぽっぴん'どりーむ！"
BanG Dream! OVA, Special, Unaired episode included with the 7th BD volume of BanG Dream!, Music, 2017, Completed, BanG Dream!（バンドリ！）
BanG Dream! Pastel Life, Special," A Nico Live broadcast of BanG Dream! franchise on Monday has announced a spin-off anime featuring one of the units in the franchise, Pastel*Palettes."," Music, Slice of Life", 2018, Completed, ぱすてるらいふ
Banner of the Stars, TV Series," Three years after their adventure, Lafiel becomes captain on the brand new assault ship Basroil and Jinto finishes his training to become a supply officer and joins Lafiels crew. They set out to join a large fleet with the mission of defending the strategically important Laptic Gate from a force 15 times larger than their own. And to bring even mor…"," Action, Military, Romance, Sci-Fi, Space", 2000, Completed," Seikai no Senki, 星界の戦旗"
Banner of the Stars II, TV Series," Three years after their adventure, Lafiel becomes captain on the brand new assault ship Basroil and Jinto finishes his training to become a supply officer and joins Lafiels crew. They set out to join a large fleet with the mission of defending the strategically important Laptic Gate from a force 15 times larger than their own. And to bring even mor…"," Action, Military, Romance, Sci-Fi, Space", 2000, Completed," Seikai no Senki II, 星界の戦旗 II"
Bannou Bunka Neko-Musume, OVA," Ryuunosuke Natsume is the son of genius inventor Kyusaku Natsume and overbearing Akiko Natsume, CEO of Mishima Heavy Industries. Using funds from his wife's company and the brain from his son's beloved cat, Kyusaku creates a revolutionary android called Atsuko “Nuku Nuku” Natsume. To Kyusaku's disgust, Akiko wants to use her husband’s technology to create weaponized robots for her company's customers, resulting in Ryuunosuke getting caught within the explosive fights between his parentsThe android Nuku Nuku tries to live as a normal high school student, adopting the role of Ryuunosuke’s elder sister, but usually ends up acting as her family’s protector. Nuku Nuku will do anything to protect the ones she loves."," Adventure, Comedy, Mecha, Sci-Fi, Seinen", 1992, Completed," Cat Girl Nuku Nuku, Catgirl Nuku Nuku OVA, Bannou Bunka Nekomusume, Super Cat Girl Nuku Nuku, Nuku Nuku, All Purpose Cultural Cat Girl Nuku Nuku, 万能文化猫娘"
