name,Type,Plot Summary,Genre,Released,Status,Other name
Onegai Twins , TV Series,"  Maiku Kamishiro’s past has always been somewhat of a mystery to him. The only clue he has to who is family might be is an old photograph showing two young children, a boy and a girl, playing in a small pool outside of a blue house. In an attempt to find his family, he moves to this blue house and begins working as a programmer. He’s living a comfortable life until the day two very different girls show up at his door, both in possession of the same photograph, and both claiming to be his twin.With no way to prove who is a relative and who is a stranger, Maiku allows both girls to move in with him until they know for sure."," Comedy, Drama, Harem, School, Sci-Fi", 2003, Completed," Onegai Twins,Please Twins,おねがい☆ツインズ"
Onegai Twins (Dub), TV Series," Maiku Kamishiro has a problem. Actually, make that two problems. He has two young girls boarding at his house, each claiming that they're his long-lost twin sister! Which one is Maiku's sister? Which one is a total stranger?"," Comedy, Drama, Romance", 2005, Completed," Onegai Twins,Please Twins,おねがい☆ツインズ"
Onegai Twins EP OVA, TV Series,"  Maiku Kamishiro’s past has always been somewhat of a mystery to him. The only clue he has to who is family might be is an old photograph showing two young children, a boy and a girl, playing in a small pool outside of a blue house. In an attempt to find his family, he moves to this blue house and begins working as a programmer. He’s living a comfortable life until the day two very different girls show up at his door, both in possession of the same photograph, and both claiming to be his twin.With no way to prove who is a relative and who is a stranger, Maiku allows both girls to move in with him until they know for sure."," Comedy, Drama, Romance", 2004, Completed, Onegai☆Twins
Ongaku, Movie," The story revolves around a rock band formed by a trio of punks, none of whom had prior experience with musical instruments."," Music, Slice of Life", 2020, Completed, On-Gaku
Ongaku Shoujo, Movie," Eri, a girl who likes to stay indoors, meets a mysterious but enthusiastic transfer student named Haru. Eri used to love to sing and Haru loves Eri's singing. The story follows the two during one summer of their high school life as their love sometimes overlaps and sometimes passes by each other. Project by Studio Deen announced to be part of Anime Mirai 2015."," Music, Slice of Life", 2015, Completed, 音楽少女
Ongaku Shoujo (TV), Summer 2018 Anime," There are eleven girls that consist the C-class Ongaku Shoujo idol unit under Pine Records. Despite generating red sales marks and not being very popular, Producer Ikebashi and the members are trying their very best to up their levels. Nevertheless, Ikebashi suggests recruiting a new member for Ongaku Shoujo; someone who can act as a catalyst for the success of the group. Thus, an audition was opened, leading to the soon-to-be legendary group's meeting to a girl named Hanako."," Music, Slice of Life", 2018, Completed, 音楽少女
Oni, TV Series," One of the free-spirited daughters, Onari, had a unique power yet to be seen by her peers in a world of oddball gods and monsters of the Japanese folklore. Aspiring to be one of the mightiest heroes of her village, she decided to take a journey to discover her own power. However, when a mysterious group of ""Oni"" threaten her own village, reputed for being peaceful for ages, she also had to rise to the occasion to thwart their attack and protect people of her village"," Adventure, Drama, Fantasy", 2022, Completed, ONI ~ 神々山のおなり
Oni, TV Series," One of the free-spirited daughters, Onari, had a unique power yet to be seen by her peers in a world of oddball gods and monsters of the Japanese folklore. Aspiring to be one of the mightiest heroes of her village, she decided to take a journey to discover her own power. However, when a mysterious group of ""Oni"" threaten her own village, reputed for being peaceful for ages, she also had to rise to the occasion to thwart their attack and protect people of her village"," Adventure, Drama, Fantasy", 2022, Completed, ONI ~ 神々山のおなり
OniAi , TV Series," Himenokouji twins Akito and Akiko have finally reunited with each other after separation due to the death of their parents. After six years of living apart they suddenly began to live under the same roof due to Akito’s desire to live as a family unit once more. Things were fine at first until Akiko began to express her incestuous love for her older brother, who only sees her as a little sister."," Comedy, Ecchi, Harem, Romance", 2012, Completed," Oniichan dakedo Ai sae Areba Kankeinai yo ne!, お兄ちゃんだけど愛さえあれば関係ないよねっ"
OniAi Specials, TV Series," Himenokouji twins Akito and Akiko have finally reunited with each other after separation due to the death of their parents. After six years of living apart they suddenly began to live under the same roof due to Akito’s desire to live as a family unit once more. Things were fine at first until Akiko began to express her incestuous love for her older brother, who only sees her as a little sister."," Comedy, Ecchi, Harem, Romance", 2012, Completed," Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials, お兄ちゃんだけど愛さえあれば関係ないよねっ"
Onigamiden, Movie," A 15-year-old boy travels back in time—over 1,200 years ago to the Heian period—and faces a war between oni (demons) and humans in the former Japanese capital of Kyoto."," Action, Demons, Supernatural", 2011, Completed," Legend of the Millennium Dragon, 鬼神伝"
Onigamiden (Dub), Movie," A 15-year-old boy travels back in time—over 1,200 years ago to the Heian period—and faces a war between oni (demons) and humans in the former Japanese capital of Kyoto."," Action, Demons, Supernatural", 2011, Completed," Legend of the Millennium Dragon, 鬼神伝"
