name,Type,Plot Summary,Genre,Released,Status,Other name
Cyborg 009, Movie," The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace."," Action, Adventure, Mecha, Sci-Fi, Shounen", 2016, Completed,
Cyborg 009, Movie," The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace."," Action, Adventure, Mecha, Sci-Fi, Shounen", 2016, Completed,
Cyborg 009, Movie," The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace."," Action, Adventure, Mecha, Sci-Fi, Shounen", 2016, Completed,
Cyborg 009, Movie," The cyborgs are no longer on duty, they live normal lives until a mysterious space ship lands on earth. The only survivor on the ship warns about an evil conqueror called Zoa that wants to conquer the universe, which means the cyborgs are back in action..."," Action, Sci-Fi, Space", 1980, Completed, Cyborg 009
Cyborg 009, TV Series," Skull, the evil leader of the terrorist organization known as Black Ghost, has nine powerful cyborgs under his control. But Dr. Isaac Gilmore, the Black Ghosts cybernetics scientist, decides to go rogue, helping the cyborgs turn against Skull and his evil organization.Black Ghost wishes to start the next major world war by flooding the market with weapons of mass destruction. It seems the nine brave cyborgs have their work cut out for them, as Black Ghost is determined to bring those nine cyborgs down."," Action, Adventure, Mecha, Sci-Fi, Shounen", 2001, Completed," Cyborg 009, サイボーグ009 THE CYBORG SOLDIER"
Cyborg 009, TV Series," Skull, the evil leader of the terrorist organization known as Black Ghost, has nine powerful cyborgs under his control. But Dr. Isaac Gilmore, the Black Ghosts cybernetics scientist, decides to go rogue, helping the cyborgs turn against Skull and his evil organization.Black Ghost wishes to start the next major world war by flooding the market with weapons of mass destruction. It seems the nine brave cyborgs have their work cut out for them, as Black Ghost is determined to bring those nine cyborgs down."," Action, Adventure, Mecha, Sci-Fi, Shounen", 2001, Completed," Cyborg 009 (2001), Cyborg Soldier 009, サイボーグ009"
Cyborg Kuro-chan, TV Series," Kuro is just an ordinary cat who only wants to protect his owners who are an old couple that can't fend for themselves. One day while on a date with his girlfriend Pooly who is a dog, he is kidnapped by an evil scientist and turned into a robot. Kuro somehow removes the chip that controlled him and notices that people get scared with his new robotic appearance and that he can now talk like a human. He decides to disguise himself with the skin of a stuffed toy and to continue living as a pet."," Comedy, Sci-Fi", 1999, Completed, サイボーグクロちゃん
Cyborg Kuro-chan (Dub), TV Series," Kuro is just an ordinary cat who only wants to protect his owners who are an old couple that can't fend for themselves. One day while on a date with his girlfriend Pooly who is a dog, he is kidnapped by an evil scientist and turned into a robot. Kuro somehow removes the chip that controlled him and notices that people get scared with his new robotic appearance and that he can now talk like a human. He decides to disguise himself with the skin of a stuffed toy and to continue living as a pet."," Comedy, Sci-Fi", 1999, Completed, サイボーグクロちゃん
Cybot Robocchi, TV Series," Apparently inspired largely by Akira Toriyama's popular Dr. Slump, Cybot Robocchi is the story of Robocchi, a fun-loving, mischievous robot with a TV set in his stomach.Robocchi lives in a peaceful village with various other robots, all created by the eccentric and somewhat lecherous Dr. Art Deko. Although he is an android, Robocchi has a warm, kind heart and is always willing to help out a friend in need. With his human girlfriend Kurumi, he gets into a variety of wacky adventures."," Comedy, Sci-Fi", 1982, Completed," Saibotto Robocchi, Cybot Robotchi, Robby the Rascal, サイボットロボッチ"
Cybuster (Dub), TV Series," In an enviromentally wrecked future Tokyo, a young man named Ken Ando joins an organization called DC. Little does he realize that his fate and that of Earth will be linked to a mysterious mecha from another world."," Adventure, Mecha, Sci-Fi, Shounen", 1999, Completed," Masou Kishin Cybuster, 魔装機神サイバスター"
Cyclops Shoujo Saipuu, TV Series," When Fuuka hit her second year of middle school, puberty kicked in. Now she’s really tall and has huge boobs. Due to her hairstyle, her classmates call her “Saipu,” after the cyclops.Her affection for her older brother was cute when she was a little girl and said she wanted to marry him. Now it just freaks him out, since she’s decided she’s adult… more When Fuuka hit her second year of middle school, puberty kicked in. Now she’s really tall and has huge boobs. Due to her hairstyle, her classmates call her “Saipu,” after the cyclops. Her affection for her older brother was cute when she was a little girl and said she wanted to marry him. Now it just freaks him out, since she’s decided she’s adult enough to follow through on her childish promises. This 4-koma style manga is the story of the life of this cyclops girl!"," Comedy, Ecchi, School, Slice of Life", 2013, Completed, サイクロプス少女さいぷ～
