name,Type,Plot Summary,Genre,Released,Status,Other name
Unkai no Meikyuu Zeguy (Dub), OVA," Mysterious warriors appear to blast Miki into another dimension! She flees her captors only to find herself trapped in a world of monsters and madmen who plot the downfall of Earth.The only power that can possible save her (and the world) is that of the mysterious Mask of Zeguy. Miki must embark on a life-or-death quest for this talisman, with the villains who kidnapped in hot pursuit!"," Action, Adventure, Fantasy", 1993, Completed, Labyrinth of the Cloud World
Unlock 99 Heroines in End Times, ONA," What do you do when a plane hits a building? Cry out? Call for help? Hao Lanren, a top martial artist, laughed"," Action, Adventure, Comedy, Fantasy, Harem, Martial Arts", 2022, Ongoing," Jiesuo Moshi De 99 Ge Nu Zhu, Unlock 99 Heroines At World End, 解锁末世的99个女主"
Unnamed Memory, TV Series," ""My wish as champion is for you to descend the tower and be my wife."" Climbing a deadly tower, Oscar seeks the power of its master, the Witch of the Azure Moon. He hopes her incredible magic can break a curse that will kill any woman he takes for a wife. When the prince sees how beautiful Tinasha is, though, he has a better idea—since she's surely strong enough to survive his curse, she should just marry him instead! Tinasha isn't keen on the idea, but agrees to live with Oscar in the royal castle for a year while researching the spell placed on the prince. The witch's pretty face hides several lifetimes of dark secrets, however—secrets that begin resurfacing..."," Adventure, Fantasy, Romance", 2023, Upcoming,
Upotte!!, ONA, Plot Summary," Action, Comedy, Seinen", 2012, Completed, うぽって!!
Upotte!! (Dub), ONA," Kiss kiss, bang bang! The arms race takes on a startling new development when the arms come with heads, legs and very feminine bodies attached! Yes, at Seishou Academy every girl is literally a lethal weapon, and they're all gunning for the top shot at getting their own personal serviceman! Needless to say, it's going to be difficult for newly recruited human instructor Genkoku to adjust to working with a living arsenal of high caliber cuties with tricky names like FNC (Funko) M 16A4 (Ichiroku) L85A1 (Eru) and SG 550 (Shigu). Especially since many have hair triggers and there's no bulletproof vest that can stop a really determined coed! He'll have to rewrite the operator's manual on student/teacher relationships, and pray that his job description won't include having to field strip and reassemble one of his cadets in the dark. But unfortunately (for him) FNC's already thinking about becoming HIS personal weapon, and she usually gets what she aims for!"," Action, Comedy, Ecchi, School, Seinen", 2012, Completed, うぽって!!
Upotte!!, OVA, OVA bundled with 4th volume of manga.," Comedy, Ecchi, Military, School, Seinen", 2012, Completed," Upotte!! OVA, うぽって!! みあって わらって"
Upotte!!, OVA, OVA bundled with 4th volume of manga.," Comedy, Ecchi, Military, School, Seinen", 2012, Completed," Upotte!! OVA, うぽって!! みあって わらって"
UQ Holder! OVA, OVA," Bundled with the 14th, 16th, and 17th volumes of the UQ Holder! manga."," Action, Fantasy, Magic, Sci-Fi, Shounen", 2017, Completed, UQ HOLDER!
UQ Holder!, Fall 2017 Anime," In the decade since the world became aware of the existence of magic, the world has undergone massive upheaval. However, a boy named Touta lives in seclusion in a rural town far removed from these changes. His ordinary life is highlighted by his magic-using female teacher and his supportive friends. When his tranquil daily life is disrupted, he embarks on a unique adventure."," Action, Fantasy, Magic, Sci-Fi, Shounen", 2017, Completed," UQ Holder!, UQ HOLDER! ～魔法先生ネギま！2～"
UQ Holder!, TV Series," In the decade since the world became aware of the existence of magic, the world has undergone a massive upheaval. However, a boy named Touta lives in seclusion in a rural town far removed from these changes. His ordinary life is highlighted by his magic-using female teacher and his supportive friends. When his tranquil daily life is disrupted, he embarks on a unique adventure."," Action, Fantasy, Magic, Sci-Fi, Shounen", 2017, Completed," UQ Holder!, Yuukyuu Holder, Eternal Holder, UQ HOLDER! ～魔法先生ネギま！2～"
UQ Holder!, OVA," Bundled with the 14th, 16th, and 17th volumes of the UQ Holder! manga."," Action, Fantasy, Magic, Sci-Fi, Shounen", 2017, Completed," Yuukyuu Holder, Eternal Holder, UQ HOLDER! ~魔法先生ネギま! 2~ (2017)"
Uraboku, TV Series," Sakurai Yuki is a mysterious boy with a mysterious ability. He was found in the bushes as a baby and adopted by his current family. Because of this, Yuki strives for independence. The last thing he wants is to be a burden to anybody. Furthermore, when he touches others, he can feel their emotions.Unable to control his ability, he often made insensitive blunders in the past. With death threats and his abilities increasing, what will happen when a man claiming to be his older brother appears?"," Adventure, Drama, Fantasy, Shoujo, Shounen Ai", 2010, Completed," Uragiri wa Boku no Namae wo Shitteiru, The Betrayal Knows My Name, 裏切りは僕の名前を知っている"
Urahara, Fall 2017 Anime," Three high school girls are putting together a limited-time shop called ""PARK"" in Japan's Harajuku. One day, aliens come to Earth with the intent to steal the famed district's culture. At the same time, a mysterious girl appears. The three girls band together to defeat the alien threat and protect their beloved Harajuku."," Comedy, Fantasy, Sci-Fi", 2017, Completed,
Urahara (Dub), Fall 2017 Anime," Three high school girls are putting together a limited-time shop called ""PARK"" in Japan's Harajuku. One day, aliens come to Earth with the intent to steal the famed district's culture. At the same time, a mysterious girl appears. The three girls band together to defeat the alien threat and protect their beloved Harajuku."," Comedy, Fantasy, Sci-Fi", 2017, Completed,
Uramichi Oniisan, Summer 2021 Anime," ""Hello, boys and girls! Do you like guys with more than one side to them?""31 year old Omota Uramichi is the gymnastics coach in the children's educational TV program ""Together with Mama."" He might be sweet on the outside, but all boys and girls are inevitably scared off whenever they get a glimpse of the adult darkness that's the result of Uramichi-sensei's emotional instability. This is a tragic eulogy to all the ""boys and girls"" who are now adults!"," Comedy, Slice of Life", 2021, Completed, うらみちお兄さん ; うらみちおにいさん ; Life Lessons with Uramichi Oniisan
