name,Type,Plot Summary,Genre,Released,Status,Other name
Sumomomo Momomo , TV Series," Momoko Kuzuryuu is a martial-arts crazed teenage girl who has grown up in the mountains with her father, a legendary fighter. However, one day her father tells her that because she is a girl, she will never be able to master the family’s ultimate technique. The only thing for her to do is go marry the strongest warrior, and produce the strongest offspring. Her unlikely fiance is the handsome but weak Koushi Inuzuka, the son of her father’s best friend and rival.Their marriage was agreed upon by their fathers before they were born. However, Koushi has no interest in martial arts; in fact, he is a coward who freezes whenever he sees violence. Instead, he wants to become a prosecutor, so that no criminal can escape capital punishment. Despite Koushi’s adamant refusal to marry her and his subsequent displays of cowardice, Momoko falls in love with him and swears to remain in his house and train with his father in order to become the strongest fiancee ever."," Comedy, Martial Arts, Romance", 2006, Completed, すもももももも〜地上最強のヨメ〜
Suna no Bara, OVA," Mariko Rosebank leads a team of all-female anti-terrorist mercenaries, named C.A.T. This all-woman team is sent to guard a meeting of world leaders against a terrorist attack.", Action, 1993, Completed," Desert Rose, 砂の薔薇[デザート・ローズ] 雪の黙示録"
Sunohara-sou no Kanrinin-san (Dub), Summer 2018 Anime," Shiina Aki is constantly being treated like a girl due to his feminine looks so he decides to move to Tokyo to attend middle school in an attempt to change himself.However, what awaits him in his new home, Sunohara-sou, is the kind-hearted caretaker, Sunohara Ayaka. Along with the three female members of Aki's new middle school's student council, Yukimoto Yuzu, Yamanashi Sumire, and Kazami Yuri.And so begins Aki's new life in Tokyo living with four girls."," Comedy, Slice of Life", 2018, Completed," Miss caretaker of Sunohara-sou, すのはら荘の管理人さん"
Sunoharasou no Kanrinin-san, Summer 2018 Anime," Shiina Aki is constantly being treated like a girl due to his feminine looks so he decides to move to Tokyo to attend middle school in an attempt to change himself.However what awaits him in his new home, Sunohara-sou, is the kind-hearted caretaker, Sunohara Ayaka. Along with the three female members of Aki's new middle school's student council, Yukimoto Yuzu, Yamanashi Sumire & Kazami Yuri."," Comedy, Slice of Life", 2018, Completed," Miss caretaker of Sunohara-sou, すのはら荘の管理人さん"
Suntory Minami Alps no Tennen Mizu, Special," Collaboration commercials with Suntory and Kimi no Na wa..The ""Mitsuha no Omoi"" (Mitsuha's Thoughts) commercial shows the character Mitsuha Miyamizu drinking SUNTORY Minami Alps Tennensui Yogurina, which is yogurt-flavored mineral water.The ""Taki no Omoi"" (Taki's Thoughts) commercial shows the character Taki Tachibana drinking SUNTORY Minami Alps Ten'nensui, which is mineral water. The ""Kasanaru Omoi"" (Overlap Thoughts) commercial shows both Taki and Mitsuha combining their thoughts through mixed dialogue with some alternative footage and a new song."," Drama, School", 2016, Completed, サントリー 南アルプスの天然水
Super baby is coming, ONA," Ye Xingge, the heroine, is an intern of Rinshan entertainment. She has not yet officially started her career, but has been vilified by scandal, dismissed by the company and doubted by her boyfriend. And the last thing you expect is to wake up with a five-year-old son? Are you kidding me, kid? WHO's your mommy? And WHO's your father?", Romance, 2020, Ongoing,
Super Crooks, ONA," One last heist. That's what they all say, right? Just one final score, and everyone can retire and take up fishing. Thing is, the jails are filled with super villains who thought the same thing, and got busted. But the Heat's in a jam. He's run up the kind of gambling debt that - if he can't pay it back in cash - will be paid in blood. Nobody wants to see the most beloved supercrook of all time rubbed out by the mob - especially his biggest fan, Johnny Bolt. And Johnny's got a plan to help the Heat and make all his buddies disgustingly rich at the same time. Unfortunately for Johnny's recruits, they have to head to Spain and rob the world's most notorious super villain blind. And that's where things get tricky."," Action, Drama, Suspense", 2021, Completed, スーパー・クルックス
Super Crooks (Dub), ONA," One last heist. That's what they all say, right? Just one final score, and everyone can retire and take up fishing. Thing is, the jails are filled with super villains who thought the same thing, and got busted. But the Heat's in a jam. He's run up the kind of gambling debt that - if he can't pay it back in cash - will be paid in blood. Nobody wants to see the most beloved supercrook of all time rubbed out by the mob - especially his biggest fan, Johnny Bolt. And Johnny's got a plan to help the Heat and make all his buddies disgustingly rich at the same time. Unfortunately for Johnny's recruits, they have to head to Spain and rob the world's most notorious super villain blind. And that's where things get tricky."," Action, Drama, Suspense", 2021, Completed, スーパー・クルックス
Super Cub, Spring 2021 Anime," Second year high school student Koguma doesn't lead a very interesting life. She has no parents, and no friends nor hobbies to keep her daily life busy. One day, she acquires a second-hand Honda Super Cub motorcycle and rides it to school. As time goes by, not only does Koguma have a new adventurous life, but she also forges precious friendships thanks to her precious little motorcycle."," School, Slice of Life", 2021, Completed, スーパーカブ
Super Cub (Dub), Spring 2021 Anime," Koguma, a reserved second-year high school student, has nothing—no parents, hobbies, friends, or goals. On her way home one afternoon, she visits a vehicle shop in hopes of acquiring a motor scooter. With only enough money to make ends meet, she is disheartened by the price tags and prepares to turn back. However, as she is about to leave, the shop's owner offers her a pre-owned Honda Super Cub for ten thousand yen. Believing that the motorcycle will help brighten her monotonous world, she accepts the deal. As Koguma journeys through her town on small adventures with her Super Cub, she begins to build irreplaceable friendships and eagerly advances toward her new life.", Slice of Life, 2021, Completed, スーパーカブ
Super Cube , ONA," An ordinary boy won the affection from his goddess, and thus pissed off a gang leader. He got a mysterious cube accidentally and started his venture with superpowers. Helping people and punishing evils, he’s getting more and more powerful!"," Action, Adventure", 2022, Ongoing, 超能立方
Super Danganronpa 2.5, OVA," Nagito Komaeda wakes up after experiencing death in the Neo World Program. What kind of world he is seeing and why did he wake up?Nagito appears to be in a strange world, including students who have been seen before as well as people who never existed. He is an ordinary boy with no Ultimate Luck, attending an ordinary school. Constrained by being the protagonist, he thinks that having a big talent would interrupt his happiness. He believes that living an ordinary life, being moderately happy, while watching his classmates have a normal youth is what's wonderful.However, one day, a boy calling himself ""The Destroyer of the World"" appears, having the form of red-eyed Hajime Hinata. He begins the destruction of Nagito's world...(Source"," Action, Horror, Mystery, Psychological", 2017, Completed, Super Danganronpa 2.5
