name,Type,Plot Summary,Genre,Released,Status,Other name
Ansatsu Kyoushitsu (TV) 2nd Season (Dub), TV Series," The students return as school is back in session for the second semester. Following their exploits on the island during summer vacation, Class 3-E continues to sharpen their blades with their sights set on their teacher, the slippery Koro-sensei. They have more to worry about than just their teacher, however, as enemy assassins, both old and new, are out for the increased bounty on the octopus' head.Moreover, their rivals in Class A, as well as Kunugigaoka Junior High's fearsome principal, stand to block Class E from achieving academic excellence. With all of these obstacles opposing them, the group must continue to work together in order to overcome their foes and accomplish their goal of successfully assassinating their teacher."," Action, Comedy, School, Shounen", 2016, Completed," 暗殺教室　第２期, Assassination Classroom S2, Ansatsu Kyoushitsu (TV) S2, Assassination Classroom Second Season, Ansatsu Kyoushitsu Season 2, Ansatsu Kyoushitsu Final Season"
Ansatsu Kyoushitsu OVA, TV Series," The story of the original manga begins after 70% of the moon was suddenly vaporized in an explosion. The super lifeform responsible for this catastrophe is a strange tentacled creature that can slink around at supersonic Mach 20 speeds. It has a 10 billion yen (US$100 million) price on its head, but for some reason, this creature ends up teaching a middle school class at the beginning of the school year. The students have until graduation to assassinate the teacher, or it will destroy Earth as well. The event anime special will adapt the original manga's popular segment about the field trip to ancient Kyoto."," Action, Comedy, School, Shounen, Supernatural", 2013, Completed," 暗殺教室, Ansatsu Kyoushitsu"
Ansatsu Kyoushitsu, Movie," A compilation film of the Ansatsu Kyoushitsu TV series, featuring anime-only epilogue scenes not originally in the manga."," Action, Comedy, School, Shounen", 2017, Completed, Assassination Classroom The Movie
Ansatsu Kyoushitsu, Movie," A year can change a person's life forever. The 365 days Class 3-E of Kunugigaoka Junior High spent with their eccentric teacher, Koro-sensei, certainly did. Carrying the memories of that year close to their hearts, alumni Nagisa Shiota and Karma Akabane return to their former classroom to recall the events of that momentous time of their lives.Nagisa and Karma are reminded by the familiar rooms, desks, chalkboard, and the class album of the events that shaped them into ""assassins"" and prepared them for the real world. That is the legacy of their octopus-like teacher—who had introduced himself by threatening to destroy the world if they didn't kill him by the end of the school year—and the time spent in the bizarre yet exceptional ""Assassination Classroom."""," Action, Comedy, School, Shounen", 2016, Completed, Assassination Classroom The Movie
Antique Bakery, TV Series," One day, Tachibana, owner of the cake shop Antique, meets genius pâtissier Ono. He is Tachibana’s former classmate who used to get spurned by him. Tachibana is relieved to know that Ono doesn’t remember him, and so Tachibana invites him as a pâtissier at his cake shop. However, Ono has come out of the closet and makes numerous advance to Tachibana… more One day, Tachibana, owner of the cake shop Antique, meets genius pâtissier Ono. He is Tachibana’s former classmate who used to get spurned by him. Tachibana is relieved to know that Ono doesn’t remember him, and so Tachibana invites him as a pâtissier at his cake shop. However, Ono has come out of the closet and makes numerous advance to Tachibana."," Comedy, Shoujo", 2008, Completed, Seiyou Kottou Yougashiten
Anyamaru Tantei Kiruminzuu, TV Series, The “heartwarming comedy” story poses the following premise," Comedy, Magic, Shoujo", 2009, Completed," Anymal Tantei Kiruminzoo, Animal Tantei Kiruminzoo, Animal Detectives Kiruminzoo, Anyamaru Tantei Kiruminzoo, Anyamaru Tantei Kiruminzuu, あにゃまる探偵 キルミンずぅ"
Ao Ashi, Spring 2022 Anime," Ashito Aoi is a young, aspiring soccer player from a backwater town in Japan. His hopes of getting into a high school with a good soccer club are dashed when he causes an incident during a critical match for his team, which results in their loss and elimination from the tournament. Nevertheless, he catches the eye of someone important who happened to be visiting from Tokyo. How will things turn out for Ashito?"," Seinen, Sports", 2022, Completed," Aoashi, アオアシ"
Ao Ashi (Dub), TV Series," Ashito Aoi is a young, aspiring football player from a backwater town in Japan. His hopes of getting into a high school with a good football club are dashed when he causes an incident during a critical match for his team, which results in their loss and elimination from the tournament. Nevertheless, he catches the eye of someone important who happened to be visiting from Tokyo. How will things turn out for Ashito?"," Seinen, Sports", 2022, Completed, アオアシ
Ao Haru Ride, Summer 2014 Anime," Yoshioka Futaba used to be in love with a boy named Tanaka Kou in middle school. However, after a misunderstanding, their relationship as friends ends when he transfers schools over summer vacation. In high school, her world is turned around once more when she meets Kou again, this time under the name of Mabuchi Kou."," Comedy, Drama, Romance, School, Shoujo, Slice of Life", 2014, Completed," Blue Spring Ride, Aoharaido, アオハライド"
Ao Haru Ride, TV Series, Bundled with the eleventh volume of Ao Haru Ride manga by Sakisaka Io.," Romance, School, Shoujo, Slice of Life", 2014, Completed,
Ao no 6-gou (Dub), OVA," The once famous and well respected scientist Zorndyke has bred a new genre of living being, one that thrives on the oceans and lives to destroy humans. Zorndyke believes it is time that the humans were relieved of their rule of the earth. It is up to Blue Submarine No. 6 and the rest of the Blue fleet to put an end to Zorndyke's madness and creations."," Action, Adventure, Mecha, Military, Sci-Fi", 1998, Completed," Blue Submarine No. 6, 青の6号"
Ao no Exorcist , TV Series," Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who canfight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan’s illegitimate son. His foster father sacrificed hi… more Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan’s illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father’s death as well as to prove himself, Rin decides to follow the path of an exorcist."," Action, Demons, Fantasy, Shounen, Supernatural", 2011, Completed," Blue Exorcist, Ao no Futsumashi, 青の祓魔師(エクソシスト)"
Ao no Exorcist (Dub), TV Series," Humans and demons are two sides of the same coin, as are Assiah and Gehenna, their respective worlds. The only way to travel between the realms is by the means of possession, like in ghost stories. However, Satan, the ruler of Gehenna, cannot find a suitable host to possess and therefore, remains imprisoned in his world. In a desperate attempt to conquer Assiah, he sends his son instead, intending for him to eventually grow into a vessel capable of possession by the demon king.Ao no Exorcist follows Rin Okumura who appears to be an ordinary, somewhat troublesome teenager—that is until one day he is ambushed by demons. His world turns upside down when he discovers that he is in fact the very son of Satan and that his demon father wishes for him to return so they can conquer Assiah together. Not wanting to join the king of Gehenna, Rin decides to begin training to become an exorcist so that he can fight to defend Assiah alongside his brother Yukio."," Action, Demons, Fantasy, Shounen, Supernatural", 2011, Completed," Blue Exorcist, Ao no Futsumashi, 青の祓魔師(エクソシスト)"
Ao no Exorcist Movie, Movie," The atmosphere in True Cross Academy is lively and boisterous in the days leading up to the grand festival held once every 11 years. During this time, Okumura Rin is entrusted with the responsibility of suppressing the berserk Phantom Train. In the midst of his mission, he meets a devil whose appearance is that of a young boy."," Action, Demons, Fantasy, Shounen, Supernatural", 2012, Completed," Blue Exorcist The Movie, Ao no Exorcist Gekijouban, Ao no Futsumashi Movie, Blue Exorcist Movie, 劇場版 青の祓魔師（エクソシスト）"
Ao no Exorcist Movie (Dub), Movie," The atmosphere in True Cross Academy is lively and boisterous in the days leading up to the grand festival held once every 11 years. During this time, Okumura Rin is entrusted with the responsibility of suppressing the berserk Phantom Train. In the midst of his mission, he meets a devil whose appearance is that of a young boy."," Action, Demons, Fantasy, Shounen, Supernatural", 2012, Completed," Ao no Exorcist Gekijouban, Ao no Futsumashi Movie, Blue Exorcist Movie"
Ao no Exorcist OVA, OVA, Bundled with the 19th volume of the Ao no Exorcist manga.," Action, Demons, Fantasy, Shounen, Supernatural", 2017, Completed," Blue Exorcist OVA, 青の祓魔師 OVA"
Ao no Exorcist, OVA," Feeling slighted by Rin, Kuro goes on the hunt for a new master, but can he find anyone who can truly replace Rin?"," Action, Demons, Fantasy, Shounen, Supernatural", 2011, Completed, Blue Exorcist
Ao no Exorcist, TV Series," Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creaturesin Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan’s illegitimate son. His foster father sacrificed hi… more Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan’s illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father’s death as well as to prove himself, Rin decides to follow the path of an exorcist."," Action, Demons, Fantasy, Shounen, Supernatural", 2011, Completed, Blue Exorcist
Ao no Exorcist, Winter 2017 Anime, Second season of the Ao no Exorcist series.," Action, Demons, Fantasy, Shounen, Supernatural", 2017, Completed, Blue Exorcist
Ao no Exorcist, Winter 2017 Anime," The ExWire of True Cross Academy are beset with shock and fear in the aftermath of discovering that one of their own classmates, Rin Okumura, is the son of Satan. But for the moment, they have more pressing concerns than that of Rin's parentage"," Adventure, Demons, Fantasy, Shounen, Supernatural", 2017, Completed, Blue Exorcist
Ao no Exorcist, OVA, Bundled with the 19th and 20th volumes of the Ao no Exorcist manga.The first episode is based on the second chapter of the second Ao no Exorcist novel Home Sweet Home.The second episode is based on the title chapter from the Ao no Exorcist," Action, Demons, Fantasy, Shounen, Supernatural", 2017, Completed,  Blue Exorcist
Ao no Exorcist, Special," Ura Ex, extra short anime included in Blu-ray and the DVD releases of Ao no Exorcist."," Action, Fantasy, Shounen, Supernatural", 2011, Completed," Ao no Exorcist Specials, Ao no Exorcist"
Ao no Kanata no Four Rhythm, Winter 2016 Anime," In a world where flying is as simple as riding a bicycle, there is a popular sport called ""Flying Circus.""The protagonist once had a bright future ahead of him in that field of sports but due to an overwhelming defeat in addition to a certain other reason, he has left that field. However, he meets the transfer student Kurashina Asuka and regains his passion as he teaches her how to fly.With his situation changed, he participates once again in the Flying Circus. Just how high will he be able to fly this time with Asuka at his side?This is a love story about the two who met while soaring in the skies, and the friends surrounding them."," Drama, Romance, School, Sci-Fi", 2016, Completed, Aokana
Ao no Kanata no Four Rhythm (Dub), TV Series," With the invention of anti-gravitational shoes known as Grav-Shoes, the ability to fly freely has become an everyday experience for the people inhabiting a four-island archipelago south of Japan. This invention has brought the people new ways of living and also a new sport known as ""Flying Circus,"" where participants gain points by either touching floating buoys or their opponent's back.The gullible and clumsy Asuka Kurashina, newly transferred to Kunahama High School, enters this world of flight unknowingly when she is able to pull off a difficult maneuver the first time she participates in a Flying Circus match. Eventually, this leads her to join her school’s Flying Circus club. Led by their coach, Masaya Hinata, their members consist of the experienced Misaki Tobisawa and her overprotective friend, Mashiro Arisaka. Ao no Kanata no Four Rhythm follows this rookie group soaring high above the skies and toward their dreams, armed only with their unwavering passion against an uncertain future."," Drama, School, Sci-Fi, Sports", 2016, Completed, 蒼の彼方のフォーリズム
Ao no Orchestra, Spring 2023 Anime," Hajime Aono was a prodigy violinist until he grew jaded with playing the violin due to personal reasons. Now in his third year of middle school, he struggles to decide on his academic path. One day in school, he meets Ritsuko Akine, a hotheaded novice violinist who wants to enroll in a high school with a distinguished orchestra club. When he finds himself getting closer to Ritsuko and being brought back to the world of violinists, time starts moving again for him. This is the beginning of a youthful drama where sounds and hearts alike resound in harmony.", Drama, 2023, Ongoing, The Blue Orchestra; 青のオーケストラ
Ao Oni The Animation (Movie), Movie, An animated film series based on the Ao Oni game. It will feature a new story., Horror, 2017, Completed, 青鬼 THE ANIMATION
Ao Oni, Fall 2016 Anime, The Ao Oni ~The Animation~ television series will be a comedic take on the original story with the familiar characters drawn in super-deformed style., Comedy, 2016, Completed, あおおに ～じ・あにめぇしょん～
Aoao Dai Bu, ONA,," Comedy, Fantasy, Slice of Life", 0, Upcoming," Aoao Waiting to Be Eaten (Caught!!), Dragon in Distress; 敖敖待捕"
Aoharu x Kikanjuu, Summer 2015 Anime," When Hotaru moves into a new apartment alone, there's a mysterious man standing nearby the apartment. Hotaru decides to confront the man, who turns out to live in the neighboring apartment. The next day at school, Hotaru's best friend Kanae tells Hotaru that a host tricked her out of her money. When Hotaru goes to confront the host, he happens to be none other than Hotaru's neighbor, Masamune?!"," Action, Comedy, Shounen", 2015, Completed," Aoharu x Machinegun, 青春×機関銃"
Aoharu x Kikanjuu (Dub), TV Series," 7.27 Ranked #2596Popularity #657Members 148,827Summer 2015TVBrain's BaseAdd to ListEpisodes"," Action, Comedy, Shounen, Sports", 2015, Completed," Aoharu x Machinegun, Aoharu x Machine Gun, 青春×機関銃"
Aoharu x Kikanjuu, Special, Unaired episode 13 of Aoharu x Kikanjuu bundled with BD/DVD volume 6.," Comedy, Shounen, Sports", 2015, Completed, Aoharu x Machinegun
Aoharu x Kikanjuu, Special, Unaired episode 13 of Aoharu x Kikanjuu bundled with BD/DVD volume 6.," Comedy, Shounen, Sports", 2015, Completed, Aoharu x Machinegun
Aoi Blink, TV Series, Story of a young boy named Kakeru and his adventures together with a magical blue pony named Blink.," Adventure, Fantasy", 1989, Completed," Blue Blink, 青いブリンク"
