name,Type,Plot Summary,Genre,Released,Status,Other name
Sin, Spring 2017 Anime," You, will you be a worshipper of the devil lords? These beautiful lords lead humans to the seven deadly sins"," Ecchi, Fantasy", 2017, Completed," The 7 Deadly Sins, sin 七つの大罪"
Sin, ONA, Short anime series of Sin," Ecchi, Fantasy", 2017, Completed, Sin
Sin, Movie," In the 21st century, the city of Freeport teeters on the verge of collapse. The twin tides of rampant crime and ruinous graft face but a single barrier, an elite strike-force labeled HARDCORPS. Lead by Colonel John Blade, they have become a fierce fighting force for justice in Freeport. Now, Blade must unravel a series of mysterious kidnappings. An elaborate puzzle unfolds as he delves into the decadence of the city, and at its heart isElexis Sinclaire. Brilliant biochemist, unscrupulous businesswoman, and merciless vixen, Elexis will stop at nothing to achieve her monstrous goal"," Action, Horror, Police, Sci-Fi, Shounen, Supernatural", 2000, Completed, sin THE MOVIE
Sinbad, Movie, Sinbad includes a digest of the first two movies along with new content which concludes the story., Adventure, 2016, Completed, Sinbad
Sinbad, Movie, Sinbad includes a digest of the first two movies along with new content which concludes the story., Adventure, 2016, Completed, Sinbad
Sinbad, Movie," Sinbad and his friends run afoul of a storm while riding on the ship Bahal. Ali sights an island, which the ship heads toward to make repairs. Sinbad and Sana board a dinghy and land on the island. Sana sees a vision of a magical lamp, and Sinbad and the others set out to find it.(Source", Adventure, 2016, Completed, Sindbad
Sinbad, Movie," Sinbad and his friends run afoul of a storm while riding on the ship Bahal. Ali sights an island, which the ship heads toward to make repairs. Sinbad and Sana board a dinghy and land on the island. Sana sees a vision of a magical lamp, and Sinbad and the others set out to find it.(Source", Adventure, 2016, Completed, Sindbad
Sinbad, Movie," Sinbad dreams of voyaging to an unknown world. He and his pet monkey Mimi encounter Sana, a girl riding a flying wooden horse. Then, the wind shifts.(Source", Adventure, 2015, Completed, Sindbad
Sinbad, Movie," Sinbad dreams of voyaging to an unknown world. He and his pet monkey Mimi encounter Sana, a girl riding a flying wooden horse. Then, the wind shifts.(Source", Adventure, 2015, Completed, Sindbad
Singles, OVA," Graduating senior Sakisaka Saki is secretly in love with her older sister Noriko's boyfriend, Kazame Kaname, unaware that Noriko and Kaname have broken up. Saki hopes to escape her dilemma when she goes to college, but she ends up attending the same college as Kaname. During orientation, she is recruited to Kaname's video club. He wants to film her, but so does another boy, Tachibana Daichi, who is secretly in love with her. Can the knots be untangled and true love find its true course?"," Romance, Shoujo", 1993, Completed, SINGLES
Sister Princess, TV Series, Plot Summary," Comedy, Drama, Harem, Romance, Slice of Life", 2001, Completed, シスター・プリンセス
Sister Princess (Dub), TV Series," Wataru Minakami is a top student who failed his high school entrance exam because of a computer glitch. He later discovered that he was accepted to Stargazer Hill Academy, which is located at a mysterious place called Promised Island. At the request of his father, Wataru is whisked away to the island, and before he can settle in, a dozen of cute and charming girls start to flock him and claim to be his younger sisters. As Wataru gets closer to his newfound siblings, a deeper mystery as to why they were sent to the island comes to play."," Comedy, Drama, Harem, Romance, Slice of Life", 2001, Completed, シスター・プリンセス
Sister Princess, TV Series," This story is about twelve sisters who love their older brother. RePure is the 2nd season installment of the series, following Sister Princess."," Drama, Romance", 2002, Completed, シスター・プリンセス ～リピュア～
