name,Type,Plot Summary,Genre,Released,Status,Other name
Motto To Love-Ru, TV Series," Rito Yuuki never gets a break—he's always finding himself in lewd accidents with girls around him. Although his heart still yearns for Haruna, his childhood love, Rito can't help but question his feelings for Lala, the alien princess who appeared in front of him and declared she would marry him. But now, it's not just Lala he has to deal with"," Comedy, Ecchi, Harem, School, Sci-Fi, Shounen", 2010, Completed, もっと To LOVEる -とらぶる-
Motto To LOVE-Ru (Dub), TV Series," Rito Yuuki never gets a break—he's always finding himself in lewd accidents with girls around him. Although his heart still yearns for Haruna, his childhood love, Rito can't help but question his feelings for Lala, the alien princess who appeared in front of him and declared she would marry him. But now, it's not just Lala he has to deal with"," Comedy, Ecchi, Harem, School, Sci-Fi, Shounen", 2010, Completed," Motto To LOVE Ru, もっと To LOVEる -とらぶる-"
Motto! Majime ni Fumajime Kaiketsu Zorori, Spring 2020 Anime,," Adventure, Comedy, Kids", 2020, Completed, もっと! まじめにふまじめ かいけつゾロリ
Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season, Spring 2021 Anime, Sequel to Motto! Majime ni Fumajime Kaiketsu Zorori!," Adventure, Comedy, Kids", 2021, Completed, もっと! まじめにふまじめ かいけつゾロリ 第2シリーズ ; もっと！まじめにふまじめ かいけつゾロリ 第2シリーズ
Motto! Majime ni Fumajime Kaiketsu Zorori 3rd Season, Spring 2022 Anime, Third season of Motto! Majime ni Fumajime Kaiketsu Zorori.," Adventure, Comedy, Kids", 2022, Ongoing, もっと! まじめにふまじめ かいけつゾロリ 第3シリーズ
Motto! Ojamajo Doremi, TV Series," After the losing of magical ability to become witches, they once again become them. But, now they have to go through tests from the Witches of the Witch World. They also meet a new member, from New York, U.S. comes Momoko (the yellow Ojamajo)."," Comedy, Fantasy, Magic, Shoujo", 2001, Completed," More! Useless Witch Doremi, も〜っと！おジャ魔女どれみ"
Motto! Ojamajo Doremi, Movie," Mo~tto Ojamajo Doremi movie features the five witches Doremi, Aiko, Hazuki, Onpu, and Momoko as they visit Doremi's grandpa's home. There, they learn of the mystery of the frog stone, a magical place where magic used to mingle in the old countryside. Aiko rediscovers her love for grandpa, and Doremi learns a piece of the magical kingdom's past."," Kids, Magic, Shoujo", 2001, Completed, More! Ojamajo Doremi
Mou Hitotsu no Mirai wo., ONA," The short takes place at the KDDI R&D laboratory, where scientists are creating a telephone that can call the future, but an incident occurs when they are using the phone.", Sci-Fi, 2013, Completed, もうひとつの未来を.
Mou Ippon!, Winter 2023 Anime," After performing in their final middle school judo tournament, Michi and Sanae begin high school and walk in on Michi's final opponent fighting to save their new high school's judo club."," School, Shounen, Slice of Life, Sports", 2023, Ongoing," ""Ippon"" again!; もういっぽん！"
Mouretsu Pirates (Dub), TV Series," The story centers around a spirited high school girl named Marika. She keeps herself busy with the space yacht club and her part-time job at a high-class retro café. One day, two strangers suddenly appear and claim to be subordinates of her dead father. They demand that she assume command of the space pirate ship Bentenmaru. A privateer ship's compact was made during a war of independence a century ago, and according to that compact, the ship must be inherited by the captain's next direct descendant. Marika finds herself embarking on a new life as a space pirate."," Sci-Fi, Space", 2012, Completed, Bodacious Space Pirates; Mouretsu Uchuu Kaizoku; Miniskirt Pirates; Moretsu Uchuu Kaizoku; モーレツ宇宙海賊
Mouretsu Pirates, Movie," Marika Katou, a third year student at Hakuho Girls' Academy, is a legitimate space pirate with a Letter of Marque. Between her studies, leading her school's space yacht club, working part time at Cafe Lamp, and being the captain of the space pirate ship Bentenmaru, Marika's days are very busy. One day, Marika gets a job to rob a high-class passenger ship, and she discovers that on the passenger list is Kanata Mugen, a boy who owns a ""galaxy pass"". Thus, an adventure featuring a hyperspace race between pirates and one young boy begins."," Sci-Fi, Space", 2014, Completed, Bodacious Space Pirates the Movie
Mouretsu Pirates, Movie," Marika Katou, a third year student at Hakuho Girls' Academy, is a legitimate space pirate with a Letter of Marque. Between her studies, leading her school's space yacht club, working part time at Cafe Lamp, and being the captain of the space pirate ship Bentenmaru, Marika's days are very busy. One day, Marika gets a job to rob a high-class passenger ship, and she discovers that on the passenger list is Kanata Mugen, a boy who owns a ""galaxy pass"". Thus, an adventure featuring a hyperspace race between pirates and one young boy begins."," Sci-Fi, Space", 2014, Completed, Bodacious Space Pirates the Movie
Mouryou no Hako, TV Series, The story follows a series of bizzare murders of schoolgirls who have been dismembered and stuffed into boxes. The private investigator hired by a missing daughters mother joins forces with an antique book seller and others to unravel the murder spree.," Mystery, Seinen, Supernatural, Thriller", 2008, Completed, 魍魎の匣
Mouse, TV Series, Plot Summary," Adventure, Comedy, Ecchi, Shounen", 2003, Completed," MØUSE, マウス"
Mouse (Dub), TV Series," Teacher Sorata Muon carries on his family's centuries-old old tradition of being the master thief Mouse who can steal anything after properly alerting authorities of his intentions so they can be there yet fail to stop him. He is assistedby 3 nubile female assistants who also use the teaching cover and who, in typical Satoru Akahori, favor tight/skimpy/bondage outfits over their ample curves as they constantly pursue Sorata much more than he pursues them, although the girls do get some attention from their master. Not only is Mouse pursued by the girls & the local law enforcement authorities, there is also a secret art protection society employing the services of a former ally of Sorata's after his pretty little hide, all in 15 minute episodes."," Action, Comedy, Ecchi, Harem, Shounen", 2003, Completed," MØUSE, マウス"
Mouse Story, Movie," Nezumi Monogatari is the story of two mice called George and Gerald who embark on a journey together with three friends to find the ""Dragon of Light""."," Adventure, Kids", 2007, Completed, Nezumi Monogatari
Mousou Dairinin (Dub), TV Series," An elementary school kid dubbed with the title ""shounen bat"" or ""lil slugger"" has been going around attacking people with his bent, golden bat. Now, two detectives are investigating so they can stop this kid from making any more attacks, but they will find out soon enough... that this case is much more than they expected."," Drama, Mystery, Police, Psychological, Sci-Fi, Supernatural, Thriller", 2004, Completed, Paranoia Agent; 妄想代理人
Mousou Kagaku Series, TV Series," Genius scientist Tsukumo Susumu knows each and every single theory behind aerodynamics that exists on earth despite being only 13 years old. He wants to travel to the moon without the use of fossil fuels that power rockets. So begins his heavy research using his knowledge in the laws of physics, scientific theory and his wild imagination.His test subjects are the unpopular idol group Mix JUICE (Himawari, Yuri, Ayame, Sakura). They come up with all sorts of crazy ideas to become the first humans to successfully hold a concert on the face of the moon. Will the four girls from Mix JUICE be able to struggle their way to the moon successfully?"," Comedy, Sci-Fi", 2003, Completed, 妄想科学シリーズ ワンダバスタイル
Mousou Kagaku Series, TV Series," Genius scientist Tsukumo Susumu knows each and every single theory behind aerodynamics that exists on earth despite being only 13 years old. He wants to travel to the moon without the use of fossil fuels that power rockets. So begins his heavy research using his knowledge in the laws of physics, scientific theory and his wild imagination.His test subjects are the unpopular idol group Mix JUICE (Himawari, Yuri, Ayame, Sakura). They come up with all sorts of crazy ideas to become the first humans to successfully hold a concert on the face of the moon. Will the four girls from Mix JUICE be able to struggle their way to the moon successfully?"," Comedy, Sci-Fi", 2003, Completed," Mousou Kagaku Series Wandaba Style, Scientific Wild Fancy Series Wandabastyle, Wacky Science Fiction Series Wandaba Style, 妄想科学シリーズ ワンダバスタイル"
Moyashimon, TV Series, College student Tadayasu Sawaki has a unique ability. He can see and communicate with bacteria and other microorganisms. Hijinks ensue. Sawaki Souemon Tadayasu is a freshmen in Tokyo agriculture university. He has a unique ability that worth the value of a 1 million yen electron microscope," Comedy, School, Supernatural", 2007, Completed, もやしもん
Moyashimon – Microbe Theatre Deluxe , Special, College student Tadayasu Sawaki has a unique ability. He can see and communicate with bacteria and other microorganisms. Hijinks ensue. Sawaki Souemon Tadayasu is a freshmen in Tokyo agriculture university. He has a unique ability that worth the value of a 1 million yen electron microscope, Comedy, 2007, Completed, もやしもん　菌劇場デラックス
Moyashimon Returns, TV Series," In the second season the story continues exactly where it left off previously. Professor Itsuki's Fermentation Cellar and laboratory is ready for operation and with Sawaki Tadayasu's unique gift to see and communicate with microbes to help, Itsuki's motley group of students begin to process different fermented products like soy sauce and sake."," Comedy, School, Supernatural", 2012, Completed, もやしもん リターンズ
"Mr. Captain, Be Gentle", ONA,," Action, Drama, Fantasy, Romance", 2021, Completed," Ji Zhang Da Ren Qing Dian Ai, 机长大人轻点爱"
"Mr. Captain, Be Gentle 2nd Season", ONA," The lovely, mysterious girl Phoebe never imagines she would become the girlfriend of a handsome pilot after her cheating ex-boyfriend dumps her, much less the arrogant captain turns out to be a considerate man who spoils her to the extreme. A new chapter of her life has begun, which is composed of nothing but happiness."," Action, Drama, Fantasy, Romance", 2021, Completed, 机长大人轻点爱第二季
Mr. Pen Pen, Special," Pen-Pen, the hat-and-tie-wearing prince of Penguin Land, turns up unexpectedly on little Mika's doorstep. and invites himself and his zany friends to stay.Based on the manga by Muroyama Mayumi, serialised in Shougaku Ninensei."," Comedy, Kids, Shoujo", 1986, Completed,  Mr.ペンペン
Mu Wang Zhi Wang, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis here.," Action, Historical, Martial Arts, Mystery, Romance", 2017, Completed, 墓王之王 寒铁斗
Mu Wang Zhi Wang, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis here.," Action, Historical, Martial Arts, Mystery, Romance", 2016, Completed, Great King of the Grave
Mu Wang Zhi Wang, ONA, No synopsis information has been added to this title. Help improve our database by adding a synopsis here.," Action, Historical, Martial Arts, Mystery, Romance", 2018, Completed, 墓王之王 悬棺寺
Mu Wang Zhi Wang, ONA," Since then The tomb sect in Jianghu is in its heyday. But after that, The Tomb sect is divided. King of the Tombs’ heir, Mu Rong Shi Is a Tomb Guards Sect. The Luo family ran away and build the Luo Family Ancestral Hall as a separate faction and is known as the Tomb Attackers Sect.When the two sects meet If the next generation of the Tomb Attacker Sect succeeded in getting Tomb Destruction Orders at the Nine-Locked Chain Tomb they can get the King’s Tomb Throne. For thousands of years both the Great Sect, the Tomb Attacker Sect, and the Tomb Guards Sect very difficult to separate.To this day The king Palace deliberately put treasure in the tomb. Tomb Guards Sect, Mu Rong Xian, to show his loyalty he smuggled the tomb guard from outside. When the news spreads the world of martial arts is divided. The masters of the Tomb Attacker Sect and the Wulin Alliance, Luo Shi Qiu, Lou Man Feng, Han Qian Luo, and Lin Shui Yao The four of them endangered themselves and swear to destroy the Nine-Locked Chain Tomb."," Action, Adventure, Historical, Romance", 2019, Completed, Mu Wang Zhi Wang
Mudai, Special, The struggles of an artist attempting to balance self-expression and the need for recognition.," Drama, Music, Romance, Slice of Life", 2015, Completed, 無題
Mugen no Juunin, ONA," Manji is an immortal swordsman, who has been cursed with eternal life. He has grown tired of living with all the death he has created. He has no skills other than those of killing, thus he forms a plan to regain his mortality"," Action, Adventure, Drama, Historical, Martial Arts, Samurai, Shounen, Supernatural", 2019, Completed," Blade of the Immortal, 無限の住人-IMMORTAL-"
Mugen no Juunin, ONA," Manji is an infamous swordsman in feudal Japan who is known as the ""Hundred Man Killer,"" as he has killed one hundred innocent men. However, there is something far more frightening than his ominous reputation"," Action, Adventure, Drama, Historical, Martial Arts, Samurai, Seinen, Supernatural", 2019, Completed," Blade of the Immortal, 無限の住人-IMMORTAL-"
